"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT8_ZT14","RawEVS",5000,5000,5000,0.00069166156897315,0.00139526533062552,6556,25201,"Raw counts; no log transform"
