"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"322426","Uck1",1,0.0222582143809316,2863.7,40.8,2822.9,7.96021891162427,3.73289633953071,7.94587418722128,4.23683792290742
"315962","Ppard",2,0.0207860878228889,1026,28,998,6.93439720992856,3.36729582998647,6.90675477864855,3.57354876613626
"523232","-",3,0.0203950019010867,975.2,22.8,952.4,6.88366748345305,3.16968558067743,6.86003454277072,3.73222457865231
"116600","Abcc5",4,0.0198961524751581,1012.8,22.4,990.4,6.92146092603825,3.15273602236366,6.89911808558647,3.78904794306934
"22463","Cox6a2",5,0.0196232914532034,645.7,23.2,622.5,6.47188250845255,3.18635263316264,6.43534876512009,3.2895913496666
"88074","Ubb",6,0.0194028123623835,3154,42,3112,8.05674377497531,3.76120011569356,8.04334217044161,4.30535126701491
"331759","Meis2",7,0.0190879944593752,3430.7,61.8,3368.9,8.14081104419974,4.13995507347415,8.12263834931563,3.99843819610404
"287232","Fam169a",8,0.0183502887519674,2199.7,51.2,2148.5,7.69653077055549,3.95508249488859,7.67299053593634,3.73678567116959
"350700","Spred1",9,0.0182917490794928,920.3,32.4,887.9,6.82578571611489,3.50855589998265,6.78998474324763,3.31070070124
"156998","Klhl5",10,0.0181141107986023,1657.7,41.2,1616.5,7.413789442012,3.74242022104197,7.38863702637506,3.66958034081001
"258201","Gab1",11,0.0180726588656381,1138,37,1101,7.03790596344718,3.63758615972639,7.00488198971286,3.39305622407846
"547868","Hs6st1",12,0.0180116755860345,283.2,14.8,268.4,5.649678215663,2.76000994003292,5.59619726397626,2.89785122432746
"95969","Psmc5",13,0.0180080550388581,1616.7,24.8,1591.9,7.38876066633565,3.25037449192757,7.37331153330059,4.16183989719015
"49031","Tenm4",14,0.0180074521499995,689.2,23.8,665.4,6.5369814106639,3.21084365317094,6.50189009085263,3.33070278290695
"239113","-",15,0.0179368369965604,628.8,20.6,608.2,6.44540230866692,3.07269331469012,6.41214662102101,3.38521269944773
"315170","RT1-T24-3",16,0.0179126215319572,298.7,16.8,281.9,5.70278197432262,2.87919845729804,5.64509347830752,2.82017351171085
"471171","Washc4",17,0.0178842697106936,383.5,13,370.5,5.9519437889457,2.63905732961526,5.91754886415781,3.3499040872746
"255222","Pcnx2",18,0.0178276306542333,261.5,14,247.5,5.57025108203168,2.70805020110221,5.51544284553668,2.87235325239349
"514194","Iqcf3",19,0.017809477145698,298,17,281,5.70044357339069,2.89037175789616,5.64190707093811,2.80514132527753
"275298","-",20,0.0178075400893237,1349.7,27.2,1322.5,7.20837825556672,3.33932197794407,7.18803502166716,3.8840621904305
"46507","-",21,0.0177651021487465,253.2,14.2,239,5.53812135875535,2.72129542785223,5.48063892334199,2.8232215873243
"260379","Nudt7",22,0.0177399762491382,285.2,14.2,271,5.65669086712235,2.72129542785223,5.605802066296,2.94887685627249
"158772","Tmem128",23,0.0176129800711773,241.3,13.6,227.7,5.49017662782248,2.68102152871429,5.43241110102874,2.81795918032769
"129813","Tctn1",24,0.0175483581031298,1688.8,43.4,1645.4,7.43236545771874,3.79323946943818,7.40634636507979,3.63527935362847
"438243","Noc2l",25,0.017533779504605,1615.2,42.8,1572.4,7.38783299379935,3.7796338173824,7.36099416189514,3.60382029095995
"242625","Apc",26,0.0174807680228998,987.8,26.4,961.4,6.89649208670343,3.31054301339402,6.86943016466047,3.59502654530759
"486688","Rexo1",27,0.0174538128130476,242.8,13.6,229.2,5.49634821704717,2.68102152871429,5.43894849628778,2.82452519209858
"42015","Lrrc4b",28,0.0174400508427207,303.3,16.4,286.9,5.71801405690293,2.85647020622048,5.66261319761813,2.86185238815717
"13528","Snurf",29,0.0173918948027485,273.5,11,262.5,5.61495126094959,2.484906649788,5.57405336798142,3.17235580923331
