"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"284696","-",1,0.0243916132996862,58378.7,178.8,58199.9,10.9747235056488,5.19184512203752,10.9716560975175,5.78537105276558
"329429","Mdk",2,0.0237670078200038,321492.2,257.8,321234.4,12.6807316715808,5.55605556262675,12.679929466688,7.12774226319611
"157795","-",3,0.0232909234975469,19487.7,134.8,19352.9,9.87759008940476,4.9111832151246,9.87064922853697,4.96680535955125
"248384","-",4,0.021164434301013,2873,41,2832,7.96346006663897,3.73766961828337,7.94909149983052,4.2351663881093
"490306","-",5,0.0209938048810717,3268.8,33.6,3235.2,8.09248409994131,3.54385368206368,8.08215508096571,4.56731996185699
"359327","-",6,0.0195688520886116,1562.3,28.4,1533.9,7.35455425058328,3.38099467434464,7.33622051131936,3.9891796455869
"400629","-",7,0.0194475552379491,1524.8,23.6,1501.2,7.33027414165613,3.20274644293832,7.31468597925191,4.1527733552293
"257893","Prkaca",8,0.0192966598082534,1563.7,33.2,1530.5,7.35544939130801,3.53222564406856,7.33400292627283,3.83079988246302
"135069","Atp2b4",9,0.0191848692889856,1759.5,40,1719.5,7.47335313859511,3.71357206670431,7.45037022523753,3.76090937575838
"86681","LOC102553022",10,0.0190498212812448,4179.2,33.2,4146,8.33811437126413,3.53222564406856,8.33014046024638,4.82734941707328
"191103","Pcdh9",11,0.0185438055603727,1361.3,32.4,1328.9,7.21692972677202,3.50855589998265,7.19285903041912,3.71394838853918
"71209","Vamp2",12,0.0184033536487714,67393.7,122.8,67270.9,11.1183216587937,4.8186673602505,11.1164978950091,6.30592601413788
"382958","-",13,0.0183840772986004,1083.8,19.4,1064.4,6.98915091718613,3.01553490085017,6.9711055944829,4.00489347303425
"415735","Atp5if1",14,0.0181447982813026,4587.2,33.2,4554,8.43124306927823,3.53222564406856,8.42398080969406,4.92121137070124
"416922","-",15,0.0180323975271128,4068.3,51.6,4016.7,8.31122627347264,3.96271611974366,8.29846487857544,4.35469427648393
"484764","Tuba1a",16,0.0179782157486153,3832.7,49.2,3783.5,8.25158567328277,3.91601502669768,8.23866905674922,4.34251116263631
"151381","Rab3gap2",17,0.0178302098891352,422,15,407,6.04737217904628,2.77258872223978,6.01126717440416,3.30076298434038
"299528","Fbxw7",18,0.0177861345758025,1740.8,22.4,1718.4,7.46267434025864,3.15273602236366,7.44973067174034,4.34008794545355
"32631","LOC365050",19,0.0177429364051697,8279.7,103.2,8176.5,9.02168278486871,4.64631212931927,9.00914175941254,4.37235061212498
"28553","LOC120100022",20,0.0177012463021,697.8,21.4,676.4,6.5493645782599,3.10906095886099,6.51826194038367,3.45339369499662
"242641","Srp19",21,0.0176131688070218,836.3,26.4,809.9,6.73018242921039,3.31054301339402,6.69814474195051,3.42354677310267
"534198","-",22,0.0175948665560183,1734.3,43.4,1690.9,7.45893558809646,3.79323946943818,7.43360743676475,3.66255676943802
"533837","Spats1",23,0.017524008752399,449.3,14.4,434.9,6.10991402730753,2.73436750941958,6.07741285924435,3.40788791302164
"143650","Cntnap5b",24,0.0175178361930971,406.8,14.4,392.4,6.01077685814036,2.73436750941958,5.97482690595496,3.30505352110925
"133139","LOC102547127",25,0.0174962306891225,6676,91,6585,8.80642406385787,4.52178857704904,8.79270146293631,4.28169010766053
"129813","Tctn1",26,0.0173671205300348,805.2,26.2,779,6.69233185068307,3.30321697330195,6.65929391968364,3.3922516351037
"294658","Ndufb5",27,0.017286481717533,552.8,14.6,538.2,6.31680361073686,2.74727091425549,6.2900865595981,3.60720870957851
"113992","Gap43",28,0.0172465143754711,1410.7,29.2,1381.5,7.25254993089015,3.40784192438082,7.23164873339649,3.85675643508924
"96936","Cd300e",29,0.0171950871910422,472.7,16.8,455.9,6.16057420992971,2.87919845729804,6.12446454856923,3.30089460081018
"220852","Nmt2",30,0.0171880515898944,568.2,20.2,548,6.3442318662157,3.05400118167797,6.30809844150953,3.30059268254086
"197906","Sh3rf1",31,0.0171829485576481,1732.5,34,1698.5,7.45789776512508,3.55534806148941,7.43808936913617,3.91114026298448
"99621","Robo2",32,0.017094270155585,311.7,12.8,298.9,5.7452442644638,2.62466859216316,5.70344908575496,3.15066389836432
"116600","Abcc5",33,0.0170575475036859,609.8,14.6,595.2,6.41476957334448,2.74727091425549,6.39057618124397,3.70787595480459
"378447","Tspan9",34,0.0170183020325406,372,13,359,5.92157841964382,2.63905732961526,5.88610403145016,3.31837303102674
"172745","Usp34",35,0.0169789868274686,682.3,25.6,656.7,6.52693400178673,3.28091121578765,6.48874890030731,3.24463494171141
"437076","Clstn1",36,0.0169355820499229,6741.2,38.2,6703,8.81614156014191,3.66867674679642,8.81045964216192,5.16747495074543
"330460","Trim44",37,0.0168834083423746,529.2,17.8,511.4,6.27325429385492,2.9338568698359,6.23910557002258,3.35795360555905
"60409","Zfyve27",38,0.0167903351759859,325.8,12.6,313.2,5.78934836298585,2.61006979274201,5.75002972582152,3.21314515015922
"92285","Usp32",39,0.0167782847070068,1711.8,28.6,1683.2,7.44588473727547,3.38777436133001,7.42904595259589,4.07504530471758
"309733","Zfand3",40,0.0167058452510667,267.2,11.8,255.4,5.59173297084758,2.54944517092557,5.54673872504651,3.07473141212682
"22582","Plpp4",41,0.0166987467312783,663.2,25.2,638,6.49858330894265,3.26575941076705,6.45990445437753,3.23149428882741
"220990","Rsu1",42,0.0166685087694118,492.3,15.6,476.7,6.20111750823969,2.8094026953625,6.16898292039592,3.41961644795529
"500473","Scn8a",43,0.0166416210637204,412.7,16.2,396.5,6.02514107346737,2.84490938381941,5.98519493409439,3.19766479883656
"10434","Pdcd5",44,0.0166086904039971,359.7,14.8,344.9,5.88804658790949,2.76000994003292,5.84614971594312,3.14862733917273
"120304","Ywhag",45,0.0165614245200427,1319.7,37.2,1282.5,7.18591717804976,3.64283551561253,7.1573460003112,3.54025781576582
"444419","Eapp",46,0.0165475674132599,519,17,502,6.25382881157547,2.89037175789616,6.22059017009974,3.38538677563551
"555084","-",47,0.0164845539568485,1791.2,24.2,1767,7.49119919445012,3.22684399451738,7.47760424319759,4.29068583915706
"85211","Cyfip2",48,0.0162199238356824,728.7,25.2,703.5,6.59263349077157,3.26575941076705,6.55748833133874,3.32922388203707
"424073","LOC688867",49,0.0161219808731146,2065.2,35.8,2029.4,7.63346645041535,3.60549784517489,7.61598809696012,4.03754756843833
"12279","-",50,0.0160999813662368,426.7,17.8,408.9,6.05842201523286,2.9338568698359,6.01591322751029,3.13427217007256
"18820","Ppme1",51,0.0160371472579836,768.8,18.6,750.2,6.64613074084965,2.97552956623647,6.62167192789405,3.69717825692863
"435218","-",52,0.0160345195908329,546.3,20.4,525.9,6.30499709814987,3.06339092202781,6.26701077721524,3.24957617974513
"80029","-",53,0.0160000933264506,365.3,13.6,351.7,5.90345266978477,2.68102152871429,5.86561783724201,3.25270874673793
"218840","Fzd8",54,0.0159872131537582,1292.8,31.4,1261.4,7.16533890360988,3.47815842279828,7.14076995009161,3.69316960131534
"309114","Syngap1",55,0.0159650033632692,955057.5,825,954232.5,13.7695278741313,6.71659477352098,13.7686636793917,7.05327924509494
"76381","Nfe2l1",56,0.0159527565650305,363.8,11.4,352.4,5.89934925820018,2.51769647261099,5.8676005598856,3.43115353866157
"246806","LOC100363296",57,0.0159527565650305,363.8,11.4,352.4,5.89934925820018,2.51769647261099,5.8676005598856,3.43115353866157
"113093","-",58,0.0159418901178152,272,13,259,5.60947179518496,2.63905732961526,5.56068163101553,2.991878704238
"127730","Rcc1l",59,0.0159302844594584,189.5,10,179.5,5.24965219456676,2.39789527279837,5.19573077777294,2.88759011493429
"280965","-",60,0.0158900565878158,783,17,766,6.66440902035041,2.89037175789616,6.64248680136726,3.80796882568438
"369334","Cntnap2",61,0.0158374859857782,227.3,10.4,216.9,5.43066055353575,2.43361335540045,5.38403624195057,3.0376306116855
"316643","Rrp1",62,0.0157671270601363,255.8,12.6,243.2,5.54829757181581,2.61006979274201,5.4979875616766,2.96018733613458
"386526","LOC120102252",63,0.0157085830921271,611.3,13.6,597.7,6.41722235848391,2.68102152871429,6.39476063793131,3.7830191630882
"360822","LOC120102190",64,0.0156477173090432,38340.7,136.2,38204.5,10.5542933557314,4.92143971529178,10.5507347632883,5.63658419498838
"572970","-",65,0.0156125729389384,27576.7,170.2,27406.5,10.2247627541062,5.14283246370764,10.2185719775487,5.08156127438056
"209715","-",66,0.0156071954727087,401.7,18.8,382.9,5.99819186785741,2.98568193770049,5.95038210200675,3.01391698864735
"232872","Garem1",67,0.0155902997429079,290.8,15.4,275.4,5.67606863608869,2.79728133483015,5.62184909189352,2.88385707687497
"333918","Lzts3",68,0.0155567109441389,2195.3,33.6,2161.7,7.69452940532071,3.54385368206368,7.67911272007864,4.16412416119485
"278072","Otud7b",69,0.0155368795157659,263.5,14,249.5,5.57784125129835,2.70805020110221,5.52345892052492,2.88040158557631
"189200","Nefl",70,0.0154823443576486,382.7,17.2,365.5,5.94986099725291,2.90142159408275,5.90399852132671,3.05635689537043
"410853","-",71,0.0154772297027984,8374,69,8305,9.03300635669327,4.24849524204936,9.0247334241907,4.79050651745014
"407289","LOC120103062",72,0.0154439930499263,321.2,17.8,303.4,5.77517247074287,2.9338568698359,5.71834262598753,2.83585360961639
"73663","Asic2",73,0.015439812858595,246.2,9.8,236.4,5.51019772558354,2.37954613413017,5.46974648217557,3.18314289985542
