"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","log_var_ctrl","log_var_trt","log_nb1_ctrl","log_nb1_trt","log_nb2_ctrl","log_nb2_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"1713",0.00938899150611496,0.00290767060078357,3085,22063,6.8,8,45.7,9.5,6.8,8,38.9,1.5,5.72058823529412,0.1875,3.84374416467485,2.35137525716348,2.05412373369555,2.19722457733622,3.68637632389582,0.916290731874155,1.74407163844234,-1.67397643357167,"Hebp2"
"1741",0.00372211867659048,0.00328453532584631,15545,20311,149.4,130.8,6168.8,3217.7,149.4,130.8,6019.4,3086.9,40.2904953145917,23.6001529051988,8.7274217014632,8.07673283031081,5.01329841151574,4.88128562206841,8.70290898127821,8.03524652720062,3.6961155928629,3.16125319104442,"-"
"1742",0.00342399288143327,0.00512126016624901,16589,12039,4.8,7.6,22.7,44.3,4.8,7.6,17.9,36.7,3.72916666666667,4.82894736842105,3.16547504814109,3.81330703248899,1.75785791755237,2.15176220325946,2.9391619220656,3.62966009445396,1.31618479493286,1.57462850776824,"-"
"1866",0.000601079133612379,0.00260561851323939,28296,23304,7,5,5,4,7,5,0,0,-0.285714285714286,-0.2,1.79175946922805,1.6094379124341,2.07944154167984,1.79175946922805,0,0,NA,NA,"Tnfaip3"
"1895",0.00507808291003399,0.00405835493876977,11564,16486,0.8,1,3.2,5,0.8,1,2.4,4,3,4,1.43508452528932,1.79175946922805,0.587786664902119,0.693147180559945,1.22377543162212,1.6094379124341,1.09861228866811,1.38629436111989,"-"
"1910",0.00204178059685002,0.0154228095046012,22314,74,15.6,10.4,40.3,315.3,15.6,10.4,24.7,304.9,1.58333333333333,29.3173076923077,3.72086249996699,5.7566911303116,2.8094026953625,2.43361335540045,3.24649099190117,5.72325825115686,0.45953232937844,3.37817804784688,"Slc35d3"
"1918",0.0128625680020345,0.00333871043443283,681,20085,10.8,9.4,106.7,46.8,10.8,9.4,95.9,37.4,8.87962962962963,3.97872340425532,4.67934958416234,3.86702563949741,2.46809953147162,2.34180580614733,4.57367951889672,3.64805745959368,2.18375984775922,1.38096101514453,"Pex7"
"1922",0.00483193253844977,0.00199756415986605,12246,25570,122.8,195.2,6128.7,4235.2,122.8,195.2,6005.9,4040,48.9079804560261,20.6967213114754,8.72090108809156,8.3514219199599,4.8186673602505,5.27913454713126,8.70066408746671,8.30424746507847,3.88994058267497,3.0299752969762,"LOC102547604"
"1929",0.0145594923154858,0.00421955333168216,275,15706,5.8,5.8,78.2,18.2,5.8,5.8,72.4,12.4,12.4827586206897,2.13793103448276,4.37197629882038,2.95491027903374,1.91692261218206,1.91692261218206,4.29592393562047,2.59525470695687,2.5243483818393,0.759838555058617,"Map3k5"
"1941",0.0034557919950569,0.00920895884719394,16449,2953,6.2,18.6,30.7,701.8,6.2,18.6,24.5,683.2,3.95161290322581,36.7311827956989,3.45631668088323,6.55507235631294,1.97408102602201,2.97552956623647,3.23867845216438,6.5282502725435,1.37412382549964,3.6036260617552,"Map7"
"1946",0.00375067823193454,0.00228130497590094,15459,24606,20.4,27.6,70.8,85.3,20.4,27.6,50.4,57.7,2.47058823529412,2.09057971014493,4.27388447605418,4.45782959808938,3.06339092202781,3.35340671782581,3.93963817246112,4.07243972683405,0.904456274227152,0.737441400790949,"-"
"1955",0.00626923005302196,0.00510396041467069,8567,12091,57.6,60.6,1251.3,1225.3,57.6,60.6,1193.7,1164.7,20.7239583333333,19.2194719471947,7.13273713956999,7.11175678476798,4.07073469658297,4.12066187053947,7.08565038682318,7.06107704392579,3.03129043839915,2.95592392903334,"Pde7b"
"2081",0.00268893474004128,0.0105609774926771,19456,1561,2,3.4,9.5,31.8,2,3.4,7.5,28.4,3.75,8.35294117647059,2.35137525716348,3.4904285153901,1.09861228866811,1.48160454092422,2.14006616349627,3.38099467434464,1.32175583998232,2.12261371354504,"Pde7b"
"2104",0.00827336488700204,0.0134874109377527,4656,262,5.6,8.2,32.3,106.7,5.6,8.2,26.7,98.5,4.76785714285714,12.0121951219512,3.5055573969864,4.67934958416234,1.88706964903238,2.21920348405499,3.32143241319329,4.60015764416455,1.5618969676651,2.48592239390784,"LOC120098802"
