"feature_id","gene_symbol","rank","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
"534198","-",1,49.942286518943,4634.41395631263,94.67148919182,6.87847616263003,501.42286518943,23.6663713132717,18.7492240050723,4.33711449194936,501.42286518943,23.6663713132717,10,0.335371589338814,10,87.79301302919,477.756493876158,14.412109513123,477.756493876158
"417902","Prdm2",1,143.504336745268,4199.13455409507,56.6420603989268,0.776282372544565,140.867476474014,1.96372818395076,25.7704424632665,0.359636814711461,84.8598049226206,1.1831570483089,0.967688361366492,0.165642676746842,0.577402793545559,55.8657780263822,138.903748290063,25.410805648555,83.6766478743117
"433098","Cap1",2,568.676930310223,788632.029424137,1532.77475025596,3.54520104899972,1235.89935427868,4.36382798583837,57.6768580947678,0.220095636642611,1235.89935427868,4.36382798583837,2.1697721298551,0.0979059552572233,2.1697721298551,1529.22954920696,1231.53552629284,57.4567624581252,1231.53552629284
"152260","Plxna2",2,95.8047283122787,2004.55840482447,41.5584425599603,0.864282692042136,102.090830188889,2.13135996384256,22.1908995784302,0.463385282049774,64.7614980757753,1.35208042783809,1.0447378950091,0.210750554112708,0.655098127006865,40.6941598679181,99.9594702250464,21.7275142963804,63.4094176479372
"18321","Thrsp",3,147.089942481699,2787.18047453411,49.7267714816444,0.905938332804541,257.03136363689,3.49712740185025,26.0395186658458,0.356302936577469,257.03136363689,3.49712740185025,1.73384637544896,0.163434142812564,1.73384637544896,48.8208331488399,253.534236235039,25.6832157292683,253.534236235039
"18054","Dlg2",3,87.4563651507957,2430.84198807364,57.8498319563274,1.39286786389364,119.306200742843,2.72896645778545,21.5644096566796,0.493753711002918,74.3727316458516,1.70140330627521,1.34131118461851,0.223704811227243,0.827529608863389,56.4569640924337,116.577234285057,21.0706559456767,72.6713283395764
"457865","-",4,30.1403309532756,3282.94325388667,111.933823274784,5.62274153297481,265.615340341867,19.3593822880848,17.2632170654031,2.87966123515625,265.615340341867,19.3593822880848,8.74626561833483,0.506405091870575,8.74626561833483,106.311081741809,246.255958053782,14.3835558302468,246.255958053782
"412822","Faah",4,90.6037024937609,1415.67568386078,31.4085714519419,0.697839057642743,75.8008690403748,1.67330446111261,21.8005966897035,0.481294181965577,50.2758074140905,1.1098603429643,0.814545840943496,0.21854070136998,0.532823781869343,30.7107323942991,74.1275645792622,21.319302507738,49.1659470711262
"35860","-",5,43.5803880986078,1938.64754997266,59.2524987445659,2.32313970943455,123.944102044202,5.75359144461915,18.2718052384895,0.904056990423296,123.944102044202,5.75359144461915,2.7981417184327,0.373374491334768,2.7981417184327,56.9293590351313,118.190510599583,17.3677482480662,118.190510599583
"351023","Vps18",5,73.7340029803361,1086.24707372361,28.5844516667741,0.75765187120345,65.6070573228517,1.7800056863911,20.5346363423049,0.557437558832176,44.8546722049001,1.21710704318341,0.862655691429298,0.251371627649835,0.581206369825451,27.8267997955707,63.8270516364606,19.9771987834727,43.6375651617167
"146021","LOC108352533",6,82.7312122354259,2737.58730478075,72.0661039792626,1.91438452994809,151.634088978726,3.66647221854291,21.2098179094174,0.513508118411898,151.634088978726,3.66647221854291,1.80867758292863,0.23219553286313,1.80867758292863,70.1517194493145,147.967616760183,20.6963097910055,147.967616760183
"167027","RGD1563570",6,102.417950235054,15252.6443578663,303.094327913984,6.0910787355456,265.898430881369,5.1928720138528,22.6871785261446,0.443484786378671,265.898430881369,5.1928720138528,2.57668143402312,0.201987820286058,2.57668143402312,297.003249178439,260.705558867516,22.2436937397659,260.705558867516
"354681","Macrod2",7,47.5416066421584,1091.27134394782,38.8007085173399,1.51194645102013,85.332276118732,3.60106763006144,18.5690687196513,0.792445367814327,52.7748035241294,2.23142638761627,1.75282835403454,0.348517222910982,1.06800773281196,37.2887620663198,81.7312084886706,17.776623351837,50.5433771365131
"154030","Uso1",7,91.9802250138593,1695.838174176,35.8497097093158,0.789322171403251,81.1859813978204,1.76713466943295,21.9038956800832,0.478116606935174,53.2281338757596,1.15922470796355,0.860902236169665,0.216393204920777,0.556947255434967,35.0603875379125,79.4188467283875,21.4257790731481,52.0689091677961
"208999","-",8,59.2944995831006,2014.59257306909,62.7057058164976,1.96938264410276,112.266587932143,3.78783431641562,19.4510462805803,0.657171529676591,66.1857784071843,2.23353130858343,1.85964277812322,0.294311384753704,1.08249127420712,60.7363231723948,108.478753615728,18.7938747509037,63.9522470986009
"570401","Klhl34",8,89.7116390321918,2059.29776253198,43.2389058381441,0.939654467095626,91.2670394033116,2.03641253775456,21.7336531754571,0.486259470037156,58.8379865542712,1.31345054087468,0.995044125448197,0.219967591589492,0.633563127008254,42.2992513710485,89.230626865557,21.24739370542,57.5245360133965
"270602","-",9,50.5488485709781,932.592252257732,32.4317803712611,1.13909844427618,78.3342184601095,3.10168219518813,18.7947425103369,0.745961832293201,48.3776300055165,1.91642914585192,1.5101079573143,0.332247775866834,0.917481432646193,31.2926819269849,75.2325362649214,18.0487806780437,46.4612008596645
"59411","Cstf2t",9,76.5233344736021,991.365647074109,25.8271017327767,0.678964291791543,64.4091717292198,1.68386207830075,20.743957383466,0.542635950450378,44.0095877498885,1.15070224882759,0.815557400347586,0.244944336422402,0.54897748561101,25.1481374409851,62.725309650919,20.2013214330156,42.8588855010609
"275669","-",10,31.8397974892622,918.675225851783,35.1619838549521,1.44572942235633,55.5260799396842,3.59136818744833,17.3907508868904,1.19591770974634,37.9755704829422,2.48894224000562,1.68110616776805,0.483380928917052,1.12989319404669,33.7162544325958,51.9347117522359,16.194833177144,35.4866282429366
"494158","Emc2",10,74.5755407751948,1252.1807122306,33.4438074036811,0.910801373113813,70.1648806708736,1.88276887385942,20.5977882365209,0.553456557271044,47.5234776178958,1.27556166308694,0.914038033949418,0.249381875655227,0.610434428563175,32.5330060305673,68.2821117970142,20.0443316792499,46.2479159548088
"128848","-",11,44.8888672359927,1098.58572143847,52.5754081640633,2.54266469064481,133.423610276708,5.94599021546669,18.3699980191024,0.819836701601539,133.423610276708,5.94599021546669,2.92775510653407,0.364678349601494,2.92775510653407,50.0327434734185,127.477620061241,17.5501613175009,127.477620061241
"319615","-",11,244.441896710437,30906.6869316743,261.184267851421,2.28229660601595,1060.82498764012,8.68014153348915,33.3451445720614,0.273400652361047,1060.82498764012,8.68014153348915,4.33160191394847,0.128231473384419,4.33160191394847,258.901971245405,1052.14484610663,33.0717439197003,1052.14484610663
"23297","-",12,27.9300832628972,3138.13490533165,121.731750264306,9.33354828028757,281.300832628972,20.9955842447023,17.0973524670608,2.07666605351431,281.300832628972,20.9955842447023,10,0.540540904405981,10,112.398201984018,260.30524838427,15.0206864135465,260.30524838427
"163094","Atp5me",12,18.7520345434411,647.875659964923,68.7335310367551,7.29546985104593,144.154589174305,15.3749292477131,16.4086000837669,1.75016882029371,144.154589174305,15.3749292477131,7.58075550922162,0.768375295511949,7.58075550922162,61.4380611857091,128.779659926592,14.6584312634732,128.779659926592
