"comparison_name","dataset_key","dataset_label","dataset_name","n_features","n_standard_significant","n_HBFSS_significant","n_overlap","n_strong_effect","n_weak_effect","hc_p_threshold","hbfss_threshold","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT8_ZT14","raw_dataset","Original dataset","RT8_ZT14_raw_dataset",31580,131,190,0,0,129,0.0186581006283235,1.72913256898303,5000,"matched_curvature_wave","normalized"
"RT8_ZT14","leading_edge_dataset","Leading-edge dataset","RT8_ZT14_leading_edge_dataset",5659,253,57,0,0,253,0.096290231045488,1.01641777121653,5000,"matched_curvature_wave","normalized"
"RT8_ZT14","remainder_dataset","Remainder dataset","RT8_ZT14_remainder_dataset",25921,150,266,0,0,131,0.0209430797492483,1.67895945351887,5000,"matched_curvature_wave","normalized"
