"rank_index","n_lead","n_rem","lead_mean_abs","lead_sd_dev","lead_skew_abs","lead_distortion","rem_mean_abs","rem_sd_dev","rem_skew_abs","rem_distortion","total_distortion","split_score"
2968,2968,28690,0.160001699685641,0.703237637080363,0.164412189836262,0.945445431684136,0.105711062014337,0.26428370539749,0.0626277525890338,0.401308643706345,1.34675407539048,-1.34675407539048
2993,2993,28665,0.159421262655626,0.702486935624721,0.165170494700653,0.944493445630673,0.105882196534193,0.263928251821609,0.0629959722395743,0.401308434475589,1.34580188010626,-1.34580188010626
3018,3018,28640,0.163259243117225,0.702250979824968,0.160999935252111,0.946010190568248,0.106518216489251,0.26340239490524,0.0611410658670316,0.400491144328007,1.34650133489625,-1.34650133489625
3043,3043,28615,0.157971308392366,0.701694361932685,0.158435253307435,0.938883296978769,0.106191578401619,0.263125764875275,0.0616339220157682,0.400134304284778,1.33901760126355,-1.33901760126355
3068,3068,28590,0.155360382446152,0.702997940550857,0.152973874027707,0.934845260010863,0.106142391670834,0.262521205887613,0.0607033686379862,0.399015281877441,1.3338605418883,-1.3338605418883
3093,3093,28565,0.151807458780976,0.702232265685962,0.151463146166188,0.929771297550032,0.105986549782388,0.262235612158458,0.0611133527645068,0.3987788383231,1.32855013587313,-1.32855013587313
3118,3118,28540,0.151932839701963,0.701112595319945,0.155677457475207,0.930884163759512,0.106226065827438,0.261921941454561,0.0622706528709882,0.399283333717493,1.330167497477,-1.330167497477
3143,3143,28515,0.148804918557156,0.700568326659251,0.15384713946912,0.926296814950967,0.106107634001385,0.26159760840571,0.0625075358253709,0.398959010319781,1.32525582527075,-1.32525582527075
3168,3168,28490,0.152795727152126,0.698744486986342,0.15179514706471,0.927437787670823,0.10677508557888,0.261305348894665,0.0611625609711967,0.398661714959143,1.32609950262997,-1.32609950262997
3193,3193,28465,0.14803335103078,0.696597625316147,0.149811864262071,0.919536908477963,0.106468849968932,0.261264002000352,0.0617978572162295,0.398631780577399,1.31816868905536,-1.31816868905536
3218,3218,28440,0.14476872817761,0.695152323599944,0.152510952312774,0.916176527933941,0.106323174817156,0.261086564270718,0.0633520281446508,0.399085753160199,1.31526228109414,-1.31526228109414
3243,3243,28415,0.140970958064985,0.707626313490665,0.189924150853607,0.943559346982454,0.106110650766465,0.258780263494776,0.0743335155520251,0.402057672037253,1.34561701901971,-1.34561701901971
3268,3268,28390,0.136856983983846,0.705546789631705,0.190807273600607,0.937807410415854,0.105854665311151,0.258709775494642,0.0757296144401408,0.402429248025863,1.34023665844172,-1.34023665844172
3293,3293,28365,0.13287182231076,0.710555296031138,0.204492617644323,0.945673427164059,0.105605931090911,0.257524485670015,0.0807340338563769,0.403497433689114,1.34917086085317,-1.34917086085317
3318,3318,28340,0.133062827193607,0.70706345749013,0.202965444786194,0.941609007076834,0.105838665672292,0.257584012517224,0.0804552511400538,0.403650303759543,1.34525931083638,-1.34525931083638
3343,3343,28315,0.13350151960115,0.70396082150045,0.202656098223002,0.938790390213102,0.106101391649338,0.25758296038997,0.0804700450940169,0.403919374586317,1.34270976479942,-1.34270976479942
3368,3368,28290,0.136695952344693,0.705224247325117,0.188923816058674,0.936382107699147,0.106693435561021,0.256821158732863,0.0757729783818769,0.401401083484823,1.33778319118397,-1.33778319118397
3393,3393,28265,0.138503772025377,0.703737934011614,0.191349122769383,0.937916267421682,0.107125725208083,0.256532558496661,0.0762185518658411,0.401767559637665,1.33968382705935,-1.33968382705935
3418,3418,28240,0.134484917652891,0.702762011568822,0.190555914352045,0.932524886397736,0.10685675542004,0.256299272843017,0.0771352779075093,0.401723667216812,1.33424855361455,-1.33424855361455
3443,3443,28215,0.131703474682288,0.704189610361359,0.208347259365078,0.940066714726187,0.106731185109179,0.255641330305092,0.0833799813153391,0.40406250607194,1.34412922079813,-1.34412922079813
