"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT4_ZT10_lead","55601","Bc1",-1.74967978187619,-0.576488513982349,0.080173584333886,0.465909273862173,0.131636720690297,0.751212637822096,0.999999999999999,1,0.522069828905702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.507669013118749,"downregulated"
"RT4_ZT10_lead","248551","Mbp",-0.446444399444657,-0.119146992922311,0.655276267047335,0.937074075921971,0.70046265866651,0.941408373616793,0.999999999999999,1,0.0323597880542878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.0184219137160005,"downregulated"
"RT4_ZT10_lead","25328","-",0.720688812937059,0.256045534794741,0.471100996879002,0.873489007782867,0.53459353362292,0.924599787061757,0.999999999999999,1,0.534299986401295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.0696383168572313,"upregulated"
"RT4_ZT10_lead","8277","Apoe",-0.938788101380606,-0.294925769421615,0.347839549152911,0.799784177680836,0.418547990074197,0.905666582720306,0.999999999999999,1,0.223543698640997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.111557070017411,"downregulated"
"RT4_ZT10_lead","470412","-",-2.6460285759221,-0.795628900714713,0.00814429361659409,0.139417275846304,0.0226045826985657,0.36831904210218,0.659503559317649,1,0.983276352595206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,1.30944883429679,"downregulated"
"RT4_ZT10_lead","278624","Atp1a1",-0.766631417903292,-0.239163753319837,0.443300690187841,0.860556858088786,0.508870492499368,0.92108912303006,0.999999999999999,1,0.173421328128829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.0701689068653388,"downregulated"
"RT4_ZT10_lead","335788","Cst3",-0.939279766610394,-0.228580632403389,0.347587124111434,0.799784177680836,0.418304328673927,0.905616819964367,0.999999999999999,1,0.0361783258923002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.0865195160073,"downregulated"
"RT4_ZT10_lead","565080","-",-2.24042897798659,-0.806157109376312,0.0250630867700929,0.260592774881656,0.0535384955587375,0.551181383959987,0.999999999999999,1,0.880757450077604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,1.0248948108705,"downregulated"
"RT4_ZT10_lead","339719","Stmn3",-1.04043329159047,-0.315975570314524,0.298138641340439,0.762770656086055,0.369970089515438,0.894586070786234,0.999999999999999,1,0.209193174365832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.136448800216122,"downregulated"
"RT4_ZT10_lead","156760","Uchl1",-1.51316101888604,-0.475312971756374,0.130238763193748,0.576600424966922,0.192276739466586,0.815172962584958,0.999999999999999,1,0.390489328654695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0263132941924946,1.57982477866965,0.340358904942789,"downregulated"
