"rank_index","n_lead","n_rem","lead_mean_abs","lead_sd_dev","lead_skew_abs","lead_distortion","rem_mean_abs","rem_sd_dev","rem_skew_abs","rem_distortion","total_distortion","split_score"
21393,21393,10265,0.0199553385567142,0.390977106346906,0.00417170345244321,0.413018296629842,0.207604555945501,0.126292448159873,0.0835827532783304,0.375688380744539,0.788706677374381,-0.788706677374381
21394,21394,10264,0.0199525349013052,0.390944656318448,0.004165757508268,0.412980069973887,0.207628682077731,0.126344665706297,0.0836424891879803,0.375794592378019,0.788774662351906,-0.788774662351906
21395,21395,10263,0.0199442535635245,0.390912675569992,0.00414808592254646,0.41293097209479,0.207664232634975,0.126393784983279,0.0837310596845336,0.375923547460521,0.788854519555311,-0.788854519555311
21396,21396,10262,0.0199243430372759,0.390883218779305,0.00410655542321204,0.412860839528187,0.207724038286767,0.126432375462865,0.0838741155635043,0.376093471531385,0.788954311059572,-0.788954311059572
21397,21397,10261,0.0199613909704405,0.390861272737494,0.00417781161032351,0.412911569513096,0.207665085462415,0.126471436689037,0.0837316685223771,0.376002356412641,0.788913925925737,-0.788913925925737
21398,21398,10260,0.0199932692070338,0.390836588344596,0.00424108299028747,0.412950399046773,0.207616895714644,0.126515759739376,0.0836098653930871,0.375937588150564,0.788887987197337,-0.788887987197337
21399,21399,10259,0.0200181962788852,0.390808868871217,0.00429226768567733,0.412973198992941,0.207583189623988,0.126565493621737,0.0835200110210202,0.375908688756235,0.788881887749177,-0.788881887749177
21400,21400,10258,0.0199806584030231,0.390787212309488,0.0042203046546347,0.412878023039829,0.20767978501654,0.126577921733084,0.083716260320868,0.376115836910057,0.788993859949886,-0.788993859949886
21401,21401,10257,0.0199836969931916,0.390754787940693,0.00422695209187216,0.41285196097982,0.207691744679055,0.126632192040631,0.0837440409320385,0.376195957185706,0.789047918165526,-0.789047918165526
21402,21402,10256,0.0200443059300109,0.390750560060961,0.00431961558613088,0.412954673784037,0.207583569521282,0.126633850099297,0.0835569245617875,0.375995881901472,0.788950555685509,-0.788950555685509
21403,21403,10255,0.0200100860834645,0.390727079282037,0.00425264312287236,0.412863486926938,0.207673276653337,0.126652154186023,0.0837467582438323,0.376198809961276,0.789062296888213,-0.789062296888213
21404,21404,10254,0.0199068155484997,0.390776657714893,0.00421680142880108,0.412791873977793,0.207907143019726,0.126458140601367,0.0834800819311316,0.376105324586659,0.788897198564453,-0.788897198564453
21405,21405,10253,0.0198845090266844,0.390747997765119,0.00417064020211943,0.412717826892863,0.207972048064779,0.126493902954756,0.0836329993671435,0.376282450703107,0.78900027759597,-0.78900027759597
21406,21406,10252,0.0199154488071616,0.390722878031201,0.00423236457070566,0.412754509123715,0.207925792758316,0.126539109881975,0.0835151967353774,0.376222501007979,0.788977010131695,-0.788977010131695
21407,21407,10251,0.0199354562085726,0.3906934741248,0.0042742286567036,0.412766044661724,0.207902352303916,0.126591561404,0.0834502113809333,0.376219019398383,0.788985064060107,-0.788985064060107
21408,21408,10250,0.0199813950392146,0.390677235127701,0.00435675425837852,0.412837007296105,0.207824743368278,0.126619116751226,0.0832799337132851,0.376083826976147,0.788920834272252,-0.788920834272252
21409,21409,10249,0.0200728680110334,0.390709160339535,0.0044231391259998,0.412993597913568,0.207651994660566,0.126538316321514,0.0832247574689777,0.375802689716569,0.788796287630138,-0.788796287630138
21410,21410,10248,0.020177524188312,0.390760990023177,0.00445284989766129,0.413164939160319,0.207451652190925,0.126410681134329,0.0833185405228305,0.375521603586669,0.788686542746988,-0.788686542746988
21411,21411,10247,0.0202212474514741,0.390743226326002,0.00453287919549505,0.413230913375224,0.207378568882682,0.126441349876995,0.0831539215062413,0.375396879512798,0.788627792888022,-0.788627792888022
21412,21412,10246,0.020245854369477,0.390715409908867,0.00458347850545828,0.413253003531073,0.207345411942721,0.126491323029672,0.0830653542621431,0.375369412103464,0.788622415634537,-0.788622415634537
21413,21413,10245,0.0202559283556198,0.39068371569681,0.00460513424563209,0.413242211175246,0.207342618901461,0.126546269190224,0.0830538717121907,0.375415823947781,0.788658035123027,-0.788658035123027
21414,21414,10244,0.0201475061713783,0.390741747261946,0.00458774919106159,0.413183128028855,0.207587527076383,0.126328478407745,0.0826835946197565,0.375257802794006,0.788440930822862,-0.788440930822862
21415,21415,10243,0.020170050240018,0.390713187213495,0.00463449310794055,0.413200484007483,0.207558693608745,0.126379681977512,0.0826053625521503,0.375241056862332,0.788441540869816,-0.788441540869816
21416,21416,10242,0.0201395089347728,0.390687898454053,0.00457350664002977,0.413114160708841,0.207640851511156,0.126403981354888,0.0827861709722779,0.375437918352184,0.788552079061025,-0.788552079061025
21417,21417,10241,0.0200444855201367,0.390724957606884,0.00451427132307933,0.41302657878856,0.207857882837573,0.126244805617942,0.0826569135137965,0.375431145212413,0.788457724000973,-0.788457724000973
21418,21418,10240,0.0200173457300894,0.39069816136358,0.00445918794990961,0.412945101068624,0.207932989616924,0.126274153448367,0.082827466124642,0.375620876127612,0.788565977196236,-0.788565977196236
21419,21419,10239,0.0200755210278642,0.390691758056998,0.00455094807507848,0.413042753122402,0.207829645436911,0.126280602318196,0.0826398787515217,0.375430187130868,0.78847294025327,-0.78847294025327
21420,21420,10238,0.0199619340613075,0.390758653390622,0.00455503161498484,0.412998103259422,0.208085631659616,0.126037695982261,0.0821519196782124,0.375199287480984,0.788197390740406,-0.788197390740406
21421,21421,10237,0.0200200211831434,0.390752174053705,0.00464674429457808,0.413095567384138,0.207982460756105,0.126044306028456,0.0819642603057742,0.375008896937448,0.788104464321586,-0.788104464321586
21422,21422,10236,0.0200519999149262,0.390727587428553,0.00471017406658933,0.413134674376773,0.207933898236304,0.126088593729021,0.0818416375359064,0.374943310733279,0.788077985110052,-0.788077985110052
21423,21423,10235,0.0199417877661427,0.390788680856053,0.00469999551234288,0.413080466378367,0.208182941398171,0.125861672107451,0.0814288561652477,0.374759041588246,0.787839507966613,-0.787839507966613
21424,21424,10234,0.0199323454243912,0.390756907020414,0.0046798747898777,0.413029189839744,0.208221101832343,0.12591006263308,0.0815239043177763,0.374893116624311,0.787922306464055,-0.787922306464055
21425,21425,10233,0.0199635391901749,0.390731943939416,0.00474201463685209,0.413066490448017,0.208174191085201,0.12595507851752,0.0814046883544868,0.374831613779964,0.787898104227981,-0.787898104227981
21426,21426,10232,0.0200321955827264,0.390735798395883,0.00483461578553393,0.413185301871376,0.208048817627918,0.125938670938537,0.0812267274384036,0.374600852285657,0.787786154157033,-0.787786154157033
21427,21427,10231,0.0199663855901935,0.39073670740838,0.00474107441833789,0.413073630207742,0.208205022039222,0.125882822907793,0.0813833985678083,0.374779544230919,0.787853174438661,-0.787853174438661
