"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT2_ZT8_leading_edge_dataset","8277","Apoe",5354.87328969907,0.184137141397223,"upregulated",0.688498430208053,0.146515746938438,0.999835535948638,0.0247189222392123,0.529090871999156,0.295902948413789,0.0337572383088576,1.47163309037232,0.109072013543895,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.516318894812574,0.35560398075791,1.45194914216688,FALSE,FALSE,0.834115696532035,1,0.109072013543895,FALSE,FALSE,14255.4347388711,3393.28014096326,5032.12280711326,2584.15875308669,6247.95214457502,4706.7674147057,4045.84448024834,4849.68030239228,4219.80433866872,4213.68777636636,0.224600542501086,0.0757439895993451,0.151695045401288,10,FALSE,7.14317041128887e-05,1.60697046868705
"RT2_ZT8_leading_edge_dataset","169957","Nsg1",1384.25980469776,-0.164441905567412,"downregulated",0.732777318995072,0.164916636071525,0.999835535948638,0.0317156980326863,0.56343382902505,0.24645331426494,0.0337572383088576,1.47163309037232,0.192559431215914,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.592154761249983,0.426401992813782,-1.38872418804241,FALSE,FALSE,0.782735532411026,1,0.192559431215914,FALSE,FALSE,720.235870969815,1461.53221289475,1491.64828799527,1036.62058054526,812.001224744707,1097.00055353326,986.635796466777,4537.22910216294,721.181249970219,978.513167694629,0.354452773667489,0.0850694545581757,0.217613346837537,10,FALSE,7.14317041128887e-05,1.49872572574822
"RT2_ZT8_leading_edge_dataset","441714","Vsnl1",2109.17293616059,-0.316993953241187,"downregulated",0.206293274344467,0.0159505013275239,0.999835535948638,0.000193250043397208,0.0508295431485774,1.17727762982364,0.0337572383088576,1.47163309037232,0.183137294336962,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.708277045864071,0.293885258748271,-2.41004618224404,FALSE,FALSE,1.79722566242776,1,0.183137294336962,FALSE,FALSE,716.698366691967,1685.8034357632,2361.87379665344,1731.53421853361,1514.50825092599,2536.42466236918,2739.440295453,3777.98484323991,2260.60946714396,1766.85202483166,0.121408374014598,0.0807469460489577,0.103220847804367,9,FALSE,7.14317041128887e-05,3.71388039988226
"RT2_ZT8_leading_edge_dataset","60635","Scd2",1498.92753237255,0.226737527582496,"upregulated",0.492904859641644,0.0845557954096673,0.999835535948638,0.00763362928396805,0.369327544419488,0.480064323492576,0.0337572383088576,1.47163309037232,0.0736889476576785,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.517429413804895,0.299986407968817,1.72484285974277,FALSE,FALSE,1.07285662073114,1,0.0736889476576785,FALSE,FALSE,3328.79152545479,1840.34327000868,1137.71764487658,1102.3334541139,1413.73482923929,1151.78832238168,1210.74697461159,1367.73385314397,1506.22152443603,929.863925458964,0.126252703320324,0.084107349163951,0.107402171904179,9,FALSE,7.14317041128887e-05,2.1172689347506
"RT2_ZT8_leading_edge_dataset","65983","Hba-a2",1856.00820345944,-0.213702971928462,"downregulated",0.674289905943736,0.10249335038891,0.999835535948638,0.0115492961376171,0.42080383422381,0.414037643896491,0.0337572383088576,1.47163309037232,0.074920468947456,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.505274226877893,0.309436653199795,-1.63288421605197,FALSE,FALSE,0.989304310052929,1,0.074920468947456,FALSE,FALSE,2387.81538754727,1321.12711958636,956.66401555844,1085.90523572174,1917.60193767276,1349.77139617486,1769.20287787487,1832.15548150042,2339.79465751849,3600.04392543922,0.141806424889688,0.0818728227002655,0.114439357396592,10,FALSE,7.14317041128887e-05,1.93744448268643
"RT2_ZT8_leading_edge_dataset","42310","Slc17a7",3212.24417485147,-0.222467650819015,"downregulated",0.674289905943736,0.0931749380976547,0.999835535948638,0.00941046507617616,0.387679604225761,0.450805981054461,0.0337572383088576,1.47163309037232,0.0288473429372805,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.436371637597762,0.259917908105434,-1.67888253940837,FALSE,FALSE,1.03070088710491,1,0.0288473429372805,FALSE,FALSE,2318.48030370146,1461.53221289475,3830.16032602701,3748.91943709079,2294.53329378934,3846.35040847246,3532.93962945352,4446.04684528668,3427.10098126344,3216.37831053523,0.078658578112182,0.0779125371091613,0.0808186951026869,8,FALSE,7.14317041128887e-05,2.02638891270177
"RT2_ZT8_leading_edge_dataset","574524","Plp1",2694.19864085506,-0.191334592389622,"downregulated",0.688498430208053,0.130210961581347,0.999835535948638,0.0192520315146434,0.496451160294131,0.328238977376265,0.0337572383088576,1.47163309037232,0.00180148483055373,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.293837342912854,0.194173706532607,-1.51327050484825,FALSE,FALSE,0.885352453909864,1,0.00180148483055373,FALSE,FALSE,2433.8029431593,2185.23094887359,3007.82642254333,1890.88793693756,2585.22585634711,3425.48072959137,2675.66882199716,3469.18093328563,2784.25346800781,2484.42834780772,0.0261832374784207,0.0789546372617544,0.0449037174786677,10,FALSE,7.14317041128887e-05,1.71552343607506
"RT2_ZT8_leading_edge_dataset","379654","Ldhb",991.438519550784,0.210959260375837,"upregulated",0.674289905943736,0.110787045610204,0.999835535948638,0.0136436778374613,0.446574506507615,0.393453480584058,0.0337572383088576,1.47163309037232,0.0418422780648248,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.449882318793631,0.282117036200301,1.5946655503435,FALSE,FALSE,0.95551101892996,1,0.0418422780648248,FALSE,FALSE,1944.91985196073,1101.56747703028,1038.43017073438,551.988137976559,1084.28325834049,977.463603318511,802.609544494211,812.129967911266,836.978947722225,764.014236019196,0.0997598294725705,0.0900524593410917,0.0945618574052635,9,FALSE,7.14317041128887e-05,1.86506854396009
"RT2_ZT8_leading_edge_dataset","94707","Cnp",1276.39271856018,-0.270621695991336,"downregulated",0.472498259561321,0.0402035760418536,0.999835535948638,0.00150694995327982,0.190743386740827,0.763667680715427,0.0337572383088576,1.47163309037232,0.101177971396797,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.593255561873411,0.289160054266814,-2.05165116384299,FALSE,FALSE,1.39573531541873,1,0.101177971396797,FALSE,FALSE,1764.50713379049,473.984979423637,911.108586246133,974.193350655057,963.161357274748,1458.10175730698,1513.20596300214,1674.10623624822,1763.36052973828,1268.19729191609,0.111895489307871,0.0861322916665695,0.0995906273902501,8,FALSE,7.14317041128887e-05,2.82190117062852
"RT2_ZT8_leading_edge_dataset","469006","Rpl41",1806.46401990693,-0.203236452219506,"downregulated",0.688498430208053,0.120456603708418,0.999835535948638,0.0163124617270611,0.472691134396347,0.363281194068068,0.0337572383088576,1.47163309037232,0.00737496643926837,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.349910077511723,0.225332673525791,-1.55285992056395,FALSE,FALSE,0.919169385989336,1,0.00737496643926837,FALSE,FALSE,1885.48978009288,1132.66390709187,1685.55088455535,1297.8292529806,1939.88836746886,2243.808169656,2195.56072897962,2346.42341028255,1938.75998368617,1398.66571427537,0.0424227556382091,0.0821300773048706,0.0604127915080374,13,FALSE,7.14317041128887e-05,1.78748049427523
"RT2_ZT8_leading_edge_dataset","48190","-",453.856696014268,-0.169745579234399,"downregulated",0.732777318995072,0.157025743130647,0.999835535948638,0.0286082834274934,0.549636982389433,0.262003693500753,0.0337572383088576,1.47163309037232,0.18271099785044,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.587152781729061,0.414906201979886,-1.4151458303762,FALSE,FALSE,0.804029142602917,1,0.18271099785044,FALSE,FALSE,655.145792257415,597.428383607527,146.010991385598,203.709908062778,210.267620250121,414.643796057406,432.734998450341,829.150655861503,717.775435330454,331.699378879535,0.29110959694861,0.110851328797606,0.204413141466051,7,FALSE,7.14317041128887e-05,1.54350820022804
"RT2_ZT8_leading_edge_dataset","451119","Rpl32-ps3",815.859836005852,0.207956804612721,"upregulated",0.674289905943736,0.115161482116533,0.999835535948638,0.0148207533865694,0.458882326382636,0.380379971629081,0.0337572383088576,1.47163309037232,0.0477257801465303,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.457161761682208,0.290185611632748,1.5754115412889,FALSE,FALSE,0.938692754432287,1,0.0477257801465303,FALSE,FALSE,1460.98926675115,1038.43230084463,881.906387969014,522.417344870672,814.908150370284,557.839101002156,437.290103697186,762.891549198083,802.920801324576,879.003354030769,0.100695051824302,0.0938314005453637,0.0998847429821838,8,FALSE,7.14317041128887e-05,1.82912971921002
