"rank_index","n_leading_edge","n_remainder","leading_mean_abs","leading_sd_dev","leading_skew_abs","leading_p_uniform_deviation","leading_distortion","remainder_mean_abs","remainder_sd_dev","remainder_skew_abs","remainder_p_uniform_deviation","remainder_distortion","total_distortion","split_score"
3506,3506,28028,0.018525895125347,0.223901186753475,0.158337973812736,0.0158012928695976,0.337397361654787,0.0179808095202058,0.247148641209008,0.0571353448081536,0.00591132858025828,0.299608451713548,0.637005813368336,-0.637005813368336
3531,3531,28003,0.0173709131151901,0.224475301124584,0.164325741543215,0.0159619915280134,0.339971076539395,0.0181259587662771,0.247095157658525,0.0562782454347821,0.00583880978336998,0.299199048925563,0.639170125464958,-0.639170125464958
3556,3556,27978,0.0169262098618017,0.224210483716243,0.168862145515724,0.0168896384601726,0.342457404796079,0.0181831551673897,0.247150418985179,0.0555404497411953,0.00583399433059345,0.29893779335376,0.641395198149839,-0.641395198149839
3581,3581,27953,0.0195294390510858,0.223582697628436,0.16898763783595,0.0158420538067803,0.343448009404277,0.0178507851142939,0.247254238381501,0.0552894490486032,0.00596171633749532,0.298711464357591,0.642159473761868,-0.642159473761868
3606,3606,27928,0.0203938844616482,0.224683565823491,0.168062334047253,0.0155232813660064,0.344631898674772,0.0177376672218953,0.247129623420762,0.0553531037034099,0.0058321758117349,0.298376018306097,0.643007916980868,-0.643007916980868
3631,3631,27903,0.0187109091300402,0.222602396123478,0.164098367566722,0.0166821820198619,0.340044671056741,0.0179542918858409,0.247428804621831,0.0557295336574976,0.0057860318016516,0.299033895138072,0.639078566194813,-0.639078566194813
3656,3656,27878,0.0184838202333618,0.222460173199229,0.163176685673857,0.0162420163207745,0.338774352590294,0.0179833944604571,0.24747067670814,0.0557545484875861,0.0057425123131335,0.299073857725524,0.637848210315818,-0.637848210315818
3681,3681,27853,0.0189530678497201,0.221527757685826,0.169866099551147,0.014828576585523,0.340242451896642,0.0179209304127733,0.247620945593484,0.0545932004153715,0.00584986043331015,0.298688336647254,0.638930788543896,-0.638930788543896
3706,3706,27828,0.0181279681486664,0.222319383247786,0.169303818920798,0.0151551480074432,0.340254408864295,0.0180298859990958,0.247535717108665,0.0546443823089223,0.00581059914505755,0.298698393407279,0.638952802271574,-0.638952802271574
3731,3731,27803,0.0184598640457057,0.222542077492982,0.173180395271492,0.0149333326676732,0.342525471842107,0.0179852593168819,0.247527914823819,0.0539595920006043,0.00582736729676542,0.298320337437768,0.640845809279875,-0.640845809279875
3756,3756,27778,0.0189137220951503,0.221692541839284,0.172410321869997,0.0149722610413374,0.34178368591077,0.0179234637969764,0.247669570935096,0.0538793011759763,0.00579691095754342,0.298329596277604,0.640113282188374,-0.640113282188374
3781,3781,27753,0.0182699694855658,0.222228075571767,0.172386177988082,0.0138508474339479,0.340541981485322,0.0180102750303344,0.247617869639749,0.0538265235217032,0.00590470767565932,0.298446114106594,0.638988095591916,-0.638988095591916
3806,3806,27728,0.0186736992933422,0.222014542386076,0.16847920814469,0.0142737773181313,0.339201623069894,0.017954624135579,0.247671482942422,0.0542709131109858,0.00580247685895841,0.298564040492453,0.637765663562347,-0.637765663562347
3831,3831,27703,0.0205637653435668,0.221895990591929,0.167131208164662,0.015569886611299,0.341595246629126,0.0176926012529542,0.247712608308469,0.0542822979652807,0.00578187618972442,0.298328234733788,0.639923481362914,-0.639923481362914
3843,3843,27691,0.0213120618731154,0.221573447714633,0.173996902572926,0.0140817064405612,0.343965667314773,0.0175875072681887,0.247770746768041,0.0531194114854156,0.00577765674944369,0.297695616528381,0.641661283843154,-0.641661283843154
