"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,314,1,2198,0.727547312783151,0.0801765943310676,1099.5,1099.5,0.231652400261797,0.414428825555887,0,1,2.05930190292635
0.02,628,1,2512,0.736229732074303,0.0798702861750041,1256.5,1256.5,0.239124579711704,0.421702456203002,0,1,2.07034875594628
0.03,942,1,2826,0.759256268273037,0.104195697611264,1413.5,1413.5,0.24253634719631,0.429985973835337,0,1,2.14959421313041
0.04,1256,1,3140,0.743193123551869,0.061828651946605,1570.5,1251.5,0.245487447813747,0.434055311428896,319,0.003125,1.04697321184534
0.05,1570,1,3454,0.744464017088641,0.0676299323360941,1727.5,1223,0.249849037588693,0.440279728347085,504.5,0.0019782393669634,1.05905955501805
0.06,1884,1,3768,0.754855329952509,0.0723703349919622,1884.5,1232.5,0.255448646929495,0.450085423049485,652,0.00153139356814701,1.08198133296392
0.07,2198,314,4082,0.474820076684509,0.0374168016599048,2198,1411.5,0.253166836300207,0.461302547890921,786.5,0.00126984126984127,0.636341994483423
0.08,2512,628,4396,0.37279070186562,0.0372303103216876,2512,3234,0.263359489991344,0.475652235277937,722,0.00138312586445367,0.499118124206268
0.09,2827,943,4711,0.306728236154134,0.0511623161158285,2827,3555,0.270992273537951,0.488415349495958,728,0.00137174211248285,0.438105567305311
0.1,3141,1257,5025,0.280323913602615,0.0471498431684371,3141,3738.5,0.279596855175857,0.50143257340143,597.5,0.00167084377610693,0.394986191048712
0.11,3455,1571,5339,0.265879701729629,0.0512007115192619,3455,3800.5,0.286559410053854,0.510114923896786,345.5,0.00288600288600289,0.38486009846535
0.12,3769,1885,5653,0.206219835270429,0.0758669704319941,3769,4092.5,0.291066627047533,0.518723169547688,323.5,0.00308166409861325,0.353978328235712
0.13,4083,2199,5967,0.195189999355142,0.0886629693933834,4083,4083,0.298615173182628,0.531909536187992,0,1,1.36151534765507
0.14,4397,2513,6281,0.145780270754152,0.0939300354190923,4397,4397,0.301365383679547,0.540285146351234,0,1,1.3056521351178
0.15,4711,2827,6595,0.158549110674608,0.0518308172909185,4711,4426.5,0.30703304822755,0.54810696342521,284.5,0.00350262697022767,0.242645653932991
0.16,5025,3141,6909,0.120196461794676,0.100949101494673,4874.5,5025,0.313693423135867,0.55826153538972,150.5,0.0066006600660066,0.291855238728262
0.17,5339,3455,7223,0.11989470888287,0.10803433360898,5339,5339,0.32009178485969,0.565602524608225,0,1,1.29892771149753
0.18,5653,3769,7537,0.119494669404392,0.0959869023900763,5653,5653,0.323430323466157,0.570809753501523,0,1,1.27445268698826
0.19,5967,4083,7851,0.121955392360777,0.0930703303827242,5967,6032.5,0.326937991124104,0.578730017549009,65.5,0.0150375939849624,0.286998442966154
0.2,6281,4397,8165,0.110151742798155,0.0929660630940201,6281,5987.5,0.333009465712647,0.587214246514263,293.5,0.0033955857385399,0.25930376464824
