"comparison_name","track_key","track_label","dataset_key","dataset_name","evs_split_input","deseq2_input","n_features","hc_p_threshold","hbfss_threshold","standard_bh_fdr","cnh_bh_fdr","n_weak_cnh","n_strong_cnh","n_standard","n_hbfss","n_hbfss_display","n_display_weak_cnh","n_display_strong_cnh","n_display_standard","n_overlap","n_weak_hbfss_overlap","n_strong_hbfss_overlap","n_standard_hbfss_overlap","top_n_target","trt_cutoff_quantile","ctrl_cutoff_quantile","leading_edge_n","remainder_n"
"RT0_ZT6","normalized_evs","NormEVS","remainder_dataset","RT0_ZT6_NormEVS_remainder_dataset","DESeq2-normalized counts prior to EVS","raw count subsets; DESeq2 size-factor normalization is run after EVS split",24831,0.0369015078921782,1.43295588706933,0.2,0.1,23,2,93,191,98,23,2,91,93,0,0,93,5000,0.841536462459988,0.841536462459988,6722,25035
