"feature_id","dispGeneEst","dispFit","dispersion","residual_fit_minus_final","residual_fit_minus_gene","residual_final_minus_gene"
"248551",0.156390164983775,0.124098477550976,0.142525366603022,-0.0184268890520455,-0.0322916874327992,-0.0138647983807537
"25328",1.64489667084148,0.125532771934574,1.64489667084148,-1.5193638989069,-1.5193638989069,0
"8277",0.453326095655435,0.125497732116212,0.305570974708358,-0.180073242592146,-0.327828363539223,-0.147755120947077
"415923",0.189305303729301,0.12478950225625,0.169856874086772,-0.0450673718305216,-0.0645158014730506,-0.019448429642529
"156760",0.532550866552301,0.128334374906508,0.339085114892556,-0.210750739986048,-0.404216491645793,-0.193465751659745
"412143",0.239523521072025,0.126853917004634,0.196870527090507,-0.0700166100858735,-0.112669604067391,-0.0426529939815177
"111059",0.333900311984853,0.128870493424323,0.245811587853053,-0.11694109442873,-0.205029818560531,-0.0880887241318007
"506371",0.354233176241407,0.12856921327883,0.256415152588757,-0.127845939309927,-0.225663962962577,-0.0978180236526504
"263417",0.637210000570622,0.131180958584432,0.403830025175647,-0.272649066591215,-0.50602904198619,-0.233379975394975
"55601",0.167283366896376,0.124277982584466,0.169775631331666,-0.0454976487472003,-0.0430053843119104,0.00249226443528988
"359542",0.370406910781789,0.128525065261251,0.255441883051999,-0.126916817790748,-0.241881845520538,-0.11496502772979
"179269",0.102678122652267,0.124892946647724,0.118157992239134,0.00673495440858908,0.0222148239954564,0.0154798695868673
"437093",0.172889919617907,0.127960675648208,0.16549643617465,-0.0375357605264414,-0.0449292439696985,-0.00739348344325705
"278624",0.165610888674722,0.126713743537954,0.160840386027975,-0.0341266424900208,-0.0388971451367678,-0.004770502646747
"339719",0.227151824401212,0.128441471482547,0.186985480337004,-0.0585440088544564,-0.0987103529186644,-0.040166344064208
"335788",0.228350729755293,0.125508169872594,0.207182405264452,-0.0816742353918581,-0.102842559882699,-0.021168324490841
"568576",0.270687270532365,0.129754056881716,0.211925599957676,-0.0821715430759594,-0.140933213650649,-0.0587616705746894
"163095",0.50487075296179,0.127431763636846,0.335442162964281,-0.208010399327435,-0.377438989324943,-0.169428589997508
"206283",0.333468377153623,0.128548039449627,0.245413738352418,-0.116865698902791,-0.204920337703995,-0.0880546388012049
"299595",0.475453569649453,0.133620726754642,0.322903863093095,-0.189283136338452,-0.341832842894811,-0.152549706556359
"21974",0.545512221353788,0.131361653728367,0.364229282047162,-0.232867628318795,-0.414150567625421,-0.181282939306626
"264490",0.346817572931806,0.132277179726508,0.254624987938831,-0.122347808212323,-0.214540393205298,-0.0921925849929746
"144905",0.194953300573003,0.129665145647531,0.169029539135534,-0.0393643934880024,-0.0652881549254718,-0.0259237614374694
"66014",0.106285372096379,0.128172965494132,0.115984268996939,0.0121886964971926,0.0218875933977531,0.00969889690056049
"161605",0.337889206565357,0.128353461558788,0.24769098831004,-0.119337526751251,-0.209535745006568,-0.0901982182553172
"275619",0.572772080475452,0.13876021833653,0.376378556216804,-0.237618337880273,-0.434011862138922,-0.196393524258649
"469966",0.213020156656813,0.129707208124648,0.179393886906524,-0.0496866787818755,-0.0833129485321646,-0.0336262697502891
"214671",0.269131966343888,0.131988347227851,0.210224992893302,-0.0782366456654506,-0.137143619116036,-0.0589069734505859
"377785",0.156888677683622,0.129911949490611,0.146089217072676,-0.0161772675820653,-0.0269767281930107,-0.0107994606109454
"557785",0.386568171599037,0.132736934054489,0.281774719339265,-0.149037785284776,-0.253831237544548,-0.104793452259772
"519384",0.337572490859347,0.134048899077155,0.250484067635329,-0.116435168558174,-0.203523591782192,-0.0870884232240177
"92513",0.457641676197743,0.136697699070476,0.315538040832605,-0.17884034176213,-0.320943977127268,-0.142103635365138
"189904",0.10590372346486,0.128606419504622,0.10692678411288,0.021679635391742,0.0227026960397618,0.00102306064801976
"476378",0.221210007036603,0.132356011099059,0.174981188025502,-0.0426251769264432,-0.0888539959375438,-0.0462288190111007
"228985",0.40664740126224,0.138976441395053,0.290084364781987,-0.151107923386934,-0.267670959867187,-0.116563036480253
"547960",0.338984976695343,0.135224705160716,0.251943719849132,-0.116719014688416,-0.203760271534626,-0.0870412568462106
"18989",0.342346690822992,0.134873093141393,0.253600773109469,-0.118727679968077,-0.207473597681599,-0.0887459177135225
"41059",0.18640025720491,0.132033255741092,0.165038933051355,-0.0330056773102637,-0.0543670014638188,-0.0213613241535551
"65320",0.315909007287314,0.13008155805458,0.236772328103694,-0.106690770049114,-0.185827449232734,-0.0791366791836205
"297284",0.747205925688423,0.14455540342133,0.469260508989976,-0.324705105568646,-0.602650522267093,-0.277945416698448
"127268",0.298808646591095,0.130057185025115,0.22746514158289,-0.0974079565577757,-0.16875146156598,-0.0713435050082047
"504994",0.12870745792592,0.127429896694046,0.128226656800876,-0.000796760106829969,-0.00127756123187364,-0.000480801125043673
"65987",0.890785516192194,0.139490949088306,0.890785516192194,-0.751294567103889,-0.751294567103889,0
"357752",0.314784742082677,0.136112598419904,0.242605900762437,-0.106493302342534,-0.178672143662773,-0.0721788413202393
"249918",0.0921317789885982,0.129258769259298,0.105149958505094,0.0241088107542047,0.0371269902707003,0.0130181795164956
"267565",0.661191581465206,0.142329483475052,0.423922635891241,-0.281593152416189,-0.518862097990154,-0.237268945573965
"80363",0.468575833203478,0.140589847794105,0.323669064647672,-0.183079216853567,-0.327985985409373,-0.144906768555806
"451119",0.442907285833409,0.135955857965519,0.307228817149131,-0.171272959183612,-0.30695142786789,-0.135678468684277
"56995",0.0784521142192012,0.12854331787025,0.0957446346461085,0.0327986832241416,0.0500912036510489,0.0172925204269072
"175929",0.464425774340233,0.127920316506171,0.293905030606163,-0.165984714099991,-0.336505457834062,-0.170520743734071
"385935",0.296951337735788,0.131432577150756,0.227149049452295,-0.0957164723015397,-0.165518760585032,-0.0698022882834925
"340103",0.282723054321176,0.134786027028253,0.212153054400906,-0.0773670273726531,-0.147937027292923,-0.0705699999202695
"475643",0.315599814958869,0.130602868722534,0.245051605605139,-0.114448736882605,-0.184996946236335,-0.0705482093537306
"371305",0.663079843121126,0.141934247987549,0.408521743548178,-0.266587495560628,-0.521145595133577,-0.254558099572949
"189162",0.174718761303923,0.13261236256915,0.157671177777561,-0.0250588152084107,-0.0421063987347724,-0.0170475835263617
"441714",0.390047585071741,0.131502984193169,0.288624877036451,-0.157121892843282,-0.258544600878572,-0.10142270803529
"65983",0.130741021184627,0.13117559695693,0.130819695342794,0.000355901614135873,0.00043457577230302,7.86741581671468e-05
"351588",0.173454739659275,0.133935329142172,0.166760757436597,-0.0328254282944258,-0.0395194105171037,-0.00669398222267792
"465587",0.115568338025151,0.129536592249548,0.113097641297554,0.0164389509519948,0.0139682542243973,-0.00247069672759745
"385843",0.35878789641888,0.142041984746423,0.266200185232426,-0.124158200486003,-0.216745911672457,-0.0925877111864539
"389869",0.337092162694765,0.140409990879865,0.253558984929798,-0.113148994049933,-0.196682171814899,-0.0835331777649662
"547938",0.191060096311959,0.134179826716169,0.168583886589463,-0.0344040598732941,-0.0568802695957898,-0.0224762097224957
"516268",0.555263939073689,0.147689288179788,0.373183787466772,-0.225494499286983,-0.407574650893901,-0.182080151606918
"362101",0.51905519521065,0.145010225220579,0.352553654805654,-0.207543429585075,-0.374044969990071,-0.166501540404996
"419376",0.392959976690378,0.142423287439979,0.276107841310999,-0.13368455387102,-0.250536689250398,-0.116852135379378
