"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT0_ZT6_NormEVS_raw_dataset","4123","Rgs17",1.75440895327682,1.44708842339191,1.44708842339191,"upregulated",3.70616165956035,0.000210424016543747,0.220461242132884,0.000153127371873341,0.148966562392506,0.150988373897485,0.273378181231969,5.52056588731738,5.52056588731738,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,22.0100322957474,0.473376262136644,0.000153127371873341,0.150988373897485,0.148966562392506,0.000153127371873341,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,50.9357955143557,22.3117216419304,29.4794773792714,36.4687264044218,30.7165573890172,12.0603296980504,4.82034694774832,14.1431193709485,10.3951906649366,8.76905794679368,0.0439490227081128,0.499303627752137,0.208995416150178,8,22.0100322957474,FALSE,0.656667749993529,3.81494717121531,0.821056492087994
"RT0_ZT6_NormEVS_raw_dataset","11310","Prmt1",3.16378564419566,3.03343455827132,3.03343455827132,"upregulated",7.07711262502594,1.47188910456303e-12,2.31314732227603e-08,4.84945417156268e-13,3.80626035854425e-09,3.82537068688293e-09,9.00466392881246e-08,37.3546448411428,37.3546448411428,0.000532546091058572,3.27364279873213,0.999999999963484,0.013589574572111,FALSE,TRUE,TRUE,TRUE,"HBFSS",FALSE,TRUE,TRUE,TRUE,76.0492955307396,0.447044693482473,4.84945417156268e-13,3.82537068688293e-09,3.80626035854425e-09,4.84945417156268e-13,TRUE,TRUE,TRUE,0.013589574572111,0.999999999963484,"strong_effect",TRUE,TRUE,TRUE,225.390895151024,157.297637575609,137.921840595877,82.4887859147637,81.4656522056542,14.9548088255825,15.666127580182,9.90018355966395,27.9870517902138,7.41997210882542,0.186327007475914,0.238661528402939,0.206881162499772,10,76.0492955307396,FALSE,7.63579670652292,12,8.41732647437507
"RT0_ZT6_NormEVS_raw_dataset","18017","Dlg2",6.61378150000874,7.51942927915824,7.51942927915824,"upregulated",4.38693158520886,1.14960929842182e-05,0.0516190997981374,7.41666234804761e-06,0.0248132071150154,0.0260019941186607,0.13247148703303,38.5731043430742,38.5731043430742,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,TRUE,TRUE,"HBFSS",FALSE,FALSE,TRUE,TRUE,7.67526291453783,1.50760990262716,7.41666234804761e-06,0.0260019941186607,0.0248132071150154,7.41666234804761e-06,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,TRUE,TRUE,43.2954261872023,18.9649633956408,0,7.81472708666182,6.6775124758733,0,0,0,0,0,3.02260534778588,1.18436233464175,1.69321752123702,9,7.67526291453783,FALSE,1.2871895735254,5.12979149228626,1.58499334427837
"RT0_ZT6_NormEVS_raw_dataset","41106","-",2.76698169246783,2.34372813891712,2.34372813891712,"upregulated",3.93038509615956,8.48099165830781e-05,0.142383809690431,5.94477624613621e-05,0.0885759471511008,0.0913323269962359,0.143046311438116,9.90427750950986,9.90427750950986,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,23.4099267092606,0.703997604502289,5.94477624613621e-05,0.0913323269962359,0.0885759471511008,5.94477624613621e-05,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,33.1082670843312,22.3117216419304,48.4305699802316,34.7321203851637,65.4396222635583,0,4.82034694774832,4.24293581128455,13.5937108695324,7.41997210882542,0.53866990932445,0.477369237426463,0.50749040412354,7,23.4099267092606,FALSE,0.84653939104927,4.22586448703303,1.03937547710792
"RT0_ZT6_NormEVS_raw_dataset","43356","-",4.76501094574159,4.05789159019843,4.05789159019843,"upregulated",3.72332764470296,0.000196614099352095,0.220461242132884,0.000142678936534635,0.144162155790063,0.150988373897485,0.273378181231969,15.6051907682633,15.6051907682633,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,5.95486720931018,1.27977212870874,0.000142678936534635,0.150988373897485,0.144162155790063,0.000142678936534635,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,26.7412926450367,5.5779304104826,4.21135391132449,9.55133310592001,12.0195224565719,1.44723956376604,0,0,0,0,0.584052833001829,1.48825066864027,1.0805198906737,9,5.95486720931018,FALSE,0.656667749993529,3.84564013635962,0.821056492087994
"RT0_ZT6_NormEVS_raw_dataset","92794","-",2.41622196250133,1.90665582974343,1.90665582974343,"upregulated",3.43392603556402,0.000594906504263062,0.332266986412994,0.000451750223136038,0.240966988609453,0.244832393286092,0.413003804267246,6.37795751296616,6.37795751296616,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,13.1196244409709,0.703632500373431,0.000451750223136038,0.244832393286092,0.240966988609453,0.000451750223136038,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,29.2880824207545,8.92468865677215,20.0039310787913,32.9955143659055,20.0325374276199,2.89447912753209,3.61526021081124,0,3.99815025574483,9.44360086577781,0.242717125150164,0.747863274467407,0.464633771150995,5,13.1196244409709,FALSE,0.478512807475198,3.34510162425297,0.611131122087384
"RT0_ZT6_NormEVS_raw_dataset","115564","Tmem44",-2.64283917711325,-2.31945527743475,-2.31945527743475,"downregulated",-4.29857475202825,1.71899926096982e-05,0.0675373322144279,1.12774684597472e-05,0.0343778911638478,0.0355837962310403,0.13247148703303,11.476173866934,11.476173866934,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,TRUE,TRUE,"HBFSS",FALSE,FALSE,TRUE,TRUE,24.0247994654004,0.614817545249445,1.12774684597472e-05,0.0355837962310403,0.0343778911638478,1.12774684597472e-05,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,TRUE,TRUE,3.82018466357667,0,9.4755463004801,13.8928481540655,5.34200998069864,34.2513363424631,42.1780357927978,26.8719268048022,55.1744735292786,49.2416330858415,0.223043958312036,0.468542982918732,0.359029198623459,7,24.0247994654004,FALSE,1.17045609838577,4.94778837884137,1.44874772139415
"RT0_ZT6_NormEVS_raw_dataset","116400","-",1.73759054327977,1.50556162628852,1.50556162628852,"upregulated",4.14750773827217,3.36114112973406e-05,0.0960400244078829,2.26739320281499e-05,0.0547581934587171,0.055033121329555,0.143046311438116,6.99254056345717,6.99254056345717,0.000532546091058572,3.27364279873213,0.961658403337739,1,FALSE,FALSE,TRUE,TRUE,"HBFSS",FALSE,FALSE,TRUE,TRUE,65.0831616391592,0.418948113645627,2.26739320281499e-05,0.055033121329555,0.0547581934587171,2.26739320281499e-05,TRUE,TRUE,TRUE,1,0.961658403337739,"intermediate",TRUE,TRUE,TRUE,78.9504830472513,59.1260623511155,125.287778861903,151.084723675462,85.4721596911782,12.5427428859724,32.5373418973011,29.7005506789919,29.5863118925117,46.5434614099049,0.153864366839602,0.256548661046043,0.190254503457812,10,65.0831616391592,FALSE,1.01754773824217,4.64447315962417,1.25937585448379
"RT0_ZT6_NormEVS_raw_dataset","146436","Camsap2",1.86008685288953,1.48464254638391,1.48464254638391,"upregulated",3.52202420683225,0.000428265035871539,0.296826355584617,0.000320869963529091,0.207992183989989,0.214077587908899,0.336514958252162,5.18685251328918,5.18685251328918,0.000532546091058572,3.27364279873213,0.94967297405848,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,46.5285313638359,0.528130059208911,0.000320869963529091,0.214077587908899,0.207992183989989,0.000320869963529091,TRUE,TRUE,TRUE,1,0.94967297405848,"intermediate",TRUE,FALSE,TRUE,137.52664788876,49.0857876122468,64.2231471476984,98.9865430977164,14.6905274469213,12.0603296980504,25.3068214756787,15.5574313080434,25.5881616367669,22.2599163264763,0.303923285434931,0.306015634438478,0.304942591225365,5,46.5285313638359,FALSE,0.527497540128875,3.49367093508307,0.66942879724073
"RT0_ZT6_NormEVS_raw_dataset","150983","-",3.09408390608321,2.56401890600169,2.56401890600169,"upregulated",3.71097448518725,0.000206462915525682,0.220461242132884,0.000150127494174646,0.147624113663244,0.150988373897485,0.273378181231969,9.80362824347994,9.80362824347994,0.000532546091058572,3.27364279873213,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,14.383927718176,0.833765879672193,0.000150127494174646,0.150988373897485,0.147624113663244,0.000150127494174646,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,54.7559801779323,18.9649633956408,26.320961945778,6.94642407703273,22.7035424179692,1.92965275168806,0,0,4.79778030689379,7.41997210882542,0.639472114348335,0.693774967284117,0.668487296216489,6,14.383927718176,FALSE,0.656667749993529,3.82353976428654,0.821056492087994
