"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT0_ZT6","NormEVS",5000,5000,5000,0.000790265128938395,0.000844525917448656,6722,25035,"DESeq2 normalized counts; no log transform"
