"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.01,307,1,2146,0.402758129487865,0.141094615492941,1.50182299305103,0.48318201161461,1,2146,1,2146,1073.5,1073.5,0.304857750478754,0.284288700033591,2146,0.916007770415109,0.20392425002645,0,1
0.02,613,1,2452,0.436725541632323,0.171201614563835,1.45641279099077,0.438931293546495,1,2452,1,2452,1226.5,1226.5,0.308789525445779,0.292281857973637,2452,1,0.259313313973282,0,1
0.03,920,1,2759,0.401888747145509,0.157358151218469,1.45325210894857,0.421142777255193,1,2759,1,2759,1380,1380,0.315694990298703,0.30515081678745,2759,0.913858022857489,0.233844934521827,0,1
0.04,1226,1,3065,0.415393032779554,0.149430400548076,1.43144706074096,0.42479020945551,1,3065,1,3065,1533,1533,0.322846848177277,0.314342213356791,3065,0.947250471317526,0.219259930954951,0,1
0.05,1533,1,3372,0.406383328707494,0.167986303530059,1.41108322563475,0.410506651798268,1,3372,1,3372,1686.5,1686.5,0.327690966289622,0.322671156449756,3372,0.924971908273215,0.253397976212801,0,1
0.06,1839,1,3678,0.390759857601524,0.163279887948752,1.40448069729744,0.415409159269696,1,3678,1,3678,1839.5,1839.5,0.33581670514141,0.333031825319687,3678,0.886339286910577,0.244739393104618,0,1
0.07,2146,307,3985,0.18708987883243,0.179465193398887,1.29395469012378,0.356308027166312,307,3985,307,3985,2146,2146,0.341827739966339,0.35069977093377,3679,0.382718476953909,0.274516154198126,0,1
0.08,2452,613,4291,0.134979602269727,0.129536695024163,1.2378915718053,0.328784493150573,613,4291,613,4291,2452,2452,0.35426933765588,0.366222948403723,3679,0.253863847282014,0.182660676249797,0,1
0.09,2759,920,4598,0.0872684561570845,0.0796236716434061,1.19935699213575,0.311138454091299,920,4598,1320,4213,2759,2766.5,0.366020529168955,0.383312775055533,3679,0.135887078224404,0.0908336682737967,7.5,0.117647058823529
0.1,3066,1227,4905,0.0906550026848113,0.118825695898744,1.1654194541852,0.269588067082058,1227,4905,1227,4905,3066,3066,0.379170885599274,0.394098691812611,3679,0.144261092478038,0.162955217924467,0,1
0.11,3372,1533,5211,0.0438884351782584,0.0824479303329697,1.15394329175127,0.303164374128006,1619,4665,1533,4338,3142,2935.5,0.382961204331564,0.414304350186579,3679,0.0286200110143551,0.0960295712194962,206.5,0.00481927710843374
