"crossing_id","percentile_left","percentile_right","rank_left","rank_right","crossing_percentile","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",0.11,0.12,3348,3652,0.11085253811059,3374,0.00949931976470875,-0.101924669928042
