"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,299,1,2094,0.665115381559798,0.0363392157752593,1047.5,1497,0.322336673583905,0.488804445485617,449.5,0.00221975582685905,0.976298499747983
0.02,598,1,2393,0.671569689614191,0.0395525830470095,1197,1656.5,0.324695027424709,0.500410962377709,459.5,0.00217155266015201,0.990560889469905
0.03,897,1,2692,0.682256156698469,0.0496355101319604,1346.5,1784,0.327525928078919,0.507313865862637,437.5,0.00228050171037628,1.02110761059228
0.04,1196,1,2991,0.673019773890671,0.0689917312675351,1496,1956,0.327985154742019,0.5096358484677,460,0.00216919739696312,1.03443628519751
0.05,1496,1,3291,0.66142782808374,0.0941910626809934,1646,2146,0.330838208047928,0.517507774632787,500,0.00199600798403194,1.05241450728927
0.06,1795,1,3590,0.669775734476845,0.0979065196958626,1795.5,2284,0.331121921471608,0.519078993567313,488.5,0.00204290091930541,1.0703465426463
0.07,2094,299,3889,0.428567478898939,0.0972166351298986,2094,2291,0.328074560453693,0.528449530230483,197,0.00505050505050505,0.707608435930196
0.08,2393,598,4188,0.306351929299364,0.121018810303781,2393,2393,0.337155820884014,0.542929680711245,0,1,1.55143970375953
0.09,2692,897,4487,0.237384409551024,0.127259960402708,2692,2692,0.342048503119008,0.558260735925472,0,1,1.45598035387869
0.1,2991,1196,4786,0.178747451867095,0.138881158208641,2991,2991,0.347657702714637,0.570259666505969,0,1,1.38376143605264
0.11,3290,1495,5085,0.145610897071093,0.164173656007828,3290,3290,0.354344677819297,0.584960020481978,0,1,1.36946378368815
0.12,3589,1794,5384,0.167187564447562,0.125308998214374,3589,3504.5,0.358962393401761,0.601107769219288,84.5,0.0116959064327485,0.358758097150286
0.13,3888,2093,5683,0.117327817004458,0.169798442577256,3888,3888,0.363704811835931,0.612451846851538,0,1,1.33465700969334
0.14,4188,2393,5983,0.120116858140432,0.118555302259148,4188,3841,0.366458322793542,0.616511718502024,347,0.0028735632183908,0.269189743891219
0.15,4487,2692,6282,0.0840490738527457,0.165486973129179,4314.5,4487,0.372876803053155,0.628328427370423,172.5,0.00576368876080692,0.28398979153662
0.16,4786,2991,6581,0.0764273974472727,0.148618317779075,4435,4786,0.379432927247054,0.637728393020204,351,0.00284090909090909,0.245655626087251
0.17,5085,3290,6880,0.0964481253239911,0.116343814559575,5085,5085,0.382278653438768,0.64238951151764,0,1,1.22739158257576
0.18,5384,3589,7179,0.0732637181761469,0.139021035276194,5384,5384,0.387741374572986,0.65248384053498,0,1,1.22444098948084
0.19,5683,3888,7478,0.0592446993195425,0.141579082954817,5683,5683,0.389796508177764,0.659775867871758,0,1,1.20686274109631
0.2,5982,4187,7777,0.0517320285288208,0.144365457032529,5885.5,5982,0.391050964585262,0.663875520587006,96.5,0.0102564102564103,0.209703475511836
0.21,6281,4486,8076,0.0648433984198367,0.0963408070002434,6281,6308,0.391095421994617,0.664694161165909,27,0.0357142857142857,0.186987809984931
0.22,6580,4785,8375,0.061071681015984,0.0922780468333941,6580,6297,0.391197214534495,0.668392224481213,283,0.00352112676056338,0.143338112477737
0.23,6880,5085,8675,0.0498132768709914,0.110850749045256,6880,6880,0.393048901225297,0.669409390508596,0,1,1.14908971220903
0.24,7179,5384,8974,0.0530033412487431,0.0823808050665618,7179,7179,0.395014023418045,0.670475641597177,0,1,1.11360141904848
0.25,7478,5683,9273,0.0386293882236581,0.184191224644767,7465.5,7478,0.39538996043191,0.673655420089784,12.5,0.0740740740740741,0.310098537922675
0.26,7777,5982,9572,0.0562142682396178,0.10247250334513,7777,7949,0.398549826778704,0.678534207328759,172,0.00578034682080925,0.152686686434974
0.27,8076,6281,9871,0.0512311375394122,0.107509041438779,8076,8076,0.398185699815337,0.682371467581731,0,1,1.14650213543783
0.28,8375,6580,10170,0.0372742571805458,0.118696101172368,8655.5,8375,0.397050784870216,0.684270035687113,280.5,0.00355239786856128,0.144788647266556
0.29,8674,6879,10469,0.0363564241722251,0.137915683908036,8400,8674,0.397392566574133,0.686399164874971,274,0.00363636363636364,0.170698901166132
0.3,8973,7178,10768,0.0314377936372364,0.124395093820517,8580.5,9435,0.400774568454383,0.698108049857388,854.5,0.00116890707188778,0.141648507315109
0.31,9272,7477,11067,0.0427153730718149,0.113841031631101,9272,9439,0.402062698685267,0.697594800937964,167,0.00595238095238095,0.148542379219563
0.32,9572,7777,11367,0.0209928642672184,0.122444842494727,9572,9572,0.402778943594993,0.699571246155095,0,1,1.12192269260158
0.33,9871,8076,11666,0.0418280679664019,0.116902219713634,9871,9473,0.403869579009196,0.701045693448997,398,0.0025062656641604,0.148088970752111
0.34,10170,8375,11965,0.030435438243304,0.233953878936784,11612,10170,0.40249236631031,0.703565035786651,1442,0.000693000693000693,0.29478836389431
0.35,10469,8674,12264,0.0333510604460562,0.116576043686006,10469,10671.5,0.403012293427422,0.705911660683308,202.5,0.00491400491400491,0.137215442224226
0.36,10768,8973,12563,0.0673745526493706,0.123050899628645,10768,10706.5,0.403732251087183,0.707631243079907,61.5,0.016,0.208921879192739
0.37,11067,9272,12862,0.0283426042109259,0.125424315293735,11555.5,10586,0.40323408849455,0.706699654246424,969.5,0.00103039670273055,0.13828661851329
0.38,11366,9571,13161,0.0498681153541013,0.200665889170017,9924,11366,0.403695317505073,0.709931426893236,1442,0.000693000693000693,0.277040882511321
0.39,11665,9870,13460,0.0268738014044938,0.132440504661269,11358,11665,0.403289142117337,0.717325789216623,307,0.00324675324675325,0.148216457719691
0.4,11964,10169,13759,0.0567691413737461,0.10094621555964,11964,12063,0.402972478450412,0.718189500244719,99,0.01,0.155584277813783
0.41,12264,10469,14059,0.0679216065657915,0.112979535683282,12264,13697,0.403506292772984,0.716404281437106,1433,0.000697350069735007,0.180185800250408
0.42,12563,10768,14358,0.0424069941364703,0.11045357138249,12817.5,12062.5,0.4025222853551,0.713966622083162,755,0.00132275132275132,0.138649870792348
0.43,12862,11067,14657,0.0474613504900617,0.129265042009101,12871.5,12200.5,0.405470903705606,0.71622932722037,671,0.00148809523809524,0.173095114499924
0.44,13161,11366,14956,0.0978347003568038,0.328867259515103,14520,13161,0.401997363312694,0.719715756474653,1359,0.000735294117647059,0.531149836878994
0.45,13460,11665,15255,0.0888702941669601,0.171091707451012,12827.5,13668,0.401557984666493,0.723268346542968,840.5,0.0011883541295306,0.294641497434691
0.46,13759,11964,15554,0.0827899855643511,0.173866810353519,15189.5,13654.5,0.40378528230322,0.722231457783086,1535,0.000651041666666667,0.288838649175917
