"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing","shared_cutoff_rank","shared_cutoff_method","shared_cutoff_quantile","shared_selected_reason"
"RT4_ZT10","RT4_ZT10_remainder_dataset",4258,0.0350449515886408,1.45537453561768,243,410,243,34,68,5000,"matched_curvature_wave","normalized",22074,"combined_local_fourier",0.302735485501295,"combined_fourier_max"
