"comparison_name","feature_id","gene_symbol","pc1_loading_trt_normalized","pc1_loading_ctrl_normalized","pc1_loading_trt_raw","pc1_loading_ctrl_raw","baseMean_original","baseMean_leading_edge","baseMean_remainder","dispGeneEst_original","dispFit_original","dispersion_original","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder"
"RT4_ZT10","100020","Nrip1",-0.000639182385071724,8.51429480650062e-05,-0.000883562860280231,-7.22115858224965e-05,28.7836613509751,28.779007394914,NA,0.796809540194485,0.300890021741034,0.574097358220002,0.795834590452081,0.309702467871503,0.583675796533662,NA,NA,NA
"RT4_ZT10","100055","-",-1.84123637868373e-05,7.20697171775534e-05,-1.76860634754257e-05,7.34852229240664e-05,2.0076278284821,2.00730240594828,NA,2.29196876178564,3.31303971205391,2.81325760780213,2.29178184450344,3.4588943140421,2.86882329481199,NA,NA,NA
"RT4_ZT10","10008","Mag",4.05005402281109e-05,0,-8.05074786474944e-05,0,2.15128069133598,NA,2.0907796580672,0.74819447232159,3.09682086357085,2.25561704051266,NA,NA,NA,0.704797504367486,1.96766544264086,1.76603595288579
"RT4_ZT10","100116","-",0.000154535057842028,-6.97056535589832e-05,-0.000142427992646214,-7.15699100273949e-05,5.85489931847589,5.85736149442335,NA,1.53233603149446,1.18534288074559,1.36893602709397,1.5331910479213,1.23371883523517,1.3968330939434,NA,NA,NA
"RT4_ZT10","100129","Btg3",0.0020673455201361,0.000120098904137478,-0.000908839758112551,-0.000363779185248715,85.3077912169613,85.3448209732502,NA,0.175979881396598,0.151246230487238,0.167578198452514,0.176720140346583,0.153203038274117,0.168951880185953,NA,NA,NA
"RT4_ZT10","100144","RGD1563888",-4.00893804650933e-05,-9.46266338073236e-05,-3.94036966309818e-05,-0.000129344888756111,3.99699895811689,3.99516337870303,NA,1.83966825262319,1.70143651640044,1.77015503057275,1.83848440020101,1.77447442132499,1.80755659564798,NA,NA,NA
"RT4_ZT10","100145","RGD1563888",-5.48756891713954e-05,1.71207679355289e-05,-7.81950438131891e-05,1.60070245887225e-05,1.29702539471448,NA,1.2639391106351,2.61418385822433,5.08704355047262,4.08701290371602,NA,NA,NA,2.45260848003132,4.25934217922444,3.87870770548292
"RT4_ZT10","10017","Usf2",0.00118411903947293,-0.00138019610151479,-0.000415630007669207,-0.00232252580755239,126.52252764481,126.542012433982,NA,0.238047627781193,0.126423158843418,0.198881761906136,0.238288537055567,0.127281104017093,0.200370352476621,NA,NA,NA
"RT4_ZT10","10018","Usf2",8.21484484742867e-06,-0.000473443179309526,-0.000259735017967742,-0.000821159619616011,26.6527941125508,26.6490189017785,NA,0.5214424172043,0.318946255237885,0.452612322671696,0.521209397163781,0.328575076125685,0.457962898403553,NA,NA,NA
"RT4_ZT10","100191","-",-0.000256527575347006,-0.000228249906451847,-0.000276960365351422,-0.000284728139364333,9.28740242140486,9.2864029972825,NA,1.08770622528476,0.774990654195746,0.949283529718702,1.08677118737001,0.805333208714077,0.966149985736497,NA,NA,NA
"RT4_ZT10","100193","LOC680960",-0.000164624525309052,5.52341805596767e-05,-9.71095815860249e-05,1.65229873128797e-05,8.06370402069011,8.060917783863,NA,0.880313913193307,0.881210361633596,0.881247811491754,0.879412649158117,0.916580068499984,0.89518523628901,NA,NA,NA
"RT4_ZT10","100197","-",-1.58004093730654e-05,6.58409945943622e-05,-1.02508164642296e-05,2.93329606903594e-05,4.73924823223623,4.7380460809133,NA,1.69305313394284,1.44671487735284,1.56597007431005,1.69307858004103,1.50778970605992,1.6004584432755,NA,NA,NA
"RT4_ZT10","100213","-",-5.27903463075878e-05,-0.000103929855489489,-2.01502262348515e-05,-0.000120403726911092,2.76178870447372,2.76082496869995,NA,0.523438348319007,2.42884096862125,1.36535231256439,0.522084949733667,2.53492768651209,1.37920963427078,NA,NA,NA
"RT4_ZT10","100223","LOC103693510",-1.88125587803893e-05,-3.02475998447687e-05,-0.000195224397542102,-4.32920755946691e-05,2.88550530522271,NA,2.84954324423823,1.45034867084439,2.32792144229257,1.95456192063508,NA,NA,NA,1.48833231902861,1.19581960263076,1.24676555655966
"RT4_ZT10","100241","-",-5.71943687370502e-05,-0.000141036307244283,-6.63656119987749e-05,-0.000167806721470904,3.389121534549,3.38826592367288,NA,1.69085434840517,1.99314857824337,1.83965391007405,1.68981945677607,2.0791341056574,1.87509188527031,NA,NA,NA
"RT4_ZT10","100261","-",-6.57309475229996e-05,-4.92717623060256e-05,-7.98145379594734e-06,-5.01987193673613e-05,2.65572024679438,2.6550059790734,NA,3.44699085451782,2.52285074749323,2.96151377487214,3.44469654412771,2.6330281222974,3.03077460596982,NA,NA,NA
"RT4_ZT10","100285","Ncam2",-7.1820042604843e-06,-6.3095441382119e-05,-4.65946202919526e-06,-7.67578885062433e-05,1.41312594024145,1.41213020594745,NA,9.16358094228435,4.67526429570483,6.09042658956328,9.16172436761382,4.88570644490519,6.29045642369553,NA,NA,NA
"RT4_ZT10","100286","Ncam2",3.26806185592831e-05,-9.9200308688185e-05,9.70615236636163e-07,-0.000123261398770068,3.38365392538458,3.38409848065749,NA,1.24140338745581,1.99624802323469,1.55128815771625,1.24114780050349,2.0816039005756,1.57386624638157,NA,NA,NA
"RT4_ZT10","100301","Ncam2",6.68273409286052e-05,-0.000488483260412224,-0.000216779502344253,-0.000617892346218035,20.6318743078291,20.6304993103262,NA,0.370602550050403,0.390123466085962,0.377367804177908,0.370399818402013,0.402964366899114,0.381204311223795,NA,NA,NA
"RT4_ZT10","100329","-",-0.000199166615547158,-0.000345997240133117,-0.000119641877014793,-0.000424253053613719,9.22294532145851,9.22040522611013,NA,1.78519504269957,0.779882428539515,1.27837264412191,1.78416887340461,0.810570942702428,1.30768872198403,NA,NA,NA
"RT4_ZT10","100340","-",-9.24371453320578e-05,0.000216524694702893,-0.000181183375350497,0.000156766233631171,14.2032142788118,14.2029518389821,NA,0.145889948328045,0.532735011996246,0.265322716217907,0.145625366664112,0.552026950029389,0.265892639058673,NA,NA,NA
"RT4_ZT10","10037","Lsr",3.64906880380805e-05,-0.000608204210741848,-0.000967231960600568,-0.000837664136015666,44.3054367315064,44.3144349720387,NA,0.0854600390355747,0.221767906898349,0.133176805695069,0.0854690174361937,0.226924666463629,0.133310693796827,NA,NA,NA
