"rank","feature_id","gene_symbol","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap","var_fit","d1","d2","nb_support"
1273,"575497","Alg13",0.000211779386796387,25.8,35.2,25.8,9.4,0.364341085271318,3.58905911883173,3.28840188751681,2.34180580614733,-1.00966480265161,-0.946596081369484,2.63059467241588,0.00164578117957599,-3.79172145026294e-06,0.205737536174548
1274,"162787","-",0.000212265730829909,4.2,33.2,4.2,29,6.90476190476191,3.53222564406856,1.64865862558738,3.40119738166216,1.93221130469715,1.75253875607477,2.63223856034217,0.00164199728043845,-3.77607682481084e-06,0.348287698302873
1275,"91445","Suz12",0.000213089562657527,19.4,61.3,19.4,41.9,2.15979381443299,4.13196142579341,3.01553490085017,3.75887182593397,0.77001276085881,0.7433369250838,2.63387867219163,0.00163822902592637,-3.76043219935874e-06,0.305771173300361
1276,"315527","Egfl8",0.000213916408149826,22.2,123.2,22.2,101,4.54954954954955,4.82189316949938,3.14415227867226,4.62497281328427,1.51502822796303,1.48082053461201,2.6355150236089,0.00163447641603974,-3.74478757390664e-06,0.352722981168473
1277,"57679","Prune2",0.000214367436495417,5,2,5,0,NA,1.09861228866811,1.79175946922805,0,NA,-1.79175946922805,2.63714763023859,0.00163073945077856,-3.72914294845454e-06,0.0941792740513635
1278,"4126","Rgs17",0.000215768166722146,6.2,21.2,6.2,15,2.41935483870968,3.10009228887823,1.97408102602201,2.77258872223978,0.883500909051164,0.798507696217772,2.63877650772533,0.00162701813014283,-3.71349832300244e-06,0.293609552983033
1279,"155551","Cep135",0.000216009950522096,3.8,0.7,3.8,0,NA,0.53062825106217,1.56861591791385,0,NA,-1.56861591791385,2.64040167171375,0.00162331245413255,-3.69785369755034e-06,0.101714092402448
1280,"571862","LOC120099132",0.000216180044385658,7.8,14.2,7.8,6.4,0.82051282051282,2.72129542785223,2.17475172148416,2.00148000021012,-0.19782574332992,-0.173271721274037,2.64202313784847,0.00161962242274773,-3.68220907209824e-06,0.23551717623346
1281,"485833","Rnf41",0.000217061615803123,17.2,87.2,17.2,70,4.06976744186047,4.47960696301275,2.90142159408275,4.26267987704132,1.40358585822995,1.36125828295857,2.64364092177412,0.00161594803598836,-3.66656444664614e-06,0.34173961008158
1282,"126641","Vamp7",0.000217274441856381,24.2,151.2,24.2,127,5.24793388429752,5.02519544542759,3.22684399451738,4.85203026391962,1.65783445329595,1.62518626940224,2.64525503913532,0.00161228929385444,-3.65091982119403e-06,0.362774464300919
1283,"347016","Dusp19",0.000217579240639659,6.4,4.3,6.4,0,NA,1.66770682055808,2.00148000021012,0,NA,-2.00148000021012,2.6468655055767,0.00160864619634597,-3.63527519574193e-06,0.0870977066202804
1284,"511560","Ttk",0.000217589964422278,3.4,11.8,3.4,8.4,2.47058823529412,2.54944517092557,1.48160454092422,2.24070968927596,0.904456274227152,0.759105148351743,2.64847233674289,0.00160501874346295,-3.61963057028983e-06,0.284609052364346
1285,"430132","Dynlt5",0.000217668794600718,3.8,20.2,3.8,16.4,4.31578947368421,3.05400118167797,1.56861591791385,2.85647020622048,1.46228026809781,1.28785428830664,2.6500755482785,0.00160140693520539,-3.60398594483773e-06,0.318708695840463
1286,"325968","Wdsub1",0.000219464449225895,7,34.5,7,27.5,3.92857142857143,3.56953269648137,2.07944154167984,3.3499040872746,1.36827585561721,1.27046254559477,2.65167515582817,0.00159781077157328,-3.58834131938563e-06,0.324204090515941
1287,"89168","Gltpd2",0.000220667048706542,77.6,74.3,77.6,0,NA,4.32148013480585,4.36437169943516,0,NA,-4.36437169943516,2.65327117503652,0.00159423025256662,-3.57269669393353e-06,0.00731068327997015
1288,"44203","LOC103690242",0.000220892266715187,4.6,9.3,4.6,4.7,1.02173913043478,2.33214389523559,1.7227665977411,1.7404661748405,0.0215062052209639,0.0176995770994011,2.65486362154818,0.00159066537818541,-3.55705206848143e-06,0.24043288081294
1289,"26046","Uqcc3",0.000221645176277818,62,76,62,14,0.225806451612903,4.34380542185368,4.14313472639153,2.70805020110221,-1.48807705542983,-1.43508452528932,2.65645251100777,0.00158711614842965,-3.54140744302933e-06,0.190121943689598
1290,"402625","-",0.000221769675223845,27.2,388.2,27.2,361,13.2720588235294,5.96409335031185,3.33932197794407,5.89164421182577,2.58566098503093,2.5523222338817,2.65803785905992,0.00158358256329935,-3.52576281757723e-06,0.420813982459708
1291,"258623","RGD621098",0.000222079482047527,38.8,16.7,38.8,0,NA,2.87356463957978,3.68386691229039,0,NA,-3.68386691229039,2.65961968134924,0.0015800646227945,-3.51011819212513e-06,0.0302890751177848
1292,"274921","Ssr3",0.000222306823426866,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,2.66119799352038,0.0015765623269151,-3.49447356667303e-06,0.314443745163311
1293,"212098","-",0.000223184981358749,5.6,18.3,5.6,12.7,2.26785714285714,2.96010509591084,1.88706964903238,2.61739583283408,0.818835395723442,0.730326183801699,2.66277281121795,0.00157307567566115,-3.47882894122092e-06,0.288150420056758
1294,"97845","Bahcc1",0.000224426827462506,9.8,19.7,9.8,9.9,1.01020408163265,3.03013370027132,2.37954613413017,2.3887627892351,0.0101523714640177,0.00921665510492398,2.66434415008658,0.00156960466903266,-3.46318431576882e-06,0.250443400215937
1295,"153589","-",0.00022543225585381,19,53.5,19,34.5,1.81578947368421,3.9982007016692,2.99573227355399,3.56953269648137,0.596520344870874,0.573800422927379,2.66591202577089,0.00156614930702962,-3.44753969031672e-06,0.295086136975859
1296,"376437","-",0.000225442849778216,5.6,9.8,5.6,4.2,0.75,2.37954613413017,1.88706964903238,1.64865862558738,-0.287682072451781,-0.238411023444998,2.66747645391551,0.00156270958965202,-3.43189506486462e-06,0.2263864366765
1297,"470317","-",0.000225442849778216,5.6,9.8,5.6,4.2,0.75,2.37954613413017,1.88706964903238,1.64865862558738,-0.287682072451781,-0.238411023444998,2.66903745016507,0.00155928551689989,-3.41625043941252e-06,0.2263864366765
1298,"477044","Rspo2",0.000225442849778216,6.2,9.2,6.2,3,0.483870967741935,2.32238772029023,1.97408102602201,1.38629436111989,-0.725937003382937,-0.587786664902119,2.67059503016419,0.0015558770887732,-3.40060581396042e-06,0.204651917913039
1299,"138805","Pou2f1",0.000227411942132713,4,9,4,5,1.25,2.30258509299405,1.6094379124341,1.79175946922805,0.22314355131421,0.182321556793955,2.67214920955749,0.00155248430527197,-3.38496118850832e-06,0.24940093244718
1300,"53238","LOC100361060",0.000227559166150978,42.8,799.7,42.8,756.9,17.6845794392523,6.68548634507859,3.7796338173824,6.63055145081798,2.87269304172737,2.85091763343558,2.67370000398961,0.00154910716639618,-3.36931656305622e-06,0.445761375882658
1301,"77490","Ezh1",0.000228404903689302,5,4.5,5,0,NA,1.70474809223843,1.79175946922805,0,NA,-1.79175946922805,2.67524742910516,0.00154574567214585,-3.35367193760412e-06,0.0941792740513635
1302,"301916","Rbm8a",0.000228408897095913,2.8,8.7,2.8,5.9,2.10714285714286,2.27212588550934,1.33500106673234,1.93152141160321,0.745332933730516,0.596520344870874,2.67679150054877,0.00154239982252097,-3.33802731215202e-06,0.27246448196768
1303,"487214","Adamts10",0.00022882227700511,15.8,144.2,15.8,128.4,8.12658227848101,4.9781121023907,2.82137888640921,4.8629083820668,2.09514045122294,2.04152949565759,2.67833223396508,0.00153906961752155,-3.32238268669992e-06,0.381941403769732
1304,"269016","Otulin",0.000228852044305904,4.4,1.8,4.4,0,NA,1.02961941718116,1.68639895357023,0,NA,-1.68639895357023,2.67986964499869,0.00153575505714757,-3.30673806124782e-06,0.0977369495574796
1305,"223697","Cltb",0.000229455258433295,4,1,4,0,NA,0.693147180559945,1.6094379124341,0,NA,-1.6094379124341,2.68140374929425,0.00153245614139905,-3.29109343579571e-06,0.100335668909465
1306,"442047","Lpin1",0.000230703490244171,11.4,18.3,11.4,6.9,0.605263157894737,2.96010509591084,2.51769647261099,2.06686275947298,-0.502091943797236,-0.450833713138015,2.68293456249636,0.00152917287027598,-3.27544881034361e-06,0.223630179236768
1307,"377507","Rimklb",0.000231991292525129,3.2,3.7,3.2,0.5,0.15625,1.54756250871601,1.43508452528932,0.405465108108164,-1.85629799036563,-1.02961941718116,2.68446210024967,0.00152590524377837,-3.25980418489151e-06,0.154029734825299
1308,"573355","LOC100912627",0.000231991292525129,3.2,3.7,3.2,0.5,0.15625,1.54756250871601,1.43508452528932,0.405465108108164,-1.85629799036563,-1.02961941718116,2.6859863781988,0.0015226532619062,-3.24415955943941e-06,0.154029734825299
1309,"99051","-",0.000232566639328796,8.4,14.8,8.4,6.4,0.761904761904762,2.76000994003292,2.24070968927596,2.00148000021012,-0.271933715483642,-0.239229689065834,2.68750741198836,0.00151941692465949,-3.22851493398731e-06,0.23240226929109
1310,"559812","LOC100361934",0.000234810615035786,61.4,67.3,61.4,5.9,0.0960912052117264,4.22390976657674,4.13356527537538,1.93152141160321,-2.34245748424142,-2.20204386377217,2.68902521726299,0.00151619623203823,-3.21287030853521e-06,0.141544951551929
1311,"152432","LOC689547",0.000234889445241417,21.4,38.8,21.4,17.4,0.813084112149533,3.68386691229039,3.10906095886099,2.91235066461494,-0.206920715807322,-0.196710294246054,2.69053980966731,0.00151299118404242,-3.19722568308311e-06,0.249473684621842
1312,"258435","Tmem184c",0.000235271271589497,19.6,29.3,19.6,9.7,0.494897959183673,3.41114771251532,3.02529107579554,2.37024374146786,-0.703403680727135,-0.655047334327675,2.69205120484595,0.00150980178067206,-3.18158105763101e-06,0.219495760584999
1313,"142722","-",0.000235605269993153,9.6,12.3,9.6,2.7,0.28125,2.58776403522771,2.36085400111802,1.30833281965018,-1.26851132546351,-1.05252118146784,2.69355941844353,0.00150662802192716,-3.16593643217891e-06,0.180998641780773
1314,"443456","Dock4",0.000236644187968523,4.4,12.8,4.4,8.4,1.90909090909091,2.62466859216316,1.68639895357023,2.24070968927596,0.646627164925052,0.55431073570573,2.69506446610468,0.0015034699078077,-3.15029180672681e-06,0.274327551720389
1315,"5150","Pacrg",0.00023755917660862,3,13.5,3,10.5,3.5,2.67414864942653,1.38629436111989,2.4423470353692,1.25276296849537,1.05605267424931,2.69656636347402,0.0015003274383137,-3.13464718127471e-06,0.302205823454645
1316,"322978","Pbx3",0.000237820097847778,17.2,21.2,17.2,4,0.232558139534884,3.10009228887823,2.90142159408275,1.6094379124341,-1.45861502269952,-1.29198368164865,2.69806512619618,0.00149720061344515,-3.1190025558226e-06,0.17628057958448
1317,"106777","Fyttd1",0.000237844788827188,88.4,515.3,88.4,426.9,4.82918552036199,6.2466879918856,4.49312068217947,6.05888952342277,1.57467782412032,1.5657688412433,2.69956076991579,0.00149408943320206,-3.1033579303705e-06,0.379063596109522
1318,"58574","-",0.000239489360739513,14.8,9.2,14.8,0,NA,2.32238772029023,2.76000994003292,0,NA,-2.76000994003292,2.70105331027746,0.00149099389758441,-3.0877133049184e-06,0.0614846639095989
1319,"350717","Fam98b",0.000240308226186685,3.2,21.2,3.2,18,5.625,3.10009228887823,1.43508452528932,2.94443897916644,1.72722094809048,1.50935445387712,2.70254276292583,0.00148791400659222,-3.0720686794663e-06,0.330940841027621
1320,"383533","Cyp51",0.000240761317664828,6,2.5,6,0,NA,1.25276296849537,1.94591014905531,0,NA,-1.94591014905531,2.70402914350552,0.00148484976022548,-3.0564240540142e-06,0.0889741163654078
1321,"230078","-",0.000241207472978663,5.4,6.3,5.4,0.899999999999999,0.166666666666667,1.98787434815435,1.85629799036563,0.641853886172394,-1.79175946922806,-1.21444410419323,2.70551246766116,0.00148180115848419,-3.0407794285621e-06,0.155099583628643
1322,"72106","Cyb5d2",0.000241614560470883,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334,2.70699275103736,0.00147876820136835,-3.02513480311e-06,0.26233074362007
1323,"554594","Farp2",0.000241614560470883,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334,2.70847000927877,0.00147575088887797,-3.0094901776579e-06,0.26233074362007
1324,"145571","Rab29",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.70994425803,0.00147274922101304,-2.9938455522058e-06,0.284203844889014
1325,"169263","-",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71141551293567,0.00146976319777356,-2.9782009267537e-06,0.284203844889014
1326,"191534","-",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71288378964042,0.00146679281915953,-2.9625563013016e-06,0.284203844889014
1327,"269121","Trio",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71434910378886,0.00146383808517096,-2.94691167584949e-06,0.284203844889014
1328,"331975","Pak6",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71581147102563,0.00146089899580783,-2.9312670503974e-06,0.284203844889014
1329,"368062","Mtpn",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71727090699536,0.00145797555107016,-2.91562242494529e-06,0.284203844889014
1330,"517013","Dync2h1",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.71872742734265,0.00145506775095794,-2.89997779949319e-06,0.284203844889014
1331,"533503","Trerf1",0.000241742071892855,1.8,7.2,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811,0.826678573184468,2.72018104771215,0.00145217559547117,-2.88433317404109e-06,0.284203844889014
1332,"351899","Spata5l1",0.000242488898857449,11.8,10.7,11.8,0,NA,2.45958884180371,2.54944517092557,0,NA,-2.54944517092557,2.72163178374847,0.00144929908460986,-2.86868854858899e-06,0.0685947384648251
1333,"172327","LOC102547925",0.000242790389780232,4.2,10.7,4.2,6.5,1.54761904761905,2.45958884180371,1.64865862558738,2.01490302054226,0.436717651612269,0.366244394954883,2.72307965109624,0.001446438218374,-2.85304392313689e-06,0.261836442619149
1334,"256527","Ces5a",0.000244110671741079,5.2,6.7,5.2,1.5,0.288461538461538,2.04122032885964,1.82454929205105,0.916290731874155,-1.24319351747922,-0.908258560176891,2.72452466540009,0.00144359299676359,-2.83739929768479e-06,0.178482928180293
1335,"239968","Mtmr1",0.000245438446564421,220,3905,220,3685,16.75,8.27026911143662,5.39816270151775,8.21229713822977,2.81839825827108,2.81413443671202,2.72596684230464,0.00144076341977863,-2.82175467223269e-06,0.469238454669657
1336,"31016","Vti1a",0.000245624237504253,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.72740619745452,0.00143794948741912,-2.80611004678059e-06,0.197874716251734
1337,"33193","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.72884274649436,0.00143515119968507,-2.79046542132848e-06,0.234060863561311
1338,"71882","LOC102547395",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.73027650506877,0.00143236855657646,-2.77482079587638e-06,0.234060863561311
1339,"72424","Sgsm2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.73170748882239,0.00142960155809331,-2.75917617042429e-06,0.234060863561311
1340,"101860","Brwd1",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.73313571339983,0.00142685020423562,-2.74353154497219e-06,0.234060863561311
1341,"112739","St3gal6",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.73456119444573,0.00142411449500337,-2.72788691952008e-06,0.234060863561311
1342,"115635","-",0.000245624237504253,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.73598394760471,0.00142139443039657,-2.71224229406798e-06,0.197874716251734
1343,"141755","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7374039885214,0.00141869001041523,-2.69659766861588e-06,0.234060863561311
1344,"148588","Tnr",0.000245624237504253,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.73882133284042,0.00141600123505934,-2.68095304316378e-06,0.197874716251734
1345,"150199","Fmn2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74023599620639,0.00141332810432891,-2.66530841771168e-06,0.234060863561311
1346,"157974","-",0.000245624237504253,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.74164799426395,0.00141067061822392,-2.64966379225958e-06,0.197874716251734
1347,"171038","Castor1",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74305734265772,0.00140802877674439,-2.63401916680748e-06,0.234060863561311
1348,"172224","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74446405703232,0.0014054025798903,-2.61837454135538e-06,0.234060863561311
1349,"188341","LOC102547503",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74586815303237,0.00140279202766168,-2.60272991590327e-06,0.234060863561311
1350,"211886","Csmd1",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74726964630251,0.0014001971200585,-2.58708529045118e-06,0.234060863561311
1351,"238658","Smad2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.74866855248736,0.00139761785708077,-2.57144066499907e-06,0.234060863561311
1352,"264657","Nsa2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75006488723155,0.0013950542387285,-2.55579603954697e-06,0.234060863561311
1353,"304188","Dpyd",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7514586661797,0.00139250626500168,-2.54015141409487e-06,0.234060863561311
1354,"305690","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75284990497643,0.00138997393590031,-2.52450678864277e-06,0.234060863561311
1355,"346816","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75423861926637,0.00138745725142439,-2.50886216319067e-06,0.234060863561311
1356,"367027","Snd1",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75562482469415,0.00138495621157393,-2.49321753773857e-06,0.234060863561311
1357,"392337","Polr1a",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7570085369044,0.00138247081634892,-2.47757291228647e-06,0.234060863561311
1358,"392502","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75838977154173,0.00138000106574936,-2.46192828683437e-06,0.234060863561311
1359,"398089","LOC120102377",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.75976854425077,0.00137754695977525,-2.44628366138227e-06,0.234060863561311
1360,"410666","Slc24a2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76114487067615,0.00137510849842659,-2.43063903593017e-06,0.234060863561311
1361,"412670","Agbl4",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7625187664625,0.00137268568170339,-2.41499441047807e-06,0.234060863561311
1362,"415437","Pum1",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76389024725443,0.00137027850960564,-2.39934978502597e-06,0.234060863561311
1363,"438806","Rhoq",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76525932869658,0.00136788698213334,-2.38370515957386e-06,0.234060863561311
1364,"442289","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76662602643358,0.00136551109928649,-2.36806053412176e-06,0.234060863561311
1365,"466084","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76799035611003,0.00136315086106509,-2.35241590866966e-06,0.234060863561311
1366,"472777","Mgat4c",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.76935233337058,0.00136080626746915,-2.33677128321756e-06,0.234060863561311
1367,"507378","Sik2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.77071197385985,0.00135847731849866,-2.32112665776546e-06,0.234060863561311
1368,"511693","Ube3d",0.000245624237504253,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.77206929322245,0.00135616401415362,-2.30548203231336e-06,0.197874716251734
1369,"533933","Runx2",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.77342430710303,0.00135386635443403,-2.28983740686126e-06,0.234060863561311
1370,"541167","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7747770311462,0.00135158433933989,-2.27419278140916e-06,0.234060863561311
1371,"553139","-",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.77612748099658,0.00134931796887121,-2.25854815595706e-06,0.234060863561311
1372,"558271","RragB",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.77747567229881,0.00134706724302798,-2.24290353050496e-06,0.234060863561311
1373,"561646","Tex11",0.000245624237504253,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.77882162069751,0.0013448321618102,-2.22725890505286e-06,0.234060863561311
1374,"486057","Itga7",0.000245944979613669,20,51.5,20,31.5,1.575,3.96081316959758,3.04452243772342,3.48124008933569,0.454255272277596,0.436717651612269,2.78016534183731,0.00134261272521788,-2.21161427960075e-06,0.287447540527871
1375,"24847","Rbm14",0.000246046269334036,3.8,0.7,3.8,0,NA,0.53062825106217,1.56861591791385,0,NA,-1.56861591791385,2.78150685136283,0.001340408933251,-2.19596965414865e-06,0.101714092402448
1376,"76034","Cacna1g",0.000246046269334036,3.8,0.7,3.8,0,NA,0.53062825106217,1.56861591791385,0,NA,-1.56861591791385,2.78284616491869,0.00133822078590958,-2.18032502869655e-06,0.101714092402448
1377,"88196","Elac2",0.000246510526659135,9.4,17.3,9.4,7.9,0.840425531914894,2.90690105984738,2.34180580614733,2.18605127673809,-0.173846929802982,-0.155754529409233,2.78418329814952,0.00133604828319361,-2.16468040324445e-06,0.239414442303163
1378,"456486","-",0.000247031314271273,52,164,52,112,2.15384615384615,5.10594547390058,3.97029191355212,4.72738781871234,0.767255152713667,0.757095905160219,2.78551826669995,0.00133389142510309,-2.14903577779235e-06,0.321633743952467
1379,"178080","Scara3",0.000247144229166167,11.4,7.8,11.4,0,NA,2.17475172148416,2.51769647261099,0,NA,-2.51769647261099,2.7868510862146,0.00133175021163802,-2.13339115234025e-06,0.0696667868089285
1380,"11945","Spty2d1",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7881817723381,0.00132962464279841,-2.11774652688815e-06,0.234060863561311
1381,"22152","-",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.78951034071507,0.00132751471858425,-2.10210190143605e-06,0.234060863561311
1382,"50864","Tub",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.79083680699014,0.00132542043899554,-2.08645727598395e-06,0.234060863561311
1383,"65928","Decr2",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.79216118680794,0.00132334180403228,-2.07081265053185e-06,0.234060863561311
1384,"84633","LOC120095254",0.000247153021370062,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.79348349581308,0.00132127881369447,-2.05516802507975e-06,0.197874716251734
1385,"109930","Robo2",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.7948037496502,0.00131923146798212,-2.03952339962764e-06,0.234060863561311
1386,"110705","Ncam2",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.79612196396392,0.00131719976689522,-2.02387877417554e-06,0.234060863561311
1387,"163105","Tmem271",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.79743815439887,0.00131518371043377,-2.00823414872344e-06,0.234060863561311
1388,"170533","Poln",0.000247153021370062,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.693147180559945,-0.387765531008764,2.79875233659967,0.00131318329859777,-1.99258952327134e-06,0.197874716251734
1389,"187991","LOC120097000",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.80006452394205,0.00131119172470583,-1.99055826061663e-06,0.234060863561311
1390,"188237","Tnfrsf19",0.000247153021370062,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.22314355131421,0.127833371509885,2.80137472072616,0.00130920218207654,-1.98852699796192e-06,0.234060863561311
