"comparison_name","arm","cutoff_anchor_rank","fixed_leading_edge_5000_rank","terminal_start_rank","interval_min_rank","interval_max_rank","pre_evs_remainder_size","pre_evs_leading_edge_size","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","center_nb_support","nb_support_threshold"
"RT8_ZT14","control",26757,26758,26759,26757,26759,26756,5001,5001,5001,1.82454929205105,2.02814824729229,0.203598955241239,2.89037175789616,3.67376581630389,0.783394058407723,1.22050210627715,1.68281509814793,0.46231299187078,1.60106966276358,1.96821590656961,0.367146243806028,0.27260621765185,0.251430119652184
