"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
264,"209591",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
265,"210568",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
266,"213246",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
267,"214932",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
268,"215134",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
269,"215207",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
270,"218703",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
271,"219709",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
272,"219795",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
273,"220178",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
274,"220713",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
275,"221755",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
276,"222496",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
277,"224097",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
278,"225194",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
279,"225718",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
280,"226263",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
281,"226447",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
282,"226866",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
283,"227093",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
284,"227298",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
285,"227620",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
286,"228760",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
287,"228919",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
288,"231114",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
289,"231975",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
290,"232690",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
291,"233452",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
292,"234055",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
293,"234280",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
294,"234852",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
295,"234932",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
296,"235654",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
297,"236251",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
298,"236748",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
299,"237308",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
300,"237886",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
301,"239156",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
302,"239378",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
303,"239668",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
304,"239739",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
305,"239927",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
306,"240650",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
307,"241384",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
308,"242469",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
309,"244404",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
310,"245605",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
311,"247082",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
312,"247243",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
313,"248133",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
314,"248153",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
315,"248623",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
316,"248881",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
317,"248999",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
318,"250826",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
319,"251967",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
320,"253668",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
321,"254062",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
322,"254240",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
323,"255784",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
324,"257740",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
325,"257821",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
326,"258449",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
327,"258942",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
328,"259279",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
329,"261598",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
330,"264175",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
331,"265791",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
332,"267627",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
333,"268995",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
334,"269467",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
335,"270207",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
336,"270573",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
337,"272032",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
338,"272923",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
339,"273517",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
340,"274848",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
341,"275275",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
342,"276851",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
343,"276997",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
344,"277388",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
345,"278207",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
346,"280992",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
347,"281036",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
348,"281626",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
349,"281675",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
350,"281904",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
351,"282353",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
352,"282635",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
353,"283046",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
354,"284615",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
355,"286118",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
356,"287383",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
357,"288892",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
358,"289718",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
359,"289988",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
360,"290333",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
361,"293150",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
362,"293209",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
363,"293290",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
364,"293621",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
365,"293745",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
366,"293819",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
367,"293852",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
368,"294414",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
369,"295777",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
370,"296383",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
371,"298525",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
372,"298775",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
373,"300214",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
374,"301053",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
375,"301940",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
376,"302565",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
377,"302575",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
378,"302965",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
379,"303313",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
380,"303330",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
381,"303556",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
382,"303557",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
383,"303688",0,0,0,0,0,0,0,0,0,0,0.335996095116445,0
