"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"52869","Tnrc6a",130,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0178556988202059,-0.000213626520583129,-2.63156538162097e-09,0,0,NA,0
"52948","-",131,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0180693266606173,-0.000213629164285158,-2.65583867714225e-09,0,0,NA,0
"53311","Sgf29",132,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0182829571568674,-0.000213631832260483,-2.68011197266353e-09,0,0,NA,0
"53450","Cdipt",133,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0184965903332294,-0.000213634524509103,-2.70438526818481e-09,0,0,NA,0
"54190","-",134,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0187102262139767,-0.000213637241031019,-2.72865856370609e-09,0,0,NA,0
"54469","Dhx32",135,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0189238648233825,-0.000213639981826231,-2.75293185922737e-09,0,0,NA,0
"54850","Stk32c",136,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0191375061857202,-0.000213642746894738,-2.77720515474865e-09,0,0,NA,0
"55080","Sirt3",137,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0193511503252631,-0.00021364553623654,-2.80147845026993e-09,0,0,NA,0
"55738","Unc93b1",138,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0195647972662844,-0.000213648349851638,-2.82575174579121e-09,0,0,NA,0
"56078","Yif1a",139,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0197784470330575,-0.000213651187740032,-2.85002504131249e-09,0,0,NA,0
"56217","Kat5",140,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0199920996498556,-0.000213654049901721,-2.87429833683376e-09,0,0,NA,0
"56299","-",141,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.020205755140952,-0.000213656936336706,-2.89857163235504e-09,0,0,NA,0
"57342","Patl1",142,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0204194135306201,-0.000213659847044986,-2.92284492787632e-09,0,0,NA,0
"57482","-",143,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0206330748431331,-0.000213662782026561,-2.9471182233976e-09,0,0,NA,0
"57487","-",144,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0208467391027643,-0.000213665741281433,-2.97139151891888e-09,0,0,NA,0
"59338","LOC681078",145,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.021060406333787,-0.000213668724809599,-2.99566481444016e-09,0,0,NA,0
"59543","-",146,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0212740765604746,-0.000213671732611061,-3.01993810996144e-09,0,0,NA,0
"60018","Lgi1",147,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0214877498071003,-0.000213674764685819,-3.04421140548272e-09,0,0,NA,0
"60551","Abcc2",148,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0217014260979373,-0.000213677821033872,-3.068484701004e-09,0,0,NA,0
