"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"34964","-",59,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.301094039929749,0.000706077028426263,9.40055631749159e-08,0,0,NA,0
"35232","Adcy2",60,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.300387915417148,0.00070617247816786,9.68939200186e-08,0,0,NA,0
"36051","-",61,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.299681694010627,0.0007062708162663,9.9782276862284e-08,0,0,NA,0
"36548","-",62,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.29897537282183,0.000706372042721584,1.02670633705968e-07,0,0,NA,0
"37462","-",63,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.298268948962398,0.000706476157533712,1.05558990549652e-07,0,0,NA,0
"38281","Zfp583",64,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.297562419543977,0.000706583160702683,1.08447347393336e-07,0,0,NA,0
"38721","-",65,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.296855781678208,0.000706693052228499,1.1133570423702e-07,0,0,NA,0
"39382","-",66,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.296149032476734,0.000706805832111157,1.14224061080704e-07,0,0,NA,0
"40273","Cyp2t1",67,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.2954421690512,0.00070692150035066,1.17112417924388e-07,0,0,NA,0
"40563","Eid2",68,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.294735188513247,0.000707040056947006,1.20000774768072e-07,0,0,NA,0
"40736","Lgals7",69,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.29402808797452,0.000707161501900196,1.22889131611756e-07,0,0,NA,0
"40841","Zfp84",70,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.293320864546661,0.00070728583521023,1.2577748845544e-07,0,0,NA,0
"40924","Zfp82",71,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.292613515341314,0.000707413056877107,1.28665845299124e-07,0,0,NA,0
"41242","-",72,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.291906037470121,0.000707543166900828,1.31554202142808e-07,0,0,NA,0
"41573","LOC102548231",73,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.291198428044727,0.000707676165281393,1.34442558986492e-07,0,0,NA,0
"42030","Lrrc4b",74,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.290490684176773,0.000707812052018801,1.37330915830176e-07,0,0,NA,0
"42091","Mybpc2",75,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.289782802977903,0.000707950827113053,1.4021927267386e-07,0,0,NA,0
"42185","-",76,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.289074781559761,0.000708092490564149,1.43107629517544e-07,0,0,NA,0
"44053","-",77,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.288366617033989,0.000708237042372088,1.45995986361228e-07,0,0,NA,0
"44116","Ube3a",78,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.287658306512231,0.000708384482536871,1.48884343204912e-07,0,0,NA,0
"44219","-",79,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.28694984710613,0.000708534811058498,1.51772700048596e-07,0,0,NA,0
"45806","-",80,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.286241235927329,0.000708688027936968,1.5466105689228e-07,0,0,NA,0
"45941","Sema4b",81,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.285532470087471,0.000708844133172282,1.57549413735964e-07,0,0,NA,0
"45958","Gdpgp1",82,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.284823546698199,0.00070900312676444,1.60437770579648e-07,0,0,NA,0
"45995","Unc45a",83,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.284114462871156,0.000709165008713442,1.63326127423332e-07,0,0,NA,0
"48544","LOC365309",84,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.283405215717986,0.000709329779019287,1.66214484267016e-07,0,0,NA,0
"49195","-",85,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.282695802350332,0.000709497437681976,1.691028411107e-07,0,0,NA,0
"50513","-",86,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.281986219879837,0.000709667984701508,1.71991197954384e-07,0,0,NA,0
"50560","-",87,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.281276465418143,0.000709841420077885,1.74879554798068e-07,0,0,NA,0
"50707","-",88,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.280566536076895,0.000710017743811104,1.77767911641752e-07,0,0,NA,0
"50820","-",89,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.279856428967735,0.000710196955901168,1.80656268485436e-07,0,0,NA,0
"51725","Sox6",90,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.279146141202307,0.000710379056348075,1.8354462532912e-07,0,0,NA,0
"52046","Vps35l",91,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.278435669892254,0.000710564045151826,1.86432982172804e-07,0,0,NA,0
"52267","Mosmo",92,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.277725012149218,0.000710751922312421,1.89321339016488e-07,0,0,NA,0
"53397","Kctd13",93,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.277014165084843,0.000710942687829859,1.92209695860172e-07,0,0,NA,0
"54698","Ebf3",94,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.276303125810773,0.000711136341704141,1.95098052703856e-07,0,0,NA,0
"55046","-",95,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.275591891438649,0.000711332883935267,1.97986409547541e-07,0,0,NA,0
"55080","Sirt3",96,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.274880459080116,0.000711532314523236,2.00874766391225e-07,0,0,NA,0
"55194","Deaf1",97,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.274168825846817,0.000711734633468049,2.03763123234909e-07,0,0,NA,0
"55374","-",98,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.273456988850395,0.000711939840769706,2.06651480078593e-07,0,0,NA,0
"55583","Shank2",99,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.272744945202492,0.000712147936428207,2.09539836922277e-07,0,0,NA,0
"55782","Aip",100,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.272032692014753,0.000712358920443551,2.12428193765961e-07,0,0,NA,0
"56000","Rbm4b",101,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.271320226398819,0.000712572792815738,2.15316550609645e-07,0,0,NA,0
"56270","-",102,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.270607545466336,0.00071278955354477,2.18204907453329e-07,0,0,NA,0
"56693","Slc22a25",103,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.269894646328944,0.000713009202630645,2.21093264297013e-07,0,0,NA,0
"56809","Hnrnpul2",104,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.269181526098289,0.000713231740073364,2.23981621140697e-07,0,0,NA,0
"56975","Asrgl1",105,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.268468181886012,0.000713457165872927,2.26869977984381e-07,0,0,NA,0
"57374","Osbp",106,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.267754610803757,0.000713685480029333,2.29758334828065e-07,0,0,NA,0
"60317","Lcor",107,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.267040809963168,0.000713916682542583,2.32646691671749e-07,0,0,NA,0
"60467","Hpse2",108,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.266326776475886,0.000714150773412676,2.35535048515433e-07,0,0,NA,0
"60553","-",109,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.265612507453557,0.000714387752639614,2.38423405359117e-07,0,0,NA,0
"60806","-",110,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.264898000007822,0.000714627620223395,2.41311762202801e-07,0,0,NA,0
"61822","-",111,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.264183251250324,0.000714870376164019,2.44200119046485e-07,0,0,NA,0
"61829","-",112,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.263468258292708,0.000715116020461487,2.47088475890169e-07,0,0,NA,0
"64538","Rbfox1",113,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.262753018246616,0.000715364553115799,2.49976832733853e-07,0,0,NA,0
"65364","Abca17",114,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.262037528223691,0.000715615974126955,2.52865189577537e-07,0,0,NA,0
"66537","Lcp2",115,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.261321785335576,0.000715870283494955,2.55753546421221e-07,0,0,NA,0
"67477","LOC108352072",116,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.260605786693915,0.000716127481219798,2.58641903264905e-07,0,0,NA,0
"68734","Adamts2",117,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.259889529410351,0.000716387567301484,2.61530260108589e-07,0,0,NA,0
"68944","Ube2b",118,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.259173010596527,0.000716650541740015,2.64418616952273e-07,0,0,NA,0
"69395","Sparc",119,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.258456227364085,0.000716916404535389,2.67306973795957e-07,0,0,NA,0
"69510","Gria1",120,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.25773917682467,0.000717185155687607,2.70195330639641e-07,0,0,NA,0
"69780","Olr1463",121,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.257021856089925,0.000717456795196668,2.73083687483325e-07,0,0,NA,0
"70033","Shmt1",122,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.256304262271491,0.000717731323062573,2.75972044327009e-07,0,0,NA,0
"71027","Myh8",123,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.255586392481014,0.000718008739285322,2.78860401170693e-07,0,0,NA,0
"71643","-",124,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.254868243830135,0.000718289043864915,2.81748758014377e-07,0,0,NA,0
"71806","Nup88",125,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.254149813430498,0.000718572236801351,2.84637114858061e-07,0,0,NA,0
"71934","Pitpnm3",126,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.253431098393747,0.000718858318094631,2.87525471701745e-07,0,0,NA,0
"72121","Zzef1",127,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.252712095831523,0.000719147287744754,2.90413828545429e-07,0,0,NA,0
"72569","Doc2b",128,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.251992802855472,0.000719439145751722,2.93302185389113e-07,0,0,NA,0
"72867","-",129,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.251273216577234,0.000719733892115533,2.96190542232797e-07,0,0,NA,0
"73210","Supt6h",130,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.250553334108455,0.000720031526836187,2.99078899076481e-07,0,0,NA,0
"73608","Myo1d",131,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.249833152560776,0.000720332049913686,3.01967255920165e-07,0,0,NA,0
"74275","-",132,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.249112669045842,0.000720635461348028,3.04855612763849e-07,0,0,NA,0
"75200","Tex14",133,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.248391880675295,0.000720941761139213,3.07743969607533e-07,0,0,NA,0
"76292","Ttll6",134,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.247670784560778,0.000721250949287243,3.10632326451217e-07,0,0,NA,0
"77441","-",135,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.246949377813935,0.000721563025792116,3.13520683294901e-07,0,0,NA,0
"77485","Ezh1",136,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.246227657546408,0.000721877990653833,3.16409040138585e-07,0,0,NA,0
"77755","Atxn7l3",137,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.245505620869841,0.000722195843872393,3.19297396982269e-07,0,0,NA,0
"77776","Ubtf",138,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.244783264895878,0.000722516585447797,3.22185753825953e-07,0,0,NA,0
"78938","Bptf",139,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.24406058673616,0.000722840215380045,3.25074110669637e-07,0,0,NA,0
"78979","Nol11",140,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.243337583502332,0.000723166733669136,3.27962467513321e-07,0,0,NA,0
"79480","Slc16a6",141,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.242614252306036,0.000723496140315072,3.30850824357005e-07,0,0,NA,0
"79653","Abca5",142,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.241890590258916,0.00072382843531785,3.33739181200689e-07,0,0,NA,0
"79918","Sdk2",143,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.241166594472615,0.000724163618677473,3.36627538044373e-07,0,0,NA,0
"80653","-",144,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.240442262058776,0.000724501690393939,3.39515894888057e-07,0,0,NA,0
"80746","Dnah17",145,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.239717590129042,0.000724842650467249,3.42404251731741e-07,0,0,NA,0
"80913","-",146,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.238992575795056,0.000725186498897403,3.45292608575425e-07,0,0,NA,0
"82228","-",147,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.238267216168461,0.0007255332356844,3.48180965419109e-07,0,0,NA,0
"83889","-",148,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.237541508360901,0.000725882860828241,3.51069322262793e-07,0,0,NA,0
"83973","Luc7l",149,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.236815449484019,0.000726235374328925,3.53957679106477e-07,0,0,NA,0
"84702","-",150,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.236089036649458,0.000726590776186454,3.56846035950161e-07,0,0,NA,0
"85603","Tbc1d9b",151,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.23536226696886,0.000726949066400826,3.59734392793845e-07,0,0,NA,0
"86595","-",152,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.23463513755387,0.000727310244972041,3.62622749637529e-07,0,0,NA,0
"86782","Gria1",153,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.233907645516131,0.000727674311900101,3.65511106481213e-07,0,0,NA,0
"87222","RGD1561277",154,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.233179787967285,0.000728041267185004,3.68399463324897e-07,0,0,NA,0
"88480","Ntn1",155,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.232451562018975,0.000728411110826751,3.71287820168581e-07,0,0,NA,0
"88665","Aurkb",156,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.23172296407388,0.000728785969720121,3.78429966572701e-07,0,0,NA,0
"88908","Zbtb4",157,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.230993987698819,0.000729167970759896,3.85572112976821e-07,0,0,NA,0
"88976","Acap1",158,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.230264625751645,0.000729557113946075,3.92714259380941e-07,0,0,NA,0
"90462","-",159,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.229534871090212,0.000729953399278658,3.9985640578506e-07,0,0,NA,0
"91474","Atad5",160,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.228804716572372,0.000730356826757645,4.0699855218918e-07,0,0,NA,0
"91618","LOC120095271",161,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.228074155055981,0.000730767396383036,4.141406985933e-07,0,0,NA,0
"91651","LOC108352110",162,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.227343179398891,0.000731185108154832,4.2128284499742e-07,0,0,NA,0
"91818","-",163,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.226611782458956,0.000731609962073031,4.2842499140154e-07,0,0,NA,0
"92470","Rps6kb1",164,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.225879957094029,0.000732041958137635,4.35567137805659e-07,0,0,NA,0
"92712","Rnf43",165,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.225147696161965,0.000732481096348642,4.42709284209779e-07,0,0,NA,0
"92782","-",166,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.224414992520617,0.000732927376706054,4.49851430613899e-07,0,0,NA,0
"93927","LOC102547955",167,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.223681839027838,0.00073338079920987,4.56993577018019e-07,0,0,NA,0
"94987","Nbr1",168,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.222948228541481,0.00073384136386009,4.64135723422138e-07,0,0,NA,0
"96247","Cep112",169,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.222214153919402,0.000734309070656714,4.71277869826258e-07,0,0,NA,0
"96256","Cep112",170,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.221479608019453,0.000734783919599743,4.78420016230378e-07,0,0,NA,0
"97938","Aspscr1",171,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.220744583699487,0.000735265910689175,4.85562162634498e-07,0,0,NA,0
"98043","Foxk2",172,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.220009073817359,0.000735755043925012,4.92704309038618e-07,0,0,NA,0
"100261","-",173,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.219273071230922,0.000736251319307253,4.99846455442737e-07,0,0,NA,0
"101181","Paxbp1",174,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.218536568798029,0.000736754736835897,5.06988601846857e-07,0,0,NA,0
"101706","Vps26c",175,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.217799559376534,0.000737265296510946,5.14130748250977e-07,0,0,NA,0
"102633","Filip1l",176,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.217062035824291,0.000737782998332399,5.21272894655097e-07,0,0,NA,0
"107250","-",177,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.216323990999154,0.000738307842300256,5.28415041059216e-07,0,0,NA,0
"107499","Il1rap",178,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.215585417758975,0.000738839828414518,5.35557187463336e-07,0,0,NA,0
"109051","-",179,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.214846308961609,0.000739378956675183,5.42699333867456e-07,0,0,NA,0
"109152","-",180,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.21410665746491,0.000739925227082253,5.49841480271576e-07,0,0,NA,0
