"comparison_name","feature_id","gene_symbol","pc1_loading_trt_normalized","pc1_loading_ctrl_normalized","pc1_loading_trt_raw","pc1_loading_ctrl_raw","baseMean_original","baseMean_leading_edge","baseMean_remainder","dispGeneEst_original","dispFit_original","dispersion_original","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder"
"RT2_ZT8","100020","Nrip1",0.000251239664737643,0.000495714583748763,7.67076440623847e-05,0.000585909965587952,20.2565448060938,20.2553614625981,NA,0.114517205731789,0.427364782275341,0.210858955700135,0.114355107248757,0.435082276548734,0.210459745727584,NA,NA,NA
"RT2_ZT8","100055","-",-7.50371048124061e-05,0.000106050756305334,-6.52548114024624e-05,8.54607353056874e-05,1.2906121048365,1.29098490738878,NA,9.28346861535678,5.69075153095023,6.82553702621085,9.28721034044625,5.82357000676155,6.94764401070895,NA,NA,NA
"RT2_ZT8","10008","Mag",1.01720828747403e-05,0.000192175927209255,-6.58684033464493e-06,0.000175922666344212,2.22701626357567,2.22705348988128,NA,3.23908704737676,3.32702956161838,3.28497566941141,3.23913197363843,3.40451721093549,3.32401406258492,NA,NA,NA
"RT2_ZT8","100116","-",3.41801069092496e-05,-6.431633058815e-05,-3.72869879814819e-06,-1.87235391147272e-07,4.18719512564179,4.1870071244253,NA,1e-08,1.80191912209645,0.486764060891902,1e-08,1.84280523525427,0.48230237440396,NA,NA,NA
"RT2_ZT8","100129","Btg3",-0.00120398927222782,-0.000360006261305773,-0.00128797406777522,0.000149732313532856,47.5344923608014,47.5390192328771,NA,0.174716818020144,0.221827958265296,0.190288221417679,0.17494940878448,0.224558152499802,0.190965168527023,NA,NA,NA
"RT2_ZT8","100144","RGD1563888",-0.000135408402740593,1.70591548217369e-05,-0.000142106196745336,3.42445293764641e-05,6.35724433641634,6.35878390119597,NA,0.932532518546092,1.21045329186856,1.04950336571228,0.933430564760854,1.23672948201574,1.05815073308788,NA,NA,NA
"RT2_ZT8","100145","RGD1563888",-8.42943136254352e-05,4.73561693353122e-05,-7.50987948576766e-05,2.60914158181226e-05,2.69355910914159,2.6942442919143,NA,1.16474575087899,2.76275065585001,1.94953505376088,1.1665010141272,2.82600017113884,1.96402422860696,NA,NA,NA
"RT2_ZT8","10017","Usf2",-0.00122702930218955,0.000501405006500025,-0.00164395137167093,0.00154498482818368,108.096681543063,108.103717574813,NA,0.178615872299632,0.13631488318106,0.163655312822453,0.178801645409227,0.136995642416188,0.164298989672135,NA,NA,NA
"RT2_ZT8","10018","Usf2",8.51126155994943e-05,-0.000885606418414937,-5.82063418912115e-05,-0.000342609828500056,20.0084868233539,20.0069318163425,NA,0.505629921175993,0.431805219898046,0.480248754851084,0.505496092150174,0.439637109168215,0.483322282289904,NA,NA,NA
"RT2_ZT8","100191","-",6.89424224304362e-05,1.2044293518089e-05,3.95774414215697e-05,6.28481579103334e-05,3.27604243429115,3.27553611095941,NA,1.91182640760551,2.28383432233283,2.09876239746939,1.91081893924174,2.33659974996347,2.12045334896701,NA,NA,NA
"RT2_ZT8","100193","LOC680960",4.69944421542091e-05,-9.18133801172776e-05,2.424116356949e-05,-3.12770657003046e-05,3.81671289433077,3.81624669842027,NA,0.724711309648521,1.9701117175537,1.29000201437558,0.724036439535552,2.01520740291731,1.29651309381457,NA,NA,NA
"RT2_ZT8","100197","-",-1.58823893093651e-05,-2.9442656669083e-06,-6.48627100373571e-05,-6.756185560162e-06,4.38415801757898,NA,4.49847047447871,1.69616041020508,1.72407475461428,1.71071212200454,NA,NA,NA,1.78388540341336,0.50129949586674,1.78388540341336
"RT2_ZT8","100213","-",2.74961533365047e-05,0,1.40227898294744e-05,0,0.368043493360373,NA,0.421250941901544,10,19.7822110325521,10,NA,NA,NA,10,10.8870603901278,10
"RT2_ZT8","100223","LOC103693510",-0.000176655488899606,-2.29969125726888e-05,-0.000160963236424258,2.24749878402776e-05,3.79158631038666,3.79278398286218,NA,1.32712663142594,1.98270895137616,1.61418578019806,1.32877820863629,2.0272514714144,1.62759447088657,NA,NA,NA
"RT2_ZT8","100241","-",9.62365366777664e-05,-0.000153395326018686,4.90797644031604e-05,-6.61214724338562e-05,2.87857154462706,2.87608614859654,NA,7.44774357702058,2.5896297314309,4.43991815505009,7.442976781026,2.65164112433319,4.52020194776112,NA,NA,NA
"RT2_ZT8","100261","-",6.77629109018949e-05,-4.25383126722867e-05,3.64320572148773e-05,1.55871823017395e-06,2.22300602470248,2.22231002778815,NA,1.56133674092556,3.33290659821097,2.38352829288146,1.55997014664299,3.41163835269371,2.39988693030093,NA,NA,NA
"RT2_ZT8","100285","Ncam2",6.18663450071355e-05,7.04080741816064e-05,3.15512771163174e-05,6.11425978229878e-05,1.06959310118287,1.06829633956115,NA,10,6.85238059680633,10,10,7.02327511440232,10,NA,NA,NA
"RT2_ZT8","100286","Ncam2",7.05282448273895e-05,-6.43078008928386e-05,4.11179900409082e-05,-6.43052132865971e-07,2.74801145312498,2.74781328341942,NA,1.99593036593666,2.70937739816786,2.33424783467982,1.99546371571344,2.77223775584659,2.35603353475848,NA,NA,NA
"RT2_ZT8","100301","Ncam2",0.000377791178146284,-0.000817140159885569,0.000187749597250445,-0.000242162257744387,12.7741589653113,12.7676198231372,NA,0.926683132064279,0.637159522042846,0.832575047586845,0.925467818342932,0.650207038032401,0.838641429568122,NA,NA,NA
"RT2_ZT8","100329","-",0.000182926850341686,-0.000279401403941848,8.22830724565019e-05,5.99169858628707e-05,10.2565367900703,10.2546330171337,NA,0.306814291119338,0.776574577977047,0.45513966835897,0.306377935934804,0.792816924508668,0.455764895090631,NA,NA,NA
"RT2_ZT8","100340","-",-0.000179968669415758,0.00149722166743106,-0.000180017253599566,0.00152545432297002,17.6537825267184,17.6543814107547,NA,0.983471645823444,0.480170815355916,0.726739149689611,0.984214887310829,0.489124599658616,0.736346779739957,NA,NA,NA
