"feature_id","rank","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb"
"322426",1,40.8,2863.7,1.85787570334402,70.1887254901961,1.72031189926951,76.801328696436,1.88238550726559,68.4684135909266,74.9189431891704,3.70868208141012,3.70868208141012
"315962",2,28,1026,1.54725072447042,36.6428571428571,1.30867346938776,44.3230202851717,1.5829650101847,35.3341836734694,42.740055274987,3.3322045101752,3.3322045101752
"523232",3,22.8,975.2,10,42.7719298245614,1.87596183441059,229,10.0438596491228,40.8959679901508,218.956140350877,3.1267605359604,3.1267605359604
"116600",4,22.4,1012.8,10,45.2142857142857,2.01849489795918,225,10.0446428571429,43.1957908163265,214.955357142857,3.10906095886099,3.10906095886099
"22463",5,23.2,645.7,2.54988655518024,27.8318965517241,1.19965071343639,60.1573680801815,2.5929900034561,26.6322458382878,57.5643780767254,3.14415227867226,3.14415227867226
"88074",6,42,3154,0.934972541775983,75.0952380952381,1.78798185941043,40.2688467545913,0.958782065585507,73.3072562358277,39.3100646890058,3.73766961828337,3.73766961828337
"331759",7,61.8,3430.7,0.906569534323758,55.5129449838188,0.89826771818477,57.0259972212082,0.922750764097221,54.614677265634,56.103246457111,4.12390336446365,4.12390336446365
"287232",8,51.2,2199.7,0.841141388556538,42.962890625,0.839118957519531,44.0664390940947,0.860672638556538,42.1237716674805,43.2057664555382,3.93573953204546,3.93573953204546
"350700",9,32.4,920.3,1.02962815344702,28.4043209876543,0.876676573693035,34.3599521716835,1.06049235097788,27.5276444139613,33.2994598207056,3.47815842279828,3.47815842279828
"156998",10,41.2,1657.7,0.996854084567445,40.2354368932039,0.97658827410689,42.0703882841787,1.02112592922764,39.258848619097,41.0492623549511,3.71843825635548,3.71843825635548
"258201",11,37,1138,1.19447331670988,30.7567567567568,0.831263696128561,45.1955127182654,1.2215003437369,29.9254930606282,43.9740123745285,3.61091791264422,3.61091791264422
"547868",12,14.8,283.2,2.17993521532114,19.1351351351351,1.29291453615778,33.2630411867529,2.24750278288871,17.8422205989774,31.0155384038642,2.69462718077007,2.69462718077007
"95969",13,24.8,1616.7,2.0509172795769,65.1895161290323,2.62860952133195,51.862748533507,2.09123986022206,62.5609066077003,49.771508673285,3.21084365317094,3.21084365317094
"49031",14,23.8,689.2,1.72254763117608,28.9579831932773,1.21672198291081,41.9966336219906,1.76456443789877,27.7412612103665,40.2320691840919,3.16968558067743,3.16968558067743
"239113",15,20.6,628.8,1.56593272233909,30.5242718446602,1.48176076915826,33.2582140801852,1.61447641165948,29.0425110755019,31.6437376685257,3.02529107579554,3.02529107579554
"315170",16,16.8,298.7,1.41901701653449,17.7797619047619,1.05831916099773,24.8394858777795,1.4785408260583,16.7214427437642,23.3609450517212,2.82137888640921,2.82137888640921
"471171",17,13,383.5,1.23629920108169,29.5,2.26923076923077,17.071889614062,1.31322227800477,27.2307692307692,15.7586673360572,2.56494935746154,2.56494935746154
"255222",18,14,261.5,1.39035962201212,18.6785714285714,1.33418367346939,20.4650347081696,1.46178819344069,17.344387755102,19.003246514729,2.63905732961526,2.63905732961526
"514194",19,17,298,1.4701553304216,17.5294117647059,1.03114186851211,25.9926406171672,1.52897885983336,16.4982698961938,24.4636617573338,2.83321334405622,2.83321334405622
