"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.26,8211,7896,8211,316,11.4,80.7,0.291549063290573,8.421875,0.611374515543717,6.36280254533142,0.406287342326771,7.48373579701999,5.50746705336974,2.43345943820668,2.43345943820668,0.329924898627425,0.093296676227698,0.0685523911645803,0.0460072808541337
0.27,8527,8212,8527,316,9.7,72.65,0.40158840861525,9.95436507936508,0.678099203740229,6.36594942914159,0.549330922572313,7.18230592068594,5.01618209491665,2.27207274207516,2.27207274207516,0.41184597351667,0.107082199002363,0.0686720973055576,0.0695232676124232
0.28,8842,8528,8842,315,13.2,102.2,0.245975340221545,8.70754716981132,0.559930008748906,6.27898810672781,0.315936612356502,8.03316158012948,4.74516340161458,2.58021682959233,2.58021682959233,0.34519584330237,0.0826680852335725,0.0653641250547934,0.0311538594986595
0.29,9158,8843,9158,316,13.4,111.25,0.246098865840155,9,0.603426555807508,7.14584636019778,0.319492497984445,7.51609386643788,5.82083941250885,2.59525470695687,2.59525470695687,0.360829256220374,0.0916546036617994,0.0983390496331037,0.0317384377034076
0.3,9474,9159,9474,316,15.3,131,0.192272998530049,9.0019556714472,0.528761472143977,5.80732782412066,0.266257982548724,8,5.06177496259361,2.72783146863591,2.72783146863591,0.360933798957218,0.076228571122172,0.0474223656226162,0.0229868239789645
0.31,9790,9475,9790,316,10.6,70.55,0.239533142917874,8.9410677314404,0.561929286288261,6.86635036092954,0.361562464067159,7,5.34649885119031,2.36067597013875,2.36067597013875,0.35767896190456,0.0830811420315372,0.0877071389846011,0.0386546290041608
0.32,10106,9791,10106,316,8.3,41.65,0.350059975324622,8,0.560670351915291,5.81095925911482,0.489429696473181,4.94695837900769,4.33609898068707,2.11618293005974,2.11618293005974,0.307373070113652,0.0828210423751811,0.0475605038875104,0.0596756642643072
0.33,10421,10107,10421,315,13.8,105,0.225717139609407,10.4516129032258,0.527994304252727,6.06723052900086,0.287127749685644,7.265625,5.03785948425763,2.62466859216316,2.62466859216316,0.438426945730131,0.0760700719111202,0.0573089555660326,0.0264177585710515
0.34,10737,10422,10737,316,18.1,161.65,0.189122915499977,9.55210892710893,0.473286549790206,5.92701145830265,0.269057100212475,9.18200571379318,5.14310331123632,2.89577456095649,2.89577456095649,0.390342893779091,0.0647672840603514,0.0519750808959743,0.02344699152932
0.35,11053,10738,11053,316,9.6,60.25,0.403943118782547,8.09629981024668,0.576696636018196,7.36415429859997,0.526048820692944,5.58381462716235,4.34069013414425,2.26176309847379,2.26176309847379,0.31252089069224,0.0861321212346759,0.106643392096064,0.0656957515605977
0.36,11369,11054,11369,316,17.9,169.6,0.188752414815598,9.19347319347319,0.474521420138303,5.54353487664827,0.247762867128495,8.77379366906841,4.90555156768678,2.88466024806343,2.88466024806343,0.371171595257338,0.0650224120162487,0.0373877924817684,0.019946275856717
0.37,11685,11370,11685,316,16.9,117.25,0.164954500906438,8.14533011272142,0.443796629031921,5.48185618591489,0.216082701845589,7.59854220516184,4.6206130990822,2.82729611523271,2.82729611523271,0.315141863666199,0.0586745770695131,0.0350415609417435,0.0147381403639223
0.38,12000,11686,12000,315,17.8,130.3,0.181143868121509,9,0.432777777777778,5.82377682818489,0.218185711954293,7.43390985986618,5.02382567025691,2.87919845729804,2.87919845729804,0.360829256220374,0.0563980490104043,0.0480480788418595,0.0150838696709205
0.39,12316,12001,12316,316,10.5,50.05,0.302145302866864,7,0.499954975665722,6.26236053589535,0.428629645116625,5.05991592454385,3.73646079014561,2.35132990363267,2.35132990363267,0.25391688400693,0.0702770616585421,0.064731619230541,0.04968029641802
0.4,12632,12317,12632,316,15.3,102.25,0.187626766737937,8,0.434800567107751,5.52866348088415,0.240039735897291,6.83258650198225,4.51731859440617,2.72766055767885,2.72766055767885,0.307373070113652,0.0568159634155576,0.0368220908209338,0.0186766134821192
0.41,12948,12633,12948,316,19.2,142.25,0.14335140376848,8.02299957210098,0.402694070707082,5.45652695437125,0.209335812115878,7.51139673658607,4.37566818283972,2.95485602261786,2.95485602261786,0.308602539520257,0.0501826639680937,0.0340780475917411,0.013628969513534
0.42,13264,12949,13264,316,19.4,156.2,0.156509080495348,9.015625,0.406458333333333,5.78997942311335,0.220856746328342,8.08191937869823,4.98059548691972,2.96527306606928,2.96527306606928,0.361664509128291,0.0509603720333781,0.0467624397206823,0.015522980666767
0.43,13579,13265,13579,315,20.4,153.2,0.177916089064194,7.80327868852459,0.404411764705882,5.42139338091629,0.227364597255525,7.23957131872357,4.04088726786672,3.01553490085017,3.01553490085017,0.296857099076264,0.0505375447533083,0.032741581185375,0.0165928541694147
0.44,13895,13580,13895,316,5.4,19.1,0.736540962968418,6.91547619047619,0.582666819253529,7.52052676005558,1.03344329487041,2.68460429060754,2.89052201103,1.68639895357023,1.68639895357023,0.249398563514576,0.087365579182313,0.112591734979094,0.149110062887991
0.45,14211,13896,14211,316,21.7,200,0.110074928186368,9.45451388888889,0.370006424835677,5.39955278970334,0.162646843234786,8.98678651147959,4.63774948888253,3.07721668769306,3.07721668769306,0.385125835252908,0.0434292972789409,0.0319107742511274,0.00595342635332185
0.46,14527,14212,14527,316,19.3,157.4,0.137149407790794,8.24545178896301,0.350809185891593,5.49005937582367,0.201782038311406,7.82932388365863,4.95216062178101,2.96009167255151,2.96009167255151,0.320493986624686,0.0394630895404355,0.0353536068471273,0.0123871490525518
0.47,14843,14528,14843,316,19.2,129.55,0.151502991904744,7.02777777777778,0.376302083333333,5.99244940524467,0.212812846966595,6.26980728622926,4.66630437445254,2.95485602261786,2.95485602261786,0.25540177806545,0.0447299994020493,0.0544643129663101,0.0142005848587821
0.48,15158,14844,15158,315,3.2,8.3,1.29130441018474,6,0.833333333333333,6.96787493575704,1.72291741206169,1.66512345679012,2.07891727088252,1.16315080980568,1.16315080980568,0.200460697900208,0.139154040576333,0.0915690912523231,0.262457786583258
0.49,15474,15159,15474,316,21.2,159.85,0.113828925989437,7.63890375524039,0.328958774241377,4.64024991114055,0.166320493170871,7.0188229074683,4.02758228042474,3.05395667987561,3.05395667987561,0.288070242051343,0.0349487282810359,0.00302721104748131,0.00655736469926694
0.5,15790,15475,15790,316,14.7,85.5,0.150168694540952,5.89264251373626,0.375530955057224,4.95475415917716,0.221016230254461,5.17688625443068,2.93970565076009,2.68763920384208,2.68763920384208,0.194721776134543,0.0445706819634846,0.0149908208038078,0.0155491994029615
0.51,16106,15791,16106,316,19.4,109.1,0.153758386685167,7.06696428571429,0.340236686390533,5.53640965779345,0.206015339197692,6.32900272820143,3.98637714061672,2.96527306606928,2.96527306606928,0.257496539326576,0.0372787791060763,0.0371167521433955,0.0130830925364528
0.52,16422,16107,16422,316,28.5,230.35,0.122358217143649,8.74254849271065,0.310044419675786,5.05271257617712,0.169183962584721,8.37806194420161,4.22553451117813,3.34989793149648,3.34989793149648,0.347066880533258,0.0310409653123408,0.0187171179226899,0.00702811150736042
0.53,16737,16423,16737,315,12.8,49.7,0.216800693742709,5,0.365481856038073,5.26671761573764,0.275216366261645,4.0495867768595,2.77365950251075,2.54944517092557,2.54944517092557,0.147004511793486,0.0424945076547283,0.0268577799174723,0.0244595585987713
0.54,17053,16738,17053,316,22.6,173.25,0.1398567280506,7.51883625081041,0.305485365017183,5.63689616867303,0.195778546191058,6.83877807487162,4.75919151510923,3.11779325240369,3.11779325240369,0.281651891189165,0.0300990508047449,0.0409392168936912,0.0114001908055388
0.55,17369,17054,17369,316,6.2,27.2,0.554081330454642,4,0.500716371107266,5.74468627855204,0.764018279825714,3.07610020661157,2.75757244303892,1.82454929205105,1.82454929205105,0.0935483256867635,0.0704343682639926,0.0450395074882841,0.104817302071551
0.56,17685,17370,17685,316,19.8,113.5,0.12486512170881,7.23076923076923,0.302607137129727,5.17269007456661,0.183863890903174,5.98922706616173,4.55656511037008,2.98568193770049,2.98568193770049,0.266252926954635,0.0295044002014127,0.0232810116673144,0.00944145294747822
0.57,18001,17686,18001,316,29.7,265.2,0.104326631244669,8.67043336439888,0.261345678000249,4.92194992674661,0.155033133189788,8.23043017441197,4.23027238052222,3.39114137742069,3.39114137742069,0.343211880813114,0.0209796577122441,0.0137429615535593,0.00470175253271215
0.58,18316,18002,18316,315,22.6,134.8,0.102165881390172,6.7244094488189,0.266512292243767,4.75271856858803,0.141938574371566,6.08640516698173,4.03260969455954,3.11794990627824,3.11794990627824,0.239184864213738,0.0220470958711482,0.00730547163034936,0.00254904165085103
0.59,18632,18317,18632,316,0.8,3.2,3.82472365587586,4,5,5.56103099320852,5.15466420130396,-0.999999999999999,-1.42331440096622,-0.22314355131421,-0.22314355131421,0.0935483256867635,1,0.0380533374214147,0.826627894148353
0.6,18948,18633,18948,316,3.9,15.2,0.266739708693617,3.76339409003038,0.791020485597407,5.1657808803919,1.54152659446752,2.12569369205942,2.27124794210626,1.36064771392612,1.36064771392612,0.0809002761294771,0.130412078015089,0.0230181888172163,0.232637615294915
0.61,19264,18949,19264,316,24.1,180.5,0.133879897529663,7.88407494145199,0.257257454006187,5.4753892310417,0.175726056984245,6.85634661117717,4.74234090788659,3.18220323175529,3.18220323175529,0.301176158609476,0.0201350182466824,0.0347955606892903,0.00810361454641052
0.62,19580,19265,19580,316,23.2,128.9,0.1088622993073,6.05645161290323,0.239668684550847,4.56066935363927,0.147286439516455,5.47235756269326,3.73426792726089,3.1441151191464,3.1441151191464,0.203478385825587,0.0165011251786351,0,0.00342821655486588
0.63,19895,19581,19895,315,2.4,4.8,1.45839871072806,3,0.867768595041322,7,2.07733194710922,1.04132231404959,0.988263752798122,0.8754687373539,0.8754687373539,0.0400921395800415,0.146268469993057,0.0927911152294203,0.32072259999758
0.64,20211,19896,20211,316,20.3,134.05,0.143101136951318,6.49339528590757,0.256401223454499,5.1546338028802,0.194134742990366,6.04238699612076,3.93700283466904,3.01060875262866,3.01060875262866,0.226835728127862,0.019958118420101,0.0225941586614838,0.0111299539012726
0.65,20527,20212,20527,316,20.9,121.25,0.119053677959992,6.30955298786181,0.240325652136565,5.11740153752238,0.169612880745197,6.08796799588927,4.0307032557874,3.03964612873675,3.03964612873675,0.21700822002924,0.0166368566726281,0.0211778588948967,0.00709862452000197
0.66,20843,20528,20843,316,29.9,205.7,0.0842660354066882,7.62320143884892,0.209024173394848,5.04397623569678,0.126433205718295,6.83862705230056,4.71115054441524,3.39771864137841,3.39771864137841,0.287230856104014,0.0101698763129179,0.0183847911930587,0
0.67,21159,20844,21159,316,0.6,1.8,4.78775447772993,3,5,5.92221322424946,6.20925599839225,-2,-2.30940393909915,-0.510825623765991,-0.510825623765991,0.0400921395800415,1,0.0517925580839924,1
0.68,21474,21160,21474,315,19,116.2,0.171710702706402,5.49159663865546,0.240484429065744,5.54865902344989,0.216744748918616,5.04431831904359,3.91630828037987,2.94443897916644,2.94443897916644,0.173283393198891,0.0166696604673321,0.0375827128780791,0.0148469791540025
0.69,21790,21475,21790,316,22.4,111.5,0.111547725741775,5.94675200278649,0.207889214882052,5.02625250124808,0.170793498708158,5.48528869951675,4.44410261167738,3.10906095886099,3.10906095886099,0.197614263051352,0.00993539044495281,0.0177105877643522,0.00729271499463868
0.7,22106,21791,22106,316,22.3,117.6,0.117724664317985,6.23177466863034,0.222408145952955,5.66497886773097,0.163142405965577,5.69622060844326,4.70590383024996,3.10449617981828,3.10449617981828,0.212850487721335,0.0129350456003618,0.0420074709936944,0.00603489555728867
0.71,22422,22107,22422,316,25.3,127.05,0.117370948590701,5.45644283121597,0.185839945369407,4.58023617645789,0.169788755653034,5.06392772526654,4.24463148967097,3.23073408817686,3.23073408817686,0.171404204726046,0.00537994454858392,0.000744313737682687,0.00712753789029604
0.72,22738,22423,22738,316,18.8,77.7,0.185233086841884,5.56104651162791,0.226326742976067,5.89579406713124,0.263465948847558,4.78026666508312,4.0854323011926,2.9338568698359,2.9338568698359,0.176995918533594,0.0137446396197112,0.050787584422026,0.0225278210133465
0.73,23053,22739,23053,315,15.2,56.3,0.191243892122333,4.16666666666667,0.225694444444444,5.77728967776893,0.267681970900608,3.73607967406066,4.64977422183219,2.72129542785223,2.72129542785223,0.102457690037884,0.013614004827048,0.0462797271272735,0.0232209239027038
0.74,23369,23054,23369,316,14.9,54.45,0.18735928870656,5.02725938832592,0.253165085302212,5.48134723028529,0.248942420792812,4.02040816326531,4.26401579968164,2.70133869093614,2.70133869093614,0.148461694728991,0.019289522471493,0.0350222004829456,0.0201401913634679
0.75,23685,23370,23685,316,21,89.75,0.131483831731123,5.2421875,0.184523575375011,5.30853078364287,0.187359663362312,4.45819323134066,4.41358964196736,3.04447708419262,3.04447708419262,0.159950931866207,0.00510797851879627,0.0284483352966661,0.0100161487060574
0.76,24001,23686,24001,316,21.5,93,0.145477104730127,5.25052521008403,0.190868384861891,6.0163297332719,0.203440383514206,4.80429053463319,5.23205034424094,3.06804211835896,3.06804211835896,0.160396634048163,0.00641883538521872,0.0553727106339232,0.0126597766235534
0.77,24317,24002,24317,316,4,12.2,1.00258126422344,3,0.705682033252554,6.13069412581885,1.44337825066137,1.81951111343003,2.31439248211472,1.38504279601083,1.38504279601083,0.0400921395800415,0.112780895162801,0.0597230841852899,0.216502286821373
0.78,24632,24318,24632,315,15.6,49,0.163310599774211,4.34536082474227,0.198139104344218,5.47900477028727,0.221797367711025,3.37037037037037,4.44113603957532,2.74727091425549,2.74727091425549,0.112009998208157,0.00792098806245001,0.0349330942865714,0.015677616337531
0.79,24948,24633,24948,316,25.1,105.7,0.134972418955503,5.97625797306875,0.159799937428721,6.46940176658911,0.174406738948786,5.08273005748275,5.6805193776719,3.22285990969279,3.22285990969279,0.19919153969002,0,0.0726073808552343,0.00788672214621644
0.8,25264,24949,25264,316,12.9,35.35,0.214911231319167,3.69131097560976,0.207904663923182,6.16363501548864,0.308813173626323,3.08710562414266,4.20934648970755,2.55647558978393,2.55647558978393,0.0770469877498562,0.00993858226366507,0.060976141819633,0.0299827849872076
0.81,25580,25265,25580,316,12.2,32.05,0.245475019238412,4,0.218055600064092,5.94745471337186,0.336806991582207,3.02611617462604,4.71834502461534,2.50143595173921,2.50143595173921,0.0935483256867635,0.0120357964303699,0.0527527337490724,0.0345848947165259
0.82,25896,25581,25896,316,15.4,47.15,0.226924228381785,4.02501202501202,0.173677634319034,6.61081712050439,0.285561392115512,3.41110757561424,5.63098982008,2.73436750941958,2.73436750941958,0.0948853731507123,0.00286717423059171,0.0779867616373921,0.0261602535238851
0.83,26211,25897,26211,315,15.2,44.7,0.1785543162728,4.02702702702703,0.166666666666667,6.25977259008857,0.251410911478974,3.38425925925926,5.43963591503416,2.72129542785223,2.72129542785223,0.0949930874734317,0.00141868706854606,0.0646331748569082,0.020546004712023
0.84,26527,26212,26527,316,12.7,37.45,0.270380646692413,3.77514982876712,0.197302619710085,6.55331984553329,0.339259893952747,2.9433614765287,5.32244044374935,2.5415709924415,2.5415709924415,0.0815286930872105,0.00774816780227091,0.0757995894001307,0.0349881453871675
0.85,26843,26528,26843,316,12.3,31.15,0.280058600899123,3.34375,0.200112834709905,6.7837558157334,0.353337625963416,2.56560705573278,5.14589925919558,2.5095662121751,2.5095662121751,0.0584677035542271,0.00832876673692043,0.0845652771086597,0.0373024873449217
0.86,27159,26844,27159,316,11.6,33.25,0.279392343144861,3.53219563687544,0.187662552384865,6.19517577209998,0.367907202350803,2.78927661599619,5.08596098507969,2.45100509811232,2.45100509811232,0.0685412885900404,0.00575650068095369,0.0621759389793629,0.0396976872190549
0.87,27475,27160,27475,316,11.6,28.5,0.30538912643746,3.407102550431,0.181059300072111,6.64837791631521,0.404353240094459,2.54503833760915,5.21499765275341,2.45100509811232,2.45100509811232,0.061854289280402,0.00439224874355636,0.0794155585646927,0.0456893195558625
0.88,27790,27476,27790,315,6.8,14.3,0.470848581155678,3.3125,0.33179012345679,6.52887141013574,0.541271116366946,2,4.33476694380155,1.91692261218206,1.91692261218206,0.0567971977383921,0.0355336936086692,0.0748695811662993,0.0681982567613633
0.89,28106,27791,28106,316,7.3,14.85,0.477360058733125,3.13336133005987,0.259956210177841,6.299315920326,0.584035075302071,1.88038007025989,3.89825858845056,1.98778051311607,1.98778051311607,0.0472211276591619,0.0206925894496835,0.0661373865627262,0.075228538653946
0.9,28422,28107,28422,316,8.4,21.55,0.383312779183398,3.44444444444444,0.234245984533016,6.96872502895216,0.515201222020085,2.37230945821855,5.34731755803427,2.12823170584927,2.12823170584927,0.0638504445163624,0.0153807789227511,0.0916014284411095,0.0639124349915333
0.91,28738,28423,28738,316,6.1,11.95,0.672965504193431,3,0.361452959505113,6.49786014286357,0.88952726246593,1.73646629433666,3.59860809918998,1.80815438063955,1.80815438063955,0.0400921395800415,0.0416621254224081,0.0736899255590716,0.125450647299259
0.92,29054,28739,29054,316,5.8,13.05,0.512038041478831,2.71428571428571,0.377538887136305,6.21018749211034,0.68227929468719,1.66043922499966,3.94147047221869,1.75785791755237,1.75785791755237,0.0248189435495495,0.0449855268155825,0.062746978515701,0.0913796288194269
0.93,29369,29055,29369,315,4.4,9.2,0.980265163547349,2.42307692307692,0.615416929216551,6.25874916791035,1.23115365348421,1.53086419753086,4.02408313711601,1.48160454092422,1.48160454092422,0.00925203221077878,0.0941318511420767,0.0645942443062635,0.181613123613666
0.94,29685,29370,29685,316,9.1,19.35,0.347854511287163,2.47494245658087,0.174234693877551,6.93977137312786,0.447959111149368,1.88803158133911,5.27362300673351,2.20821403069561,2.20821403069561,0.0120245658222904,0.00298226442341762,0.0905000435108156,0.0528580095771184
0.95,30001,29686,30001,316,8.7,19.2,0.386456788296161,2.68444012275193,0.212042123464035,6.47839225574597,0.519384065678574,2.28146809608162,5.14046267101055,2.16325696237181,2.16325696237181,0.0232235120540541,0.0107933939423903,0.0729493752939823,0.0646000834404616
0.96,30317,30002,30317,316,5,10.15,0.779812548220972,2.71428571428571,0.433958333333333,7.17532630293656,0.959286358726488,1.29807646097655,4.28571428571429,1.6094379124341,1.6094379124341,0.0248189435495495,0.0566419553655743,0.0994604542970067,0.136918858463421
0.97,30633,30318,30633,316,4.2,8.3,0.939512920405397,2.25,0.662969946067129,6.26816320112055,1.19288031895106,1.43120536651964,3.54458180302684,1.43508452528932,1.43508452528932,0,0.103956448521491,0.0649523501832527,0.175321088511271
0.98,30948,30634,30948,315,5.6,11,0.716728890014329,3,0.273955536911015,6.7696085600431,0.681261677472529,2.10272839604592,4.92167669671408,1.88706964903238,1.88706964903238,0.0400921395800415,0.0235848927743806,0.0840271214326762,0.0912123352372619
0.99,31264,30949,31264,316,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,31580,31265,31580,316,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
