"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.36,11369,11054,11369,316,14.7,88.9,0.24215815917952,7.65123456790124,0.458475056689342,6.50570155650652,0.315356005197948,6.79246643045511,5.51859995952449,2.68763920384208,2.68763920384208,0.344548615400496,0.0624221712184526,0.112998624704943,0.0576608950118581
0.37,11685,11370,11685,316,7.9,34.55,0.540088879146836,5.03009259259259,0.573248387963239,7.18007609284183,0.642084157723521,4.33008605759795,4.24797717548988,2.06678263768769,2.06678263768769,0.150382781539268,0.0861166201273606,0.159704368056006,0.199695188906392
0.38,12000,11686,12000,315,12.4,61.7,0.324186261586506,6.33333333333333,0.458477508650519,6.37130828378704,0.396847837670739,5.2359619140625,5.00497710703084,2.51769647261099,2.51769647261099,0.246922697168239,0.0624226774150419,0.103690833017173,0.0930867828454404
0.39,12316,12001,12316,316,14.9,98.5,0.21117181100908,7.210812028843,0.426038062283737,6.34048819674284,0.29687638090131,6.24223115611939,5.18382376817016,2.70115847828326,2.70115847828326,0.311923519029113,0.055725696539435,0.10155629946351,0.0496274875196656
0.4,12632,12317,12632,316,13.7,87,0.1594105864145,7.50724319578578,0.425891170883713,5.56074855415576,0.269331295358685,6.74468876527711,4.99354317318028,2.61736919245258,2.61736919245258,0.333882194008985,0.0556953714566445,0.0475531933776439,0.0376531695887824
0.41,12948,12633,12948,316,14.6,96.45,0.199792168172293,7.08248299319728,0.403083530390383,5.9830397417876,0.272541565451039,6.10245921526383,5.40108573301403,2.68102152871429,2.68102152871429,0.302417313547121,0.0509868344959782,0.0768001811659577,0.0390487286866247
0.42,13264,12949,13264,316,12.2,62.3,0.250547430904051,6.91652323580034,0.424402984255801,6.14630720904412,0.338826689444113,5.16640662409475,4.76731271376543,2.50143595173921,2.50143595173921,0.29012354427177,0.0553881418796113,0.0881077380388784,0.0678640012895293
0.43,13579,13265,13579,315,9.6,38.3,0.439374646334401,4.46534653465347,0.522491349480969,5.78831920847524,0.555555565555556,3.8781503396888,3.04517577435994,2.26176309847379,2.26176309847379,0.10854819558683,0.0756380530095727,0.0633142519618524,0.162079735829378
0.44,13895,13580,13895,316,13.6,83.85,0.192259570304296,6.18185584092792,0.45673875432526,6.28896960268398,0.290829854708192,5.22379405482378,4.75316069896639,2.61006979274201,2.61006979274201,0.235701727872731,0.0620637192401094,0.0979882314207912,0.0469989595776569
0.45,14211,13896,14211,316,14.1,82.5,0.2173380536649,6.41042780748663,0.374098348294332,5.46287379198304,0.287286640709445,5.62545196280992,4.76930985147304,2.64614964711124,2.64614964711124,0.252633609816648,0.0450029712703712,0.0407745959124624,0.045458664091825
0.46,14527,14212,14527,316,18.6,144.85,0.157141636261181,8,0.343644762293423,5.97758221517925,0.225814800649426,7.01981974578128,4.81334378973822,2.92310376722542,2.92310376722542,0.370384045752358,0.0387159625238046,0.0764222045025943,0.0187358080115273
0.47,14843,14528,14843,316,13.6,73.75,0.214924219330271,5.93266253869969,0.379789336363334,5.87598348240578,0.290340615605323,5.24645734155085,4.97109228753411,2.61006979274201,2.61006979274201,0.217242283181994,0.0461778507005097,0.069385692769074,0.0467862790051854
0.48,15158,14844,15158,315,17.4,109.2,0.190351776228274,7,0.349755817293881,5.57918662296182,0.251762796446666,5.85769896193772,4.5908022034988,2.85647020622048,2.85647020622048,0.296307236601886,0.0399775629224402,0.0488301747331748,0.0300158438227997
0.49,15474,15159,15474,316,22.2,166.3,0.128807232526064,7.82419551624218,0.301148555822528,5.24403668315257,0.1827159421285,7.34721274157002,4.57411015907068,3.10005170610965,3.10005170610965,0.357361010561233,0.0299428078033574,0.0256184040783708,0
0.5,15790,15475,15790,316,15.7,100,0.227686174942923,6.08056265984655,0.369794223588756,5.4573218209356,0.297878022563323,5.52897176009003,4.04287176944507,2.75347811582968,2.75347811582968,0.228198252229522,0.0441144036754264,0.0403900782285011,0.0500629182136525
0.51,16106,15791,16106,316,19.6,87.75,0.148690275426001,6,0.289385104666949,5.69295319183313,0.22902830697447,5.18191301775148,3.91403946477407,2.97552956623647,2.97552956623647,0.222230427451415,0.0275142951052889,0.0567094048661948,0.0201327739548507
0.52,16422,16107,16422,316,22.7,147.95,0.134631762336142,7.4442087018886,0.297050191761426,5.3706814826586,0.193709377861418,6.98666698626634,4.90415792984012,3.12235522111932,3.12235522111932,0.329212799834667,0.0290967185875261,0.034389553022723,0.00477903379225248
0.53,16737,16423,16737,315,13.4,60.2,0.240791223378766,5.26190476190476,0.340236686390533,5.67669139542309,0.311033421669569,4.73094582185491,4.45486141979504,2.59525470695687,2.59525470695687,0.167554687364162,0.0380123802589838,0.0555831474993583,0.0557817943145119
0.54,17053,16738,17053,316,14.8,69.75,0.210895364779079,5.62331334332834,0.334938775021325,6.02397538590383,0.273414780746771,4.9403350724481,4.2401531249573,2.69462718077007,2.69462718077007,0.194326681875619,0.0369186497828503,0.079635296647027,0.0394283302513765
0.55,17369,17054,17369,316,24.4,134.35,0.123101392591783,6.97034215784216,0.251090086409384,5.784132018321,0.186913827679745,6.45724917475982,4.97605717003142,3.19458313229916,3.19458313229916,0.294110278288545,0.0196084571941787,0.0630242560943204,0.00182489236238854
0.56,17685,17370,17685,316,16.2,88.3,0.149283002236747,5.70833676919271,0.257093563203121,4.87413786274104,0.21151340710842,5.30565794072407,4.0470216444279,2.78501124223834,2.78501124223834,0.200624945966693,0.0208478485456901,0,0.0125187486072399
0.57,18001,17686,18001,316,17.8,79.8,0.152384413478749,5.48174957646696,0.256318974724101,5.94832535038153,0.207915388825198,5.03213987344339,4.86638482447603,2.87919845729804,2.87919845729804,0.183840089735207,0.0206879381646124,0.0743959363906271,0.0109546287653261
0.58,18316,18002,18316,315,12.6,57.7,0.308071687301806,4.875,0.347413529231711,6.34294936929223,0.438691949326234,4.41676097781802,3.77002329579646,2.53369681395743,2.53369681395743,0.138894017157134,0.0394940078648058,0.101726755029728,0.11127713101927
0.59,18632,18317,18632,316,17.7,83.65,0.143403547346588,6.88351938895417,0.23011091801714,5.40427707574243,0.210009966313796,5.96859021183345,4.65148548904865,2.87354867967107,2.87354867967107,0.287678724607714,0.0152774002482482,0.0367163122103209,0.0118651772818858
0.6,18948,18633,18948,316,11.3,46.7,0.266114662889991,4.66803599374022,0.338603851126507,5.58796903972173,0.385069331915321,4.38089554398148,3.90203504349521,2.4238228328009,2.4238228328009,0.123562783964411,0.0376752886078947,0.0494384262033737,0.0879664657403125
0.61,19264,18949,19264,316,12.1,48.7,0.15987712715218,4.90873015873016,0.284845496383958,5.14108675817127,0.264267581991528,4.3769211388259,3.60047711637421,2.49317130076361,2.49317130076361,0.141392639688003,0.0265771129625915,0.018488311651813,0.0354518871249698
0.62,19580,19265,19580,316,17.7,87.75,0.175456684535532,6.375,0.258084634203605,6.4413777308877,0.240195793135275,4.95679012345679,4.76138757969897,2.87354867967107,2.87354867967107,0.250009230882842,0.0210524507901786,0.108543693611255,0.0249874704331493
0.63,19895,19581,19895,315,14.8,55.5,0.201009842758465,5.24712643678161,0.262281643959523,5.35773020789798,0.261842243659156,4.07624178232286,4.13538916621711,2.69462718077007,2.69462718077007,0.166459956194451,0.0219189049753802,0.0334925753308817,0.034397551234931
0.64,20211,19896,20211,316,4.6,12.8,1.08421694771985,3,0.777522673162736,6.56289144867794,1.52645580394988,2.19892473557865,2.86857363563624,1.52605630349505,1.52605630349505,0,0.12828814691273,0.116959474769876,0.584146609272669
0.65,20527,20212,20527,316,17.7,86.3,0.193654764819921,5.33333333333333,0.240486174525308,6.63803166276332,0.255189630348575,4.65502931641719,5.15028279320067,2.87342098205832,2.87342098205832,0.172845888017767,0.0174193262734058,0.122163525879942,0.0315055468979375
0.66,20843,20528,20843,316,12.9,51.35,0.232019794368964,5.3984375,0.263668252080856,5.79983975260391,0.314325794227553,3.62135653571615,4.23855157413346,2.55695682177488,2.55695682177488,0.177668596946834,0.0222051641169677,0.064112140298892,0.0572130447528237
0.67,21159,20844,21159,316,17.8,69.55,0.167009347905276,4.91208791208791,0.237652571316592,5.52559966336019,0.258612206698918,4.31491210667102,4.75911657514857,2.87919845729804,2.87919845729804,0.14164137134266,0.0168343413669662,0.045118856100478,0.03299339914288
0.68,21474,21160,21474,315,10.2,35.8,0.35837735427026,5.64556962025316,0.319658475635152,5.95963705125131,0.439944141168333,2.8907541322314,3.57777533449843,2.32238772029023,2.32238772029023,0.195975355853779,0.0337640992518174,0.075179360688583,0.111821480144799
0.69,21790,21475,21790,316,20.3,80.15,0.180496620597451,5.00849303135888,0.234820930681461,6.34061712258791,0.241319914536783,4.40077651930862,5.34400603133906,3.01051167467476,3.01051167467476,0.148782754964024,0.0162497616252019,0.101565228592809,0.0254761451564043
0.7,22106,21791,22106,316,14.5,54.75,0.233967063059205,5,0.230689728207682,8.49272546861754,0.318266834444223,3.33020126749617,4.05725973045812,2.67412486764812,2.67412486764812,0.148153618300943,0.015396893063657,0.250615666676614,0.0589262820727725
0.71,22422,22107,22422,316,18,85.75,0.200465085812433,4.78825536062378,0.229370253329288,6.21596383391537,0.27036177221891,4.43421435855969,5.10788173354878,2.89031002569039,2.89031002569039,0.132468251061236,0.0151244932844949,0.0929320074450413,0.0381011354346557
0.72,22738,22423,22738,316,15.7,62.7,0.213964607673353,5.17220376522702,0.235398443034816,6.30333039768336,0.286065922772887,4.4250637755102,5.43279590406196,2.75364042714421,2.75364042714421,0.160909923752658,0.0163689865078377,0.0989828294808002,0.0449279972092099
0.73,23053,22739,23053,315,9.8,35.8,0.42238246277969,4,0.381841715976331,7.14517392725009,0.524677167810638,2.55102301382106,3.67427407302212,2.28238238567653,2.28238238567653,0.0740768091504716,0.0466015554352429,0.157287118440706,0.148656370299373
0.74,23369,23054,23369,316,21,67.7,0.159737014366796,3.86524500907441,0.184975589545774,5.3383766247809,0.208606125791219,3.52675386444709,4.12326787317676,3.04452243772342,3.04452243772342,0.0640945894056031,0.00595941041052708,0.0321521874050539,0.011254903891535
0.75,23685,23370,23685,316,18.3,73.3,0.211930305996595,4.81716585970048,0.199009298807107,6.71015318400299,0.273701062548646,4.37875750292297,5.66185035140498,2.90688612934884,2.90688612934884,0.134609848583785,0.00885660789886691,0.127158508756094,0.0395527818276175
0.76,24001,23686,24001,316,19.4,74.85,0.197673347277338,4.83259084556254,0.200724110674895,7.07453895917316,0.258027160674491,4.15705706050403,6.35799022452476,2.96506045843346,2.96506045843346,0.135752482317638,0.00921062325887017,0.152395091068886,0.0327390696694847
0.77,24317,24002,24317,316,4.4,7.5,1.4794475603236,3,0.674884473000239,6.83795650706301,1.87416374753424,0.864103054001165,1.7566915903272,1.48160454092422,1.48160454092422,0,0.107098942392309,0.136009894573079,0.735301175742603
0.78,24632,24318,24632,315,12.6,40.7,0.288828083683747,4.22641509433962,0.243150136196122,6.7885799781903,0.355700680663288,3.59862201570261,5.32614583249652,2.53369681395743,2.53369681395743,0.0908489168826539,0.0179692894312562,0.132590181400593,0.075199412730117
0.79,24948,24633,24948,316,19,65.75,0.178579544965538,4.71141975308642,0.179111328125,6.02451466281218,0.23234602333054,3.97752774249534,4.99189948279757,2.94438357443482,2.94438357443482,0.12677651442573,0.00474875945981616,0.0796726458165453,0.0215750417739358
0.8,25264,24949,25264,316,22.2,84,0.188595144054393,5.32339303861789,0.177912319832235,6.85622379441819,0.223723078880796,4.80461466994205,5.95525975340593,3.09992993803664,3.09992993803664,0.172109542703231,0.00450122947685812,0.137275047969243,0.0178265009250865
0.81,25580,25265,25580,316,20.1,79.75,0.191555063318261,4.96665613147914,0.194160997732426,6.67342189390309,0.251977383225203,4.23751717532039,5.79630513597112,3.00070743898057,3.00070743898057,0.145683610916185,0.00785569748846087,0.124614577875071,0.0301091283510319
0.82,25896,25581,25896,316,17.4,59,0.19292684948927,4.02429185047597,0.18739534537311,5.87808966506733,0.254739204471266,3.63894191472692,5.12127296495427,2.85647020622048,2.85647020622048,0.0758762719220918,0.00645895834719908,0.069531562492114,0.0313097390958218
0.83,26211,25897,26211,315,18.8,72.2,0.20836166062667,4.75,0.185455134434726,6.9805908255811,0.255334692485311,4.06059255959011,6.17272007052284,2.9338568698359,2.9338568698359,0.129634416013325,0.00605841034147532,0.145888443531884,0.0315686078799892
0.84,26527,26212,26527,316,17.2,60.9,0.167866924014874,3.9480056980057,0.176379810148803,6.2265047589381,0.243559602178373,3.63259021242466,5.48258182413194,2.84484177513835,2.84484177513835,0.0702252371647277,0.00418484960016157,0.0936620494502895,0.0264497755284998
0.85,26843,26528,26843,316,15.6,50.6,0.244829140054117,3.75297619047619,0.214082293651272,6.6595089431432,0.305574122300169,3.17716544714924,5.2041265760434,2.74727091425549,2.74727091425549,0.0557780735567539,0.0119683613199383,0.123650996552771,0.0534085438765015
0.86,27159,26844,27159,316,16.3,50.25,0.211122945583217,3.69540513833992,0.180467055012642,6.2767432790838,0.294132882345624,3.14201183431953,5.1151082427864,2.79114628853425,2.79114628853425,0.0515133937150636,0.00502864330667429,0.0971414623015123,0.0484348419605198
0.87,27475,27160,27475,316,16.7,60.75,0.194449272258366,4.21759259259259,0.190493548676123,6.90350889823194,0.27909994373913,3.57334471143602,5.99521093663474,2.81539079088586,2.81539079088586,0.0901953741045094,0.00709856877810541,0.140549913498798,0.0418997674539966
0.88,27790,27476,27790,315,16.4,63.3,0.223670822187514,4.31395348837209,0.173645928959819,7.00830442070425,0.269005674933606,3.9281281249504,5.92285812230364,2.79728133483015,2.79728133483015,0.097333481790736,0.0036204518656319,0.147807828074769,0.0375116168428794
0.89,28106,27791,28106,316,18.6,59.25,0.244839306602124,4.15136196524064,0.186446867539076,7.22291121918605,0.315267782334144,3.72645496646644,6.23243225850377,2.92316158071916,2.92316158071916,0.0852892205622429,0.00626314927439172,0.162671037628548,0.0576225430300379
0.9,28422,28107,28422,316,22.4,63.6,0.199539075835731,4.41394080996885,0.159052633714796,6.99678299526547,0.233609102043396,3.95806532391216,6.14087061504725,3.10902109757824,3.10902109757824,0.104740223530126,0.000607730314746181,0.147009878700069,0.0221241236076466
0.91,28738,28423,28738,316,19.2,69.45,0.189856229176638,4.12232174218476,0.170023792216072,6.91024404544618,0.254978221803913,3.69085503714071,6.12792658302292,2.95491027903374,2.95491027903374,0.0831380135012449,0.00287267768269917,0.141016375442823,0.0314136440021138
0.92,29054,28739,29054,316,21.6,84.35,0.171968821869352,3.95905655095185,0.157207101117139,8.25836534743478,0.243151298879125,3.68510475324697,6.88371784117811,3.07269331469012,3.07269331469012,0.0710438490893696,0.000226728235608553,0.234384384085239,0.0262722791286477
0.93,29369,29055,29369,315,18.6,64.2,0.198740722942666,4.20588235294118,0.176911157024793,7.22293044861035,0.279664171614431,3.78989512471655,6.28525104482503,2.92316158071916,2.92316158071916,0.0893279169167452,0.00429454382325601,0.162672369417499,0.0421450469233183
0.94,29685,29370,29685,316,21,78.75,0.176067122989584,4.17454177028645,0.156108854224177,7.156219954084,0.233715338572231,3.7396449704142,5.92626773689487,3.04452243772342,3.04452243772342,0.0870063065567665,0,0.158052142721068,0.0221703064365283
0.95,30001,29686,30001,316,24.5,98.55,0.185501407087311,4.41394881013525,0.157570120078194,8.01092510027286,0.237529851747393,3.76903213666302,6.93344447930797,3.19866478761874,3.19866478761874,0.104740816156925,0.000301671901791438,0.217247199841197,0.0238285402960765
0.96,30317,30002,30317,316,16.9,49.5,0.238976440682964,4.79529616724739,0.202536099799214,8.3709103783177,0.329816155034188,4,6.74725944846545,2.82729611523271,2.82729611523271,0.132989811549758,0.00958470043562474,0.242179013100177,0.0639469684821838
0.97,30633,30318,30633,316,4.5,10.05,1.14292108531721,4,0.510172573498817,8.45491799044796,1.40852412874404,1.82284108387525,2.94874019468868,1.50383042220963,1.50383042220963,0.0740768091504716,0.0730948959460836,0.247997201303151,0.532879701030507
0.98,30948,30634,30948,315,9.2,26.3,0.515140610430071,3,0.3125,7,0.655462335364389,2.30388888888889,4.31341723745072,2.21920348405499,2.21920348405499,0,0.0322862634748111,0.147232681592816,0.205510910631404
0.99,31264,30949,31264,316,0,0,10,4.12170205920206,0.219656592343106,7.65147998742631,0.418529151030564,3.54356449444807,6.67201356213711,2.65234848675604,2.65234848675604,0.0830921093632019,0.0131191507419292,0.192352797272804,0.102512019115914
1,31580,31265,31580,316,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
