"comparison_name","arm","cutoff_anchor_rank","fixed_leading_edge_5000_rank","terminal_start_rank","interval_min_rank","interval_max_rank","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","pre_evs_remainder_size","pre_evs_leading_edge_size","directional_call_nb2","directional_call_gap","directional_call_alpha_mu"
"RT4_ZT10","treatment",26396,26758,27034,26396,27034,5362,5362,1.79175946922805,1.79175946922805,0,2.73436750941958,3.04452243772342,0.31015492830384,0.945265015863279,1.3109449238781,0.365679908014825,1.38629436111989,1.69422601497689,0.307931653857002,26395,5362,"more_NB2_like_on_right","more_NB2_like_on_right","more_NB2_like_on_right"
