"dense_rank","dense_smooth_log1p_empirical_variance","dense_d2"
1,-0.0368192629527149,-1.11922314245871e-08
1.24999409574342,-0.0343141501451463,-1.14425668554187e-08
1.49998819148685,-0.0318090380527043,-1.16929022862503e-08
1.74998228723027,-0.0293039266910342,-1.19432377170819e-08
1.9999763829737,-0.0267988160757812,-1.21935731479136e-08
2.24997047871712,-0.0242937062225905,-1.24439085787452e-08
2.49996457446055,-0.0217885971471074,-1.26942440095768e-08
2.74995867020397,-0.019283488864977,-1.29445794404084e-08
2.9999527659474,-0.0167783813918447,-1.319491487124e-08
3.24994686169082,-0.0142732747433556,-1.34452503020717e-08
3.49994095743425,-0.0117681689351549,-1.36955857329033e-08
3.74993505317767,-0.00926306398288789,-1.39459211637349e-08
3.9999291489211,-0.0067579599021998,-1.41962565945665e-08
4.24992324466452,-0.00425285670873583,-1.44465920253981e-08
4.49991734040795,-0.00174775441814122,-1.46969274562298e-08
4.74991143615137,0.000757346953938796,-1.49472628870614e-08
4.99990553189479,0.00326244739185902,-1.5197598317893e-08
5.24989962763822,0.00576754687997423,-1.54479337487246e-08
5.49989372338164,0.00827264540263916,-1.56982691795562e-08
5.74988781912507,0.0107777429442086,-1.59486046103879e-08
5.99988191486849,0.0132828394890374,-1.61989400412195e-08
6.24987601061192,0.0157879350214802,-1.64492754720511e-08
6.49987010635534,0.0182930295258918,-1.66996109028827e-08
6.74986420209877,0.0207981229866271,-1.69499463337143e-08
6.99985829784219,0.0233032153880408,-1.7200281764546e-08
7.24985239358562,0.0258083067144876,-1.74506171953776e-08
7.49984648932904,0.0283133969503224,-1.77009526262092e-08
7.74984058507246,0.0308184860798999,-1.79512880570408e-08
7.99983468081589,0.0333235740875749,-1.82016234878724e-08
8.24982877655932,0.0358286609577022,-1.84519589187041e-08
8.49982287230274,0.0383337466746364,-1.87022943495357e-08
8.74981696804616,0.0408388312227326,-1.89526297803673e-08
8.99981106378959,0.0433439145863452,-1.92029652111989e-08
9.24980515953301,0.0458489967498293,-1.94533006419865e-08
9.49979925527644,0.0483540776975395,-1.97036360728622e-08
9.74979335101986,0.0508591574138306,-1.99539715036938e-08
9.99978744676329,0.0533642358830574,-2.02043069345254e-08
10.2497815425067,0.0558693130895747,-2.0454642365357e-08
10.4997756382501,0.0583743890177371,-2.07049777961886e-08
10.7497697339936,0.0608794636518996,-2.09553132270203e-08
10.999763829737,0.0633845369764169,-2.12056486578519e-08
11.2497579254804,0.0658896089756438,-2.14559840886835e-08
11.4997520212238,0.068394679633935,-2.17063195195151e-08
11.7497461169673,0.0708997489356453,-2.19566549503467e-08
11.9997402127107,0.0734048168651294,-2.22069903811784e-08
12.2497343084541,0.0759098834067423,-2.245732581201e-08
12.4997284041975,0.0784149485448385,-2.27076612428416e-08
12.749722499941,0.080920012263773,-2.29579966736732e-08
12.9997165956844,0.0834250745479004,-2.32083321045048e-08
13.2497106914278,0.0859301353815757,-2.34586675353365e-08
13.4997047871712,0.0884351947491534,-2.37090029661681e-08
13.7496988829147,0.0909402526349884,-2.39593383969997e-08
13.9996929786581,0.0934453090234356,-2.42096738278313e-08
14.2496870744015,0.0959503638988496,-2.44600092586629e-08
14.4996811701449,0.0984554172455852,-2.47103446894946e-08
14.7496752658884,0.100960469047997,-2.49606801203262e-08
14.9996693616318,0.10346551929044,-2.52110155511155e-08
15.2496634573752,0.10597056795727,-2.54613509819894e-08
15.4996575531186,0.108475615032839,-2.5711686412821e-08
15.7496516488621,0.110980660501505,-2.59620218436527e-08
15.9996457446055,0.11348570434762,-2.62123572744843e-08
16.2496398403489,0.115990746555541,-2.64626927053159e-08
16.4996339360923,0.118495787109622,-2.67130281361475e-08
16.7496280318358,0.121000825994217,-2.69633635669791e-08
16.9996221275792,0.123505863193681,-2.72136989978108e-08
17.2496162233226,0.12601089869237,-2.74640344286424e-08
17.499610319066,0.128515932474638,-2.77143698594935e-08
17.7496044148095,0.131020964524839,-2.79647052903056e-08
17.9995985105529,0.133525994827329,-2.82150407211372e-08
18.2495926062963,0.136031023366462,-2.84653761519689e-08
18.4995867020397,0.138536050126593,-2.87157115828005e-08
18.7495807977831,0.141041075092077,-2.89660470136321e-08
18.9995748935266,0.143546098247268,-2.92163824444637e-08
19.24956898927,0.146051119576522,-2.94667178752543e-08
19.4995630850134,0.148556139064193,-2.9717053306127e-08
19.7495571807568,0.151061156694635,-2.99673887369586e-08
19.9995512765003,0.153566172452205,-3.02177241677902e-08
20.2495453722437,0.156071186321256,-3.04680595986218e-08
20.4995394679871,0.158576198286143,-3.07183950294534e-08
20.7495335637305,0.161081208331221,-3.09687304602445e-08
20.999527659474,0.163586216440845,-3.12190658911167e-08
21.2495217552174,0.166091222599369,-3.14694013219483e-08
21.4995158509608,0.168596226791149,-3.17197367527799e-08
21.7495099467042,0.171101229000539,-3.19700721836115e-08
21.9995040424477,0.173606229211893,-3.22204076144432e-08
22.2494981381911,0.176111227409568,-3.24707430452748e-08
