"comparison","control_cutoff_mode","control_cutoff_rank","control_cutoff_fraction","treatment_cutoff_mode","treatment_cutoff_rank","treatment_cutoff_fraction","cutoff_range_rank_min","cutoff_range_rank_max","cutoff_range_fraction_min","cutoff_range_fraction_max"
"RT2_ZT8","minimum distance to empirical alpha*mu = 1, then reopening",655,0.020625373933306,"minimum distance to empirical alpha*mu = 1, then reopening",646,0.0203419718487263,646,655,0.0203419718487263,0.020625373933306
