"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
106,"57374",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
107,"60317",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
108,"60467",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
109,"60553",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
110,"60806",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
111,"61822",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
112,"61829",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
113,"64538",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
114,"65364",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
115,"66537",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
116,"67477",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
117,"68734",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
118,"68944",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
119,"69395",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
120,"69510",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
121,"69780",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
122,"70033",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
123,"71027",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
124,"71643",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
125,"71806",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
126,"71934",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
127,"72121",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
128,"72569",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
129,"72867",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
130,"73210",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
131,"73608",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
132,"74275",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
133,"75200",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
134,"76292",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
135,"77441",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
136,"77485",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
137,"77755",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
138,"77776",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
139,"78938",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
140,"78979",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
141,"79480",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
142,"79653",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
