"comparison_name","arm","cutoff_anchor_rank","fixed_leading_edge_5000_rank","terminal_start_rank","interval_min_rank","interval_max_rank","pre_evs_remainder_size","pre_evs_leading_edge_size","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","center_nb_support","nb_support_threshold"
"RT0_ZT6","control",26757,26758,26759,26757,26759,26756,5001,5001,5001,1.56861591791385,1.94591014905531,0.377294231141468,2.4423470353692,3.48124008933569,1.03889305396649,1.00726251007988,1.62313675679226,0.615874246712381,1.49688312114225,1.94591014905531,0.449027027913067,0.268129343231623,0.26559352350352
