"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"393480",2769,0.170176939340308,0.443420802708715,2693,2845,153,9459,0.0488085865863468,0.891991309337755,9383,9535,153,6114,0.218985525926655,1.33541211204647,-1.11642658611981,2693,9535,153
"333384",1073,0.0344673618565139,0.118989812986911,997,1149,153,11157,0.0810252146911807,0.351641053071944,11081,11233,153,6115,0.115492576547695,0.470630866058855,-0.35513828951116,997,11233,153
"39525",5245,0.0340052088540688,0.551895161246648,5169,5321,153,6992,0.0440579285250351,0.332189103733981,6916,7068,153,6118,0.0780631373791039,0.884084264980629,-0.806021127601525,5169,7068,153
"121584",502,0.0758769651124851,0.0738370394165031,426,578,153,11739,0.116484972306353,0.408381790446583,11663,11815,153,6120,0.192361937418838,0.482218829863086,-0.289856892444249,426,11815,153
"373651",6331,0.154163572053221,0.497857890324667,6255,6407,153,5914,0.136128812067909,0.495781532037654,5838,5990,153,6122,0.29029238412113,0.993639422362321,-0.703347038241191,5838,6407,153
"137149",1553,0.0699728672479978,0.197317778409342,1477,1629,153,10695,0.0968391400529072,0.481868914415827,10619,10771,153,6124,0.166812007300905,0.679186692825169,-0.512374685524264,1477,10771,153
"357015",4467,0.140165642806096,0.446274941425145,4391,4543,153,7780,0.357595538999703,0.164974225089537,7704,7856,153,6124,0.497761181805799,0.611249166514682,-0.113487984708883,4391,7856,153
"507305",4932,0.230158700724132,0.185811584364274,4856,5008,153,7315,0.231073820599704,0.406000642571598,7239,7391,153,6124,0.461232521323836,0.591812226935872,-0.130579705612035,4856,7391,153
"259822",9940,1.33226762955019e-15,1.99840144432528e-15,9864,10016,153,2311,0.106573221899453,0.105470401525963,2235,2387,153,6126,0.106573221899454,0.105470401525965,0.00110282037348886,2235,10016,153
"284997",707,0.100485422175552,0.207860677946883,631,783,153,11546,0.0682019815867534,0.226357032108353,11470,11622,153,6126,0.168687403762306,0.434217710055236,-0.265530306292931,631,11622,153
"27141",424,0.0061619553696346,0.0417896963799649,348,500,153,11831,0.254087428882485,0.419359895458911,11755,11907,153,6128,0.26024938425212,0.461149591838875,-0.200900207586756,348,11907,153
"215285",404,0.133043511495998,0.0353077961012787,328,480,153,11862,0.297737313754624,0.543823266343679,11786,11938,153,6133,0.430780825250622,0.579131062444958,-0.148350237194336,328,11938,153
"345807",6163,0.0573047795769526,0.18107841683377,6087,6239,153,6106,0.0852409375011121,0.191277400939725,6030,6182,153,6134,0.142545717078065,0.372355817773496,-0.229810100695431,6030,6239,153
"505743",6667,0.201118693701574,0.381529964937727,6591,6743,153,5601,0.231193489176803,0.56922577189107,5525,5677,153,6134,0.432312182878377,0.950755736828796,-0.518443553950419,5525,6743,153
"95449",9374,0.111161595996236,0.126906929901452,9298,9450,153,2894,0.195778304361738,0.184834674058948,2818,2970,153,6134,0.306939900357975,0.3117416039604,-0.00480170360242482,2818,9450,153
"381095",4470,0.129386530665215,0.461659941167454,4394,4546,153,7800,0.443605418990046,0.53484264913277,7724,7876,153,6135,0.572991949655261,0.996502590300224,-0.423510640644963,4394,7876,153
"497685",5433,0.225424239280983,0.332604650873691,5357,5509,153,6837,0.211083032110764,0.294763832029275,6761,6913,153,6135,0.436507271391747,0.627368482902966,-0.190861211511219,5357,6913,153
"167867",4301,0.147472269571153,0.485733162611723,4225,4377,153,7970,0.169515537914776,0.951628160240944,7894,8046,153,6136,0.31698780748593,1.43736132285267,-1.12037351536674,4225,8046,153
"160223",5011,0.101033886021469,0.143670951132663,4935,5087,153,7266,0.167882882145932,0.477134059285163,7190,7342,153,6138,0.268916768167401,0.620805010417826,-0.351888242250425,4935,7342,153
"65743",7777,0.0649532417029093,0.683263469309168,7701,7853,153,4500,0.199585419526557,0.473230398725718,4424,4576,153,6138,0.264538661229466,1.15649386803489,-0.89195520680542,4424,7853,153
"342161",3524,0.176992762193549,0.115584035389475,3448,3600,153,8765,0.149288623088069,0.515948646343531,8689,8841,153,6144,0.326281385281618,0.631532681733006,-0.305251296451388,3448,8841,153
"342673",1407,0.0784657884942135,0.169837702564109,1331,1483,153,10881,0.305998407042352,0.388071864901576,10805,10957,153,6144,0.384464195536566,0.557909567465686,-0.17344537192912,1331,10957,153
"551692",6916,0.114560720670852,0.435166697876411,6840,6992,153,5373,0.200044019176858,0.159288599350475,5297,5449,153,6144,0.314604739847709,0.594455297226887,-0.279850557379177,5297,6992,153
"519451",5529,0.13494966500366,0.171015454718145,5453,5605,153,6761,0.202619421739655,0.611131386162015,6685,6837,153,6145,0.337569086743315,0.782146840880159,-0.444577754136844,5453,6837,153
"113277",12091,0.298022224800661,0.537500280071981,12015,12167,153,200,0.0673364125490252,0.0810919592518076,124,276,153,6146,0.365358637349686,0.618592239323789,-0.253233601974102,124,12167,153
"135488",9022,0.0574436398256921,0.108651833769272,8946,9098,153,3270,0.126752121635946,0.201187364829821,3194,3346,153,6146,0.184195761461638,0.309839198599093,-0.125643437137455,3194,9098,153
"561646",7123,0.321493484007078,0.43485875413171,7047,7199,153,5168,0.244395160641943,0.416943468793761,5092,5244,153,6146,0.565888644649021,0.851802222925471,-0.28591357827645,5092,7199,153
"265847",7465,0.112066961605791,0.265311854447646,7389,7541,153,4829,0.151546922774287,0.181784487736877,4753,4905,153,6147,0.263613884380078,0.447096342184523,-0.183482457804445,4753,7541,153
"272070",3753,0.0771518291712709,0.549282266118098,3677,3829,153,8556,0.0845585953720729,0.227632085618097,8480,8632,153,6154,0.161710424543344,0.776914351736195,-0.615203927192852,3677,8632,153
"336237",3866,0.0938138218625681,0.496581356215756,3790,3942,153,8441,0.128546877171175,0.469320446776692,8365,8517,153,6154,0.222360699033743,0.965901802992448,-0.743541103958705,3790,8517,153
"412581",700,0.143099179604178,0.321939278423088,624,776,153,11608,0.143027827740298,0.248139698262094,11532,11684,153,6154,0.286127007344476,0.570078976685181,-0.283951969340706,624,11684,153
"478683",557,0.0722059461426738,0.194504048769886,481,633,153,11750,0.24700392090017,0.416329069179483,11674,11826,153,6154,0.319209867042844,0.610833117949369,-0.291623250906525,481,11826,153
"60764",10160,0.0338496744880104,0.547838034777669,10084,10236,153,2152,0.0699190065643052,0.220039563108003,2076,2228,153,6156,0.103768681052316,0.767877597885672,-0.664108916833356,2076,10236,153
"154464",1706,0.124059721943922,0.500106705265353,1630,1782,153,10608,0.145847738982411,0.264460177859291,10532,10684,153,6157,0.269907460926333,0.764566883124644,-0.49465942219831,1630,10684,153
"366606",11293,0.136416024019127,0.235002408793662,11217,11369,153,1021,0.0399066820609733,0.0619456630865898,945,1097,153,6157,0.1763227060801,0.296948071880252,-0.120625365800151,945,11369,153
"80619",11048,0.0896898219180002,0.578102831495926,10972,11124,153,1269,0.115262583232834,0.330495978982071,1193,1345,153,6158,0.204952405150834,0.908598810477997,-0.703646405327163,1193,11124,153
"114458",2091,0.10715147103474,0.40059021912748,2015,2167,153,10230,0.151186525770754,0.795669772080146,10154,10306,153,6160,0.258337996805494,1.19625999120763,-0.937921994402132,2015,10306,153
"400327",5127,0.119101568183396,0.756589651573449,5051,5203,153,7194,0.0584462277529383,0.493800939377252,7118,7270,153,6160,0.177547795936334,1.2503905909507,-1.07284279501437,5051,7270,153
"86297",7529,0.17424930022662,0.304012365478684,7453,7605,153,4792,0.223400527233025,0.185106066957815,4716,4868,153,6160,0.397649827459645,0.489118432436499,-0.0914686049768534,4716,7605,153
"182986",6512,0.127471302657796,0.527452770809759,6436,6588,153,5814,0.153999782887695,0.282248653064016,5738,5890,153,6163,0.28147108554549,0.809701423873776,-0.528230338328285,5738,6588,153
"12351",5870,0.105864368604671,0.20545096303249,5794,5946,153,6459,0.163657298016915,0.195362902573834,6383,6535,153,6164,0.269521666621586,0.400813865606324,-0.131292198984738,5794,6535,153
"202854",10744,0.0338730760522594,0.293433316022856,10668,10820,153,1583,0.0517385707098583,0.104753818523022,1507,1659,153,6164,0.0856116467621177,0.398187134545879,-0.312575487783761,1507,10820,153
"551554",3145,0.0728612226594123,0.383685780820088,3069,3221,153,9188,0.132548501976999,0.501731032272801,9112,9264,153,6166,0.205409724636411,0.885416813092888,-0.680007088456478,3069,9264,153
"370324",8474,0.128439444466494,0.0628197349196853,8398,8550,153,3860,0.456900518969633,0.484302773256786,3784,3936,153,6167,0.585339963436127,0.547122508176471,0.0382174552596553,3784,8550,153
"167600",9296,0.307623787273769,0.181143988913391,9220,9372,153,3041,0.0947096304880688,0.170023847545963,2965,3117,153,6168,0.402333417761838,0.351167836459354,0.0511655813024845,2965,9372,153
"70428",3454,0.267010305222357,0.305277415260207,3378,3530,153,8885,0.0477317974564357,0.20575386715791,8809,8961,153,6170,0.314742102678792,0.511031282418116,-0.196289179739324,3378,8961,153
"315218",91,0.29268518736194,0.0787328511061105,15,167,153,12254,0.139782958867727,0.17966726742452,12178,12330,153,6172,0.432468146229667,0.258400118530631,0.174068027699036,15,12330,153
"59339",6302,0.106305038734718,0.810379529430065,6226,6378,153,6043,0.112867538831779,0.509410347323865,5967,6119,153,6172,0.219172577566496,1.31978987675393,-1.10061729918743,5967,6378,153
"38083",8671,0.0352126973134546,0.339864000561647,8595,8747,153,3676,0.094401061127428,0.475159393507056,3600,3752,153,6174,0.129613758440883,0.815023394068703,-0.685409635627821,3600,8747,153
"394222",6624,0.433232484414475,0.354694645386189,6548,6700,153,5725,0.227504135508752,0.221010515553644,5649,5801,153,6174,0.660736619923227,0.575705160939833,0.0850314589833943,5649,6700,153
"472571",5933,0.331198662112001,0.0475634027579872,5857,6009,153,6417,0.193579867336666,0.428808737957297,6341,6493,153,6175,0.524778529448668,0.476372140715284,0.0484063887333832,5857,6493,153
"97288",7256,0.122220339993873,0.356336248813022,7180,7332,153,5102,0.276657244314265,0.166765459769522,5026,5178,153,6179,0.398877584308138,0.523101708582544,-0.124224124274406,5026,7332,153
"215494",8041,0.373557092229021,0.826587432726228,7965,8117,153,4318,0.193032130948268,0.441838177212048,4242,4394,153,6180,0.566589223177289,1.26842560993828,-0.701836386760988,4242,8117,153
"260303",3676,0.0963986329916224,0.405758588720346,3600,3752,153,8685,0.109110722965852,0.596214180608513,8609,8761,153,6180,0.205509355957474,1.00197276932886,-0.796463413371384,3600,8761,153
"576736",6110,0.097015431325417,0.350127704048646,6034,6186,153,6250,0.077495531844761,0.220949150127126,6174,6326,153,6180,0.174510963170178,0.571076854175772,-0.396565891005594,6034,6326,153
"428505",2892,0.0993808444909519,0.18807080652914,2816,2968,153,9471,0.0120201990575879,0.824541092210893,9395,9547,153,6182,0.11140104354854,1.01261189874003,-0.901210855191493,2816,9547,153
"8109",5292,0.0839613168536744,0.391721928433981,5216,5368,153,7072,0.0292354187040473,0.572594243218191,6996,7148,153,6182,0.113196735557722,0.964316171652172,-0.85111943609445,5216,7148,153
"51746",6966,0.107726515751892,0.334911129888496,6890,7042,153,5400,0.13193717127433,0.596607225015759,5324,5476,153,6183,0.239663687026223,0.931518354904256,-0.691854667878033,5324,7042,153
"167510",3562,0.108709644722694,0.12036687926593,3486,3638,153,8806,0.167992956427042,0.456375054724049,8730,8882,153,6184,0.276702601149736,0.576741933989979,-0.300039332840242,3486,8882,153
"410126",5720,0.351966730464483,0.239302205882268,5644,5796,153,6650,0.191450657221139,0.131535498381709,6574,6726,153,6185,0.543417387685622,0.370837704263977,0.172579683421645,5644,6726,153
"77113",6674,0.24324823396455,0.393340313625231,6598,6750,153,5698,0.156235314934747,0.26784614357166,5622,5774,153,6186,0.399483548899298,0.661186457196891,-0.261702908297593,5622,6750,153
"77712",5823,0.107806632193387,0.436627450311789,5747,5899,153,6549,0.203074951656163,0.212080641329521,6473,6625,153,6186,0.31088158384955,0.648708091641311,-0.33782650779176,5747,6625,153
"21532",7245,0.098566130061954,0.211523427220527,7169,7321,153,5131,0.127698957061511,0.117522940490744,5055,5207,153,6188,0.226265087123465,0.329046367711271,-0.102781280587806,5055,7321,153
"315176",1937,0.10301376548523,0.548494880873477,1861,2013,153,10440,0.129467056278372,0.640266714384779,10364,10516,153,6188,0.232480821763602,1.18876159525826,-0.956280773494655,1861,10516,153
"56869",1913,0.0660443365923129,0.202165432245238,1837,1989,153,10462,0.0789725707581965,0.304539521283004,10386,10538,153,6188,0.145016907350509,0.506704953528242,-0.361688046177733,1837,10538,153
"151773",11605,0.100999544622027,0.577479029947426,11529,11681,153,774,0.0260074869337075,0.127959699024359,698,850,153,6190,0.127007031555735,0.705438728971785,-0.57843169741605,698,11681,153
"181946",46,0.365719793232074,0.0926902935361795,1,122,122,12335,0.17796925076982,0.86968673823867,12259,12411,153,6190,0.543689044001894,0.962377031774849,-0.418687987772955,1,12411,153
"22346",2312,0.187499855848728,0.138486787298461,2236,2388,153,10069,0.141217419979512,0.229864456952782,9993,10145,153,6190,0.32871727582824,0.368351244251244,-0.0396339684230043,2236,10145,153
"481004",7930,0.249141862750548,0.531357212348667,7854,8006,153,4449,0.116210052059614,0.0628533651915859,4373,4525,153,6190,0.365351914810162,0.594210577540252,-0.22885866273009,4373,8006,153
"553156",11553,0.0937569453126343,0.157119922252605,11477,11629,153,832,0.0624866514204996,0.0674109213905467,756,908,153,6192,0.156243596733134,0.224530843643151,-0.0682872469100175,756,11629,153
"200831",2040,0.110809574442101,0.413610455376329,1964,2116,153,10346,0.129156844894169,0.137021176153212,10270,10422,153,6193,0.23996641933627,0.550631631529541,-0.310665212193271,1964,10422,153
"65734",3128,0.133926181981224,0.0949181311725624,3052,3204,153,9260,0.0692284710894455,0.452951110215508,9184,9336,153,6194,0.203154653070669,0.547869241388071,-0.344714588317402,3052,9336,153
"417335",4176,0.13243453623727,0.348206574570213,4100,4252,153,8214,0.18542500516196,0.358377207368903,8138,8290,153,6195,0.31785954139923,0.706583781939116,-0.388724240539887,4100,8290,153
"158510",2151,0.0995747785636922,0.515632596914656,2075,2227,153,10240,0.137015976426483,0.582266138051637,10164,10316,153,6196,0.236590754990175,1.09789873496629,-0.861307979976118,2075,10316,153
"490998",7656,0.168835753894427,0.399610401138489,7580,7732,153,4737,0.23386097169714,0.269653836527141,4661,4813,153,6196,0.402696725591568,0.669264237665629,-0.266567512074062,4661,7732,153
"547216",525,0.0405937395812543,0.145887010261504,449,601,153,11866,0.235107241023798,0.510436837910675,11790,11942,153,6196,0.275700980605052,0.656323848172178,-0.380622867567126,449,11942,153
"381547",5903,0.222018047119491,0.479406602389645,5827,5979,153,6492,0.18122583971126,0.256823798372352,6416,6568,153,6198,0.403243886830751,0.736230400761997,-0.332986513931246,5827,6568,153
"480502",3367,0.162481438397663,0.374591333704302,3291,3443,153,9028,0.147427680902183,0.238710857636761,8952,9104,153,6198,0.309909119299846,0.613302191341063,-0.303393072041217,3291,9104,153
"360957",530,0.171227868821006,0.227180179357674,454,606,153,11868,0.254096598713659,0.571212276117876,11792,11944,153,6199,0.425324467534665,0.79839245547555,-0.373067987940885,454,11944,153
"300004",9313,0.171424106356426,0.141930407000473,9237,9389,153,3087,0.244858899066458,0.499944909533951,3011,3163,153,6200,0.416283005422883,0.641875316534424,-0.225592311111541,3011,9389,153
"544893",10894,0.165394126015599,0.144994111469714,10818,10970,153,1515,0.129978514589311,0.0770150235512119,1439,1591,153,6204,0.29537264060491,0.222009135020926,0.0733635055839841,1439,10970,153
"341022",5019,0.0973150214849738,0.140631077432772,4943,5095,153,7393,0.199425499307836,0.097877048866394,7317,7469,153,6206,0.29674052079281,0.238508126299166,0.0582323944936434,4943,7469,153
"558778",11741,0.0920558505622466,0.355600747629069,11665,11817,153,672,0.131974178235396,0.0655294722382678,596,748,153,6206,0.224030028797642,0.421130219867337,-0.197100191069694,596,11817,153
"350979",3828,0.0702570255089086,0.424355176277459,3752,3904,153,8588,0.157220708229033,0.312423768096778,8512,8664,153,6208,0.227477733737942,0.736778944374237,-0.509301210636295,3752,8664,153
"450590",1984,0.0681241741185659,0.1587015473051,1908,2060,153,10433,0.142591143427126,0.314165852265432,10357,10509,153,6208,0.210715317545692,0.472867399570532,-0.262152082024841,1908,10509,153
"96673",6107,0.0989630028852844,0.381752008688636,6031,6183,153,6311,0.0882844611332985,0.194979535444872,6235,6387,153,6209,0.187247464018583,0.576731544133509,-0.389484080114926,6031,6387,153
"112019",7990,0.153019353621517,0.71918778163672,7914,8066,153,4435,0.160176833618607,0.246315297961701,4359,4511,153,6212,0.313196187240123,0.96550307959842,-0.652306892358297,4359,8066,153
"374538",8548,0.20981377489079,0.143938088178402,8472,8624,153,3875,0.220689127556398,0.0805910107228556,3799,3951,153,6212,0.430502902447188,0.224529098901257,0.20597380354593,3799,8624,153
"475960",2230,0.0661846376897302,0.161527006632241,2154,2306,153,10193,0.255576829382335,0.619468824705109,10117,10269,153,6212,0.321761467072065,0.78099583133735,-0.459234364265285,2154,10269,153
"275320",2415,0.0700424932620081,0.39278373104753,2339,2491,153,10011,0.085523453202768,0.301354137685848,9935,10087,153,6213,0.155565946464776,0.694137868733378,-0.538571922268602,2339,10087,153
"378952",7388,0.0853471310410896,0.444884048120002,7312,7464,153,5038,0.140760660433443,0.167774376619491,4962,5114,153,6213,0.226107791474533,0.612658424739493,-0.38655063326496,4962,7464,153
"309186",1088,0.0313224231522327,0.175526650840766,1012,1164,153,11340,0.172739006899064,0.4362790544983,11264,11416,153,6214,0.204061430051297,0.611805705339066,-0.407744275287769,1012,11416,153
"443152",8019,0.165075712140606,0.733863236557227,7943,8095,153,4413,0.195673757028999,0.218878281710204,4337,4489,153,6216,0.360749469169605,0.95274151826743,-0.591992049097826,4337,8095,153
"577883",3200,0.0763628964450618,0.35911490599392,3124,3276,153,9231,0.185569434477657,0.529848488818971,9155,9307,153,6216,0.261932330922718,0.88896339481289,-0.627031063890172,3124,9307,153
"83614",2890,0.109900272655068,0.20985737666706,2814,2966,153,9544,0.100602137004898,0.656059332790392,9468,9620,153,6217,0.210502409659966,0.865916709457451,-0.655414299797485,2814,9620,153
"303577",1119,0.0628327477716084,0.137659307296417,1043,1195,153,11317,0.0544716599179083,0.407683608355001,11241,11393,153,6218,0.117304407689517,0.545342915651418,-0.428038507961901,1043,11393,153
"519452",3841,0.0383678791022248,0.462719347488019,3765,3917,153,8596,0.226486608626146,0.497251611101092,8520,8672,153,6218,0.264854487728371,0.959970958589111,-0.695116470860739,3765,8672,153
"339849",672,0.0876705648770439,0.169060941010684,596,748,153,11767,0.384515241661575,0.893158715683967,11691,11843,153,6220,0.472185806538619,1.06221965669465,-0.590033850156033,596,11843,153
"1922",1136,0.0945221808287897,0.168930364859989,1060,1212,153,11313,0.0838055262938724,0.321728966198862,11237,11389,153,6224,0.178327707122662,0.490659331058851,-0.312331623936188,1060,11389,153
"88735",2326,0.0448580813535955,0.162343391988543,2250,2402,153,10121,0.127583103166216,0.442262451688293,10045,10197,153,6224,0.172441184519812,0.604605843676836,-0.432164659157024,2250,10197,153
"464221",6028,0.100549230619436,0.537953781720717,5952,6104,153,6424,0.189435052518093,0.446232727397728,6348,6500,153,6226,0.289984283137528,0.984186509118445,-0.694202225980916,5952,6500,153
"296101",1859,0.0413416616938775,0.316521113272756,1783,1935,153,10600,0.123183780084219,0.274256672069896,10524,10676,153,6230,0.164525441778096,0.590777785342652,-0.426252343564556,1783,10676,153
"346816",10508,0.0634502013708698,0.443763188610319,10432,10584,153,1953,0.0442464737175214,0.0734618711285293,1877,2029,153,6230,0.107696675088391,0.517225059738848,-0.409528384650457,1877,10584,153
"114497",1742,0.0434278909779096,0.188940116087906,1666,1818,153,10720,0.110823109615012,0.521664604864782,10644,10796,153,6231,0.154251000592922,0.710604720952688,-0.556353720359766,1666,10796,153
"424272",11863,0.153031142574036,0.20963121423847,11787,11939,153,603,0.0516591497853369,0.083582872443003,527,679,153,6233,0.204690292359373,0.293214086681473,-0.0885237943221,527,11939,153
"577578",2555,0.0541796989764407,0.179808781438624,2479,2631,153,9911,0.135845258671907,0.224051606133798,9835,9987,153,6233,0.190024957648347,0.403860387572422,-0.213835429924075,2479,9987,153
"8482",2398,0.109544335035025,0.401210499607259,2322,2474,153,10071,0.152254566040938,0.256637503975071,9995,10147,153,6234,0.261798901075963,0.65784800358233,-0.396049102506367,2322,10147,153
"20961",5612,0.146808582925587,0.204974202031735,5536,5688,153,6860,0.356087629777903,0.980093271442456,6784,6936,153,6236,0.50289621270349,1.18506747347419,-0.682171260770701,5536,6936,153
"50705",2829,0.15137020011025,0.448802024242468,2753,2905,153,9644,0.168471725701238,0.375589454852161,9568,9720,153,6236,0.319841925811488,0.824391479094629,-0.504549553283141,2753,9720,153
"146429",4177,0.128317896000226,0.301110383852574,4101,4253,153,8297,0.0911800721441978,0.195655264345987,8221,8373,153,6237,0.219497968144424,0.496765648198561,-0.277267680054138,4101,8373,153
"151748",10370,0.0450680020749132,0.181317488895729,10294,10446,153,2107,0.148172419016191,0.374130882235477,2031,2183,153,6238,0.193240421091105,0.555448371131206,-0.362207950040101,2031,10446,153
"415645",2133,0.117886400075804,0.447774814536388,2057,2209,153,10350,0.119506977913261,0.365347913291771,10274,10426,153,6242,0.237393377989065,0.813122727828159,-0.575729349839094,2057,10426,153
"299122",5679,0.296617656276794,0.20138470895472,5603,5755,153,6807,0.183637167996494,0.314428254401719,6731,6883,153,6243,0.480254824273288,0.515812963356439,-0.0355581390831503,5603,6883,153
"107836",10421,0.147175799662364,0.135981049301336,10345,10497,153,2068,0.0950593257293804,0.0557809510683001,1992,2144,153,6244,0.242235125391744,0.191762000369636,0.0504731250221084,1992,10497,153
"362751",8782,0.181258584984562,0.198378646680794,8706,8858,153,3707,0.164427907642676,0.403772138226486,3631,3783,153,6244,0.345686492627237,0.60215078490728,-0.256464292280043,3631,8858,153
"519473",5722,0.303206649274216,0.195659761797288,5646,5798,153,6765,0.211980047817633,0.562005462037632,6689,6841,153,6244,0.515186697091849,0.75766522383492,-0.242478526743071,5646,6841,153
"295817",6004,0.249478884252312,0.220255094085587,5928,6080,153,6488,0.187947061553132,0.268851713117328,6412,6564,153,6246,0.437425945805444,0.489106807202916,-0.0516808613974717,5928,6564,153
"255941",10373,0.107224292907631,0.274479954619892,10297,10449,153,2121,0.0783374585807906,0.124482866864128,2045,2197,153,6247,0.185561751488422,0.39896282148402,-0.213401069995598,2045,10449,153
"411604",5957,0.120883808882354,0.241710011599935,5881,6033,153,6537,0.161087817254156,0.213652044578339,6461,6613,153,6247,0.28197162613651,0.455362056178274,-0.173390430041763,5881,6613,153
"3697",5112,0.0409737168520223,0.74965743185021,5036,5188,153,7384,0.126738118089634,0.197927422846988,7308,7460,153,6248,0.167711834941656,0.947584854697197,-0.779873019755541,5036,7460,153
"87788",12197,0.0952308418272878,0.451907970287721,12121,12273,153,298,0.121041660360788,0.0608260361414068,222,374,153,6248,0.216272502188076,0.512734006429127,-0.296461504241051,222,12273,153
"182715",3848,0.195978333096718,0.504044653614983,3772,3924,153,8652,0.244708148900827,0.638447592325974,8576,8728,153,6250,0.440686481997545,1.14249224594096,-0.701805763943412,3772,8728,153
"126074",5871,0.131105616048444,0.166455198412223,5795,5947,153,6635,0.0723932189175684,0.263482443217072,6559,6711,153,6253,0.203498834966013,0.429937641629294,-0.226438806663282,5795,6711,153
"455229",5498,0.29260520459502,0.39026857164572,5422,5574,153,7008,0.0628659015110316,0.719869949403801,6932,7084,153,6253,0.355471106106052,1.11013852104952,-0.754667414943469,5422,7084,153
"287721",7858,0.0560265556713375,0.717939453232248,7782,7934,153,4651,0.118241081218002,0.128878111820086,4575,4727,153,6254,0.17426763688934,0.846817565052334,-0.672549928162994,4575,7934,153
"141857",7810,0.0597562600432866,0.676713837448915,7734,7886,153,4702,0.143294086949027,0.293369622610044,4626,4778,153,6256,0.203050346992313,0.970083460058959,-0.767033113066645,4626,7886,153
"566442",4942,0.220003279973753,0.185584997497244,4866,5018,153,7571,0.253197227800229,0.319248082840204,7495,7647,153,6256,0.473200507773981,0.504833080337448,-0.031632572563467,4866,7647,153
"71844",4588,0.0162794389616465,0.182004716945812,4512,4664,153,7924,0.13364260389244,0.242519800798618,7848,8000,153,6256,0.149922042854087,0.42452451774443,-0.274602474890344,4512,8000,153
"113059",5168,0.0610585906622418,0.563480912474915,5092,5244,153,7349,0.165018408981268,0.51732917472691,7273,7425,153,6258,0.22607699964351,1.08081008720183,-0.854733087558316,5092,7425,153
"21910",1343,0.0706083663262689,0.0797785804134037,1267,1419,153,11173,0.0408113348294137,0.214561065949965,11097,11249,153,6258,0.111419701155683,0.294339646363369,-0.182919945207686,1267,11249,153
"261725",6955,0.124431660618029,0.463592217437508,6879,7031,153,5562,0.122240829572547,0.540192899643444,5486,5638,153,6258,0.246672490190576,1.00378511708095,-0.757112626890375,5486,7031,153
"503649",9695,0.236951070924988,0.645614087872673,9619,9771,153,2824,0.221929396488122,0.230740818515187,2748,2900,153,6260,0.45888046741311,0.87635490638786,-0.41747443897475,2748,9771,153
"259152",6011,0.107514392395387,0.486202935397159,5935,6087,153,6521,0.197493986845075,0.308200212006341,6445,6597,153,6266,0.305008379240462,0.7944031474035,-0.489394768163038,5935,6597,153
"454792",8917,0.149272037058836,0.134982150499127,8841,8993,153,3614,0.0974637524195714,0.181614411834744,3538,3690,153,6266,0.246735789478407,0.316596562333871,-0.0698607728554634,3538,8993,153
"566573",1051,0.0657981681515594,0.0788536146865226,975,1127,153,11482,0.0799464037572761,0.529259191651363,11406,11558,153,6266,0.145744571908835,0.608112806337886,-0.46236823442905,975,11558,153
"433229",12260,0.139588274585549,0.303779320354806,12184,12336,153,287,0.0744405405803263,0.0936745561593852,211,363,153,6274,0.214028815165875,0.397453876514192,-0.183425061348316,211,12336,153
"440961",9018,0.0536921134353179,0.104033815412549,8942,9094,153,3529,0.08924160756942,0.149458892003167,3453,3605,153,6274,0.142933721004738,0.253492707415717,-0.110558986410979,3453,9094,153
"550947",5027,0.155714611275471,0.217851853101024,4951,5103,153,7522,0.178620486833097,0.506025573482475,7446,7598,153,6274,0.334335098108568,0.723877426583499,-0.389542328474931,4951,7598,153
"17277",10317,0.261410469756811,0.510414715434308,10241,10393,153,2235,0.123405966107384,0.242075274683884,2159,2311,153,6276,0.384816435864195,0.752489990118193,-0.367673554253997,2159,10393,153
"240708",7688,0.183449106156786,0.379373320079139,7612,7764,153,4865,0.21669950595242,0.259412571409484,4789,4941,153,6276,0.400148612109206,0.638785891488624,-0.238637279379418,4789,7764,153
"200230",7077,0.357441212050617,0.905816211015917,7001,7153,153,5480,0.132098923771991,0.628834450268187,5404,5556,153,6278,0.489540135822608,1.5346506612841,-1.0451105254615,5404,7153,153
"246782",2804,0.164597549912287,0.457136019540485,2728,2880,153,9753,0.1622202984654,0.355073919621645,9677,9829,153,6278,0.326817848377686,0.81220993916213,-0.485392090784444,2728,9829,153
"549238",8213,0.106174981236109,0.363018256408395,8137,8289,153,4342,0.162801279482665,0.313632973469794,4266,4418,153,6278,0.268976260718773,0.676651229878189,-0.407674969159416,4266,8289,153
"390662",4265,0.107234592273016,0.409300430153962,4189,4341,153,8294,0.0460934982638719,0.184736198940811,8218,8370,153,6280,0.153328090536888,0.594036629094774,-0.440708538557885,4189,8370,153
"441268",3783,0.0703017006380833,0.643196177261416,3707,3859,153,8778,0.15434245677352,0.641989188647131,8702,8854,153,6280,0.224644157411603,1.28518536590855,-1.06054120849694,3707,8854,153
"470061",3140,0.0793157601874555,0.368214319634717,3064,3216,153,9419,0.0840799163997872,0.695935666444711,9343,9495,153,6280,0.163395676587243,1.06414998607943,-0.900754309492186,3064,9495,153
