"index","rank","d1_here","d2_here","var_fit_here"
27,27,0.000704547689108631,1.57814417702744e-09,-0.323656148270552
1054,1054,0.00330569025933366,-2.49091763047269e-08,1.43202323896522
1817,1817,0.000752615576509586,1.63242946740914e-09,2.8115767913455
2382,2382,0.000806494456671764,-1.2630673870472e-09,3.24943316398279
2773,2773,0.000696902254980282,2.9189400931104e-10,3.54418285213224
2944,2944,0.000703495601828373,-2.37453622936138e-09,3.66379049042987
3658,3658,6.78985428042164e-05,1.68586594911757e-09,3.93478561702957
3779,3779,7.96004084615808e-05,-1.80219831899546e-09,3.94378576421679
3907,3907,6.76015674710732e-05,3.07836450506705e-09,3.95324432230533
4572,4572,0.000516179669292306,-1.04486574073504e-10,4.15213204483397
5066,5066,0.000376508117128858,2.2553333541594e-09,4.37299501396616
5118,5118,0.0003782018617975,-3.6379520714622e-10,4.39262025634811
5807,5807,0.000130321601240976,2.45677288915503e-09,4.57691269140572
6428,6428,0.000583709286414858,-2.14922345463968e-09,4.80180120780058
7243,7243,0.000173745511025603,2.44695427765168e-09,5.1200465471116
7265,7265,0.000173908328734187,-7.6502861739086e-10,5.123871253743
7495,7495,0.000160820345360501,8.09164170918438e-10,5.1624453987571
7571,7571,0.000163567032700853,-1.19995331279549e-09,5.17475375541735
8197,8197,-0.000307179777968572,2.8308701666313e-10,5.13345743870126
8744,8744,0.000243157570713532,-1.08119505544592e-09,5.08129921783465
9374,9374,-0.000408054196631948,7.57605053274136e-09,5.01957187810347
10345,10345,0.000138016941001492,-1.13387867025477e-09,4.85125954908079
11071,11071,-0.00248806477115607,5.06404016941762e-09,4.1294582047772
11929,11929,0.00281754972980287,-2.90104951346011e-08,4.26795763554447
13438,13438,-0.000832245772897348,7.02901482167046e-09,4.89508458368332
13747,13747,-0.000374054535975247,-8.05254671775504e-09,4.71254073960838
14048,14048,-0.000739048536140372,1.55145699860143e-10,4.54429841318299
14782,14782,0.00138844771978579,-1.94089545558771e-08,4.73578357249381
16250,16250,-0.00155185354400657,1.11198130755137e-08,5.22926926006075
16963,16963,0.00132621760153929,-1.12149313175934e-08,5.05835046114603
17880,17880,-0.000868320859947132,1.6428733252555e-09,5.18960727578137
18626,18626,0.000746243862508833,-1.20561697318476e-08,5.10775004605289
19387,19387,-0.000266890547236897,1.28282827318997e-08,5.32756112461949
19911,19911,0.000268777248946575,-7.44099551577027e-09,5.31486909443405
20436,20436,-0.000245854594176387,5.67196374514403e-09,5.32185058024787
20975,20975,0.000187198427391236,-2.80783068533609e-09,5.31333719401793
21514,21514,-0.000421897924218559,1.70274209085203e-09,5.24246815303017
22025,22025,0.000110528687430865,-8.57633240363757e-09,5.15767589172817
22384,22384,-6.58602394733803e-05,3.70948924777403e-09,5.16413128469556
22875,22875,8.32312746312032e-05,-1.19495777792565e-09,5.17236583944783
23779,23779,-0.000559894394966556,4.45549913474355e-09,4.9528060868577
24271,24271,-0.00029728257005358,-1.97758366367931e-10,4.73863809365227
24569,24569,-0.000456249348014013,8.24497523344822e-09,4.6272660133963
24907,24907,-0.000198332426477299,-2.86884445582546e-09,4.51808872682665
25233,25233,-0.00032392342664893,1.57309590413987e-09,4.42972042270209
25477,25477,-0.000291793607739343,-2.79114561182123e-09,4.35466195859968
25632,25632,-0.000324273283809814,3.95353536057071e-09,4.30728867993303
25998,25998,-1.08584281558134e-06,-2.21863737362846e-09,4.24508534186763
26543,26543,-0.00041062923263753,6.43183955781631e-10,4.12329131071372
26972,26972,-0.000200571891136914,-3.55573424321198e-09,3.99634675058585
27010,27010,-0.000201089983536092,3.8857034965941e-10,3.98871271603184
27729,27729,-3.66596132626892e-05,-4.41100208851355e-10,3.90375621174492
27923,27923,-5.23562316724423e-05,4.08596411116107e-09,3.89555661013017
28251,28251,0.000123039613986159,-5.81572362791972e-10,3.91038239128678
28493,28493,9.38990929516477e-05,1.76484051467954e-10,3.93656039507912
29052,29052,0.000161748074185653,-1.8753330319214e-09,4.00664952771829
29400,29400,8.49448680772459e-05,2.81753039813078e-09,4.0502810718511
31743,31743,0.00250404556379644,-8.34003301140287e-09,6.01518242837759
