"role","index","rank","d1_here","d2_here","var_fit_here"
"cutoff_anchor",31738,31738,0.00288748164882804,1.2612150626545e-09,6.69620670131262
"terminal_anchor",31739,31739,0.00288747821427255,-8.13032605500933e-09,6.6990941820268
