"index","rank","d1_here","d2_here","var_fit_here"
24,24,0.00105892298677911,-7.81175386905399e-09,-0.36239960484721
29,29,0.00105892385083167,8.15737489287759e-09,-0.357105021022201
932,932,0.00283402993699644,7.96161346013274e-09,1.2435069662824
1478,1478,0.00170816854359243,-9.49897309354473e-09,2.4198505802933
1510,1510,0.00170817653662298,9.99853750233167e-09,2.47451043778918
1546,1546,0.00170888515872746,8.85831933953235e-09,2.53601594852186
1549,1549,0.00170888851624062,-6.61997722947529e-09,2.54114262064304
2948,2948,0.000264168272422584,-9.65587837014554e-09,3.73748695579743
2990,2990,0.000264173463061832,9.90305166768225e-09,3.74857925707988
3099,3099,0.00026763671857456,9.64959902040076e-09,3.77753159404365
3105,3105,0.000267641782327689,-7.96168131047226e-09,3.7791374823802
4202,4202,-0.00135929111761922,-4.5318450391752e-09,3.30330310588318
5039,5039,0.000762464912163075,5.95439785357468e-09,3.24054758808188
5041,5041,0.000762464388875812,-6.47768511676942e-09,3.24207252152695
5202,5202,0.000737830245334196,-7.75563737420174e-09,3.36258671336549
5208,5208,0.000737829639299037,7.55362565451442e-09,3.3670136470916
5404,5404,0.000754274051565115,8.51624958440507e-09,3.51315386889679
5405,5405,0.000754277376962465,-1.86545488646358e-09,3.51390814547619
5837,5837,0.000398180874690097,-7.25242132511583e-09,3.75746837296558
5839,5839,0.000398179899486612,6.27721783990775e-09,3.75826472922988
5890,5890,0.000401811202666008,8.37784170457675e-09,3.77867110515606
5894,5894,0.000401813106295776,-7.42602682080146e-09,3.78027837484581
6419,6419,0.000101484732474078,-9.3841549963406e-09,3.91360772040291
6423,6423,0.000101481574818291,7.8053271024176e-09,3.91401363009819
7396,7396,0.000372777305690662,8.27661356595613e-09,4.12908054428552
7402,7402,0.000372788765242145,-7.10479051204916e-09,4.1313172859945
8547,8547,-0.000270875940340064,-6.25976146309797e-09,4.15031447111067
8550,8550,-0.000270875159973029,6.78000615356137e-09,4.14950183468037
9187,9187,0.000375065929822125,4.10055598822324e-09,4.14991243997344
9530,9530,3.88042396442365e-05,-8.27868432935537e-09,4.21900217558899
9531,9531,3.88019468808817e-05,3.69315761971738e-09,4.2190409776846
9668,9668,6.1747709508692e-05,9.10912760325286e-09,4.22622544326981
9674,9674,6.17503567495157e-05,-8.22671399537552e-09,4.22659598947611
9745,9745,5.7246285737663e-05,-9.57818462708424e-09,4.23082416467896
9750,9750,5.72394714027193e-05,6.85245064961819e-09,4.23111034484131
