"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT0_ZT6","RT0_ZT6_leading_edge_dataset",8280,0.0295068849724187,1.53007663633861,5,24,5,1,2474,5000,"matched_curvature_wave","normalized"
