"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT0_ZT6","RT0_ZT6_remainder_dataset",23273,0.0350950314402496,1.45475436418436,46,174,46,2,1552,5000,"matched_curvature_wave","normalized"
