"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT2_ZT8_RawEVS_remainder_dataset","1473","Adgrg6",4.10611563575319,3.31928425333815,3.31928425333815,"upregulated",3.50023585819325,0.000464846669213548,0.999989181155752,3.30820365390672e-06,0.0115461262070139,0.0117285271541433,0.0166433285474316,18.191031189636,18.191031189636,0.0170388690247161,1.76855923542764,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,4.95321094154682,1.17309684321464,3.30820365390672e-06,0.0117285271541433,0.0115461262070139,3.30820365390672e-06,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,11.0312609520447,13.8885263489116,7.49109262947204,4.52511967640737,9.8594805901351,0,2.73662921849735,0,0,0,0.0445967486700475,1.00898606924062,0.785273752531186,9,4.95321094154682,FALSE,4.69858977404611e-06,5.48040776301143,1.93075652232518
"RT2_ZT8_RawEVS_remainder_dataset","20307","-",-1.97402290366775,-1.74545608464548,-1.74545608464548,"downregulated",-4.39116536461764,1.12744750992959e-05,0.233640675899222,5.39669953170119e-09,0.000131847027236486,0.000133929892278228,0.000190317535275339,14.4312070726106,14.4312070726106,0.0170388690247161,1.76855923542764,0.984870749301922,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,19.1597010320523,0.449544196074619,5.39669953170119e-09,0.000133929892278228,0.000131847027236486,5.39669953170119e-09,TRUE,TRUE,TRUE,1,0.984870749301922,"intermediate",TRUE,FALSE,TRUE,12.72837802159,5.20819738084186,12.8418730790949,0,7.17053133828007,18.1398739472962,41.9616480169594,41.7486039810092,22.2081464022056,29.5897581532458,0.190413860862998,0.154972652139071,0.163311801088868,10,19.1597010320523,FALSE,0.631451546059813,8.2678717611745,3.873122480474
"RT2_ZT8_RawEVS_remainder_dataset","55611","Lto1",0.881744013412742,0.638566223677785,0.638566223677785,"upregulated",3.16828745521637,0.00153339824471664,0.999989181155752,2.55777386610756e-05,0.0379282315453976,0.0396726712719946,0.0807165335439841,2.93238412824279,2.93238412824279,0.0170388690247161,1.76855923542764,0.36227372188112,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,33.1031066736122,0.278303034644476,2.55777386610756e-05,0.0396726712719946,0.0379282315453976,2.55777386610756e-05,TRUE,FALSE,FALSE,1,0.36227372188112,"intermediate",TRUE,FALSE,TRUE,41.5793682038607,34.7213158722791,44.9465557768322,55.8098093423576,37.6452895259704,25.3958235262146,29.1907116639718,17.3417278074961,22.2081464022056,22.1923186149344,1e-08,0.0922535633218205,0.0610793797530077,10,33.1031066736122,FALSE,4.69858977404611e-06,4.59213785432291,1.40150855627833
"RT2_ZT8_RawEVS_remainder_dataset","242233","Ercc3",1.26368094818436,0.969823844420251,0.969823844420251,"upregulated",3.33932983652549,0.000839807846028926,0.999989181155752,9.12632107175071e-06,0.0202695992219244,0.0205898100034216,0.060692860523694,4.88762535672631,4.88762535672631,0.0170388690247161,1.76855923542764,0.7595246223313,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,21.1853485613874,0.378423519103219,9.12632107175071e-06,0.0205898100034216,0.0202695992219244,9.12632107175071e-06,TRUE,TRUE,FALSE,1,0.7595246223313,"intermediate",TRUE,FALSE,TRUE,44.9736023429514,35.5893487690861,21.4031217984915,22.6255983820369,24.2005432666952,14.5118991578369,6.38546817649382,9.63429322638674,18.7915084941739,13.7381019997213,0.0813549856004996,0.138883742109279,0.118188369623015,11,21.1853485613874,FALSE,4.69858977404611e-06,5.03970425644471,1.68634766090243
"RT2_ZT8_RawEVS_remainder_dataset","324827","Gtdc1",1.42479728636035,0.926026094610419,0.926026094610419,"upregulated",2.95983496604088,0.00307803882190701,0.999989181155752,8.40062035387668e-05,0.0619010091706212,0.0631752107036841,0.0996331150813471,3.7741940357747,3.7741940357747,0.0170388690247161,1.76855923542764,0.812511730054275,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,18.6972254554339,0.481377273634341,8.40062035387668e-05,0.0631752107036841,0.0619010091706212,8.40062035387668e-05,TRUE,TRUE,FALSE,1,0.812511730054275,"intermediate",TRUE,FALSE,TRUE,42.4279267386334,32.1172171818582,32.1046826977373,12.066985803753,17.0300119284152,18.1398739472962,12.7709363529876,10.9188656565716,9.39575424708697,0,0.393364585604271,0.15932922273426,0.214326853703499,12,18.6972254554339,FALSE,4.69858977404611e-06,4.07568864175746,1.19945330093484
"RT2_ZT8_RawEVS_remainder_dataset","331881","Rasgrp1",2.32418647326996,1.54581970306286,1.54581970306286,"upregulated",2.96345028052896,0.0030421120234644,0.999989181155752,8.23426886129575e-05,0.061431010474053,0.0631752107036841,0.0996331150813471,6.31370728282096,6.31370728282096,0.0170388690247161,1.76855923542764,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,8.105300787507,0.784283943800502,8.23426886129575e-05,0.0631752107036841,0.061431010474053,8.23426886129575e-05,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,4.24279267386334,32.1172171818582,14.9821852589441,7.54186612734562,8.96316417285009,0,0,3.85371729055469,5.12495686204744,4.22710830760654,0.654420541084714,0.479556425095101,0.532406350441105,8,8.105300787507,FALSE,4.69858977404611e-06,4.08437495673726,1.19945330093484
"RT2_ZT8_RawEVS_remainder_dataset","389460","Zfp282",3.44246171254437,2.28403487705047,2.28403487705047,"upregulated",2.95256045113243,0.00315150357018878,0.999989181155752,8.74501417276186e-05,0.0628381953389581,0.0638308872721856,0.14701378041602,9.26916051708256,9.26916051708256,0.0170388690247161,1.76855923542764,NA,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,5.19978441270377,1.16592421036597,8.74501417276186e-05,0.0638308872721856,0.0628381953389581,8.74501417276186e-05,TRUE,TRUE,TRUE,1,NA,"intermediate",TRUE,FALSE,TRUE,26.3053145779527,5.20819738084186,7.49109262947204,6.0334929018765,2.68894925185503,0,0,0,4.27079738503953,0,1.42872926241614,0.937061408408139,1.06098278994348,11,5.19978441270377,FALSE,4.69858977404611e-06,4.0582394823377,1.19496911867945
"RT2_ZT8_RawEVS_remainder_dataset","415407","Zcchc17",1.52877937981024,1.03740466068298,1.03740466068298,"upregulated",3.00963651946958,0.0026156050152316,0.999989181155752,6.36525822721445e-05,0.0555392612731542,0.0564166476517075,0.0832337504695209,4.35314081077466,4.35314081077466,0.0170388690247161,1.76855923542764,0.85215255752802,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,13.6451895033009,0.507961466416441,6.36525822721445e-05,0.0564166476517075,0.0555392612731542,6.36525822721445e-05,TRUE,TRUE,TRUE,1,0.85215255752802,"intermediate",TRUE,FALSE,TRUE,39.0336925995427,7.81229607126279,23.5434339783407,15.0837322546912,16.1336955111302,6.04662464909873,3.64883895799647,10.9188656565716,6.83327581606325,7.39743953831145,0.197544809367159,0.234841317926207,0.219800362996171,10,13.6451895033009,FALSE,4.69858977404611e-06,4.1961839730976,1.24859272373932
"RT2_ZT8_RawEVS_remainder_dataset","540818","Scg2",1.13940535762338,0.838929821258946,0.838929821258946,"upregulated",3.20065472694102,0.00137115729055972,0.999989181155752,2.11259193059199e-05,0.0341170791924564,0.0360141073404856,0.0807165335439841,3.92215159912293,3.92215159912293,0.0170388690247161,1.76855923542764,0.658238765497793,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,26.6308530588998,0.35599133765745,2.11259193059199e-05,0.0360141073404856,0.0341170791924564,2.11259193059199e-05,TRUE,TRUE,FALSE,1,0.658238765497793,"intermediate",TRUE,FALSE,TRUE,43.276485273406,53.8180396020326,22.4732778884161,34.6925841857899,28.6821253531203,24.1864985963949,17.3319850504832,18.626300237681,17.937349017166,5.28388538450818,0.11017135973163,0.111051953401668,0.110639022646998,6,26.6308530588998,FALSE,4.69858977404611e-06,4.67518438340543,1.44352734534393
"RT2_ZT8_RawEVS_remainder_dataset","562896","Chm",1.25918660576961,0.950481091552492,0.950481091552492,"upregulated",3.26818987118326,0.00108237726598788,0.999989181155752,1.40948234161886e-05,0.0264885624991197,0.0269070179015041,0.0807165335439841,4.61072708911187,4.61072708911187,0.0170388690247161,1.76855923542764,0.752117697450498,1,FALSE,FALSE,FALSE,TRUE,"HBFSS",FALSE,FALSE,FALSE,FALSE,23.335181907874,0.385285633760842,1.40948234161886e-05,0.0269070179015041,0.0264885624991197,1.40948234161886e-05,TRUE,TRUE,FALSE,1,0.752117697450498,"intermediate",TRUE,FALSE,TRUE,17.819729230226,28.6450855946302,28.8942144279636,30.1674645093825,60.0531999580956,7.25594957891847,15.507565571485,19.2685864527735,16.2290300631502,9.51099369211473,0.135698297163348,0.125888437510812,0.1295757540731,9,23.335181907874,FALSE,4.69858977404611e-06,4.85094036071861,1.57013443232495
