"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT2_ZT8","RawEVS",5000,5000,5000,0.000449571551178274,0.000620688945715164,6717,25040,"Raw counts; no log transform"
