"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score","role"
25574,25574,-0.000476386910908154,-1.92603963956555e-09,-0.00047638817478197,-0.000476392026861249,4.12034953609886,460,1.68639895357023,3.48737507790321,1.80097612433298,0.916290731874155,1.63296840984429,0.716677677970139,1.38629436111989,1.72722094809048,0.340926586970593,0.0486923653777316,-460,TRUE,0,0,0,0,0,0,"cutoff_center"
26034,26034,-0.000895949572511339,6.23467487023957e-09,-0.000895950158958618,-0.000895937689608877,3.81120819881732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terminal_start"
