"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score"
25998,25998,-1.08584281558134e-06,-2.21863737362846e-09,-1.09048683782657e-06,-1.09492411257382e-06,4.24508534186763,2495,3.14193646646192,3.73528582692809,0.593349360466167,1.2453510110985,1.70235288151247,0.457001870413968,1.32709310560578,1.81285325228785,0.485760146682075,0.00238504176925058,-2495,TRUE,0.395284596200379,1,1,0,0,0.568585378860114
26972,26972,-0.000200571891136914,-3.55573424321198e-09,-0.000200570291908685,-0.000200577403377172,3.99634675058585,1521,3.61091791264422,3.75887182593397,0.147953913289747,1.50407739677627,1.55100682899826,0.0469294322219835,1.59711742804606,1.66029632966759,0.0631789016215318,0.0206915791141453,-1521,TRUE,0,0.0478748162246182,0.0283293524807586,1,0.43231247225921,0.210865821778227
27010,27010,-0.000201089983536092,3.8857034965941e-10,-0.000201089943631805,-0.000201089166491105,3.98871271603184,1483,3.63495111208838,3.79323946943818,0.158288357349798,1.52469668397901,1.55100682899826,0.0263101450192476,1.6094379124341,1.66029632966759,0.0508584172334914,0.0202180877384643,-1483,TRUE,0.00917172946676947,0,0,0.974135393998307,0.449178872614292,0.193789715201206
27729,27729,-3.66596132626892e-05,-4.41100208851355e-10,-3.66594620632584e-05,-3.66603442636761e-05,3.90375621174492,764,3.15273602236366,3.63495111208838,0.482215089724725,1.24885879736416,1.59545167045936,0.346592873095199,1.37093178273399,1.69066335235669,0.319731569622692,0.00376038941790258,-764,TRUE,0.296653894848252,0.743647275281221,0.618238866812757,0.0751287708177945,0.768308921438083,0.48665596840381
28251,28251,0.000123039613986159,-5.81572362791972e-10,0.000123039142626227,0.000123037979481502,3.91038239128678,242,2.45096793858646,3.72569342723665,1.2747254886502,1.23474446299269,1.6094379124341,0.374693449441411,1.51412773262978,1.75253875607477,0.238411023444998,0.0119500761053923,-242,TRUE,1,0.808892495213082,0.431252840611388,0.522492820785096,1,0.766847615043313
