"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here"
27,27,0.000704547689108631,1.57814417702744e-09,0.000704547555142877,0.000704550711431231,-0.323656148270552
1054,1054,0.00330569025933366,-2.49091763047269e-08,0.0033057007688054,0.0033056509504528,1.43202323896522
1817,1817,0.000752615576509586,1.63242946740914e-09,0.000752615911925936,0.000752619176784871,2.8115767913455
2382,2382,0.000806494456671764,-1.2630673870472e-09,0.000806494274964713,0.000806491748829939,3.24943316398279
2773,2773,0.000696902254980282,2.9189400931104e-10,0.000696903685304964,0.000696904269092983,3.54418285213224
2944,2944,0.000703495601828373,-2.37453622936138e-09,0.000703495510324239,0.00070349076125178,3.66379049042987
3658,3658,6.78985428042164e-05,1.68586594911757e-09,6.78991465200099e-05,6.79025182519081e-05,3.93478561702957
3779,3779,7.96004084615808e-05,-1.80219831899546e-09,7.96009713375539e-05,7.95973669409159e-05,3.94378576421679
3907,3907,6.76015674710732e-05,3.07836450506705e-09,6.76002889076503e-05,6.76064456366604e-05,3.95324432230533
4572,4572,0.000516179669292306,-1.04486574073504e-10,0.000516178347248609,0.000516178138275461,4.15213204483397
5066,5066,0.000376508117128858,2.2553333541594e-09,0.000376507274168111,0.000376511784834819,4.37299501396616
5118,5118,0.0003782018617975,-3.6379520714622e-10,0.000378201146200653,0.000378200418610238,4.39262025634811
5807,5807,0.000130321601240976,2.45677288915503e-09,0.000130322052017237,0.000130326965563016,4.57691269140572
6428,6428,0.000583709286414858,-2.14922345463968e-09,0.000583708866627224,0.000583704568180315,4.80180120780058
7243,7243,0.000173745511025603,2.44695427765168e-09,0.000173745177685749,0.000173750071594304,5.1200465471116
7265,7265,0.000173908328734187,-7.6502861739086e-10,0.000173908675508345,0.00017390714545111,5.123871253743
7495,7495,0.000160820345360501,8.09164170918438e-10,0.000160820138843155,0.000160821757171497,5.1624453987571
7571,7571,0.000163567032700853,-1.19995331279549e-09,0.000163566082023495,0.00016356368211687,5.17475375541735
8197,8197,-0.000307179777968572,2.8308701666313e-10,-0.000307179797437001,-0.000307179231262968,5.13345743870126
8744,8744,0.000243157570713532,-1.08119505544592e-09,0.000243151009556421,0.000243148847166311,5.08129921783465
9374,9374,-0.000408054196631948,7.57605053274136e-09,-0.000408057874537158,-0.000408042722436093,5.01957187810347
10345,10345,0.000138016941001492,-1.13387867025477e-09,0.000138013289701117,0.000138011021943777,4.85125954908079
11071,11071,-0.00248806477115607,5.06404016941762e-09,-0.00248805071429349,-0.00248804058621316,4.1294582047772
11929,11929,0.00281754972980287,-2.90104951346011e-08,0.00281756242460419,0.00281750440361392,4.26795763554447
13438,13438,-0.000832245772897348,7.02901482167046e-09,-0.000832241329024608,-0.000832227270994964,4.89508458368332
13747,13747,-0.000374054535975247,-8.05254671775504e-09,-0.000374055376901892,-0.000374071481995327,4.71254073960838
14048,14048,-0.000739048536140372,1.55145699860143e-10,-0.000739035124628208,-0.000739034814336808,4.54429841318299
14782,14782,0.00138844771978579,-1.94089545558771e-08,0.0013884519258449,0.00138841310793579,4.73578357249381
16250,16250,-0.00155185354400657,1.11198130755137e-08,-0.00155185258623601,-0.00155183034660986,5.22926926006075
16963,16963,0.00132621760153929,-1.12149313175934e-08,0.00132622060257193,0.00132619817270929,5.05835046114603
17880,17880,-0.000868320859947132,1.6428733252555e-09,-0.000868317968779728,-0.000868314683033077,5.18960727578137
18626,18626,0.000746243862508833,-1.20561697318476e-08,0.000746247776001752,0.000746223663662289,5.10775004605289
19387,19387,-0.000266890547236897,1.28282827318997e-08,-0.000266896319167951,-0.000266870662602487,5.32756112461949
19911,19911,0.000268777248946575,-7.44099551577027e-09,0.000268779986489789,0.000268765104498757,5.31486909443405
20436,20436,-0.000245854594176387,5.67196374514403e-09,-0.000245854591478396,-0.000245843247550906,5.32185058024787
20975,20975,0.000187198427391236,-2.80783068533609e-09,0.000187195671772071,0.0001871900561107,5.31333719401793
21514,21514,-0.000421897924218559,1.70274209085203e-09,-0.000421895571742382,-0.0004218921662582,5.24246815303017
22025,22025,0.000110528687430865,-8.57633240363757e-09,0.000110531851933225,0.000110514699268417,5.15767589172817
