"rank_index","n_leading_edge","n_remainder","leading_mean_abs","leading_sd_dev","leading_skew_abs","leading_p_uniform_deviation","leading_distortion","remainder_mean_abs","remainder_sd_dev","remainder_skew_abs","remainder_p_uniform_deviation","remainder_distortion","total_distortion","split_score"
3864,3864,27716,0.091176855673805,0.126112638391142,0.0891662811214907,0.00186838031584374,0.263741014941536,0.0193865240179375,0.0830762372949614,0.0385417176169102,0.00543900996906144,0.127172630090415,0.390913645031952,-0.390913645031952
3889,3889,27691,0.0901794336132093,0.125454805493409,0.0890183434173081,0.00228410183986155,0.262427512655134,0.0194617909314567,0.0831648941017874,0.0387023558919818,0.00553746224238455,0.12751532522162,0.389942837876754,-0.389942837876754
3914,3914,27666,0.0896196125016459,0.127075780029643,0.0858966064034726,0.00188645031972484,0.26153014605275,0.0194770876409057,0.0836530223836887,0.0392562640212173,0.00545681512685164,0.128215057162055,0.389745203214805,-0.389745203214805
3939,3939,27641,0.088058175373016,0.128517099439419,0.0829431988671425,0.00141319476210572,0.259460069008112,0.0196361606747378,0.0841039859259196,0.0400522022272895,0.00533060258757684,0.129096850301879,0.388556919309991,-0.388556919309991
3964,3964,27616,0.0862169583056586,0.12950759088922,0.0737956321217558,0.00116213604499543,0.253784501300752,0.0198385083748953,0.0844769681005483,0.0426686545261937,0.00535014781282805,0.130999951551368,0.38478445285212,-0.38478445285212
3989,3989,27591,0.0880251926171599,0.129293904598933,0.0723440148719056,0.000539869532370008,0.254030974184415,0.0195169358361382,0.0846768936261459,0.0424781339949089,0.00521670727158668,0.130649603731325,0.384680577915741,-0.384680577915741
4014,4014,27566,0.0878476486207277,0.129735922031694,0.072996832441811,0.00057857972848302,0.25466056660181,0.0194806576377109,0.0849734862619105,0.0421314469411735,0.00492698821557402,0.130446855585782,0.385107422187592,-0.385107422187592
4039,4039,27541,0.0897455051049148,0.129681549120961,0.0737088770710293,0.000462478660216536,0.256743971421607,0.0191402699570091,0.085204913656057,0.0412966176749207,0.00499101912254046,0.129984511573067,0.386728482994674,-0.386728482994674
4064,4064,27516,0.0890096340575471,0.127848543466986,0.0750400553776898,0.00149514980934418,0.255873355022722,0.0191848058291491,0.085083249583735,0.0411682630098597,0.00529510331272315,0.130147290230537,0.38602064525326,-0.38602064525326
4089,4089,27491,0.0891782933119388,0.126847833742433,0.0748316031421288,0.00158330992445377,0.25502523854989,0.0190962216235212,0.0851204064286778,0.0411365792549683,0.00515338173938684,0.12993829941907,0.38496353796896,-0.38496353796896
4114,4114,27466,0.0884194892872394,0.127568646665088,0.0723029529877889,0.00127242313312537,0.253412035579348,0.0191460893860422,0.0854625479934694,0.0417826784256804,0.00486609703478358,0.130366073627135,0.383778109206483,-0.383778109206483
4139,4139,27441,0.0889741847887104,0.127655016175922,0.0777128444344174,0.000794703435383681,0.256280326617224,0.0189993119479708,0.0857040978178925,0.0399338802564225,0.00481419480517453,0.129484544699249,0.385764871316473,-0.385764871316473
4164,4164,27416,0.0879995457110297,0.126918554141402,0.0803431315714977,0.00155574093417615,0.256645406572357,0.0190835337636421,0.085774676522835,0.0393563551248528,0.00478346978330813,0.129319857632212,0.385965264204568,-0.385965264204568
4189,4189,27391,0.0854992273100004,0.12574251263282,0.0835575004569778,0.00147951378345296,0.254500003954762,0.0194030158374337,0.085743978550359,0.0390613211340721,0.00494336641103543,0.129621021365864,0.384121025320627,-0.384121025320627
4214,4214,27366,0.0839064563672004,0.125311400928841,0.0808853167818296,0.00116947318206306,0.250829988869019,0.019587899688422,0.0858625149740213,0.0401196036902386,0.00497838217625052,0.130488598683813,0.381318587552832,-0.381318587552832
4239,4239,27341,0.0832025161661934,0.12485841085515,0.0802555086599449,0.00109842386951453,0.24928710522083,0.0196382284472494,0.0859859379494953,0.0403708000362904,0.00493309295207434,0.130742659366964,0.380029764587795,-0.380029764587795
4264,4264,27316,0.0824491973952115,0.124639400631904,0.0792818166620464,0.00138395208243502,0.248113458440574,0.0196976457867754,0.0861530197957677,0.0407107424132251,0.00495082463147289,0.131156861420629,0.379270319861202,-0.379270319861202
4289,4289,27291,0.0823952725379869,0.12420363161094,0.07843010328841,0.00118626563469665,0.247000221427829,0.0196486367699723,0.0862855492576623,0.0408615652752223,0.00492427809478679,0.131289246760032,0.378289468187861,-0.378289468187861
4314,4314,27266,0.0813047870051065,0.123180418931184,0.0804668048085485,0.00112669070226384,0.245845299042829,0.0197636403896688,0.0862919633456407,0.0405147986981901,0.00493049379907345,0.131243496883478,0.377088795926307,-0.377088795926307
4339,4339,27241,0.0801784118755092,0.122598803165583,0.0792388308573505,0.00124162246856269,0.24363825293833,0.0198865732123235,0.0863823604841835,0.0410846535886592,0.00488836485055694,0.131699625341394,0.375337878279723,-0.375337878279723
4364,4364,27216,0.079742222397869,0.121957622527862,0.0802748757639816,0.00103488778057903,0.242872170588301,0.0199011321083347,0.086467253254512,0.0408107971825233,0.00490949891939763,0.131683282873506,0.374555453461807,-0.374555453461807
4389,4389,27191,0.0799266578123889,0.122765611152707,0.0786948700891233,0.000675643677925108,0.242715347687583,0.019816342498112,0.0868447924658432,0.0409723753428421,0.00471594283811505,0.131863265473491,0.374578613161074,-0.374578613161074
4414,4414,27166,0.0775728655983339,0.123881168989745,0.0752046124110819,0.00100405844989659,0.240060399243516,0.0201434749780495,0.0872600618341918,0.0423825701584968,0.00479584008013573,0.133390661971625,0.373451061215142,-0.373451061215142
4439,4439,27141,0.0782694753303837,0.122364699621291,0.0745408694384231,0.000813725098321116,0.238718334769208,0.0199766430497463,0.0871808109800873,0.0424190769716955,0.00457713197932819,0.13294412449501,0.371662459264217,-0.371662459264217
4464,4464,27116,0.0774780049374787,0.122841288278163,0.0740701260077079,0.000641602124594132,0.237995958344089,0.020053195750252,0.0874861652139693,0.0425786615226463,0.00454831929004634,0.133377011015591,0.37137296935968,-0.37137296935968
4489,4489,27091,0.0752488623274274,0.121211731650135,0.0768411689926047,0.000254053770706197,0.235135232244571,0.0203695739181616,0.0873496201713254,0.0423897117527645,0.00479813373989524,0.133712183705765,0.368847415950336,-0.368847415950336
4514,4514,27066,0.0749545034307464,0.121575795832233,0.0778119366347629,0.000469704603551946,0.235905972183913,0.0203679761146216,0.0876374977731582,0.0419816567927467,0.00474788167854828,0.133744183962701,0.369650156146614,-0.369650156146614
4539,4539,27041,0.0758474054381795,0.120266641896967,0.0773888869308685,0.000388580909761294,0.235197071710342,0.0201676305136956,0.0875937454221526,0.0418665192697361,0.00466399019155928,0.133358625762275,0.368555697472617,-0.368555697472617
4564,4564,27016,0.0751744257037842,0.120735836731183,0.0794524776184627,0.000639542330289677,0.236276043574488,0.0202297968275343,0.0879000668230026,0.0412040281923326,0.00472307954314277,0.133454957289846,0.369731000864334,-0.369731000864334
4589,4589,26991,0.076486383841887,0.120909856457723,0.0879858579006032,5.33092917143763e-05,0.241442478541626,0.0199558465619769,0.088166984142464,0.0379571405578035,0.0046723441846071,0.13177374516795,0.373216223709576,-0.373216223709576
4614,4614,26966,0.0758812552220631,0.120161359874341,0.0885417083916949,0.000398940702572737,0.240712409994824,0.0200069776166335,0.088220934966321,0.0378776665272635,0.00464829748012169,0.131815043326708,0.372527453321532,-0.372527453321532
4639,4639,26941,0.0763016983294845,0.11966374156168,0.0913511421400734,0.000314430817898559,0.2419554417791,0.0198827323207847,0.088337240553827,0.0367497422469159,0.00459783855338564,0.131192682551455,0.373148124330555,-0.373148124330555
4664,4664,26916,0.0765111987878661,0.118950537575818,0.0889224271218357,0.000279799543768167,0.24020274946837,0.0197940273019071,0.0884046565369589,0.0373820495283576,0.00477955252410084,0.131669261127146,0.371872010595516,-0.371872010595516
4689,4689,26891,0.0764135580052819,0.117627555842839,0.0889560493602173,0.000441386060828941,0.238960524589058,0.0197583242169489,0.0883370026460826,0.0374024965568434,0.0047344898871382,0.131531065028591,0.37049158961765,-0.37049158961765
4714,4714,26866,0.0751110795061457,0.116584075854839,0.0904564121596632,0.000776929254968528,0.237700290695785,0.01993414133897,0.088313622318186,0.0372616682935557,0.00479060727517172,0.131669205079106,0.36936949577489,-0.36936949577489
4739,4739,26841,0.0745406966760613,0.116372385260782,0.0902880302668441,0.000455539744627143,0.236512636814892,0.0199834547318239,0.0884756637518788,0.0373328937559658,0.00455652099031262,0.131682086351998,0.368194723166891,-0.368194723166891
4764,4764,26816,0.0751077177278391,0.116565118048116,0.0885223627502328,0.000149345050315108,0.236083362201387,0.0198318579485872,0.08873767072207,0.0375389676258205,0.00453193365080917,0.131870946134377,0.367954308335763,-0.367954308335763
4789,4789,26791,0.0745195966585566,0.116148652768534,0.0867197871390154,0.000278605991865022,0.234306748988463,0.0198854063531377,0.0888548836299158,0.0381868250924472,0.00461559799709171,0.132449300526369,0.366756049514832,-0.366756049514832
4814,4814,26766,0.0725647584298099,0.116842440856699,0.0867889844256863,0.000328846538973582,0.233130538038326,0.020185964392275,0.0892017279308837,0.0384825600101865,0.00454899106161727,0.133177963389869,0.366308501428195,-0.366308501428195
4839,4839,26741,0.0725599836487676,0.116499653313162,0.0878901777269072,9.35938937529635e-06,0.233014085214759,0.0201378598080981,0.0893414861684301,0.0379947875828205,0.0045105806467286,0.132987320414667,0.366001405629426,-0.366001405629426
4864,4864,26716,0.0726370304675092,0.115872934406827,0.0840855893249788,0.000348674203101362,0.230901433739927,0.0200747774296592,0.0894182780180147,0.0391608990528189,0.00449411780410103,0.133567622778184,0.364469056518112,-0.364469056518112
4889,4889,26691,0.0717630013715771,0.116583477623495,0.0835670876841955,0.000257743828687818,0.230387766665858,0.0201856414633809,0.0897840999030423,0.039346266813854,0.00449981159804025,0.13414268637139,0.364530453037248,-0.364530453037248
4914,4914,26666,0.0711604648485666,0.115739294306204,0.0799000086444864,0.000139754428850392,0.226989517905864,0.0202483216732499,0.0898038997818165,0.0407258791449433,0.0044802881667716,0.13489544919431,0.361884967100173,-0.361884967100173
4939,4939,26641,0.0720531907173191,0.116295921278182,0.0837673204666221,4.32064232782636e-05,0.23027597865209,0.0200350422676288,0.090155844906862,0.0389045285437138,0.0044549638791363,0.134098115325484,0.364374093977574,-0.364374093977574
4964,4964,26616,0.0721350844931822,0.116601902969467,0.0827811262216812,1.17640184569279e-05,0.230139314591947,0.0199709088736317,0.0904441034182738,0.039015308881084,0.00430423285985471,0.134226899592302,0.364366214184249,-0.364366214184249
4989,4989,26591,0.0711092212008614,0.116197061980881,0.0812159714396371,6.84390341291197e-05,0.22798270793569,0.0201143381382288,0.0905582050500702,0.0397731944734788,0.00451409361755711,0.135073234042595,0.363055941978285,-0.363055941978285
5014,5014,26566,0.0709225502703661,0.11535708328052,0.079649950124938,9.36880236788729e-05,0.226198296637034,0.020101581079166,0.090579798663335,0.0403318731134537,0.00431378860839043,0.135161104907618,0.361359401544652,-0.361359401544652
5039,5039,26541,0.0696019052828395,0.11431971299887,0.0823078976245871,0.000249684992160881,0.225325252086164,0.0203044447942621,0.0905418802272021,0.0398020607815834,0.00444596193816676,0.135193317350423,0.360518569436587,-0.360518569436587
5064,5064,26516,0.0686488721512139,0.114344736228482,0.0802744224442642,0.000543149375572871,0.223673968977401,0.020439975163335,0.0907541697061646,0.0406614233601744,0.00470994154829257,0.136234798097879,0.35990876707528,-0.35990876707528
5089,5089,26491,0.066839600215011,0.113698533149466,0.0824380091032269,0.000758981555800009,0.22251611947189,0.0207420461481465,0.090800666647646,0.040406438437368,0.00464490321942923,0.136390835233906,0.358906954705796,-0.358906954705796
5114,5114,26466,0.0664447488778983,0.112447221618526,0.0818423167148651,0.000786206605816242,0.220599335459673,0.020774798769862,0.0907168665755466,0.0407523139132947,0.00469842576803337,0.136566248070089,0.357165583529762,-0.357165583529762
5139,5139,26441,0.0654895331821495,0.111605046307172,0.0821322546828242,0.00070069793049371,0.218861404761227,0.0209172708665207,0.0907221466582265,0.0409127034302788,0.00467743155489603,0.136773200794783,0.35563460555601,-0.35563460555601
5164,5164,26416,0.0651461799687739,0.111813159693305,0.0872413895361074,0.00041765618248446,0.220997690612617,0.020942209140142,0.0909824670793991,0.039025684017527,0.00470355500132741,0.136141073229632,0.357138763842249,-0.357138763842249
5189,5189,26391,0.0637692890732126,0.111145899248083,0.0892793482426875,0.000393005306227767,0.219947867748867,0.0211710594143397,0.0910237055191271,0.0386675664231329,0.00456984038893399,0.136098388533967,0.356046256282834,-0.356046256282834
5214,5214,26366,0.0654291719371937,0.110624670299468,0.0897112821141868,0.000434456350051848,0.221343939643806,0.0208024185513241,0.0911274854170537,0.0378886283706177,0.00462496917666311,0.13549918733035,0.356843126974156,-0.356843126974156
5239,5239,26341,0.0666967439560661,0.11008065146645,0.0885457404355937,0.00050258086297611,0.221552846503289,0.0205079544595463,0.0912217082033275,0.0378136500071986,0.00446683306196971,0.135103320728443,0.356656167231732,-0.356656167231732
5264,5264,26316,0.0668270625913034,0.109665591049426,0.0836684285401623,0.000459205999294332,0.218786073910105,0.0204380077718543,0.0913352028628207,0.0394434813273342,0.00444719308369995,0.135942144382042,0.354728218292147,-0.354728218292147
5289,5289,26291,0.0659666523782891,0.108893554130006,0.0845894839999916,0.000559956786524873,0.217714905294815,0.0205669866332953,0.0913502886883788,0.0393383851436032,0.00447728558512334,0.136063753478599,0.353778658773414,-0.353778658773414
5314,5314,26266,0.0639237069815179,0.10849647639182,0.0864623677091613,0.000845299553076329,0.216496666780995,0.0209370932424028,0.0914448564374056,0.0392190484264106,0.00453625009512126,0.136527723988135,0.35302439076913,-0.35302439076913
5339,5339,26241,0.0643707232681304,0.106836881614201,0.0851570243254266,0.000874711695799002,0.214660828740843,0.0208051895307416,0.091250035470604,0.0396214019450008,0.0044904411978971,0.136356367171743,0.351017195912586,-0.351017195912586
5364,5364,26216,0.064069858571705,0.106602269798146,0.0828169699640331,0.000915992932913112,0.212996606284781,0.0208252040214416,0.0913991452012991,0.0404675828349668,0.0045257907197595,0.136983931359984,0.349980537644764,-0.349980537644764
5389,5389,26191,0.0633480020183225,0.105626843545968,0.0840474158074141,0.000942712571088133,0.211941266039085,0.02093245340491,0.0913584286570873,0.0402306410737641,0.00468576924820213,0.137091971847082,0.349033237886167,-0.349033237886167
