"rank_index","n_leading_edge","n_remainder","leading_mean_abs","leading_sd_dev","leading_skew_abs","leading_p_uniform_deviation","leading_distortion","remainder_mean_abs","remainder_sd_dev","remainder_skew_abs","remainder_p_uniform_deviation","remainder_distortion","total_distortion","split_score"
5609,5609,25971,0.0593761773836743,0.103190933856566,0.083523668014572,0.00165805425930721,0.205986999506833,0.0214309534118713,0.0925398129820956,0.0408439241605266,0.00498435116439855,0.139377079638629,0.345364079145462,-0.345364079145462
5610,5610,25970,0.0594893983889087,0.103125184644925,0.0832498853907221,0.00167340848818454,0.205912934217379,0.021405034464496,0.0925319545490199,0.0409144034091782,0.00501143496638662,0.139405625684492,0.34531855990187,-0.34531855990187
5611,5611,25969,0.059319771722079,0.103100043459001,0.0835874986200011,0.00169844089325477,0.205912005384335,0.0214402183708327,0.0925321956868672,0.0408390065575056,0.00499632240760406,0.139388239744057,0.345300245128392,-0.345300245128392
5612,5612,25968,0.0592288034768287,0.103022792778598,0.0838198692581565,0.00169517617931769,0.205856707063822,0.0214584190115826,0.0925194623570711,0.0407841340293592,0.00498871502812875,0.139358663411462,0.345215370475284,-0.345215370475284
5613,5613,25967,0.0590040609232337,0.103053032991642,0.0841426973816105,0.00172483147436003,0.205853274080041,0.0215055445774494,0.0925337642045823,0.0407262788366717,0.00498228358614999,0.139384731786517,0.345238005866559,-0.345238005866559
5614,5614,25966,0.0591349268953943,0.102998354089979,0.0838369859060826,0.00174554516608133,0.205797319104496,0.0214758064551335,0.0925289427581676,0.0408017777877537,0.00495714664164165,0.13936278474882,0.345160103853315,-0.345160103853315
5615,5615,25965,0.0590938129329901,0.10290441621159,0.0839536555404688,0.00171301891532982,0.205688075830145,0.0214832470782207,0.0925122594437247,0.0407768739687966,0.00497064948898651,0.13935459299533,0.345042668825475,-0.345042668825475
5616,5616,25964,0.0589752782845513,0.102841976446209,0.0842361895906299,0.0017224679318526,0.205657817457928,0.0215074374964835,0.092503154774043,0.0407100200604676,0.004960809265729,0.139326411566489,0.344984229024417,-0.344984229024417
5617,5617,25963,0.0588806433878233,0.102766593141026,0.084475928227568,0.00172112120750267,0.205606321850136,0.0215264682854576,0.0924908586085519,0.0406532408248448,0.00495279834306567,0.139296745649498,0.344903067499633,-0.344903067499633
5618,5618,25962,0.0586539919240915,0.102799282804338,0.0847958430659385,0.00175071661686771,0.205601912878267,0.0215740753168166,0.0925058018925158,0.0405967516267225,0.00493884455669497,0.139317097579389,0.344919010457655,-0.344919010457655
