"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","iod_ctrl","iod_trt","cv2_ctrl","cv2_trt","gene_symbol"
"81696",0.00340577945591951,0.00408141974829807,19984,14138,0.6,0.6,1.8,1.8,3,3,5,5,"Wdr45b"
"81701",0.00252165501749661,0.00204691728624674,24004,21924,43.2,25.4,140.7,45.8,3.25694444444444,1.80314960629921,0.0753922325102881,0.070990141980284,"Rab40b"
"81716",0.0056568772298046,0.00189174565507639,9963,22504,1.8,1.8,16.2,2.7,9,1.5,5,0.833333333333333,"Fn3k"
"81717",0.0109091046957575,0.00620058063291077,1348,8216,5,3.6,56,12.8,11.2,3.55555555555556,2.24,0.987654320987654,"Tbcd"
"81725",0.000462817828748021,0.00963116169825675,29300,3025,5.8,2,14.2,20,2.44827586206897,10,0.422116527942925,5,"B3gntl1"
"81803",0.00436169219225316,0.00806277193543157,15315,5009,389.2,338.6,60788.2,67363.3,156.187564234327,198.946544595393,0.401304121876482,0.587556245113387,"LOC679589"
"81804",0.00248045083154913,0.00339247153904901,24141,16782,18.8,14.8,35.7,83.7,1.89893617021277,5.65540540540541,0.101007243096424,0.382121986851717,"Abcc1"
"81811",0.00366077510543064,0.000330687452500445,18803,28490,131.6,61.8,3477.3,917.7,26.4232522796353,14.8495145631068,0.200784591790542,0.240283407170013,"Cep20"
"81812",0.00234407445185923,0.00556806016709216,24538,9677,4,0.6,28.5,1.8,7.125,3,1.78125,5,"Cep20"
"81824",0.000975445521578694,0.0123142554844788,28132,993,4.2,3,2.7,18,0.642857142857143,6,0.153061224489796,2,"Myh11"
"81855",0.0040286929808708,0.000576879770478418,16777,27602,17.6,7.6,68.8,28.8,3.90909090909091,3.78947368421053,0.222107438016529,0.498614958448753,"Myh11"
"81919",0.0104411019889172,0.00556806016709216,1707,9678,3,0.6,17,1.8,5.66666666666667,3,1.88888888888889,5,"LOC103693257"
"81934",0.00236034301218416,0.00148952266241222,24486,24084,2,3,9.5,4.5,4.75,1.5,2.375,0.5,"Mrtfb"
"81990",0.00284242042194703,0.00324362466371119,22877,17266,179.2,140.6,12238.7,2957.3,68.2963169642857,21.0334281650071,0.381117840202487,0.149597639864915,"-"
"82008",0.0101517384494375,0,1989,30418,2.8,0,14.7,0,5.25,NA,1.875,NA,"LOC120095007"
"82010",0.00381149232853461,0.0124612742806766,18000,935,9.4,5.6,151.8,54.8,16.1489361702128,9.78571428571429,1.71797193300136,1.74744897959184,"Parn"
"82012",0.00963728421862791,0.00722954859573541,2534,6208,8.2,7.2,59.7,20.7,7.28048780487805,2.875,0.887864366448543,0.399305555555556,"Bfar"
"82014",0.00153857393087431,0.000413177701180877,26794,28164,1.6,2.4,5.3,6.3,3.3125,2.625,2.0703125,1.09375,"Bfar"
"82034",0.00510474466029326,0.00316600463883056,12067,17478,97.6,57.4,5996.3,1127.8,61.4375,19.6480836236934,0.629482581967213,0.342301108426714,"Bfar"
"82037",0.00790443583721009,0.00516035982016964,4861,10891,4.8,1.2,34.7,7.2,7.22916666666667,6,1.50607638888889,5,"Bfar"
"82055",0.000378656839474043,0.0049940454664784,29571,11306,6,5.8,3,11.7,0.5,2.01724137931034,0.0833333333333333,0.347800237812128,"Mpv17l"
"82098",0.00715028074850581,0,6213,30419,1.4,0,3.8,0,2.71428571428571,NA,1.93877551020408,NA,"Pdxdc1"
"82103",0.00401517248669515,0.00283916404541792,16864,18635,78.8,55.2,1173.2,492.7,14.8883248730964,8.92572463768116,0.188938132907315,0.16169791010292,"Pdxdc1"
"82118",0.0129163068754021,0.000642498925502913,379,27331,5.4,8.2,60.8,96.2,11.2592592592593,11.7317073170732,2.08504801097394,1.43069601427722,"LOC120095242"
"82170",0.00256584759437042,0.00641569912506226,23847,7819,8.2,2.4,12.7,5.3,1.54878048780488,2.20833333333333,0.188875669244497,0.920138888888889,"-"
"82189",0.00345524766242174,0.00690803487238919,19744,6787,2.4,9,4.8,31,2,3.44444444444444,0.833333333333333,0.382716049382716,"-"
"82223",0.0101482435020613,0.00261910857943113,1999,19459,3.6,2.6,15.3,6.8,4.25,2.61538461538462,1.18055555555556,1.00591715976331,"Cpped1"
"82225",0.00336204617703886,0.00320310945014448,20412,17372,0.6,3.8,1.8,16.2,3,4.26315789473684,5,1.1218836565097,"Cpped1"
"82228",0,0.0086339679000276,30801,4218,0,1.8,0,7.2,NA,4,NA,2.22222222222222,"-"
"82238",0.00297618834108586,0.00777279565640394,22369,5414,1.2,4.2,2.7,11.7,2.25,2.78571428571429,1.875,0.663265306122449,"Snx29"
"82258",0.00527392628285799,0.00516035982016964,11403,10892,5.2,1.2,16.7,7.2,3.21153846153846,6,0.617603550295858,5,"Gspt1"
"82270",0.00371968201277709,0.0029238619943671,18553,18374,85.6,64.4,2589.3,1111.3,30.2488317757009,17.2562111801242,0.353374202987161,0.267953589753482,"Gspt1"
"82275",0.00191627222273262,0.00468806392506484,25754,12298,3.8,7,16.7,84.5,4.39473684210526,12.0714285714286,1.15650969529086,1.72448979591837,"Gspt1"
"82279",0.00841880760784365,0.00310874933280784,4129,17669,19.4,26.6,269.3,92.3,13.8814432989691,3.46992481203007,0.715538314379849,0.130448301204138,"-"
"82288",0.00354747306370888,0.00310719220007372,19338,17671,53.8,23.2,1255.7,82.7,23.3401486988848,3.56465517241379,0.433831760202319,0.153648929845422,"Rsl1d1"
"82289",0.00785656414019877,0.00717676650320921,4966,6389,20.6,8.4,267.3,34.3,12.9757281553398,4.08333333333333,0.629889716278631,0.486111111111111,"Rsl1d1"
"82296",0.000227862169390754,0,30041,30420,0.6,0,1.8,0,3,NA,5,NA,"Zc3h7a"
"82315",0.00474599455061416,0.00342112786046569,13588,16715,44.2,30.4,560.2,143.3,12.6742081447964,4.71381578947368,0.286746790606253,0.155059729916898,"Zc3h7a"
"82344",0.00311220357217072,0.00359374086949356,21692,16136,36.2,33,348.7,260.5,9.63259668508287,7.89393939393939,0.266093831079637,0.23921028466483,"Txndc11"
"82355",0.0051096235995816,1.73679214878036e-05,11959,29658,60.4,32.8,1730.8,489.7,28.6556291390728,14.9298780487805,0.47443094601114,0.455179208804283,"Litaf"
"82356",0.00349526342767094,0.000252690955394958,19563,28786,13.2,13,85.2,1.5,6.45454545454546,0.115384615384615,0.488980716253444,0.00887573964497041,"Litaf"
"82379",0.00275773663400554,0.00774500484004965,23161,5603,13.2,7.2,45.7,38.7,3.46212121212121,5.375,0.262281910009183,0.746527777777778,"LOC120095021"
"82398",0.00519560905954165,0.000848863063025459,11645,26540,275.6,168.6,19054.3,3555.3,69.1375181422351,21.0871886120996,0.250861821996499,0.125072293072952,"Dexi"
"82413",0.00500707090750564,0.00429614414664898,12473,13208,92.8,76.4,2619.2,1802.3,28.2241379310345,23.5903141361257,0.304139417360285,0.308773745237247,"Nubp1"
"82418",0.00998185231857725,0.00090083708366306,2183,26366,6.4,2.2,52.8,12.2,8.25,5.54545454545454,1.2890625,2.52066115702479,"Tekt5"
"82423",0.00510866918387926,0.00582682064240199,11985,8950,1.4,1.6,9.8,12.8,7,8,5,5,"Emp2"
"82567",0.00488080701448851,0,12942,30421,2,0,9.5,0,4.75,NA,2.375,NA,"-"
"82572",0.00747618411686037,0.0129134200288475,5588,746,6.2,6.6,25.2,42.8,4.06451612903226,6.48484848484848,0.655567117585848,0.982552800734619,"-"
"82578",0.00427448185576098,0.00415704771762675,15743,13878,160,177,7944.5,3512.5,49.653125,19.8446327683616,0.31033203125,0.112116569312777,"-"
"82582",0.00395398750184485,0.00253577388648016,17131,19888,0.8,0.8,3.2,3.2,4,4,5,5,"-"
"82595",0.00391090539570041,0.00189722300933474,17460,22432,4.6,1.2,12.8,2.7,2.78260869565217,2.25,0.604914933837429,1.875,"-"
"82624",0.00390321473738759,0.00120216124261034,17524,25228,0.8,2,3.2,8,4,4,5,2,"Usp7"
"82636",0.00500887212490458,0.000795771934243768,12461,26790,2.8,5,15.2,31,5.42857142857143,6.2,1.93877551020408,1.24,"Usp7"
"82639",0.00711534343298571,0.00607948407889445,6281,8508,49.2,27.8,1224.7,521.2,24.8922764227642,18.7482014388489,0.50594057769846,0.674395735210393,"Usp7"
"82640",0.00402553665527425,0.00209227048225394,16786,21691,2.2,4.8,9.2,45.2,4.18181818181818,9.41666666666667,1.90082644628099,1.96180555555556,"Usp7"
"82641",0.00367464456039328,0.00370656649829673,18754,15406,32.8,23,399.7,116,12.1859756097561,5.04347826086957,0.371523646638905,0.219281663516068,"Usp7"
"82649",0.00575377695455009,0.000819716501362946,9684,26678,304.8,136.2,24348.7,7583.2,79.884186351706,55.6769456681351,0.26208722556334,0.408788147343136,"Carhsp1"
"82650",0.00504046943995081,0.0108903498170716,12353,1860,11.6,5.8,48.8,31.7,4.20689655172414,5.46551724137931,0.362663495838288,0.942330558858502,"Carhsp1"
"82655",0.00716983804772115,9.59604549914912e-05,6189,29370,44.4,39,1219.3,175.5,27.4617117117117,4.5,0.618507020534048,0.115384615384615,"Carhsp1"
"82659",0.00363414251044992,0.00661979516157263,18938,7243,2,3,8,9,4,3,2,1,"Pmm2"
"82661",0.00915954324894441,0.00030826656634127,3095,28573,3.4,7.4,10.3,7.8,3.02941176470588,1.05405405405405,0.891003460207613,0.142439737034332,"Tmem186"
"82665",0.00501021512814437,9.24797536398927e-05,12457,29380,38.4,26.4,432.8,32.3,11.2708333333333,1.22348484848485,0.293511284722222,0.0463441230486685,"Tmem186"
"82672",0.0118201508929662,0.00025876047530983,778,28765,4.6,2.2,54.8,12.2,11.9130434782609,5.54545454545454,2.58979206049149,2.52066115702479,"Abat"
"82676",0.00320345090646049,0.00516035982016964,21211,10893,3.8,1.2,8.7,7.2,2.28947368421053,6,0.602493074792244,5,"Tmem114"
"82754",0.00364773851624667,0.0152972308923411,18860,210,6.4,11.8,28.3,220.2,4.421875,18.6610169491525,0.69091796875,1.58144211433496,"Rbfox1"
"82756",0.00336204617703886,0.0114389035018757,20413,1475,0.6,3.2,1.8,13.7,3,4.28125,5,1.337890625,"Rbfox1"
"82775",0.00678008988050893,0.00433869843266286,6992,13131,26.2,27.8,246.7,454.7,9.41603053435115,16.3561151079137,0.359390478410349,0.588349464313441,"Rbm25l1"
"82776",0.00311792358849035,0.00298763909599103,21675,18139,10.4,8.6,121.3,28.3,11.6634615384615,3.2906976744186,1.12148668639053,0.38263926446728,"Rbm25l1"
"82777",0.00862944301697962,0.00756512986875579,3849,5814,5.4,4.6,48.8,33.8,9.03703703703704,7.34782608695652,1.67352537722908,1.59735349716446,"Rbm25l1"
"82778",0.00768870636847319,0.0107678157691268,5240,1981,20.6,11.6,443.3,134.3,21.5194174757282,11.5775862068966,1.04463191629748,0.998067776456599,"Rbm25l1"
"82782",0.00710169574009737,0.0114000439551567,6299,1508,25.2,32.6,428.7,1446.3,17.0119047619048,44.3650306748466,0.675075585789871,1.36089051149836,"Rbm25l1"
"82795",0.00723486836978887,0.00367631451201577,6086,15536,6.6,0.6,33.3,1.8,5.04545454545454,3,0.764462809917355,5,"RGD1565166"
"82798",0.00749801048975443,0.00611488328300771,5556,8400,16.8,10,171.2,56.5,10.1904761904762,5.65,0.606575963718821,0.565,"Nagpa"
"82808",0.00218051191600317,0,25015,30422,3,0,3.5,0,1.16666666666667,NA,0.388888888888889,NA,"Ppl"
"82815",0.000658520697971168,0.000639758615711118,28824,27347,8.4,4.6,122.3,33.8,14.5595238095238,7.34782608695652,1.73327664399093,1.59735349716446,"Glyr1"
"82853",0.00391678775535524,0.00260270129645154,17434,19527,46.2,56.4,444.7,315.3,9.62554112554112,5.59042553191489,0.208345046007384,0.099121020069413,"Glyr1"
"82859",0.00498588798441027,0.00108294344472958,12540,25705,593.2,376.6,77580.7,14464.3,130.783378287256,38.4075942644716,0.220470968117423,0.101985114881762,"Rogdi"
"82871",0.00932556485406414,0.000313617848273546,2894,28546,36.8,19.8,1064.7,143.7,28.9320652173913,7.25757575757576,0.786197424385633,0.366544230180594,"Anks3"
"82889",0.00351707972175225,0.0021651245005805,19477,21490,269.4,149,16945.3,8716.5,62.9001484780995,58.5,0.233482362576464,0.39261744966443,"Ubald1"
"82890",0.00269038304293212,5.8026297885693e-05,23427,29501,12,2.4,41,6.3,3.41666666666667,2.625,0.284722222222222,1.09375,"Ubald1"
"82915",0.00094964866387918,0.000638307513576344,28203,27351,15.4,14.4,34.3,33.8,2.22727272727273,2.34722222222222,0.144628099173554,0.163001543209877,"Cdip1"
"82922",0.00401707606304911,0.000197940205378971,16852,28991,474.4,323.6,39214.3,7492.3,82.6608347386172,23.1529666254635,0.174242906278704,0.0715481045286265,"Cdip1"
"82925",0.0029523395495482,0.00296988201610945,22484,18224,89,64.8,1193,434.7,13.4044943820225,6.70833333333333,0.150612296427219,0.10352366255144,"Cdip1"
"82939",0.00312036799230858,0.00122200867742352,21666,25153,75.6,62.8,989.3,264.7,13.0859788359788,4.21496815286624,0.173094958147868,0.0671173272749402,"Nmral1"
"82968",0.00485921258757743,0.000467485540638023,13039,27976,124,68.6,3609.5,344.3,29.1088709677419,5.01895043731778,0.234748959417274,0.0731625428180435,"Coro7"
"82978",0.00440051606805162,0.00143050193275349,15172,24372,186.4,120.4,7933.3,551.8,42.5606223175966,4.58305647840532,0.228329518871226,0.0380652531429013,"Pam16"
"82996",0.00966348696199561,0.00218419673896333,2511,21259,3,0.6,27,1.8,9,3,3,5,"-"
"83059",0.00471922844164749,0.00467577573862247,13694,12336,1.2,2,7.2,9.5,6,4.75,5,2.375,"Adcy9"
"83061",0.00444937930705403,0.00259442900008067,14820,19561,9.6,5.8,43.8,6.2,4.5625,1.06896551724138,0.475260416666667,0.184304399524376,"Adcy9"
"83065",0.00578389055931192,0.00633232418624975,9604,7989,3.4,4,8.3,9.5,2.44117647058824,2.375,0.717993079584775,0.59375,"Adcy9"
"83066",0.00351735690143459,0.000574086890211236,19471,27611,2,7.8,3.5,11.2,1.75,1.43589743589744,0.875,0.184089414858646,"Adcy9"
"83121",0.0126591185969504,5.47735425835039e-06,460,30002,7.4,0.6,47.8,1.8,6.45945945945946,3,0.872899926953981,5,"Crebbp"
"83130",0.00570820700928414,6.35901136905711e-06,9814,29870,3,0.8,9,3.2,3,4,1,5,"Crebbp"
"83146",0.00275742713132616,0.0031283101590694,23162,17586,9.4,12.4,32.8,65.3,3.48936170212766,5.26612903225806,0.371208691715708,0.424687825182102,"Crebbp"
"83149",0.00560170197351736,0.00135248263149217,10188,24629,58.2,35.4,1879.7,419.3,32.2972508591065,11.8446327683616,0.55493558177159,0.334594145998915,"Crebbp"
"83159",0.00398056118410178,0.000129650270605317,17013,29239,56.6,28,580.3,181,10.2526501766784,6.46428571428571,0.181142229269937,0.230867346938776,"Trap1"
"83160",0.00417730679896825,0.0006909385654183,16115,27187,134.4,65.8,4602.3,235.7,34.2433035714286,3.58206686930091,0.254786484906463,0.0544387062203786,"Dnase1"
"83187",0.00266866373406564,0.00781576055819954,23497,5298,4.8,1.2,27.2,7.2,5.66666666666667,6,1.18055555555556,5,"RGD1561796"
"83208",0.00395398750184485,0.00623049936335314,17132,8157,0.8,2,3.2,3.5,4,1.75,5,0.875,"-"
"83209",0.00359976853458395,0.00878218947985148,19093,4021,15.6,12.4,205.3,198.3,13.1602564102564,15.991935483871,0.843606180144642,1.28967221644121,"-"
"83237",0.00792123387538463,0.00171977847815437,4824,23161,4.8,4.2,14.7,6.2,3.0625,1.47619047619048,0.638020833333333,0.351473922902494,"-"
"83245",0.00521769490190113,0.0025572856320786,11574,19723,303.2,277.8,37564.2,8398.7,123.892480211082,30.2329013678906,0.40861635953523,0.108829738545322,"Hcfc1r1"
"83253",0.0159347297003509,0.0143186329118363,45,367,43.2,24.2,6880.7,762.2,159.275462962963,31.495867768595,3.68693201303155,1.30148213919814,"Paqr4"
"83254",0.00336204617703886,0.00218419673896333,20414,21260,0.6,0.6,1.8,1.8,3,3,5,5,"RGD1561157"
"83265",0.000294507581604037,7.07937768050034e-06,29798,29817,1,1,5,5,5,5,5,5,"Srrm2"
"83286",0.001561091601429,0.00262709006854155,26743,19417,11.8,5.2,127.7,11.2,10.8220338983051,2.15384615384615,0.917121516805516,0.414201183431953,"Srrm2"
"83287",0.00580289585347827,0.000380689345173848,9560,28307,6.4,6.4,48.3,15.3,7.546875,2.390625,1.17919921875,0.37353515625,"Srrm2"
"83368",0.00521503726832167,0.00426761036017913,11581,13473,128,131.2,6371,1931.7,49.7734375,14.7233231707317,0.38885498046875,0.112220450996431,"Srrm2"
"83398",0.00383198980076013,0.0108689479907503,17910,1908,4.8,5,13.7,19.5,2.85416666666667,3.9,0.594618055555556,0.78,"-"
"83436",0.00366107148545847,0.00472062663623967,18801,12233,36.6,28,214.8,233,5.86885245901639,8.32142857142857,0.160351160082415,0.29719387755102,"Abca3"
"83438",0.00435075850890487,0.00452826719103353,15375,12707,169.6,171,19380.3,4109.5,114.270636792453,24.0321637426901,0.673765547125311,0.140538969255497,"Abca3"
"83450",0.00082266733550319,0.00742069220861064,28495,5979,419.6,190.6,82724.3,21464.8,197.150381315539,112.616998950682,0.469853148988414,0.590855188618479,"Rnps1"
"83456",0.00153515086681446,0.000972094202384761,26815,26118,17.2,15.6,148.7,151.8,8.6453488372093,9.73076923076923,0.502636560302866,0.623767258382643,"Eci1"
"83465",0.004829173114039,0.00458940661261197,13136,12528,84.4,64,4052.3,758.5,48.0130331753554,11.8515625,0.56887480065587,0.1851806640625,"Pgp"
"83471",0.0050720678503931,0.00437962615415371,12191,13032,120.8,117.4,10934.2,2130.3,90.5149006622517,18.1456558773424,0.74929553528354,0.154562656536136,"Pgp"
"83522",0.00801384935633755,0.00531523887069481,4712,10465,70.4,47.2,4093.3,611.7,58.1434659090909,12.9597457627119,0.825901504390496,0.274570884803217,"Caskin1"
"83525",0.002218570980729,0.0108769009512974,24884,1894,17.4,2.8,176.3,39.2,10.132183908046,14,0.582309420002643,5,"Caskin1"
"83526",0.00597253512836691,0.00381239263392132,9041,15128,101.8,80.2,6569.7,2269.2,64.5353634577603,28.2942643391521,0.633942666579178,0.352796313455762,"Caskin1"
"83527",0.0083051208270268,7.07937768050034e-06,4252,29818,1.8,1,6.2,5,3.44444444444444,5,1.91358024691358,5,"Traf7"
"83528",0.00213532489035996,0.00220048202346589,25128,21047,14,4.2,36,7.7,2.57142857142857,1.83333333333333,0.183673469387755,0.436507936507937,"LOC102551976"
"83574",0.00465072735118278,0.00183555572921348,13996,22754,8,3.8,39.5,16.7,4.9375,4.39473684210526,0.6171875,1.15650969529086,"Pkd1"
"83576",0.00369509816883292,0.00695895256786417,18641,6708,103.2,57.8,1384.7,3271.2,13.4176356589147,56.5951557093426,0.130015849408088,0.97915494306821,"Pkd1"
"83582",0.00946684199463783,0.00112760706895539,2739,25539,2.8,5.2,22.7,3.2,8.10714285714286,0.615384615384615,2.89540816326531,0.118343195266272,"Nthl1"
"83594",0.00676782563295837,0.010434921725501,7021,2251,1.2,3.2,2.7,16.7,2.25,5.21875,1.875,1.630859375,"Zfp598"
"83596",0.00247192045769924,0,24175,30423,3.4,0,6.3,0,1.85294117647059,NA,0.544982698961938,NA,"Zfp598"
"83600",0.00794458083809117,0.00582682064240199,4793,8951,3.8,1.6,16.7,12.8,4.39473684210526,8,1.15650969529086,5,"-"
"83605",0.000447967074965851,0,29325,30424,1.6,0,4.8,0,3,NA,1.875,NA,"-"
"83614",0.00858043375077541,0.0132830443584621,3892,631,19.4,11,120.8,102.5,6.22680412371134,9.31818181818182,0.320969284727389,0.847107438016529,"-"
"83617",0.00177783910744487,0.00762634538798037,26124,5760,3.2,6.8,21.2,29.7,6.625,4.36764705882353,2.0703125,0.642301038062284,"Rnf151"
"83623",0.00450824016542785,0.00242340629972575,14557,20315,152,138.4,7356.5,4448.3,48.3980263157895,32.1408959537572,0.318408067867036,0.232231907180327,"Msrb1"
"83631",0.00583844559747634,0.0116168850888649,9445,1384,4.4,4.6,44.3,54.8,10.0681818181818,11.9130434782609,2.28822314049587,2.58979206049149,"Meiob"
"83635",0.00336884287298846,0.0038284688959721,20350,15094,135.2,168.6,4201.7,6337.8,31.0776627218935,37.5907473309609,0.229864369244774,0.222958169222781,"Hagh"
"83646",0.00393097318040997,0.000296730419462571,17378,28618,307.8,186.6,14596.7,3361.8,47.4226770630279,18.016077170418,0.154069776033229,0.0965491809775885,"Spsb3"
"83650",0.00315334589780065,0.00430099515412677,21487,13199,368.4,191.8,31224.8,11745.7,84.7578718783931,61.2393117831074,0.230070227682934,0.319287339849361,"Mrps34"
"83653",0.00310704624999804,0.000533936401720728,21725,27752,222.6,168.2,7258.3,3458.2,32.6069182389937,20.5600475624257,0.146482112484249,0.122235716780176,"Nme3"
"83700",0.012930105274136,0.000311698718594694,375,28554,14.8,5.2,255.7,35.2,17.277027027027,6.76923076923077,1.16736669101534,1.30177514792899,"Ift140"
"83702",0.0056815672420401,0.000683077134961487,9895,27210,50.4,30.4,876.8,43.3,17.3968253968254,1.42434210526316,0.345175107079869,0.0468533587257618,"Ift140"
"83704",0.00878541829539555,0.000897139158015801,3561,26382,5.6,3.4,25.3,0.3,4.51785714285714,0.0882352941176471,0.806760204081633,0.0259515570934256,"Ift140"
"83705",0.00260617994419673,0.00200019029685749,23705,22084,13.2,4.4,82.7,19.3,6.26515151515152,4.38636363636364,0.474632690541782,0.996900826446281,"Telo2"
"83721",0.00423220721269194,0.00331408970566926,15906,17001,62.8,30.4,792.7,431.3,12.6226114649682,14.1875,0.200996997849811,0.466694078947368,"Clcn7"
"83722",0.00564797369807523,0.000333771735947227,10038,28476,30.4,15.2,360.8,23.7,11.8684210526316,1.55921052631579,0.390408587257618,0.102579639889197,"RGD1565784"
"83748",0.00724688495429424,0.00338838571546082,6067,16798,2.2,8,4.2,45,1.90909090909091,5.625,0.867768595041322,0.703125,"Unkl"
"83750",0.00287665070960987,0.000206175626968844,22743,28953,107.4,61.6,3075.3,1217.8,28.6340782122905,19.7694805194805,0.266611528978496,0.320933125316242,"Tsr3"
"83757",0.00518223140586459,0.0088306439208586,11686,3922,4.2,2.2,18.2,12.2,4.33333333333333,5.54545454545454,1.03174603174603,2.52066115702479,"Tekt4"
"83790",0.00681155891183902,0.0113222878843839,6921,1559,3,3.4,45,16.8,15,4.94117647058824,5,1.45328719723183,"Lmf1"
"83794",0.00277047785582733,0.00322849120547196,23120,17307,240,130,12825,6519.5,53.4375,50.15,0.22265625,0.385769230769231,"Gng13"
"83796",0.00274832617169511,0.00366862607329725,23191,15888,0.6,1.8,1.8,7.2,3,4,5,2.22222222222222,"Chtf18"
"83799",0.00359214133330531,0.00316526159519177,19126,17480,65.6,40.4,916.8,300.3,13.9756097560976,7.43316831683168,0.213042831647829,0.183989314773061,"Rpusd1"
"83812",0.00884567433078842,0.00638955486303726,3509,7874,37.8,16.4,2264.7,106.3,59.9126984126984,6.48170731707317,1.58499202149996,0.395226055919096,"Ciao3"
"83814",0.00445689903807307,0.00490702696554222,14787,11511,6.2,3.4,33.2,5.3,5.35483870967742,1.55882352941176,0.863683662851197,0.458477508650519,"Ccdc78"
"83846",0.00354022170529861,0.000382420728514238,19371,28304,1451,1016.8,337483,19872.2,232.586492074431,19.5438630999213,0.160293929754949,0.0192209511210871,"Fbxl16"
"83847",0.00938775495587661,0.00442396563510453,2850,12950,23.2,15.8,449.2,113.7,19.3620689655172,7.19620253164557,0.834571938168847,0.455455856433264,"Fbxl16"
"83848",0.00755174623636144,0.00426170996417671,5437,13525,8,1.6,41.5,4.8,5.1875,3,0.6484375,1.875,"Fbxl16"
"83851",0.0045996289852942,0.00481461630828681,14214,11693,58,32.2,752,437.7,12.9655172413793,13.5931677018634,0.223543400713436,0.422148065275259,"Wdr24"
"83858",0.00299796275355554,0.00360660958109766,22275,16117,5,10.8,6.5,72.7,1.3,6.73148148148148,0.26,0.623285322359396,"Jmjd8"
"83860",0.00681107880387219,0.00309469432044721,6930,17697,34.2,5.2,598.7,35.2,17.5058479532164,6.76923076923077,0.511866899216853,1.30177514792899,"-"
"83861",0.00100689861364526,0.00358073499983973,28020,16169,10.8,8.8,10.7,73.2,0.990740740740741,8.31818181818182,0.0917352537722908,0.945247933884297,"Rhbdl1"
"83875",0.00684642188160716,0.0055081127566546,6851,10070,6.6,2.2,21.3,10.2,3.22727272727273,4.63636363636364,0.488980716253444,2.10743801652893,"Mettl26"
"83889",0,0,30802,30425,0,0,0,0,NA,NA,NA,NA,"-"
"83909",0.00494445115717059,0.00100436718112886,12686,25998,138,121.6,4700,566.8,34.0579710144928,4.66118421052632,0.246796891409368,0.0383321069944598,"Pgap6"
"83912",0.00531582134602304,0.00608894829953776,11277,8483,234,103.2,26567,7959.2,113.534188034188,77.1240310077519,0.48518883775294,0.747325881858061,"Pgap6"
"83945",0.00545625497861544,0.00122032569800716,10645,25158,66.6,35.6,1987.3,73.8,29.8393393393393,2.07303370786517,0.448038128218308,0.0582312839287969,"Axin1"
"83956",0.00358471176363444,0.00208676364851569,19160,21724,11.2,2.4,43.2,10.8,3.85714285714286,4.5,0.344387755102041,1.875,"Rgs11"
"83973",0,0.00207839488232409,30803,21796,0,2,0,3.5,NA,1.75,NA,0.875,"Luc7l"
"83987",0.00252783128874403,0.00434013975558076,23979,13129,21.6,19.6,52.3,156.3,2.4212962962963,7.97448979591837,0.112097050754458,0.406861724281549,"Luc7l"
"83992",0.00459510219059243,0,14237,30426,3,0,9,0,3,NA,1,NA,"Luc7l"
"83996",0.00726144287036986,0.00242288373802926,6046,20316,26.4,29,304.3,122,11.5265151515152,4.20689655172414,0.436610422405877,0.145065398335315,"Luc7l"
"84020",0.00448991648602899,0.00388947970049922,14649,14945,5.2,3.8,17.7,5.7,3.40384615384615,1.5,0.654585798816568,0.394736842105263,"Mpg"
"84024",0.00547867769239224,0.00367083715775742,10575,15800,7.6,1.2,57.8,2.7,7.60526315789474,2.25,1.00069252077562,1.875,"Rhbdf1"
"84032",0.000749384592036614,0.00642318526740495,28626,7804,11,7.8,61.5,22.7,5.59090909090909,2.91025641025641,0.508264462809917,0.373109796186719,"-"
"84038",0.000613720005343752,0.00149211777305244,28938,24026,1.2,1.2,2.7,2.7,2.25,2.25,1.875,1.875,"-"
"84054",0.00780762388626864,0.00461429807910071,5023,12476,14,5.8,212,20.2,15.1428571428571,3.48275862068966,1.08163265306122,0.600475624256837,"Bod1"
"84055",0.00402018541410283,0.00600649186156038,16804,8623,59,66.2,802.5,2335.7,13.6016949152542,35.2824773413897,0.230537201953462,0.53296793567054,"Bod1"
"84065",0.00216452060758135,0.00960636965533467,25052,3060,49.8,71.6,998.2,4718.3,20.0441767068273,65.8980446927374,0.402493508169223,0.920363752691864,"-"
"84081",0.00226670249538975,0.00904545697193895,24757,3641,8.2,9.6,42.7,164.3,5.20731707317073,17.1145833333333,0.635038667459845,1.78276909722222,"Dusp1"
"84114",0.0119437957779792,0.00366995550064671,709,15861,6.6,1.4,99.8,3.8,15.1212121212121,2.71428571428571,2.2910927456382,1.93877551020408,"Sh3pxd2b"
"84143",0.000755861132328376,0.00117641475394978,28613,25332,6,13,13.5,191,2.25,14.6923076923077,0.375,1.1301775147929,"Ubtd2"
"84145",0.000781383150807324,0.000701498853636018,28562,27138,8.6,5.2,15.3,1.7,1.77906976744186,0.326923076923077,0.206868577609519,0.0628698224852071,"-"
"84170",0.0111612213187839,0.0037885356903271,1171,15168,9.4,3,77.8,9,8.27659574468085,3,0.880488909008601,1,"Stk10"
"84203",0.00417049357785653,0.0031596861215801,16151,17488,26.6,29.8,233.3,326.7,8.77067669172932,10.9630872483221,0.329724687658997,0.367888833836314,"Fbxw11"
