"bin","percentile","lo_rank","hi_rank","n_bin","total_mean","total_variance","median_abs_loading","iod_agg","cv2_agg","ratio_iod_cv2","ratio_cv2_iod","gap"
78,0.779985515004566,24454,24770,317,28100,7625897.5,0.00231930744705015,271.384252669039,0.0096578025860868,28100,3.55871886120996e-05,271.374594866453
79,0.789999055326385,24771,25088,318,24817.2,3983739.8,0.00220836993824888,160.523338652225,0.0064682292382793,24817.2,4.02946343664878e-05,160.516870422987
80,0.800012595648204,25089,25406,318,20325.6,2579337.6,0.00209593710455312,126.900932813791,0.00624340402319201,20325.6,4.91990396347463e-05,126.894689409768
81,0.809994646849513,25407,25723,317,14780.4,2487859.3,0.00198841055883352,168.321513626154,0.0113881568581468,14780.4,6.76571676003356e-05,168.310125469295
82,0.820008187171332,25724,26041,318,17443.2,1751745.2,0.0018652399379321,100.425678774537,0.00575729675601591,17443.2,5.73289304714731e-05,100.419921477781
83,0.829990238372642,26042,26358,317,19268.4,2879811.1,0.00175487790308516,149.457718336759,0.0077566231932469,19268.4,5.18984451225841e-05,149.449961713565
84,0.840003778694461,26359,26676,318,17693.2,3287964.5,0.00163802562849321,185.832099337599,0.0105030237231026,17693.2,5.65188886125743e-05,185.821596313876
85,0.849985829895771,26677,26993,317,20921.8,8368797.7,0.00152852056566095,400.003713829594,0.0191189913788295,20921.8,4.77970346719689e-05,399.984594838215
86,0.85999937021759,26994,27311,318,13399,1032866.4,0.0013901348407889,77.0853347264721,0.00575306625318846,13399,7.46324352563624e-05,77.0795816602189
87,0.870012910539409,27312,27629,318,9181.2,717264.5,0.00124930186263792,78.1231756197447,0.00850903755715426,9181.2,0.000108918224197273,78.1146665821875
88,0.879994961740719,27630,27946,317,15758.2,2541055.3,0.00112850639008748,161.252890558566,0.0102329511339218,15758.2,6.34590245078753e-05,161.242657607432
89,0.890008502062537,27947,28264,318,11949.4,1239085.4,0.000986126930927948,103.694361223158,0.00867778810845379,11949.4,8.36862101862855e-05,103.685683435049
90,0.899990553263847,28265,28581,317,23405.2,47689273.2,0.000858962067425029,2037.55033924085,0.0870554551655552,23405.2,4.2725548168783e-05,2037.46328378569
91,0.910004093585666,28582,28899,318,8932,651077.5,0.000701185256948753,72.8926892073444,0.00816084742581106,8932,0.000111957008508733,72.8845283599186
92,0.919986144786976,28900,29216,317,11094.4,1933076.1,0.000566044178429369,174.238904312085,0.0157051218914124,11094.4,9.01355638880877e-05,174.223199190194
93,0.929999685108795,29217,29534,318,9206.4,2937232.7,0.00043039109109923,319.042481317344,0.03465442315317,9206.4,0.000108620090371915,319.007826894191
94,0.940013225430614,29535,29852,318,6457.6,723796.6,0.000331853604287815,112.084458622398,0.0173569838055002,6457.6,0.000154856293359762,112.067101638593
95,0.949995276631924,29853,30169,317,4366.8,768024.7,0.000235345817255547,175.878148758817,0.0402762088391537,4366.8,0.000229000641201795,175.837872549977
96,0.960008816953743,30170,30487,318,5911.8,557178.3,0.000158616252698916,94.248502994012,0.0159424376660259,5911.8,0.000169153218985757,94.232560556346
97,0.969990868155052,30488,30804,317,4868.6,761891.2,2.52263938665071e-06,156.490818715853,0.0321428785925836,4868.6,0.000205397855646387,156.45867583726
98,0.980004408476871,30805,31122,318,0,0,0,NA,NA,NA,NA,NA
99,0.989986459678181,31123,31439,317,3,0,0,0,0,NA,NA,0
100,1,31440,31757,318,3,0,0,0,0,NA,NA,0
