"bin","percentile","lo_rank","hi_rank","n_bin","total_mean","total_variance","median_abs_loading","iod_agg","cv2_agg","ratio_iod_cv2","ratio_cv2_iod","gap"
15,0.150014170104229,4447,4764,318,7407.2,8086050.9,0.00835209025063825,1091.64743762825,0.147376530622672,7407.2,0.000135003780105843,1091.50006109763
16,0.159996221305539,4765,5081,317,10882.8,8359112.3,0.0081145337654927,768.103089278495,0.0705795465577328,10882.8,9.18881170287058e-05,768.032509731937
17,0.170009761627358,5082,5399,318,6000,737514.9,0.00782557861300921,122.91915,0.020486525,6000,0.000166666666666667,122.898663475
18,0.179991812828668,5400,5716,317,5074,637757.3,0.00775225690605549,125.691229798975,0.0247716258965264,5074,0.000197083169097359,125.666458173079
19,0.190005353150487,5717,6034,318,9693.8,2014660.9,0.00750955299363645,207.829839691349,0.0214394602417369,9693.8,0.000103158720006602,207.808400231107
20,0.199987404351796,6035,6351,317,11731.2,49430649.1,0.00725273703744381,4213.60552202673,0.359179412338613,11731.2,8.52427714129842e-05,4213.24634261439
21,0.210000944673615,6352,6669,318,12788.4,3683991.7,0.0070752537146357,288.072917644115,0.0225261109790212,12788.4,7.81958650026587e-05,288.050391533136
22,0.220014484995434,6670,6987,318,20729.4,10974542.8,0.00687140697489306,529.419221009774,0.02553953423687,20729.4,4.82406630196725e-05,529.393681475537
23,0.229996536196744,6988,7304,317,18753.4,31706221,0.00666648684895389,1690.69187454008,0.0901538854042511,18753.4,5.33236639755991e-05,1690.60172065468
24,0.240010076518563,7305,7622,318,10762,4193120.4,0.00647470627545786,389.622783869169,0.0362035666111475,10762,9.29195316855603e-05,389.586580302558
25,0.249992127719873,7623,7939,317,14209.2,5482519.9,0.00643687148501602,385.842967936267,0.0271544469735289,14209.2,7.03769388846663e-05,385.815813489293
26,0.260005668041692,7940,8257,318,11044.4,2066972.6,0.00626791589861009,187.151189743218,0.0169453469399169,11044.4,9.05436239180037e-05,187.134244396278
27,0.269987719243002,8258,8574,317,15912.2,7309259.6,0.00611071767008272,459.349404859165,0.0288677495795154,15912.2,6.28448611757017e-05,459.320537109585
28,0.28000125956482,8575,8892,318,17278.6,3727311.2,0.00594540881037513,215.718356811316,0.0124847126972854,17278.6,5.78750593219358e-05,215.705872098618
29,0.290014799886639,8893,9210,318,9378.8,2116533.2,0.00580516128557754,225.672068921397,0.0240619342476007,9378.8,0.000106623448628822,225.64800698715
30,0.299996851087949,9211,9527,317,16585.4,9312456.3,0.00565448203884809,561.485179736395,0.033854183784316,16585.4,6.02939935123663e-05,561.45132555261
31,0.310010391409768,9528,9845,318,708.8,12105.1,0.00556806016709216,17.0783013544018,0.0240946689537272,708.8,0.00141083521444695,17.0542066854481
32,0.319992442611078,9846,10162,317,10674.8,2329632.4,0.00551447176802366,218.236632068048,0.020444095633459,10674.8,9.36785700903061e-05,218.216187972415
33,0.330005982932897,10163,10480,318,14567.4,4958960.9,0.0053758821605712,340.414960802889,0.0233682716753085,14567.4,6.86464296991913e-05,340.391592531213
34,0.339988034134207,10481,10797,317,8532.4,824780,0.00526879948815759,96.6644789273827,0.0113291077454623,8532.4,0.000117200318784867,96.6531498196372
35,0.350001574456025,10798,11115,318,14285,5833565.3,0.00516013229794967,408.369989499475,0.0285873286313948,14285,7.00035001750088e-05,408.341402170844
36,0.360015114777844,11116,11433,318,20210,8358428.6,0.00501180824824229,413.578852053439,0.020464069869047,20210,4.9480455220188e-05,413.55838798357
37,0.369997165979154,11434,11750,317,16373.6,1766702.4,0.0048668737817162,107.899447891728,0.00658984266695951,16373.6,6.10739238774613e-05,107.892858049061
38,0.380010706300973,11751,12068,318,6033.6,1162495.7,0.00475156757720888,192.670329488199,0.031932897356172,6033.6,0.000165738530893662,192.638396590843
39,0.389992757502283,12069,12385,317,10360.4,1526480.4,0.00472185836496571,147.337979228601,0.0142212635833174,10360.4,9.65213698312807e-05,147.323757965018
40,0.400006297824102,12386,12703,318,21672.4,13729808.5,0.00458322260564382,633.515831195437,0.0292314571157526,21672.4,4.61416363669921e-05,633.486599738322
41,0.409988349025412,12704,13020,317,15006.2,1311933.6,0.00446391150424639,87.4261038770642,0.00582599884561476,15006.2,6.6639122496035e-05,87.4202778782185
42,0.420001889347231,13021,13338,318,13504.4,1112385,0.00431515110526126,82.3720417049258,0.00609964468654111,13504.4,7.40499392790498e-05,82.3659420602393
43,0.430015429669049,13339,13656,318,7601,3926505.6,0.00426259162128742,516.577502960137,0.0679617817340004,7601,0.00013156163662676,516.509541178403
44,0.439997480870359,13657,13973,317,13027.2,1235962.2,0.00417445827439106,94.8755066322771,0.0072828778733939,13027.2,7.67624662245149e-05,94.8682237544037
45,0.450011021192178,13974,14291,318,5516,548558.2,0.00408141974829807,99.4485496736766,0.0180291061772438,5516,0.000181290790427846,99.4305205674993
46,0.459993072393488,14292,14608,317,9517.8,892769.1,0.0040716016934884,93.7999432641997,0.00985521268194328,9517.8,0.000105066296833302,93.7900880515178
47,0.470006612715307,14609,14926,318,14400.8,1283793.5,0.00393500847112213,89.1473737570135,0.00619044593057424,14400.8,6.94405866340759e-05,89.1411833110829
48,0.479988663916617,14927,15243,317,20734.4,3385978.7,0.00383138144012974,163.302468361756,0.00787591964859153,20734.4,4.82290300177483e-05,163.294592442108
49,0.490002204238436,15244,15561,318,15564.6,1370487.1,0.00370827374034035,88.051546457988,0.00565716731930072,15564.6,6.42483584544415e-05,88.0458892906687
50,0.499984255439746,15562,15878,317,906.4,24695.9,0.00367631451201577,27.2461385701677,0.0300597292256925,906.4,0.00110326566637246,27.216078840942
51,0.509997795761564,15879,16196,318,13346,1186736.5,0.00363324962370246,88.9207627753634,0.00666272761691619,13346,7.49288176232579e-05,88.9141000477465
52,0.520011336083383,16197,16514,318,13764.8,1049110.3,0.003524814140865,76.2168938161107,0.00553708690399502,13764.8,7.26490759037545e-05,76.2113567292067
53,0.529993387284693,16515,16831,317,21205.4,4560785.5,0.00343203138738525,215.076607845172,0.0101425395345134,21205.4,4.71577994284475e-05,215.066465305637
54,0.540006927606512,16832,17149,318,16919.6,1618835.2,0.00331849133146091,95.6781011371427,0.00565486779457805,16919.6,5.91030520816095e-05,95.6724462693482
55,0.549988978807822,17150,17466,317,25974.4,6617551.3,0.00322845606838974,254.772056332389,0.00980858292520284,25974.4,3.84994456079832e-05,254.762247749464
56,0.560002519129641,17467,17784,318,21993,7228091.1,0.00311917610507222,328.654167235029,0.0149435805590428,21993,4.54690128677306e-05,328.63922365447
57,0.569984570330951,17785,18101,317,15011,2175995.5,0.00304963481700469,144.960062620745,0.00965692243159981,15011,6.66178136033575e-05,144.950405698313
58,0.57999811065277,18102,18419,318,18394.4,1990178,0.00295810529188977,108.194776671161,0.00588194106201674,18394.4,5.43643717653199e-05,108.188894730099
59,0.590011650974588,18420,18737,318,19250.6,2662926.6,0.00285593006344417,138.329537780641,0.00718572604389685,19250.6,5.1946432838457e-05,138.322352054597
60,0.599993702175898,18738,19054,317,16452.6,1333067.3,0.00278974197282129,81.0247194972223,0.00492473648524989,16452.6,6.07806668854771e-05,81.0197947607371
61,0.610007242497717,19055,19372,318,21710.4,4711859.7,0.0026888324959344,217.032376188371,0.00999670094463347,21710.4,4.6060874051146e-05,217.022379487426
62,0.619989293699027,19373,19689,317,19480.8,2688674,0.00260183076761667,138.016611227465,0.00708475068926661,19480.8,5.13325941439777e-05,138.009526476776
63,0.630002834020846,19690,20007,318,6107,276073.2,0.00254125124073851,45.2060258719502,0.00740232943703131,6107,0.000163746520386442,45.1986235425132
64,0.639984885222156,20008,20324,317,37229,84165761.2,0.00247291386771393,2260.75804346074,0.0607257257369455,37229,2.68607805742835e-05,2260.69731773501
65,0.649998425543975,20325,20642,318,16585.2,1181900.4,0.00236920756925251,71.2623543882498,0.004296743746729,16585.2,6.02947205942648e-05,71.258057644503
66,0.660011965865793,20643,20960,318,17940.4,855165.6,0.00225923092593443,47.6670308354329,0.00265696588902326,17940.4,5.57401172772067e-05,47.6643738695439
67,0.669994017067103,20961,21277,317,7283.4,851115.3,0.00219241277035086,116.856866298707,0.0160442741437662,7283.4,0.000137298514430074,116.840822024563
68,0.680007557388922,21278,21595,318,25448.4,28854219.7,0.00218198565450316,1133.8323706009,0.0445541712092274,25448.4,3.92952012700209e-05,1133.78781642969
69,0.689989608590232,21596,21912,317,12719.8,377430.2,0.00208387223658244,29.6726520857246,0.00233279234624166,12719.8,7.86175883268605e-05,29.6703192933784
70,0.700003148912051,21913,22230,318,16686.4,1128388.8,0.00200473700574851,67.6232620577237,0.00405259744808489,16686.4,5.99290440118899e-05,67.6192094602756
71,0.709985200113361,22231,22547,317,18519,11053773.2,0.00190200538787881,596.888233705924,0.032231126610828,18519,5.3998596036503e-05,596.856002579313
72,0.71999874043518,22548,22865,318,21112,1908777.8,0.00184949531563787,90.4119837059492,0.0042824925969093,21112,4.73664266767715e-05,90.4077012133523
73,0.730012280756998,22866,23183,318,15718.8,738187.4,0.00173726217114362,46.9620708959972,0.00298763715398104,15718.8,6.36180878947502e-05,46.9590832588432
74,0.739994331958308,23184,23500,317,17662.8,1534128.5,0.00167656215577521,86.8564723599882,0.00491748037457188,17662.8,5.66161650474443e-05,86.8515548796137
75,0.750007872280127,23501,23818,318,26608,3327262.2,0.00158756493282556,125.047436861094,0.0046996180419834,26608,3.75826819001804e-05,125.042737243052
76,0.759989923481437,23819,24135,317,11971,617153.5,0.00149765582509851,51.5540472809289,0.0043065781706565,11971,8.35352100910534e-05,51.5497407027583
77,0.770003463803256,24136,24453,318,16675,789850.6,0.00144883141602918,47.3673523238381,0.00284062082901578,16675,5.99700149925037e-05,47.3645117030091
78,0.779985515004566,24454,24770,317,23358.6,1818962.9,0.00135678827043593,77.8712294401206,0.00333372845290902,23358.6,4.28107848929302e-05,77.8678957116676
79,0.789999055326385,24771,25088,318,16114,867764.9,0.00128461398387609,53.8516135037855,0.00334191470173672,16114,6.20578379049274e-05,53.8482715890838
80,0.800012595648204,25089,25406,318,22106.2,1410444,0.00119713246462424,63.8030959640282,0.00288620821145327,22106.2,4.52361780857859e-05,63.8002097558167
81,0.809994646849513,25407,25723,317,21222.8,1436436.7,0.00112126507346983,67.6836562564789,0.00318919540571833,21222.8,4.71191360235219e-05,67.6804670610732
82,0.820008187171332,25724,26041,318,29791.2,6820098.2,0.00103124833218399,228.929959182577,0.00768448263858379,29791.2,3.35669593705524e-05,228.922274699939
83,0.829990238372642,26042,26358,317,24488.8,1121004.9,0.000954089873870007,45.7762283166182,0.00186927200665685,24488.8,4.08349939564209e-05,45.7743590446116
84,0.840003778694461,26359,26676,318,15873.2,775584.4,0.000853281179806951,48.8612504094952,0.00307822306841061,15873.2,6.29992692084772e-05,48.8581721864268
85,0.849985829895771,26677,26993,317,22216.6,1382536.9,0.000784517371916359,62.2299046658805,0.00280105437672193,22216.6,4.50113878811339e-05,62.2271036115037
86,0.85999937021759,26994,27311,318,26374.8,2091130.4,0.000697517608408901,79.28516614344,0.0030060954450248,26374.8,3.79149794500811e-05,79.2821600479949
87,0.870012910539409,27312,27629,318,23486.6,1712732.1,0.000610406779080336,72.9237991024669,0.00310491084714122,23486.6,4.25774697061303e-05,72.9206941916198
88,0.879994961740719,27630,27946,317,25152.2,2458799.5,0.000527951650898943,97.7568363801178,0.00388661176279283,25152.2,3.97579535786134e-05,97.7529497683551
89,0.890008502062537,27947,28264,318,26483.2,1829810.6,0.000428221631876372,69.0932591227646,0.00260894677088738,26483.2,3.77597873368777e-05,69.0906501759937
90,0.899990553263847,28265,28581,317,18979,664587.9,0.000347122877017321,35.0170135412825,0.00184503996739989,18979,5.26898150587491e-05,35.0151685013151
91,0.910004093585666,28582,28899,318,25494.6,1180244.4,0.000266484835869719,46.2938975312419,0.00181583149103112,25494.6,3.92239925317518e-05,46.2920816997509
92,0.919986144786976,28900,29216,317,23485,1392579.7,0.00017984200796212,59.2965595060677,0.00252486947013275,23485,4.25803704492229e-05,59.2940346365976
93,0.929999685108795,29217,29534,318,23982.4,1593190.3,9.45279028814055e-05,66.4316457068517,0.00277001658327989,23982.4,4.16972446460738e-05,66.4288756902684
94,0.940013225430614,29535,29852,318,16244.4,15104973.9,1.04271158476911e-05,929.857298515181,0.0572417139762121,16244.4,6.15596759498658e-05,929.800056801204
95,0.949995276631924,29853,30169,317,302.4,905.6,5.47735425835039e-06,2.99470899470899,0.00990313821001652,302.4,0.00330687830687831,2.98480585649898
96,0.960008816953743,30170,30487,318,1171,19606.9,0,16.7437233134073,0.014298653555429,1171,0.000853970964987191,16.7294246598519
97,0.969990868155052,30488,30804,317,0,0,0,NA,NA,NA,NA,NA
98,0.980004408476871,30805,31122,318,0,0,0,NA,NA,NA,NA,NA
99,0.989986459678181,31123,31439,317,0,0,0,NA,NA,NA,NA,NA
100,1,31440,31757,318,3,0,0,0,0,NA,NA,0
