"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","hc_threshold_source"
"RT2_ZT8_remainder_dataset","428170","Sh3gl2",95.9988306452042,-0.427214562992059,"downregulated",0.103223122587372,0.00245381309003125,0.00245381309003125,0.99993688729842,8.55316553538543e-05,0.0638214274209843,1.73785463841508,0.023666142339777,1.62587252775259,0.219214195933002,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.632611180688552,0.208852907226659,-3.02897952960744,FALSE,FALSE,2.61015852109537,1,0.219214195933002,TRUE,FALSE,55.9647502156274,60.0664643485297,107.595458473636,89.7688477216211,65.8431268912743,112.159553400874,129.040620663986,109.601680083089,125.519632078882,104.428172574523,0.0297517251642321,0.0500586764019544,0.0414460909862221,11,FALSE,2.74103630143749e-05,4.06787312268516,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","350612","LOC120101631",62.9357677494508,-1.47042631647132,"downregulated",8.20265817751938e-05,3.15322750741311e-07,3.15322750741311e-07,0.00876313456585177,3.30004912285631e-11,9.08000281095803e-07,15.4122434326139,0.023666142339777,1.62587252775259,0.974976231513878,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.60379718013936,0.313606041585467,-5.11405064784849,TRUE,TRUE,6.50124469349263,1,0.974976231513878,TRUE,FALSE,51.3649077321512,23.662546561542,29.1404366699431,22.0484889140824,28.3491240781876,47.5458976373268,83.9215225297251,136.098789553726,71.3570511133371,135.868912704487,0.139217740310607,0.0667579134661324,0.096647452191541,9,FALSE,2.05734051927128,10.4814795953868,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","242431","Camk4",87.1647234828535,-0.43480711566037,"downregulated",0.103223122587372,0.00215702929063872,0.00215702929063872,0.99993688729842,6.93272607901196e-05,0.0585936483837711,1.80840451768741,0.023666142339777,1.62587252775259,0.204286872431898,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.628661503118229,0.20492832660759,-3.06771403214564,FALSE,FALSE,2.6661439575046,1,0.204286872431898,TRUE,FALSE,72.0641989077942,47.325093123084,77.334235777926,83.4692794604547,64.0141511442945,106.063925498652,82.1167586043546,119.839199651289,104.886267901532,114.534124759154,0.018814574726056,0.0532143969989933,0.0384362732257658,10,FALSE,2.74103630143749e-05,4.1590959589998,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","415407","Zcchc17",13.5003983897437,1.01525115379031,"upregulated",0.103223122587372,0.00286226280107988,0.00286226280107988,0.99993688729842,0.000109902488182101,0.069723134688504,4.01937167817067,0.023666142339777,1.62587252775259,0.868777431562251,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.52314651536922,0.510753497769081,2.98215581884836,TRUE,TRUE,2.54329049363038,1,0.868777431562251,TRUE,FALSE,35.2654590399844,8.19088150207223,24.6572925668749,15.748920652916,16.4607817228186,6.09562790222139,3.60952785074086,10.2375195682006,6.87778805911683,7.86018503249098,0.159567837866571,0.271418957401611,0.221959094956789,11,FALSE,2.74103630143749e-05,3.95899247507857,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","562896","Chm",23.6324589067853,0.967248361210535,"upregulated",0.103223122587372,0.0012811765092317,0.0012811765092317,0.99993688729842,2.96292499286643e-05,0.0371013588502745,4.3799707732782,0.023666142339777,1.62587252775259,0.810605218558505,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.30166090502859,0.40422203341186,3.22016317131909,TRUE,FALSE,2.89239103285912,1,0.810605218558505,TRUE,FALSE,16.0994486921668,30.0332321742649,30.2612226957102,31.497841305832,61.2706875238247,7.31475348266566,15.3404933656487,18.066211002707,16.3347466404025,10.1059521846313,0.142324169241596,0.150649341718249,0.147085388870524,8,FALSE,2.74103630143749e-05,4.52827934264635,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","389460","Zfp282",5.04135920982955,2.14478646685223,"upregulated",0.103223122587372,0.00376854880597472,0.00376854880597472,0.99993688729842,0.000171916691176222,0.0789677909896895,8.07443891157185,0.023666142339777,1.62587252775259,0.980770138718755,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",3.39176215456899,1.17081968701065,2.89691247268729,TRUE,TRUE,2.42382585586566,1,0.980770138718755,TRUE,FALSE,23.7658528312938,5.46058766804815,7.8455021803693,6.29956826116639,2.74346362046976,0,0,0,4.29861753694802,0,1.31856587892083,0.983038935888274,1.07351852549611,9,FALSE,2.74103630143749e-05,3.76468195615864,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","499596","Slc38a1",55.8685823135766,-0.868580607430933,"downregulated",0.0173815800886835,0.000409951535714112,0.000409951535714112,0.99993688729842,4.58809893344458e-06,0.0112642005976409,4.63680224780728,0.023666142339777,1.62587252775259,0.708940734989091,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.08632701155618,0.307428431177463,-3.53359319239118,TRUE,FALSE,3.3872674823437,1,0.708940734989091,TRUE,FALSE,49.0649864904131,37.3140157316624,22.4157205153409,44.0969778281648,26.5201483312077,35.354641832884,57.7524456118538,84.3089846792991,110.904332453259,90.9535696616813,0.1216164635854,0.0730567278198558,0.0928873575649512,9,FALSE,2.74103630143749e-05,5.33836722595259,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","331881","Rasgrp1",8.34802869937825,1.56317201333658,"upregulated",0.103223122587372,0.00304093460700218,0.00304093460700218,0.99993688729842,0.000121284339924532,0.0719133425221103,6.12168684646558,0.023666142339777,1.62587252775259,0.960564006572321,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.37313534330328,0.800769277045055,2.96356942171966,TRUE,TRUE,2.51699291892968,1,0.960564006572321,TRUE,FALSE,3.83320206956352,33.6736239529636,15.6910043607386,7.87446032645799,9.14487873489921,0,0,3.61324220054139,5.15834104433762,4.49153430428056,0.705027006489941,0.493043965204076,0.563502880696981,11,FALSE,2.74103630143749e-05,3.91619527104947,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","55611","Lto1",33.4392624440587,0.622383975051761,"upregulated",0.103223122587372,0.00211540630027818,0.00211540630027818,0.99993688729842,6.71600228931979e-05,0.0577873911635784,2.59713934564799,0.023666142339777,1.62587252775259,0.636194721946233,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.898225781285296,0.292245413145575,3.07353252055274,FALSE,FALSE,2.67460620652903,1,0.636194721946233,TRUE,FALSE,37.5653802817225,36.4039177869877,47.0730130822158,58.2710064157891,38.4084906865767,25.6016371893298,28.8762228059269,16.2595899024363,22.3528111921297,23.5805550974729,0.0153654514370034,0.110479886121565,0.0705260628847147,9,FALSE,2.74103630143749e-05,4.17288916449367,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","540818","Scg2",26.7207754078591,0.84121774128463,"upregulated",0.103223122587372,0.00159540395011673,0.00159540395011673,0.99993688729842,4.23902989037384e-05,0.0459650615113628,3.67842101586841,0.023666142339777,1.62587252775259,0.744996730662501,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.1616252075235,0.367981872546439,3.15674573718818,TRUE,FALSE,2.79712933699848,1,0.744996730662501,TRUE,FALSE,39.0986611095479,56.4260725698309,23.5365065411079,36.2225175017068,29.2636119516775,24.3825116088855,17.1452572910191,17.4640039692834,18.0541936551817,5.6144178803507,0.0969732661328007,0.13447040345516,0.120626444554593,10,FALSE,2.74103630143749e-05,4.37273352111079,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","57954","-",25.5501078573821,-0.658820391249589,"downregulated",0.103223122587372,0.00320673727988423,0.00320673727988423,0.99993688729842,0.000132225765151261,0.0737647836421745,2.55535605188947,0.023666142339777,1.62587252775259,0.668545070614224,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.02189084720953,0.346733686489591,-2.94719228914669,TRUE,FALSE,2.49393661929523,1,0.668545070614224,TRUE,FALSE,14.5661678643414,28.2130362849155,10.0870742319034,11.0242444570412,19.2042453432883,32.9163906719955,32.4857506566678,33.1213868382961,30.0903227586361,43.7924594667354,0.0307887230773582,0.140084073646397,0.100432362855699,9,FALSE,2.74103630143749e-05,3.87868391116843,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","242233","Ercc3",21.2166921604943,0.936405420782303,"upregulated",0.103223122587372,0.00121888038935108,0.00121888038935108,0.99993688729842,2.73120353029288e-05,0.0351889282991318,4.27342279194301,0.023666142339777,1.62587252775259,0.792619956901234,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.25904649368797,0.389264426922562,3.23442474217774,TRUE,FALSE,2.91403891029097,1,0.792619956901234,TRUE,FALSE,40.6319419373733,37.3140157316624,22.4157205153409,23.623380979374,24.6911725842279,14.6295069653313,6.31667373879651,9.03310550135348,18.9139171625713,14.5974864889118,0.06899165859353,0.167135293480574,0.127886190291208,10,FALSE,2.74103630143749e-05,4.5636459348696,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","324827","Gtdc1",18.6218340873995,0.868512931485011,"upregulated",0.103223122587372,0.00387198416146997,0.00387198416146997,0.99993688729842,0.000179650919474472,0.0797748095869966,3.25307646340067,0.023666142339777,1.62587252775259,0.839975594952803,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.43767004344036,0.497738028645608,2.88840707500769,TRUE,FALSE,2.41206642786165,1,0.839975594952803,TRUE,FALSE,38.3320206956352,33.6736239529636,33.6235807730113,12.5991365223328,17.3752695963085,18.2868837066642,12.633347477593,10.2375195682006,9.45695858128564,0,0.348310516990199,0.190596423185475,0.2326013489439,10,FALSE,2.74103630143749e-05,3.74557055568356,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","440688","Khk",2.92575638104025,5.46838866903893,"upregulated",0.0173815800886835,0.000370620701307381,0.000370620701307381,0.99993688729842,3.88851416710523e-06,0.0105934366657729,29.5851655908883,0.023666142339777,1.62587252775259,0.998023780874624,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",5.12254106253471,1.43884901284532,3.56016581086913,TRUE,TRUE,3.43107032648373,1,0.998023780874624,TRUE,FALSE,8.43304455303975,3.64039177869877,4.48314410306817,6.29956826116639,6.40141511442945,0,0,0,0,0,1e-08,2.12278665898037,1.39719732044729,5,FALSE,2.74103630143749e-05,5.41021631443178,"hc.thresh_primary"
"RT2_ZT8_remainder_dataset","1473","Adgrg6",4.98645833683491,3.35986358594572,"upregulated",0.0173815800886835,0.00038668037302034,0.00038668037302034,0.99993688729842,4.16873571285059e-06,0.0108790306922216,18.0760514338305,0.023666142339777,1.62587252775259,0.996658580129528,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",4.12262699274212,1.16162687424766,3.54901137717924,TRUE,TRUE,3.41264787112654,1,0.996658580129528,TRUE,FALSE,9.96632538086516,14.5615671147951,7.8455021803693,4.7246761958748,10.0593666083891,0,2.70714588805565,0,0,0,0.0360401594392625,0.998403251856389,0.757809637536789,6,FALSE,2.74103630143749e-05,5.37999563715695,"hc.thresh_primary"
