"crossing_id","idx_left","idx_right","percentile_left","percentile_right","rank_left","rank_right","regime_difference_left","regime_difference_right","crossing_percentile","crossing_rank","left_window_positive_frac","right_window_negative_frac","stable_crossing"
"crossing_1",7,8,0.11,0.12,3386,3694,0.0504277334938387,-0.0647809010162135,0.114377079348982,3521,1,0,FALSE
"crossing_2",9,10,0.13,0.14,4002,4310,-0.121101928275009,0.0115349102208547,0.139130338874806,4283,1,0.333333333333333,FALSE
"crossing_3",10,11,0.14,0.15,4310,4618,0.0115349102208547,-0.0314865666956144,0.142681198100951,4393,1,0.666666666666667,FALSE
"crossing_4",40,41,0.44,0.45,13545,13853,-0.0635082149969841,0.00612068313656394,0.449120956484932,13826,0,1,FALSE
"crossing_5",41,42,0.45,0.46,13853,14161,0.00612068313656394,-0.148724751035794,0.450395276952742,13865,0,1,FALSE
"crossing_6",44,45,0.48,0.49,14777,15085,-0.132239524369138,0.00702993505703746,0.489495227806153,15069,0,0.666666666666667,FALSE
"crossing_7",45,46,0.49,0.5,15085,15392,0.00702993505703746,-0.00934331612238284,0.49429354865445,15217,0.333333333333333,1,FALSE
"crossing_8",74,75,0.78,0.79,24012,24320,-0.00243555164337184,0.0177012233367009,0.781209504325187,24049,0,1,FALSE
"crossing_9",79,80,0.83,0.84,25552,25859,0.0730840329578627,-0.0785679616242464,0.834819193651838,25700,0.333333333333333,0,FALSE
