"feature_id","rank_index","mean_value","var_value","log_mean","log_var","log_mean_smooth","log_var_smooth"
"157795",1,55.4640076338562,8751.01867852259,4.03360340213155,9.07703965885996,2.91013170787108,6.05642939803347
"572970",2,86.4979065627132,12423.63080535,4.4716148680798,9.42743613666823,2.90403672526418,6.04202558505883
"56517",3,33.0516971073514,1304.20302280587,3.52787987297906,7.17411388068788,2.88698875232687,6.01138299586678
"435225",4,23.9711378957256,1047.78027164461,3.21772067376702,6.95538312186507,2.88263951485317,6.00681321150398
"221935",5,21.0379723066861,607.841444770148,3.09276697944832,6.41155788039687,2.86903749097208,5.97902931715164
"513909",6,23.8800991265286,423.73398587048,3.21406825204828,6.0514630573586,2.87248372829492,5.96961593460845
"71208",7,26.4619220609392,1295.8275446096,3.31280039282617,7.1676762106413,2.85891781672465,5.94257312152966
"172193",8,29.1514844685701,2030.31851695913,3.40623415806628,7.61644037693519,2.83987440883947,5.90807089700504
"416922",9,33.0953916217986,1098.31323956397,3.52916223210106,7.00244093614367,2.84988263877431,5.92226142846754
"56594",10,31.4143768666665,1340.30285424099,3.47860205483171,7.20139669987192,2.85508962623473,5.91056869981596
"60559",11,20.4595884225974,568.906797020576,3.06617155820211,6.34547283345974,2.84499340664645,5.89420081072204
"426214",12,6.76033617215976,193.080111777237,2.0490256544114,5.2682710211294,2.83716263025981,5.88032664672284
"534198",13,22.5138025229205,1744.26045516252,3.15758759013354,7.46465908147145,2.823144422502,5.85369893122413
"410853",14,26.1567292168931,599.183038799472,3.30162486896195,6.39723467335917,2.81578044360678,5.82835322961206
"263481",15,48.586045715378,4159.88933387084,3.90370945776487,8.33348411258765,2.80139646776947,5.79877141122583
"38945",16,57.0257110169895,1765.5825939549,4.0608862057173,7.47680222141233,2.7944243156233,5.77500097060671
"96935",17,34.4499704869286,2767.09344293369,3.56812242045109,7.92591407445305,2.78460103789977,5.76108020659374
"343726",18,13.2696959361864,299.0514431298,2.65813812335608,5.70395393705502,2.77881312368584,5.73480705726222
"120304",19,33.5492595777047,1433.759245153,3.54238611952687,7.26875234070565,2.7649647859885,5.71175405473049
"39125",20,12.0341932536641,213.502158311719,2.56757615468873,5.36831980037675,2.75160340136636,5.68963369334018
"135069",21,23.4032556714525,770.037281571519,3.19471655255617,6.64773672722115,2.761187606642,5.70097707529163
"75091",22,10.4824562876735,313.329707307546,2.44082033034564,5.75044245829185,2.7640515873555,5.69729476774269
"148936",23,16.7024995366946,312.189004705697,2.87370584637204,5.74680685719676,2.75417171662469,5.68327315511696
"525889",24,12.9392375991336,170.723602726894,2.63470771223944,5.14588622337675,2.74692381589888,5.66762580749123
"57786",25,33.7283630635613,943.115530993834,3.54755673243358,6.85024854318449,2.74114536769974,5.65782606668936
"555084",26,14.7320459823328,214.129241089472,2.75569977741889,5.37123896887298,2.74390307276697,5.66086943810852
"125167",27,10.0128964820979,229.277235007862,2.39906699352889,5.4392839526479,2.74396102314196,5.6676394215328
"373273",28,15.017835513055,334.306473704453,2.77370282096719,5.81504496048667,2.74133896306002,5.65697301002911
"563670",29,35.7542490072255,1580.21453542765,3.60425383821969,7.36594852403627,2.73356305083299,5.64380075902344
"141285",30,12.3793101195879,128.916909889553,2.59370949280187,4.8668950914134,2.74352094075029,5.65388449053669
"131758",31,15.4850579804443,484.525148208094,2.80245439368125,6.18523108496474,2.73867744142857,5.6460929149085
"292406",32,11.0799436167822,208.645433216627,2.49154652501086,5.34541769048721,2.73071094331293,5.63025594141861
"457865",33,15.4622444362863,808.423095613154,2.80106954295718,6.6963217662738,2.72351060624159,5.62156363685811
"281697",34,19.3195407718648,548.199343269269,3.0115830226451,6.30846147809789,2.71538906997067,5.60492306052219
"494843",35,9.54881607066056,176.476375435179,2.35601363283438,5.17883750391756,2.69991853693769,5.58321303333275
