"percentile","center_rank_trt","iod_amplitude_trt","cv2_amplitude_trt","iod_center_trt","cv2_center_trt","local_fourier_score_trt","center_rank_ctrl","iod_amplitude_ctrl","cv2_amplitude_ctrl","iod_center_ctrl","cv2_center_ctrl","local_fourier_score_ctrl","combined_center_rank","combined_iod_amplitude","combined_cv2_amplitude","combined_center_distance","combined_center_agreement","combined_fourier_score","regime_difference","regime_direction"
0.22,6718,0.0457645803370031,0.37301901826445,6171.5,6718,0.402771538301347,6773,0.0345225509059979,0.187803897250538,6773,7589.5,0.183300089051911,6746,0.080287131243001,0.560822915514987,681.5,0.00146520146520147,0.388426937839628,-0.480535784271986,"CV2_dominant"
0.23,7023,0.0292139400051569,0.560334328159986,6888.5,7023,0.575444167934804,7081,0.0217990528515062,0.191129378629131,7081,7600.5,0.159569614254543,7052,0.0510129928566632,0.751463706789117,327,0.00304878048780488,0.526576709490045,-0.700450713932454,"CV2_dominant"
0.24,7328,0.0312192896488485,0.289178589472445,6842,7583,0.282947303151811,7388,0.0601250831416778,0.181882560102257,7388,7574.5,0.23746295789964,7358,0.0913443727905263,0.471061149574701,463.75,0.00215169445938677,0.321785933304317,-0.379716776784175,"CV2_dominant"
0.25,7634,0.0455986637365299,0.306810880752648,7634,7654,0.377287834842405,7696,0.0320433352876541,0.176941904368565,7666,6398,0.164697919828867,7665,0.0776419990241841,0.483752785121213,624,0.0016,0.317278733560261,-0.406110786097029,"CV2_dominant"
0.26,7939,0.033932291349343,0.328645122343112,7939,7653,0.332875753514352,8004,0.0271647088166795,0.178981892110757,7687,7615.5,0.169227236690659,7972,0.0610970001660225,0.507627014453869,178.75,0.00556328233657858,0.3240478552565,-0.446530014287847,"CV2_dominant"
0.27,8244,0.139327536131659,0.548617379991695,8244,9527.5,0.779717115355974,8312,0.0531684563870317,0.175436660226442,8312,7644.5,0.210642977898666,8278,0.192495992518691,0.724054040218137,308,0.00323624595469256,0.659513052757596,-0.531558047699446,"CV2_dominant"
0.28,8550,0.0908216228055009,0.440955359351448,9647.5,9458.5,0.570423666713819,8620,0.0514412328865878,0.370486266156815,8620,8620,1.43250165598393,8585,0.142262855692089,0.811441625508264,94.5,0.0104712041884817,0.688482051984454,-0.669178769816175,"CV2_dominant"
0.29,8855,0.10732956440831,0.475709754214874,10346,9447,0.637005547776449,8928,0.0262052313310645,0.171293008446276,9162,8928,0.148599077351625,8892,0.133534795739374,0.64700276266115,566.5,0.00176211453744493,0.524257837103159,-0.513467966921776,"CV2_dominant"
0.3,9160,0.0839234391602949,0.458763949854386,9468,9428,0.594635074416375,9236,0.0376187390456623,0.116970866643437,9236,10006.5,0.107752823871794,9198,0.121542178205957,0.575734816497823,365.25,0.00273037542662116,0.448712174587064,-0.454192638291866,"CV2_dominant"
0.31,9466,0.080667756270852,0.442054570931678,9439,9425,0.612401979648087,9543,0.030685492011636,0.125069393389567,9474,10095.5,0.102074103119471,9504,0.111353248282488,0.567123964321245,303.75,0.00328137817883511,0.430316539699398,-0.455770716038757,"CV2_dominant"
0.32,9771,0.0874246726401759,0.422147767635187,8977.5,10493,0.538775603805335,9851,0.0746775952411606,0.228862995821035,9851,9851,1.31922358453579,9811,0.162102267881336,0.651010763456221,757.75,0.00131795716639209,0.559079930371263,-0.488908495574885,"CV2_dominant"
0.33,10077,0.0798982962758459,0.429540949348475,9458.5,9441.5,0.586321686066224,10159,0.0344285180944479,0.189292404628336,10837.5,10731.5,0.192947310926039,10118,0.114326814370294,0.61883335397681,61.5,0.016,0.49219253881598,-0.504506539606516,"CV2_dominant"
0.34,10382,0.0844942921179289,0.496323317241186,11100,11094.5,0.7654927832854,10467,0.0695622355640544,0.196688685915837,11004,10905.5,0.28041817846845,10424,0.154056527681983,0.693012003157023,52,0.0188679245283019,0.604945764224659,-0.53895547547504,"CV2_dominant"
0.35,10687,0.100862616834594,0.450980659347445,10687,9403,0.597054397234619,10775,0.0587050673770793,0.188686577384619,11158.5,10939.5,0.241441826311246,10731,0.159567684211673,0.639667236732064,751.5,0.00132890365448505,0.546217734281998,-0.480099552520391,"CV2_dominant"
0.36,10993,0.0843938085875334,0.480287885538676,9585,9561.5,0.635077685832499,11083,0.082152798435621,0.17599540324815,11083,10776.5,0.27752245817356,11038,0.166546607023154,0.656283288786826,165,0.00602409638554217,0.573395338187887,-0.489736681763672,"CV2_dominant"
0.37,11298,0.0742083571891579,0.411627938798349,12112.5,10529,0.500658789985577,11390,0.0636005884236921,0.117465527350955,11235,11231.5,0.387048842976251,11344,0.13780894561285,0.529093466149303,793.5,0.0012586532410321,0.423935599464787,-0.391284520536453,"CV2_dominant"
0.38,11603,0.113209038027917,0.611653318902784,10358,11603,0.794285482339239,11698,0.0657156180299432,0.223008093483087,11215.5,11698,0.294537023315131,11650,0.17892465605786,0.834661412385871,863.75,0.00115640358485111,0.740456019998305,-0.655736756328011,"CV2_dominant"
0.39,11909,0.0720950576335049,0.436331000964815,10531,11909,0.522933227107421,12006,0.0724658582825107,0.294519815660471,12006,12006,1.39078182472799,11958,0.144560915916016,0.730850816625286,689,0.00144927536231884,0.610542232233116,-0.58628990070927,"CV2_dominant"
0.4,12214,0.0607979840816088,0.0702221634770077,11563.5,12214,0.108548073864194,12314,0.0523999231745153,0.129742639584598,11571,12342.5,0.15550701981664,12264,0.113197907256124,0.199964803061606,711,0.00140449438202247,0.104886192143624,-0.0867668958054816,"CV2_dominant"
0.41,12519,0.0371565409412374,0.102664492270281,12059.5,12519,0.0959752104453996,12622,0.0475020976658652,0.156079597235184,11965.5,12449.5,0.176057366182095,12570,0.0846586386071027,0.258744089505465,471.75,0.00211528291909043,0.126042560259537,-0.174085450898362,"CV2_dominant"
0.42,12825,0.0379730337416643,0.0665710586212613,12126,11969,0.0631166966146685,12930,0.0541175583903091,0.179632551297434,12930,12930,1.21614569952244,12878,0.0920905921319734,0.246203609918695,78.5,0.0125786163522013,0.133634837547883,-0.154113017786722,"CV2_dominant"
0.43,13130,0.0380774628168881,0.0660947519749885,13083,13130,0.0773224652572437,13238,0.0743224238609185,0.295322138685642,13238,13238,1.39584610940688,13184,0.112399886677807,0.361416890660631,23.5,0.0408163265306122,0.286589820560677,-0.249017003982824,"CV2_dominant"
0.44,13435,0.0856523682106335,0.122571707722636,13435,14032.5,0.215206049679959,13545,0.0491214748258348,0.154291294111317,13071.5,14986,0.17603665380007,13490,0.134773843036468,0.276863001833954,1256,0.000795544948289578,0.19642230052936,-0.142089158797485,"CV2_dominant"
0.45,13741,0.0710243236188741,0.0949295288144196,13741,14088.5,0.157105651894788,13853,0.0178301861173837,0.129013082470238,14044,13853,0.0816744530338484,13797,0.0888545097362577,0.223942611284658,78.25,0.0126182965299685,0.110340916578265,-0.1350881015484,"CV2_dominant"
0.46,14046,0.0409286306866788,0.179218937747003,12692.5,14046,0.184221094395763,14161,0.0316527933525534,0.286298641427223,14161,14161,1.29042147896923,14104,0.0725814240392322,0.465517579174226,676.75,0.00147547030616009,0.295365408800025,-0.392936155134994,"CV2_dominant"
0.47,14351,0.0432596855684663,0.151683308774886,14351,14609.5,0.162562840995621,14469,0.0241680437940159,0.275067475630661,13091,15780,0.261061995202968,14410,0.0674277293624823,0.426750784405547,1473.75,0.000678081030683167,0.254468194847381,-0.359323055043065,"CV2_dominant"
0.48,14657,0.0289171702520669,0.174354808328494,14541,14565.5,0.193114604044734,14777,0.04349296710467,0.154667150312743,14777,14010,0.164734482458903,14717,0.072410137356737,0.329021958641237,371.25,0.00268636668905306,0.175340205044506,-0.2566118212845,"CV2_dominant"
0.49,14962,0.0318620876469243,0.182032583495362,16233.5,14430,0.168655004077394,15085,0.0648874412367007,0.210884774457585,15085,16514.5,0.277204222224397,15024,0.096749528883625,0.392917357952946,187,0.00531914893617021,0.261654636604845,-0.296167829069321,"CV2_dominant"
0.5,15268,0.0444868747571147,0.270682684292749,15268,15268,1.28870283587255,15392,0.0373157499356893,0.635859626395393,16902.5,15392,0.710853361020835,15330,0.081802624692804,0.906542310688143,755.25,0.00132231404958678,0.696554477443854,-0.824739685995339,"CV2_dominant"
0.51,15573,0.083193914095157,0.259058326103963,15573,15573,1.35478726137606,15700,0.0291669031570685,0.222686079492042,16075,15700,0.213454635874378,15636,0.112360817252225,0.481744405596004,187.5,0.00530503978779841,0.357743053125972,-0.369383588343779,"CV2_dominant"
0.52,15878,0.0896569604724312,0.154268538298384,15878,15949.5,0.269415929479229,16008,0.0331909911688738,0.339139996647642,16699.5,17390,0.356839533582078,15943,0.122847951641305,0.493408534946027,381,0.00261780104712042,0.377041162959263,-0.370560583304722,"CV2_dominant"
0.53,16184,0.0597827822071571,0.475020503158899,16928,17616,0.540131300812228,16316,0.0585258170689208,0.272915970603317,16856,17491,0.336181583903049,16250,0.118308599276078,0.747936473762216,661.5,0.00150943396226415,0.596612235799428,-0.629627874486138,"CV2_dominant"
0.54,16489,0.0562249390266567,0.256429642153491,16954.5,16825,0.304911472926269,16624,0.0526920012874123,0.293220349243579,15135,17440,0.345717054446155,16556,0.108916940314069,0.54964999139707,1087.75,0.000918484500574053,0.409753042890139,-0.440733051083001,"CV2_dominant"
0.55,16794,0.0578966326043787,0.250820618285362,16208.5,16752.5,0.296465627477339,16932,0.056418416450038,0.281184980560471,16792.5,17438.5,0.341099031128783,16863,0.114315049054417,0.532005598845834,595,0.00167785234899329,0.400857432080901,-0.417690549791417,"CV2_dominant"
0.56,17100,0.0647995426015285,0.400459754753978,17691.5,18507.5,0.470194169083158,17240,0.0440952530789301,0.274935379863883,16972.5,17517,0.306695461392645,17170,0.108894795680459,0.67539513461786,680.25,0.00146788990825688,0.521790173315602,-0.566500338937402,"CV2_dominant"
0.57,17405,0.0719611265427983,0.40203824936783,15943.5,16763,0.486411641419424,17547,0.0764054511586033,0.274255313569988,17547,17506,0.399750159175721,17476,0.148366577701402,0.676293562937818,389.25,0.0025624599615631,0.567497940104276,-0.527926985236416,"CV2_dominant"
0.58,17710,0.0577364462719188,0.29850624098205,16932.5,16950.5,0.398030723136758,17855,0.0672172650456132,0.612947276142237,17855,17855,1.7500157851254,17782,0.124953711317532,0.911453517124288,9,0.1,0.847488227478156,-0.786499805806756,"CV2_dominant"
0.59,18016,0.0829485852348502,0.237220491704391,18644,17484.5,0.331752723366589,18163,0.0474095311966548,0.384565744423244,18620,16667,0.440445325434175,18090,0.130358116431505,0.621786236127635,1556.25,0.000642157649703002,0.497249222952624,-0.49142811969613,"CV2_dominant"
0.6,18321,0.0902059498747271,0.38480963637566,16897,18321,0.504454917592427,18471,0.0492853828469519,0.29844368579549,18545,17509.5,0.344754755399623,18396,0.139491332721679,0.68325332217115,194.25,0.00512163892445583,0.56637696997838,-0.543761989449471,"CV2_dominant"
0.61,18626,0.0825160609881292,0.251520573803859,20079.5,19209.5,0.346483524661003,18779,0.128133601323932,0.820191785994314,18779,18779,2.12691890340808,18702,0.210649662312062,1.07171235979817,435,0.00229357798165138,0.987029821575633,-0.861062697486111,"CV2_dominant"
0.62,18932,0.061399588941232,0.452662836448943,18352,17494,0.519169262971021,19087,0.0479127977442552,0.39749496936741,18858,19087,0.460460989286511,19010,0.109312386685487,0.850157805816353,314.5,0.00316957210776545,0.678937052117648,-0.740845419130866,"CV2_dominant"
0.63,19237,0.0640806648481121,0.203981662194577,18520.5,18426,0.267463600332563,19395,0.0712232316079968,0.139288824554524,19395,19395,1.20720244793668,19316,0.135303896456109,0.343270486749101,47.25,0.0207253886010363,0.275831498075452,-0.207966590292992,"CV2_dominant"
0.64,19542,0.0466044924796399,0.543800167227105,19167.5,19542,0.588298200915492,19702,0.0452066697146904,0.192435198691587,20302,19702,0.212901002437625,19622,0.0918111621943303,0.736235365918691,112.75,0.00879120879120879,0.564103304820489,-0.644424203724361,"CV2_dominant"
0.65,19848,0.0474476674484905,0.205901527881988,20065.5,18430,0.225910916299634,20010,0.0188478735289024,0.13400794340748,19806,20010,0.0894259887481729,19929,0.0662955409773929,0.339909471289469,715.75,0.00139518660620858,0.176916569389553,-0.273613930312076,"CV2_dominant"
0.66,20153,0.0728550870606163,0.175636066708369,20787.5,21541.5,0.245749589970862,20318,0.0711901579141454,0.0894111027740654,20318,20318,1.14903059191403,20236,0.144045244974762,0.265047169482435,377,0.00264550264550265,0.198085745343382,-0.121001924507673,"CV2_dominant"
0.67,20458,0.0652967519518446,0.127480764213115,20922.5,19810,0.178390069739106,20626,0.0713749791969624,0.195453993441046,20903.5,20626,0.276552654102366,20542,0.136671731148807,0.322934757654161,695,0.0014367816091954,0.240027314559489,-0.186263026505354,"CV2_dominant"
0.68,20764,0.0538449055774723,0.358690198533292,20778.5,22140,0.402721779739756,20934,0.0645165335050491,0.142489166828439,20828,22116.5,0.196787429811417,20849,0.118361439082521,0.50117936536173,1325,0.000754147812971342,0.377088430595332,-0.382817926279209,"CV2_dominant"
0.69,21069,0.0505603677928532,0.149516591929949,22562.5,21136.5,0.171902123930405,21242,0.0737450876803326,0.292415584929647,20733.5,21242,0.393139001098746,21156,0.124305455473186,0.441932176859596,458.75,0.00217509516041327,0.332566534854078,-0.31762672138641,"CV2_dominant"
0.7,21375,0.123661672939986,0.291931793140867,21375,22804,0.47282142053254,21550,0.0656968311861823,0.153356888345908,21550,22806,0.212091801840104,21462,0.189358504126168,0.445288681486775,1342.5,0.000744324525493115,0.406325821336304,-0.255930177360607,"CV2_dominant"
0.71,21680,0.0165438075754468,0.182045251300163,21804,21097,0.138444890790878,21857,0.0616915844105505,0.921872358588138,23109,21857,1.09836297296572,21768,0.0782353919859973,1.1039176098883,979.5,0.00101988781234064,0.867326963465521,-1.0256822179023,"CV2_dominant"
0.72,21985,0.0222078436093531,0.572780922392211,22602,21985,0.568802391836677,22165,0.0380758266760346,0.287595171401399,22165,20678,0.306891074599639,22075,0.0602836702853877,0.860376093793611,1052,0.000949667616334283,0.631353518107649,-0.800092423508223,"CV2_dominant"
0.73,22291,0.0254164452767306,0.252362481814328,22707,22448.5,0.234231630431679,22473,0.0561454765915432,0.391419989553024,22473,22473,1.46734963402199,22382,0.0815619218682738,0.643782471367352,129.25,0.00767754318618042,0.469623920047773,-0.562220549499078,"CV2_dominant"
0.74,22596,0.0828376616894999,0.461438586106618,22596,24061,0.571589609775921,22781,0.0393207239142714,0.30317501878507,23720.5,22233.5,0.327807842649188,22688,0.122158385603771,0.764613604891688,11,0.0833333333333333,0.697499149991963,-0.642455219287917,"CV2_dominant"
0.75,22901,0.0387229195689067,0.317914745412535,22685,24223,0.328264543161421,23089,0.30272049033465,0.485734511218845,23089,23089,2.12568772260271,22995,0.341443409903557,0.803649256631379,769,0.0012987012987013,0.89350363429411,-0.462205846727822,"CV2_dominant"
0.76,23207,0.119629869947928,0.400520749927585,23207,24393.5,0.581132507939763,23397,0.224373472064501,0.294263526343191,23397,22899.5,0.730391203294979,23302,0.344003342012429,0.694784276270776,344.5,0.00289435600578871,0.801398218603547,-0.350780934258346,"CV2_dominant"
0.77,23512,0.0381402509769186,0.43694501035602,23575,23512,0.469594088958216,23704,0.150140199223357,0.206905422365866,23704,23704,1.46150540517997,23608,0.188280450200275,0.643850432721886,31.5,0.0307692307692308,0.611240963653016,-0.455569982521611,"CV2_dominant"
0.78,23817,0.0663587944451153,0.313485867458695,23817,23351.5,0.381088286285575,24012,0.151548979958217,0.566395673796349,25416,24012,0.884090239467295,23914,0.217907774403333,0.879881541255044,934.75,0.00106866150146941,0.823744041263952,-0.661973766851711,"CV2_dominant"
0.79,24123,0.069673286805959,0.390628493716947,24123,23526,0.469997775862418,24320,0.190718755619816,0.404947920629778,23686.5,24791,0.783355286859863,24222,0.260392042425775,0.795576414346725,253.75,0.00392541707556428,0.798998526606393,-0.53518437192095,"CV2_dominant"
0.8,24428,0.0423294206877584,0.343455375142536,24420.5,23130,0.363072782054301,24628,0.145899115497716,0.493841487348567,24357,23122.5,0.787108219228114,24528,0.188228536185474,0.837296862491102,1262.5,0.000791452314998021,0.752756180216596,-0.649068326305628,"CV2_dominant"
0.81,24733,0.0525729598186673,0.339297085109115,26151.5,24230.5,0.379148237028741,24936,0.147898840453553,0.385396028050115,24331.5,24763,0.666740309088871,24834,0.200471800272221,0.72469311315923,744.75,0.00134093194770365,0.667038185004333,-0.52422131288701,"CV2_dominant"
0.82,25039,0.124189321354603,0.385251435494854,25039,25039,1.57318135876865,25244,0.146871671195849,0.829483836569534,24322.5,25244,1.18050721748722,25142,0.271060992550452,1.21473527206439,460.75,0.00216567406605306,1.18079719226312,-0.943674279513937,"CV2_dominant"
0.83,25344,0.100257136057992,0.987455284618068,25344,25344,2.16986065746137,25552,0.120005179129658,0.301294846914787,25472.5,24284.5,0.505260546655107,25448,0.22026231518765,1.28875013153286,594,0.00168067226890756,1.18955934732795,-1.06848781634521,"CV2_dominant"
0.84,25649,0.0609205694113861,0.344040860152321,26836,26477,0.403426435228444,25859,0.150271937203893,0.301071032599311,24462.5,24437,0.609219747188978,25754,0.211192506615279,0.645111892751632,192.25,0.00517464424320828,0.612199052340853,-0.433919386136352,"CV2_dominant"
0.85,25955,0.0647137258182046,0.352441152187823,26787.5,26549.5,0.421529965508068,26167,0.124750018488692,0.309736748688022,25456.5,26191.5,0.526165824682481,26061,0.189463744306897,0.662177900875846,248.5,0.00400801603206413,0.60204630820517,-0.472714156568949,"CV2_dominant"
0.86,26260,0.0745652766378126,0.416362593832477,26260,27012.5,0.507152043120215,26475,0.152175886668016,0.446755805708411,25262.5,26475,0.746238805917207,26368,0.226741163305829,0.863118399540888,982.5,0.00101677681748856,0.818632084845588,-0.636377236235059,"CV2_dominant"
0.87,26565,0.0556262484136339,0.330948468778237,26803.5,26538.5,0.379637458452587,26783,0.1250212450504,0.483178941680221,25392.5,26783,0.728157051042334,26674,0.180647493464034,0.814127410458458,562.75,0.00177383592017738,0.724776123103813,-0.633479916994424,"CV2_dominant"
0.88,26871,0.115973015837392,0.318943958827613,26871,26610,0.489280601010045,27091,0.0667056228808842,0.112385866618546,27091,27433,0.168732020725276,26981,0.182678638718276,0.431329825446159,40.5,0.0240963855421687,0.409883879392171,-0.248651186727883,"CV2_dominant"
0.89,27176,0.0686149942075778,0.366987114523135,27495.5,26565,0.441920839461452,27399,0.0478316221126394,0.0823755829141505,27535,27332.5,0.0937910113531521,27288,0.116446616320217,0.449362697437285,566.5,0.00176211453744493,0.330019164066444,-0.332916081117068,"CV2_dominant"
0.9,27482,0.0701977741363649,0.374818910589432,27476.5,26467,0.453439975569547,27706,0.0507619153257849,0.149908899315759,27498,29117,0.174676185065724,27594,0.12095968946215,0.524727809905192,304.75,0.00327064595257563,0.403372213930196,-0.403768120443042,"CV2_dominant"
0.91,27787,0.0714338372950901,0.615363494925027,27410,27787,0.71533870221827,28014,0.044111706536651,0.193261314211101,29361.5,29276,0.221324447841101,27900,0.115545543831741,0.808624809136128,145.75,0.00681431005110733,0.652669072193746,-0.693079265304387,"CV2_dominant"
0.92,28092,0.0734086986181842,0.109233854676294,27562.5,26964,0.176068909430641,28322,0.044982475041906,0.111320307115302,27646,29103.5,0.116940256756382,28207,0.11839117366009,0.220554161791597,429.5,0.00232288037166086,0.129828361060367,-0.102162988131507,"CV2_dominant"
0.93,28398,0.0519421271301777,0.11304953557805,27708.5,26990.5,0.136322743881354,28630,0.0359925660774943,0.165741733782656,28311.5,30049,0.160223619016526,28514,0.0879346932076719,0.278791269360706,509.75,0.00195790504160548,0.147299914343816,-0.190856576153034,"CV2_dominant"
0.94,28703,0.0281455011359467,0.0541524692699352,29379.5,28861,0.0254656390922978,28938,0.0365495574636788,0.129181073621904,28312,30215,0.118826204642934,28820,0.0646950585996255,0.183333542891839,692.25,0.00144248106743599,0.0363337969689641,-0.118638484292214,"CV2_dominant"
0.95,29008,0.0261617013931817,0.0764298841841585,29344,28251.5,0.0442993660309343,29246,0.0387221541750496,0.145230608327145,28349,29152.5,0.143071435351781,29127,0.0648838555682313,0.221660492511304,144.5,0.00687285223367698,0.0759625464974593,-0.156776636943073,"CV2_dominant"
0.96,29314,0.0257770043182158,0.0922287466881435,29416,28928,0.0615771878727724,29554,0.0383759974077739,0.157490914241361,28427.5,29176,0.15667364272023,29434,0.0641530017259897,0.249719660929504,130.25,0.00761904761904762,0.100780651030817,-0.185566659203515,"CV2_dominant"
0.97,29619,0.055272991790295,0.0923110234544469,29161,28939.5,0.123964319958726,29861,0.0384569623400778,0.170117920561418,29266.5,29233.5,0.199639400701844,29740,0.0937299541303728,0.262428944015865,127.25,0.00779727095516569,0.145062121146251,-0.168698989885492,"CV2_dominant"
0.98,29924,0.0502885456208233,0.0856274830128219,29313.5,28914.5,0.104694950370679,30169,0.0722109241244908,0.184192818487986,28603,29244.5,0.263260699783883,30046,0.122499469745314,0.269820301500808,121.25,0.0081799591002045,0.183935743875794,-0.147320831755494,"CV2_dominant"
0.99,30230,0.0446918086787264,0.258175541816537,29248,29466.5,0.280273522934406,30477,0.0512360325345641,0.186127152523181,29262.5,29954.5,0.218744066376498,30354,0.0959278412132905,0.444302694339718,455.25,0.00219178082191781,0.303184272316111,-0.348374853126427,"CV2_dominant"
1,30535,0.0412031489003427,0.132684206543787,29325,30331,0.135172610509709,30785,0.0501676266259731,0.222234653911257,29272,30219.5,0.258037345553954,30660,0.0913707755263158,0.354918860455044,976.75,0.00102275632830478,0.217689923595036,-0.263548084928728,"CV2_dominant"
