"feature_id","gene_symbol","baseMean_original","dispGeneEst_original","dispFit_original","dispersion_original","baseMean_leading_edge","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","baseMean_remainder","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder","pc1_loading_trt_selected_space","pc1_loading_ctrl_selected_space","pc1_loading_trt_raw_view","pc1_loading_ctrl_raw_view","comparison_name"
"57746","Prune2",4.78187546891307,2.1159089493971,1.58643548243131,1.83769262101094,4.67855714012011,2.09172431628935,1.75116536014265,1.88880896643733,NA,NA,NA,NA,-0.0119168189557989,0.00297845309295688,-0.0111854184892964,0.0108472612734567,"RT2_ZT8"
"577474","-",3.98234020368821,1.26304943936797,1.89105181457753,1.5447691818792,3.95738435621563,1.3004115484709,2.0446357086523,1.68736215821546,NA,NA,NA,NA,-0.00366965780795638,0.00245974866169965,-0.00339014648139599,0.00171460426130018,"RT2_ZT8"
"577475","-",3.66856291014301,1.34460003818947,2.04687761421296,1.6477474581609,3.65256365237161,1.38359646005179,2.2035209308389,1.79673783221525,NA,NA,NA,NA,-0.00467843945323139,0.0113341058114454,-0.00410942128134948,0.000564413969565386,"RT2_ZT8"
"577479","-",2.02070047054541,1.58094244386609,3.65965795870275,2.70781985215383,1.96917838293279,1.50879698079822,3.96690023618228,3.01526665657828,NA,NA,NA,NA,0.00113448874653949,-0.00719607097847968,0.000528132395124104,0.00861885551953888,"RT2_ZT8"
"57748","Prune2",10.1212626456201,0.358365930548386,0.786028925008102,0.533043797085684,9.86636451015949,0.330773443678205,0.90440636811659,0.603199391865229,NA,NA,NA,NA,-0.00218762680537691,0.00802970408355868,-0.00440846637991797,0.007534748825782,"RT2_ZT8"
"577504","-",15.6376929959169,2.13642629695533,0.533155644725181,1.39831892465006,15.1633295783131,2.09983717051223,0.637646528413401,1.3326099561279,NA,NA,NA,NA,-0.0084695066560726,0.0175943546407218,-0.00699112196141965,0.00671860576859369,"RT2_ZT8"
"577518","-",0.552065240040559,10,13.2112062742604,10,NA,NA,NA,NA,0.576678189527638,10,7.88974622667162,10,-0.00199760656251903,0,-0.000560454920016122,0,"RT2_ZT8"
"57752","Prune2",106.11612086568,0.119272617354557,0.137567581819388,0.125390256313462,NA,NA,NA,NA,107.99559863683,0.129290607373245,0.0748546482463221,0.110139945849462,-0.001622258863921,-0.00114923345972865,-0.00369593590364389,0.00242889389221653,"RT2_ZT8"
"577544","-",3.51090987312094,2.57162699018275,2.1356829110052,2.36050198858885,3.49559331460679,2.61503508709011,2.29614928967854,2.43727621611077,NA,NA,NA,NA,0.00758114153482944,0.0137704547275305,0.00643888254241226,0.00219731938696401,"RT2_ZT8"
"577568","-",2.92529273898219,1.86009533691082,2.54937473839837,2.19400159769022,2.82950469584338,1.79574028735408,2.80354379951842,2.35897277694266,NA,NA,NA,NA,0.00461727152385006,0.00919654024736745,0.00351269979379965,0.00541429009183367,"RT2_ZT8"
"577578","Slitrk2",2.12286921710256,5.75513523000145,3.48685743123005,4.38350751149105,2.08738811561731,5.76023723808382,3.75022462069188,4.4054692693997,NA,NA,NA,NA,-0.0101425614958504,0.00510117641072503,-0.0111565604678108,0.00467005366377655,"RT2_ZT8"
"577585","Slitrk2",8.26535793720393,0.377928385981243,0.946986527159346,0.597466875337438,8.13435952281558,0.381398024594572,1.06700380235508,0.692089980986133,NA,NA,NA,NA,-0.0115595879249371,0.000464436093725319,-0.0110220896330059,0.00377351551623798,"RT2_ZT8"
"57759","Rfk",46.8949242758954,0.0826550853764086,0.223909591750466,0.129402818439493,NA,NA,NA,NA,47.5303168816457,0.0843035769191501,0.128226352549653,0.0996667665559378,0.000387372655336697,0.000144967314185756,-0.00186310824398735,0.00316537106546672,"RT2_ZT8"
"577672","Fmr1",5.0152008420695,1.20929901813528,1.51584802187517,1.35520972951533,4.90093010223065,1.17913515535659,1.67809578127775,1.4523831047944,NA,NA,NA,NA,-0.0091000483798608,-0.00142537984338993,-0.00857045426778631,0.0136152850358404,"RT2_ZT8"
"577673","Fmr1",42.1222238845353,0.174144871766629,0.241439482996363,0.197138878727892,41.2291065766232,0.166445879877105,0.323510863092208,0.228270099678801,NA,NA,NA,NA,-0.00533607417021301,-0.00329257507526418,-0.00672847785319694,0.00463504070784053,"RT2_ZT8"
"577674","Fmr1nb",3.01196542189316,4.03533605133537,2.47800483550262,3.19287133077312,2.97598943444005,4.05036042180663,2.67247610926977,3.20491556713431,NA,NA,NA,NA,0.00283362183878762,0.0151394608234908,0.0029833213599294,-0.00478736864227437,"RT2_ZT8"
"577794","Aff2",1.01130397345335,8.21290432275589,7.24334699226274,7.56518308427793,NA,NA,NA,NA,1.04773717001043,8.39073231703844,4.35733573311276,5.65086218445729,-0.00027664585389737,-0.00161605497500247,0.000128856254004516,0.00837482564539463,"RT2_ZT8"
"577798","Aff2",22.2327367721079,0.592823378008484,0.395528451015282,0.503098695656467,22.0099676117794,0.61141948275944,0.483082488707628,0.54541469369667,NA,NA,NA,NA,-0.0102990890473692,-0.00547744459502279,-0.00924056958023364,0.00377966373259575,"RT2_ZT8"
"577806","LOC100360413",356.729155403134,0.203422200079222,0.0895350073784063,0.160351479322815,349.688545254016,0.195387335164131,0.162313548163854,0.182006691578259,NA,NA,NA,NA,0.0016930194374045,-0.00380758540898536,-0.00175674955862027,0.00609354410906389,"RT2_ZT8"
"577817","Eola2",10.5052179700533,0.350596402020446,0.759829418424194,0.519358006267453,10.3355084723065,0.345606133253423,0.869743683357481,0.595522316522599,NA,NA,NA,NA,-0.00595022962510791,0.00627249109380471,-0.00780661486927173,0.0022723273597526,"RT2_ZT8"
"577822","Tmem185a",3.1774430611984,1.08206881982384,2.35255683641003,1.62951863507548,NA,NA,NA,NA,3.21624733850246,1.07661102908061,1.44164519229326,1.24359153398404,0.00232339700801041,-0.00180760743704777,0.00318716023743594,-5.99616183687594e-06,"RT2_ZT8"
"577841","Hmgb3",34.8171662915443,0.0821300325242502,0.277578065266277,0.145316680617422,34.1137935996532,0.0739750951511936,0.361626671589035,0.182477752491241,NA,NA,NA,NA,0.00124605181556038,-0.00374611706585245,-0.00148649846904791,0.0042739892393103,"RT2_ZT8"
"577845","Vma21",5.81663719750988,1.08076691789768,1.31652341602411,1.19779223744525,5.65913803552016,1.0452890856216,1.47212548287717,1.28785108540617,NA,NA,NA,NA,-0.00234544536937378,-0.007658284626849,-0.0039617541662393,0.00812651225577562,"RT2_ZT8"
"577850","Vma21",7.56681062733546,1.52113045088237,1.02802168348887,1.31532312214521,7.40963452136417,1.51211224701361,1.15759753692419,1.33945727729994,NA,NA,NA,NA,0.00662323776153207,0.00459896026179794,0.00509034348621693,-0.00452189012272407,"RT2_ZT8"
"577853","Vma21",8.53790668832191,0.113152413518596,0.918965547995472,0.359354366562093,NA,NA,NA,NA,8.71307801903929,0.127916724058516,0.552908577168186,0.268399973984299,-0.00156160888816392,0.000295960146887735,-0.00314323279737117,0.00751151376486179,"RT2_ZT8"
"57786","-",33.7283630635613,1.48159810269697,0.284304933093424,0.940049359594394,33.1875526875654,1.48167869409308,0.367790687970597,0.915452075974398,NA,NA,NA,NA,-0.00669958550805474,-0.0213463414779534,-0.00995239541066772,0.0132808758269398,"RT2_ZT8"
"577864","Prrg3",9.37640125701747,0.298313149026001,0.842974077942307,0.471503901725146,9.20534674301912,0.295029938874602,0.95924175277237,0.548239885330403,NA,NA,NA,NA,0.00365185661368793,-0.00394919924245137,0.000683438518907968,0.005413087581585,"RT2_ZT8"
"577866","Prrg3",29.8164891182786,0.019726907252608,0.312526769121504,0.110746424450932,NA,NA,NA,NA,30.2630107827843,0.0254660609878134,0.182616908971355,0.0786469330585623,-0.00150795596803768,-0.000169032797768427,-0.00362732247971537,0.00450561656911958,"RT2_ZT8"
"577870","-",110.884116575561,0.490971156964239,0.134627649516549,0.34603227608742,108.689499606767,0.481744087751365,0.210087525242044,0.36097402107342,NA,NA,NA,NA,-0.010921230202323,0.00158933787507347,-0.0117688756797211,0.00436136192231251,"RT2_ZT8"
"577883","LOC100911092",2.77675299082186,1.41668517060096,2.68204948975971,2.04216410065995,2.70588016491492,1.36683136220315,2.92519901949387,2.24797648746443,NA,NA,NA,NA,-0.00945937513924223,0.00540257118621796,-0.0083639200498555,0.00613392122073034,"RT2_ZT8"
"57789","-",18.383154211242,1.24320260685074,0.463864971576316,0.916411757373547,18.1089218294901,1.24803426830679,0.55682435409934,0.915296503929187,NA,NA,NA,NA,-0.00588844054880429,-0.0176394249101276,-0.00923699800483331,0.00920071479064961,"RT2_ZT8"
"577890","Gabrq",11.2541770235478,0.344660328377383,0.713868209281722,0.499550759180811,11.0469026921505,0.336162620794883,0.822799366218899,0.571493057964035,NA,NA,NA,NA,0.00222763817365209,-0.00851932149817976,-0.000191859292744044,0.0107710424294897,"RT2_ZT8"
"577893","Nsdhl",34.1590981242837,0.0417695326333807,0.281592489320383,0.113415979382269,NA,NA,NA,NA,34.5547504373502,0.0374657970978127,0.164021949686127,0.0777268971376849,0.00100694254530299,0.00164281578561685,-0.00134437389835185,0.00143489882461924,"RT2_ZT8"
"577896","Nsdhl",5.80273942678256,1.11743583857222,1.31951080846841,1.19869037952744,5.68810063933769,1.10766201714817,1.46534649098725,1.27623607942236,NA,NA,NA,NA,-0.012447738618621,-0.00638082565196892,-0.0120643830675706,0.00656741749366395,"RT2_ZT8"
"577918","Pnma3",45.070042720501,0.0419422143874033,0.230173899042884,0.100957299570113,NA,NA,NA,NA,45.6109588397086,0.0388511447930302,0.132237769829968,0.0702255330269724,-0.00252472091597514,0.00144025607297378,-0.00472833850309287,0.00376481196310477,"RT2_ZT8"
