"feature_id","gene_symbol","dataset_name","regulation_direction","effect_class","standard_significant","HBFSS_significant","HBFSS_only_call","deseq2_strong_call","deseq2_weak_call","overlap_call","lfc_shrunk","log2FoldChange","HBFSS","padj","empirical_p","empirical_q","lfdr","padj_strong_effect","padj_weak_effect","baseMean","dispGeneEst","dispFit","dispersion","lfcSE","stat","pvalue","passes_hc_p_gate","raw_lfc_pass","shrunk_lfc_pass","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","hc_p_threshold_dataset","hbfss_threshold_dataset"
"20","-","RT2_ZT8_raw_dataset","downregulated","intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.36241117637797e-07,-2.15203672814708,4.98449797334588e-07,0.999987726307914,0.117618190012589,0.868168910362559,1,1,NA,2.56301032916794,5.48782043716901,2.89994876668007,3.87776175306629,1.94505721096747,-1.10641307413095,0.26854776918016,FALSE,TRUE,FALSE,0,4.60054366700466,0,0,0,0,0,1.81121430841523,10.2890883372603,8.92925697899917,9,FALSE,5.33042945747951e-06,0.929525508096649,0.0136775581992137,1.86399142858533
"25","-","RT2_ZT8_raw_dataset","downregulated","intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.14136201289694e-07,-0.107523482863765,3.07967294299752e-08,0.999987726307914,0.797928115995815,0.978106732465064,1,1,0.101826090283224,14.0753327906037,0.245455306643712,0.584655024015846,0.353204236333268,0.593975773990172,-0.181023347368951,0.856349250206326,FALSE,FALSE,FALSE,27.0707329788948,18.4021746680186,6.80651477504754,7.9664615460231,6.52799860562549,14.760390911649,9.05268938921889,9.65980964488122,13.7187844496804,26.7877709369975,9,FALSE,5.33042945747951e-06,0.0980362317476892,0.0136775581992137,1.86399142858533
"31","Pcmt1","RT2_ZT8_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-6.13351258289677e-07,-0.154740018129428,1.07454340831124e-07,0.999987726307914,0.668048241652797,0.973961143405103,1,1,0.0827452762815414,19.6524406018342,0.1660937824011,0.438374651933517,0.261951261348651,0.510357590538114,-0.303199209727189,0.761738051233874,FALSE,FALSE,FALSE,20.3030497341711,31.2836969356317,17.0162869376188,20.7128000196601,3.73028491750028,17.2204560635905,16.294840900594,22.3383098037878,19.7207526464156,27.9039280593724,6,FALSE,5.33042945747951e-06,0.175192174759303,0.0136775581992137,1.86399142858533
"35","Pcmt1","RT2_ZT8_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-5.58067451947829e-06,-0.272625374561567,4.72010516346708e-06,0.999987726307914,0.142628153035825,0.88871301281959,1,1,0.0133762158656694,101.475947667629,0.0450875189172038,0.140693962730396,0.0731012997875655,0.263006027247486,-1.03657462688119,0.299934143347955,FALSE,FALSE,FALSE,64.6689732273597,115.013591675117,104.366559884062,76.4780308418218,97.9199790843823,123.003257597075,94.1479696478764,78.4859533646599,120.039363934704,140.635797419237,8,FALSE,5.33042945747951e-06,0.84579474165577,0.0136775581992137,1.86399142858533
"37","Pcmt1","RT2_ZT8_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-2.50947153704616e-06,-0.121476252407761,6.7470207948978e-07,0.999987726307914,0.538440580229336,0.967894578367479,1,1,0.00601223480036689,88.9519676656777,0.0523275346175283,0.150760401841114,0.0824757163087742,0.279286228078839,-0.434952533260859,0.663596881803499,FALSE,FALSE,FALSE,132.345805674597,68.088046271669,76.0060816546975,54.1719385129571,93.257122937507,86.1022803179524,93.2427007089545,79.6934295702701,99.4611872601831,107.15108374799,8,FALSE,5.33042945747951e-06,0.268862216418664,0.0136775581992137,1.86399142858533
"38","Pcmt1","RT2_ZT8_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-3.36760099155022e-06,0.0803410800883499,2.89505587375381e-07,0.999987726307914,0.820412180024648,0.978693951604865,1,1,0.0644428356374452,26.4594293379793,0.222515015569873,0.343399445335569,0.263649534668465,0.500539842576145,0.160508861142513,0.872480241943157,FALSE,FALSE,FALSE,51.8855715428816,20.2423921348205,10.2097721625713,12.746338473637,40.100562863128,27.0607166713565,21.7264545341253,29.5831670374488,34.2969611242011,16.7423568356235,9,FALSE,5.33042945747951e-06,0.0859679006217753,0.0136775581992137,1.86399142858533
"89","Tab2","RT2_ZT8_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.09208593413839e-06,0.258417082955815,1.16395660858795e-06,0.999987726307914,0.277739878907023,0.939579620243272,1,1,0.0372006934966765,37.9513169226427,0.0369964954177456,0.260369218257845,0.110087089858733,0.336730524918338,0.767429929373006,0.442825939432417,FALSE,FALSE,FALSE,40.6060994683422,54.286415270655,32.8981547460631,28.6792615656832,49.4262751568787,46.7412378868884,37.1160264957974,36.8280242711097,31.724689039886,21.206985325123,9,FALSE,5.33042945747951e-06,0.55636175818338,0.0136775581992137,1.86399142858533
"90","Tab2","RT2_ZT8_raw_dataset","downregulated","intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.25734327576841e-06,-0.346639644980457,7.02114267667014e-07,0.999987726307914,0.488612231653008,0.964735946607339,1,1,0.208037942272146,14.0550264235404,0.499285081760829,0.585399745829,0.529005142936594,0.707950024754997,-0.489638580209697,0.624389671062129,FALSE,FALSE,FALSE,2.2558944149079,5.52065240040559,14.7474486792697,22.3060923288647,17.7188533581263,12.3003257597075,27.1580681676567,18.1121430841523,2.57227208431508,17.8585139579983,9,FALSE,5.33042945747951e-06,0.311035665334512,0.0136775581992137,1.86399142858533
"143","Ust","RT2_ZT8_raw_dataset","downregulated","intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.59618603936774e-06,0.0581689130779192,8.0888679564158e-08,0.999987726307914,0.930771904014557,0.981172604212304,1,1,NA,11.2929930133246,1.22846557820503,0.711652360883928,0.989051765747376,0.947017306268863,0.0614232841288803,0.951022109313961,FALSE,FALSE,FALSE,0,17.4820659346177,6.80651477504754,11.1530461644323,22.3817095050017,0,9.95795832814077,18.7158811869574,8.57424028105027,17.8585139579983,9,FALSE,5.33042945747951e-06,0.03115673466292,0.0136775581992137,1.86399142858533
"214","LOC365036","RT2_ZT8_raw_dataset","downregulated","intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.06211445227101e-07,-2.63494480675777,1.97565256280781e-07,0.999987726307914,0.226364195044979,0.926869434616996,1,1,NA,0.592074345143977,10,12.3231420567654,10,3.08050011088258,-0.855362672265202,0.39235040170182,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,2.57227208431508,3.34847136712469,8,FALSE,5.33042945747951e-06,0.645192266194547,0.0136775581992137,1.86399142858533
