"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,308,1,2155,0.465339804928432,0.192691188445673,1078,1078,0.263242781825682,0.281222304441294,0,1,2.14607554655976
0.02,616,1,2463,0.467391488615789,0.20678502439934,1232,1232,0.270905219392379,0.287160865757367,0,1,2.1670559954473
0.03,924,1,2771,0.420442482192214,0.148683124649438,1386,1067.5,0.274374608099257,0.297871308944738,318.5,0.00312989045383412,0.998075022680847
0.04,1231,1,3078,0.423108033828526,0.191447429094847,1539.5,1539.5,0.277783420655453,0.301817553363174,0,1,2.05068683706743
0.05,1539,1,3386,0.434646162160029,0.178082049022209,1693.5,1693.5,0.284684985186925,0.311986404553532,0,1,2.06078395612322
0.06,1847,1,3694,0.429027656384528,0.220537888003625,1847.5,1847.5,0.29613332674363,0.318681313327559,0,1,2.09773937533067
0.07,2155,308,4002,0.271883240519169,0.113579194047188,2155,2155,0.305563775791747,0.336375857315537,0,1,1.62360176725795
0.08,2463,616,4310,0.196512089145591,0.147053555320007,2463,2463,0.312110351254238,0.34820153510971,0,1,1.49493829292645
0.09,2771,924,4618,0.127517854884628,0.0924279553697922,2500,2625.5,0.323464250919695,0.368548660688308,125.5,0.00790513833992095,0.285744611272259
0.1,3078,1231,4925,0.127690943270862,0.125814731902167,3078,3078,0.334113372878172,0.377217911386068,0,1,1.3171138862974
0.11,3386,1539,5233,0.165213030070427,0.121622094067921,3386,3386,0.346922225247987,0.388754051519324,0,1,1.39569402404981
0.12,3694,1847,5541,0.0601649606941749,0.115544517045589,3501,5147,0.358460047107178,0.41264387505166,1646,0.000607164541590771,0.155553986361636
0.13,4002,2155,5849,0.0527132717554684,0.0633664682998573,3611.5,3420.5,0.368407430090363,0.429511324160897,191,0.00520833333333333,0.0828019461381376
0.14,4310,2463,6157,0.0445848649633236,0.137016969641946,3795,4310,0.375984726489745,0.440646398842728,515,0.00193798449612403,0.147240006986583
0.15,4618,2771,6465,0.037172570534858,0.0945230236760522,3943,4991,0.385282770939782,0.451350847395774,1048,0.000953288846520496,0.080269913209706
0.16,4926,3079,6773,0.0461128356188356,0.111208514811546,4121,4926,0.398120849327655,0.46425146443944,805,0.00124069478908189,0.119879461940334
0.17,5233,3386,7080,0.0345869286859198,0.349056111845006,4421.5,6649.5,0.394915265537869,0.481056297369405,2228,0.000448631673396142,0.370497577651788
0.18,5541,3694,7388,0.0281705660698559,0.180575693959594,4471,4881,0.396776536157835,0.50084981132365,410,0.0024330900243309,0.161961126130813
0.19,5849,4002,7696,0.0336348857112557,0.154573146537064,4551.5,7356,0.403843528212557,0.508290051380165,2804.5,0.00035644270183568,0.141751119876329
0.2,6157,4310,8004,0.0266179279066383,0.248655567970422,6157,7536,0.410461245880053,0.515048942628605,1379,0.00072463768115942,0.236099415564101
0.21,6465,4618,8312,0.0198959140308158,0.166757701755105,5537.5,7554.5,0.41408858133177,0.526875001245497,2017,0.000495540138751239,0.12552212092156
0.22,6773,4926,8620,0.0345225509059979,0.187803897250538,6773,7589.5,0.417628952583941,0.537736523630837,816.5,0.00122324159021407,0.183300089051911
0.23,7081,5234,8928,0.0217990528515062,0.191129378629131,7081,7600.5,0.41262805107555,0.546920625844149,519.5,0.00192122958693564,0.159569614254543
0.24,7388,5541,9235,0.0601250831416778,0.181882560102257,7388,7574.5,0.414173917708062,0.543744262998514,186.5,0.00533333333333333,0.23746295789964
0.25,7696,5849,9543,0.0320433352876541,0.176941904368565,7666,6398,0.407486855432136,0.564087336297352,1268,0.000788022064617809,0.164697919828867
0.26,8004,6157,9851,0.0271647088166795,0.178981892110757,7687,7615.5,0.404851269157981,0.575240544374117,71.5,0.0137931034482759,0.169227236690659
0.27,8312,6465,10159,0.0531684563870317,0.175436660226442,8312,7644.5,0.400502743048708,0.579960394435272,667.5,0.00149588631264024,0.210642977898666
0.28,8620,6773,10467,0.0514412328865878,0.370486266156815,8620,8620,0.391972201871698,0.583111861131068,0,1,1.43250165598393
0.29,8928,7081,10775,0.0262052313310645,0.171293008446276,9162,8928,0.402420354099202,0.578331248402605,234,0.00425531914893617,0.148599077351625
0.3,9236,7389,11083,0.0376187390456623,0.116970866643437,9236,10006.5,0.402141662664551,0.589397556918145,770.5,0.00129617627997408,0.107752823871794
0.31,9543,7696,11390,0.030685492011636,0.125069393389567,9474,10095.5,0.398305413757051,0.598555910465677,621.5,0.00160642570281125,0.102074103119471
0.32,9851,8004,11698,0.0746775952411606,0.228862995821035,9851,9851,0.395022255243128,0.602663200276718,0,1,1.31922358453579
0.33,10159,8312,12006,0.0344285180944479,0.189292404628336,10837.5,10731.5,0.393195157474062,0.610012559774344,106,0.00934579439252336,0.192947310926039
0.34,10467,8620,12314,0.0695622355640544,0.196688685915837,11004,10905.5,0.391287818720568,0.614562069921111,98.5,0.0100502512562814,0.28041817846845
0.35,10775,8928,12622,0.0587050673770793,0.188686577384619,11158.5,10939.5,0.395178243113732,0.623850351896927,219,0.00454545454545455,0.241441826311246
0.36,11083,9236,12930,0.082152798435621,0.17599540324815,11083,10776.5,0.38896718036457,0.631807367532128,306.5,0.0032520325203252,0.27752245817356
0.37,11390,9543,13237,0.0636005884236921,0.117465527350955,11235,11231.5,0.396879201732983,0.633281982249408,3.5,0.222222222222222,0.387048842976251
0.38,11698,9851,13545,0.0657156180299432,0.223008093483087,11215.5,11698,0.400900532031065,0.645447738978081,482.5,0.00206825232678387,0.294537023315131
