"dataset_name","feature_id","gene_symbol","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_wald_threshold_dataset","hc_empirical_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_wald_pass","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","baseMean.x","log2FoldChange","lfcSE","stat","lfcSE_shrunk","padj_strong_effect","padj_weak_effect","neglog10_wald_pvalue","neglog10_empirical_p","raw_lfc_pass","shrunk_lfc_pass","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","baseMean.y","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","hc_empirical_threshold_source","hc_wald_threshold_source"
"RT2_ZT8_raw_dataset","7664","Selenow",-5.5774175654255e-06,"downregulated",1,0.194517417473861,0.194517417473861,0.999987726307914,0.0665245192173489,0.788347249603325,6.56472229292063e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.0297969474299923,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",183.43722760756,-0.31332947841164,0.241518583264139,-1.29733072369411,0.00144267487260769,1,0.0297969474299923,0.711041505011207,1.17701825547641,FALSE,FALSE,FALSE,FALSE,172.19994033797,156.418484678159,172.431707634538,140.209723210007,177.188533581263,126.693355324987,172.001098395159,277.719527290335,189.490710211211,250.019195411977,183.43722760756,0.0460581237796247,0.10874841648148,0.064527388576808,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","7668","Nop53",-1.03449998249049e-05,"downregulated",0.869458880753059,0.130654681099388,0.130654681099388,0.999987726307914,0.0325315307657648,0.646682380080673,1.53902096930407e-05,0.222680526478776,0.083911583852814,1.07617808141095,0.0170407518441466,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",308.557844154816,-0.327224482878846,0.216486283306556,-1.51152524714686,0.0014426823134879,1,0.0170407518441466,0.883875025743664,1.48769550058278,FALSE,FALSE,FALSE,FALSE,326.352725356676,192.302725280795,318.77177529806,278.826154110809,251.794231931269,311.198241720599,366.633920263365,302.472789505343,282.949929274659,454.275948806583,308.557844154816,0.0361641816178838,0.0927101661863106,0.0529836412360389,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","10433","Pdcd5",-7.44193107321077e-06,"downregulated",0.738214895117039,0.0811699862311157,0.0811699862311157,0.999987726307914,0.0136429713751771,0.501654786094454,1.38798789059767e-05,0.222680526478776,0.083911583852814,1.07617808141095,0.072429994183687,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",192.072771550319,-0.422794857457033,0.242436930208097,-1.74393751436353,0.00144267949800118,1,0.072429994183687,1.09060452770237,1.86509103207648,FALSE,FALSE,FALSE,FALSE,211.302110196373,113.173374208315,189.447994572157,159.329230920462,147.346254241261,234.936222010413,224.506696852628,274.70083677631,148.33435686217,217.650638863105,192.072771550319,0.0478965929735752,0.106970183758232,0.0652379856773189,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","11494","Snrnp70",5.93978302327166e-06,"upregulated",1,0.166513574335745,0.166513574335745,0.999987726307914,0.0503784070446229,0.738267602338987,7.70838649667108e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.0358026165344474,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",328.74826589562,0.334185217835578,0.241551693872567,1.38349358051648,0.00144267575372425,1,0.0358026165344474,0.778550356639286,1.29775556892738,FALSE,FALSE,FALSE,FALSE,200.022638121834,355.16197109276,401.584371727805,484.360861998205,393.545058796279,360.399544759429,251.664765020285,292.812979860462,266.658872740663,281.271594838474,328.74826589562,0.0565143786962189,0.0912660653845164,0.0670113884682531,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","13533","Snurf",-5.89178891201112e-06,"downregulated",1,0.17588342492815,0.17588342492815,0.999987726307914,0.0555727499125935,0.756781450068864,7.39500881391966e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.0290368423061295,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",636.494478073152,-0.321563571197625,0.237572405150435,-1.3535392336244,0.0014426747789693,1,0.0290368423061295,0.75477508607647,1.25513811244053,FALSE,FALSE,FALSE,FALSE,385.005980144281,531.822847905739,578.553755879041,882.68393929936,455.094759935034,537.524235699217,743.225798854871,740.786652141829,698.800582905597,811.44622796655,636.494478073152,0.0597671873260004,0.0805955158568086,0.0661851629892072,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","16871","Idh2",5.72643939829102e-06,"upregulated",1,0.216213191725367,0.216213191725367,0.999987726307914,0.0802799304572457,0.818012672187409,6.27270170278233e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.0137256890559834,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",204.087947500997,0.278132989630626,0.224906524902338,1.23666038480387,0.00144267121405826,1,0.0137256890559834,0.665117812146091,1.09539301239342,FALSE,FALSE,FALSE,FALSE,257.92392810447,225.426639683228,299.486650102092,180.042030940122,155.739395305637,148.833941692461,191.91701505144,204.667216850921,182.631317986371,194.211339293232,204.087947500997,0.0362373597159136,0.104746366202202,0.0558502150976371,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","17246","Btbd1",8.5253625059382e-06,"upregulated",1,0.174231951655653,0.174231951655653,0.999987726307914,0.054641803033173,0.753658456066207,1.07630568466891e-05,0.222680526478776,0.083911583852814,1.07617808141095,0.00825611949927889,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",101.574608025531,0.283184206252463,0.208418205190262,1.35873066363828,0.00144267295157087,1,0.00825611949927889,0.758872198609122,1.26247497853519,FALSE,FALSE,FALSE,FALSE,134.601700089505,107.652721807909,97.5600451090147,116.310338571937,100.717692772508,109.472899261397,84.1900113197356,90.5607154207615,94.316643091553,80.3633128109926,101.574608025531,0.0068646783370455,0.140624516832679,0.0423671165635516,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","20980","Gprc5b",7.40343745798171e-06,"upregulated",0.829678962377154,0.116326860351485,0.116326860351485,0.999987726307914,0.0263470351824509,0.611569819571229,1.16920137080636e-05,0.222680526478776,0.083911583852814,1.07617808141095,0.0226759973262951,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",249.191381915032,0.345355911083283,0.219918766152335,1.57037945021963,0.00144267388139328,1,0.0226759973262951,0.934319993306419,1.57926824862394,FALSE,FALSE,FALSE,FALSE,291.010379523119,320.197839223524,260.916399710156,329.811508005356,192.109673251264,268.147101561623,262.527992287348,176.291526019082,198.922374520366,191.979025048482,249.191381915032,0.0365636625832532,0.0983119164060558,0.054044813215541,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","21819","Spns1",-5.34507370613648e-06,"downregulated",1,0.194637366001213,0.194637366001213,0.999987726307914,0.0665976397720429,0.788530490769474,6.28869922920945e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.0406829242354421,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",374.406188020162,-0.325221910777692,0.250752824955387,-1.29698204132119,0.00144267641949807,1,0.0406829242354421,0.710773781280685,1.17654116200299,FALSE,FALSE,FALSE,FALSE,283.490731473426,299.035338355303,314.234098781361,511.446831254683,255.524516848769,419.441108406025,324.991549072958,349.564361524139,385.840812647262,600.492531837694,374.406188020162,0.0655872697225523,0.0885747670969956,0.0727894559506693,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT2_ZT8_raw_dataset","24967","Tmem151a",-6.57946699408563e-06,"downregulated",1,0.180286538069768,0.180286538069768,0.999987726307914,0.0580867303251675,0.764832415084056,8.13171504016622e-06,0.222680526478776,0.083911583852814,1.07617808141095,0.00895196538958595,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",344.293625444828,-0.282703047690131,0.210992372575573,-1.33987330555693,0.00144266909895896,1,0.00895196538958595,0.744036700677964,1.23592306906865,FALSE,FALSE,FALSE,FALSE,351.167563920663,286.15381608769,226.883825834918,415.849292702406,275.108512665646,423.131206133937,333.138969523255,457.633481926248,341.254763185801,332.614822467719,344.293625444828,0.0363300962196143,0.0902696039400926,0.0505179670784585,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
