"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature_id","empirical_p","empirical_q","lfdr","lfc_shrunk","HBFSS","passes_hc_p_gate","HBFSS_significant","regulation_direction","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_only_call","overlap_call","gene_symbol","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","dataset_name","hc_p_threshold_dataset","hbfss_threshold_dataset"
392.945752985858,-0.105243381707648,0.532849293971929,-0.197510596144644,0.843427990239184,0.999953499211426,"12284",0.765974292681146,0.980035074041748,1,1.60719913323983e-05,1.86090846623984e-06,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.098426370310635,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"-",1046.76545513487,434.632348180825,159.875720094619,147.892498649413,102.454743939091,399.262802379719,385.957873119655,228.218749369197,533.445037886958,490.952301104236,0.490076870552689,0.159941685458961,0.338507177352947,8,FALSE,2.01955054389607e-05,0.115785805738246,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
64.0927245059159,0.121089504087889,0.494707192600813,0.244770049635398,0.806634485521351,0.999953499211426,"450645",0.712229176385051,0.978560811707313,1,-3.13861745903332e-07,4.62570192731531e-08,FALSE,FALSE,"downregulated",FALSE,FALSE,1,0.0918158286376831,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Bag5",8.92763714400738,73.1645636216219,85.1892523131914,80.9516834712576,86.4183492355812,56.3223388936908,68.0575367914008,57.0546873422994,82.8891520408965,41.9520442052119,0.293243632421847,0.258321405631701,0.27853860996542,7,FALSE,2.01955054389607e-05,0.147380239474613,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
78.1874445224443,0.0490109606501675,0.487399403709087,0.100556053776834,0.919902883815573,0.999953499211426,"416602",0.879552839442491,0.982568246757201,1,-9.51545659018136e-06,5.30373138221927e-07,FALSE,FALSE,"downregulated",FALSE,FALSE,1,0.0829426696494759,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Kdm1a",15.6233650020129,56.6154361357788,129.534342558414,129.211340925276,67.7092220814863,67.586806672429,72.5350063171509,83.8354589519501,49.2410804203345,109.982386159609,0.298237751699532,0.237130194872387,0.272664362648271,8,FALSE,2.01955054389607e-05,0.0557380650308677,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
29.9471029519822,-0.0102770070975969,0.591794349567215,-0.0173658418758351,0.986144759278608,0.999953499211426,"452435",0.97912174463776,0.984313109925194,1,-3.26090992516716e-06,2.98807101987281e-08,FALSE,FALSE,"downregulated",FALSE,FALSE,1,0.0988902324938284,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"-",75.1409459620621,29.6142281325612,22.1725451226115,6.22705257471212,15.1454838866483,22.5289355574763,52.8341404038506,25.6163902353181,22.9791708628228,27.212136781759,0.38479911707272,0.392355888601689,0.387953737176211,8,FALSE,2.01955054389607e-05,0.00916330437958859,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
40.6772817921922,0.129573827699856,0.499105844113229,0.259611922457194,0.795163138800144,0.999953499211426,"483385",0.695626998693734,0.978060359482581,1,-1.05344885530557e-05,1.66048369905165e-06,FALSE,FALSE,"downregulated",FALSE,FALSE,1,0.0936812307519715,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Kif21a",7.43969762000615,38.3242952303734,66.5176353678344,59.1569994597651,41.8728083924981,38.7998334600981,34.0287683957004,32.0204877941476,50.0617650940068,38.550527107492,0.239775440934731,0.325989942421233,0.274875457071608,11,FALSE,2.01955054389607e-05,0.15762357049313,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
121.497880782944,0.0170048772525509,0.555126616274076,0.0306324300691705,0.975562678823857,0.999953499211426,"80330",0.963180731115712,0.984057624853725,1,2.05830769561793e-06,3.35343900004194e-08,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.0918907316943047,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"LOC102552044",381.656487906316,74.0355703314031,44.3450902452229,65.3840520344773,44.5455408430831,131.418790751945,157.606927306402,87.328603074948,143.619817892642,85.037927442997,0.486851268997353,0.2027797863539,0.362017312683795,7,FALSE,2.01955054389607e-05,0.0162922142650553,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
1371.65280239914,0.104744293058895,0.490613538209106,0.213496540354848,0.830939687314962,0.999953499211426,"568576",0.747653232931372,0.9795558404218,1,1.05787716216514e-05,1.33609657516807e-06,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.0889065417797207,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"-",2478.90724698605,2991.90804809847,519.304346292742,484.153337683867,631.655769154918,1008.79566996255,1118.47188753236,1065.40895751437,1935.99514519282,1481.92761557329,0.385105380129772,0.146260586261014,0.288392773519874,7,FALSE,2.01955054389607e-05,0.126299784412919,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
40.4280295711815,0.0228233761797536,0.55065852188351,0.0414474220823587,0.966939207900367,0.999953499211426,"11201",0.950196123919165,0.983843289153695,1,8.48784034176038e-08,1.88317553557361e-09,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.0918158286376831,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Tbc1d17",95.2281295360787,33.9692616814673,31.50835359529,7.78381571839015,34.7455218576048,26.2837581503891,34.0287683957004,63.4587849011289,50.0617650940068,27.212136781759,0.349583260921966,0.327131899044879,0.340010329838016,9,FALSE,2.01955054389607e-05,0.0221867455059014,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
91.4787721889721,-0.0416667326863474,0.463892871161824,-0.0898197305382009,0.928430468860762,0.999953499211426,"330227",0.892329891462225,0.982813557987281,1,1.34907268166823e-05,6.67447755509131e-07,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.0777831874203341,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Iftap",17.1113045260141,104.520805173746,102.693893199464,163.460130086193,64.1455788140397,118.902715442236,80.5944514635009,91.4039378851122,81.247782693552,90.7071226058635,0.265186416749679,0.223129290525263,0.24762791709521,8,FALSE,2.01955054389607e-05,0.0494745586786163,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
106.479475187241,0.203101435218873,0.439551857961875,0.462064786076934,0.644034861811177,0.999953499211426,"190718",0.486226569057089,0.96890553909724,1,1.09818237173901e-06,3.4390823403072e-07,FALSE,FALSE,"upregulated",FALSE,FALSE,1,0.0897394436862187,"weak_effect",FALSE,FALSE,TRUE,FALSE,FALSE,"Pcdh17",20.8311533360172,124.553959498713,155.20781585828,154.119551224125,115.818406192016,97.6253874157308,90.4448844201511,93.1505099466112,89.4546294302744,123.588454550489,0.230525207866875,0.211526286221767,0.222751850262901,7,FALSE,2.01955054389607e-05,0.313161313531313,"RT2_ZT8_leading_edge_dataset",0.00952708410943393,2.02104000061617
