"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","log_var_ctrl","log_var_trt","log_nb1_ctrl","log_nb1_trt","log_nb2_ctrl","log_nb2_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"964",0.00455275369011839,0.00456492300345268,14386,12606,1.8,6.4,7.2,77.3,1.8,6.4,5.4,70.9,3,11.078125,2.10413415427021,4.36054760299676,1.02961941718116,2.00148000021012,1.85629799036563,4.275276264727,1.09861228866811,2.40497244317246,"-"
"969",0.0106138162288367,0.0052696811452683,1565,10623,5.2,1.6,70.7,5.3,5.2,1.6,65.5,3.7,12.5961538461538,2.3125,4.27249074760558,1.84054963339749,1.82454929205105,0.955511445027436,4.19720194766181,1.54756250871601,2.53339151705382,0.838329190404443,"LOC120098778"
"984",0.00900824231970384,0.00329068887435825,3327,17071,11.6,7.2,85.3,23.7,11.6,7.2,73.7,16.5,6.35344827586207,2.29166666666667,4.45782959808938,3.20680324363393,2.53369681395743,2.10413415427021,4.31348009213877,2.86220088092947,1.84899770108297,0.829279354884525,"Grm1"
"986",0.0075154089851463,0.00215598348464457,5518,21513,3,3.4,9,8.3,3,3.4,6,4.9,2,1.44117647058824,2.30258509299405,2.23001440015921,1.38629436111989,1.48160454092422,1.94591014905531,1.77495235091167,0.693147180559945,0.365459773494465,"Grm1"
"1106",0.00690218878933385,0.0118478006544705,6742,1239,22.2,13.4,268.7,113.3,22.2,13.4,246.5,99.9,11.1036036036036,7.45522388059701,5.59731023014568,4.73882657080077,3.14415227867226,2.66722820658195,5.51141058200874,4.61412992735956,2.40726970460451,2.00891497869764,"-"
"1110",0.00390321473738759,0,17504,30214,0.8,0,3.2,0,0.8,0,2.4,0,3,NA,1.43508452528932,0,0.587786664902119,0,1.22377543162212,0,1.09861228866811,NA,"Epm2a"
"1132",0.0103761056714521,0.00493470092810502,1796,11453,3,2.2,18,4.7,3,2.2,15,2.5,5,1.13636363636364,2.94443897916644,1.7404661748405,1.38629436111989,1.16315080980568,2.77258872223978,1.25276296849537,1.6094379124341,0.127833371509885,"-"
"1137",0.00392441303896822,0.00315883910816581,17405,17490,68.4,45.8,809.3,165.7,68.4,45.8,740.9,119.9,10.8318713450292,2.617903930131,6.69740454946668,5.11619578975675,4.23988686751276,3.8458832029236,6.60921446319548,4.79496375762075,2.38249283879411,0.962373970913329,"Utrn"
"1138",0.0052230848320897,0.00284035715974377,11556,18627,3.4,3.4,21.8,12.3,3.4,3.4,18.4,8.9,5.41176470588235,2.61764705882353,3.1267605359604,2.58776403522771,1.48160454092422,1.48160454092422,2.96527306606928,2.29253475714054,1.68857523299282,0.962275845115978,"Utrn"
"1272",0.00126662581272454,0.011511749716636,27422,1448,11.4,8.8,73.3,46.7,11.4,8.8,61.9,37.9,5.42982456140351,4.30681818181818,4.30811095172371,3.8649313978943,2.51769647261099,2.28238238567653,4.1415461637064,3.6609942506244,1.6919068242901,1.46019939060422,"-"
"1282",0.0065966602672177,0.00157951517021803,7421,23683,8,10.4,39.5,44.3,8,10.4,31.5,33.9,3.9375,3.25961538461538,3.70130197411249,3.81330703248899,2.19722457733622,2.43361335540045,3.48124008933569,3.55248682920838,1.37054600415175,1.18160920823908,"Ltv1"
"1293",0.00735769248924995,0.0082514688452955,5805,4786,8.4,7.6,30.3,51.3,8.4,7.6,21.9,43.7,2.60714285714286,5.75,3.44361809754611,3.95699637107088,2.24070968927596,2.15176220325946,3.13113691056019,3.79997350161952,0.958254930973187,1.74919985480926,"Phactr2"
"1295",0.00406811527015535,0.000804594126099183,16610,26751,18.4,10.6,198.8,15.3,18.4,10.6,180.4,4.7,9.80434782608696,0.443396226415094,5.29731686621445,2.79116510781272,2.96527306606928,2.45100509811232,5.20070453768104,1.7404661748405,2.28282594301358,-0.813291492402008,"Phactr2"
"1345",0.0044019545768107,0.00853647449927692,14977,4310,0.8,5.2,3.2,23.7,0.8,5.2,2.4,18.5,3,3.55769230769231,1.43508452528932,3.20680324363393,0.587786664902119,1.82454929205105,1.22377543162212,2.9704144655697,1.09861228866811,1.2691121064969,"Pex3"
"1346",0.00509536062798312,0.00321317697324136,12116,17348,19.2,10.2,85.7,34.7,19.2,10.2,66.5,24.5,3.46354166666667,2.40196078431373,4.4624538837865,3.57515068878559,3.00568260440716,2.41591377830105,4.21212759787848,3.23867845216438,1.24229166862807,0.876285397260456,"Pex3"
"1367",0.00472516328336235,0.000609588837340774,13656,27474,282.8,190.2,17375.7,5407.2,282.8,190.2,17092.9,5217,60.4416548797737,27.4290220820189,9.76288550737342,8.59567159928749,5.64826976472594,5.2533200006173,9.746476953703,8.55986946569667,4.10167851756864,3.3116016529111,"Aig1"
"1369",0.00258158086875597,0.00190587399183797,23794,22373,11.6,3.8,106.3,17.2,11.6,3.8,94.7,13.4,8.16379310344828,3.52631578947368,4.67562864963665,2.90142159408275,2.53369681395743,1.56861591791385,4.56121829845891,2.66722820658195,2.09970890207971,1.26025364022453,"Aig1"
"1473",6.19926869510731e-05,0.00890175292071928,30545,3830,8,4.8,3.5,31.7,8,4.8,0,26.9,-0.5625,5.60416666666667,1.50407739677627,3.48737507790321,2.19722457733622,1.75785791755237,0,3.32862668882732,NA,1.72351036869395,"Adgrg6"
"1501",0.00254366280852049,0.00113012437577536,23928,25530,13.8,12.8,37.7,21.7,13.8,12.8,23.9,8.9,1.73188405797101,0.6953125,3.65583960003574,3.12236492448736,2.69462718077007,2.62466859216316,3.21486780347066,2.29253475714054,0.549209866774306,-0.363393894187477,"Vta1"
"1540",0.00548671459506086,0.00651209031078991,10547,7416,7.8,27.8,49.7,555.7,7.8,27.8,41.9,527.9,5.37179487179487,18.9892086330935,3.92592591059714,6.32202649518946,2.17475172148416,3.3603753871419,3.75887182593397,6.27079937807193,1.68116209323255,2.94387085113298,"-"
"1576",0,0.00973786460758472,30656,2920,0,2.4,0,5.3,0,2.4,0,2.9,NA,1.20833333333333,0,1.84054963339749,0,1.22377543162212,0,1.3609765531356,NA,0.189241999638528,"-"
"1579",0.00583011350972861,0.0134837001800637,9467,570,5.4,12.8,23.3,234.7,5.4,12.8,17.9,221.9,3.31481481481481,17.3359375,3.1904763503465,5.46255980994209,1.85629799036563,2.62466859216316,2.9391619220656,5.40672324039182,1.19840175927648,2.85278165901298,"-"
"1634",0.00517562013426724,0.00264196342336885,11708,19370,134.4,108.2,4854.8,703.7,134.4,108.2,4720.4,595.5,35.1220238095238,5.50369685767098,8.48792914572971,6.55777218033298,4.90823336047817,4.6931810633108,8.45986064476899,6.39107924153797,3.55882839266254,1.70542002238297,"Heca"
"1655",0.00116748488609563,0.00664269137394855,27670,7194,83,37.4,2528.5,812.3,83,37.4,2445.5,774.9,29.4638554216867,20.7192513368984,7.83577693373199,6.70110004517273,4.43081679884331,3.64805745959368,7.80241371072918,6.6540236458999,3.38316427218281,3.03106328434942,"Abracl"
"1656",0.00366299602618397,0.00435408824338762,18796,13105,10.2,7.6,83.7,22.3,10.2,7.6,73.5,14.7,7.20588235294118,1.93421052631579,4.43911560165801,3.14845336057166,2.41591377830105,2.15176220325946,4.31079912538551,2.75366071235426,1.97489768592857,0.659699246492405,"Abracl"
"1683",0.00157257380345437,0.00714359738838269,26717,6452,21.2,35.6,119.2,537.3,21.2,35.6,98,501.7,4.62264150943396,14.0926966292135,4.78915702210111,6.28841602556691,3.10009228887823,3.60004824040732,4.59511985013459,6.21999357069853,1.53096629699261,2.64565669363222,"Ccdc28a"
"1693",0.00865877143016338,0.00258187291761634,3817,19601,45.2,16.6,1302.7,164.3,45.2,16.6,1257.5,147.7,27.820796460177,8.89759036144578,7.17296165466873,5.10776200482698,3.83297979808769,2.86789890204411,7.13767581457537,5.00193085346611,3.32578381513571,2.18578049417484,"LOC102549339"
"1713",0.00799015951368953,0.00765527075879865,4740,5729,4.6,7.2,28.8,26.7,4.6,7.2,24.2,19.5,5.26086956521739,2.70833333333333,3.39450839351136,3.32143241319329,1.7227665977411,2.10413415427021,3.22684399451738,3.02042488614436,1.66029632966759,0.996333439547691,"Hebp2"
"1741",0.00308427852994235,0.00216612248362311,21850,21486,86.2,65,1130.7,1078.5,86.2,65,1044.5,1013.5,12.1171693735499,15.5923076923077,7.0314762059719,6.98425324995486,4.46820433091493,4.18965474202643,6.95225051886869,6.92215115926587,2.49462340332697,2.74677769599642,"-"
"1742",0.00509693052953102,0.00366763311091312,12108,15912,5,2.2,16,12.2,5,2.2,11,10,2.2,4.54545454545454,2.83321334405622,2.58021682959233,1.79175946922805,1.16315080980568,2.484906649788,2.39789527279837,0.78845736036427,1.51412773262978,"-"
"1866",0.00554484911732539,0.000534199408180265,10373,27749,5.2,3.4,15.7,31.8,5.2,3.4,10.5,28.4,2.01923076923077,8.35294117647059,2.81540871942271,3.4904285153901,1.82454929205105,1.48160454092422,2.4423470353692,3.38099467434464,0.702716631576096,2.12261371354504,"Tnfaip3"
"1895",0.0037916372918725,0.00253577388648016,18078,19875,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3,1.02961941718116,1.43508452528932,0.470003629245736,0.587786664902119,0.78845736036427,1.22377543162212,0.693147180559946,1.09861228866811,"-"
"1910",0.00148516753440358,0.00699851707617752,26952,6636,18.4,2.6,381.8,33.8,18.4,2.6,363.4,31.2,19.75,12,5.9475126595788,3.54961738678043,2.96527306606928,1.28093384546206,5.8982521653858,3.47196645255036,2.98315349134713,2.484906649788,"Slc35d3"
"1918",0.00506695244206642,0.00464029539875341,12209,12404,5.4,8,14.3,29,5.4,8,8.9,21,1.64814814814815,2.625,2.72785282839839,3.40119738166216,1.85629799036563,2.19722457733622,2.29253475714054,3.09104245335832,0.499652323167865,0.965080896043587,"Pex7"
"1922",0.00289186690919852,0.00715850314666568,22686,6427,178.6,325.6,20558.3,100468.3,178.6,325.6,20379.7,100142.7,114.108062709966,307.563574938575,9.93106867229689,11.5176074871782,5.1907321558681,5.78873618053636,9.92234365358627,11.5143614334738,4.73714591791194,5.72868181364492,"LOC102547604"
"1929",0.00336204617703886,0.0100383306827076,20381,2554,0.6,4.6,1.8,43.8,0.6,4.6,1.2,39.2,2,8.52173913043478,1.02961941718116,3.80220813942094,0.470003629245736,1.7227665977411,0.78845736036427,3.69386699562498,0.693147180559946,2.14262044330137,"Map3k5"
"1941",0.0174806024768993,0.0124764231222581,14,923,32.8,14.2,4829.7,271.2,32.8,14.2,4796.9,257,146.246951219512,18.0985915492958,8.48274666368187,5.60653709021737,3.52046080248897,2.72129542785223,8.47593360116493,5.55295958492162,4.98529663953237,2.895834120288,"Map7"
"1946",0.00535830986809337,0.00549097748045775,11030,10127,22.4,11.4,141.3,56.3,22.4,11.4,118.9,44.9,5.30803571428572,3.93859649122807,4.95793750509581,4.04830062372069,3.15273602236366,2.51769647261099,4.78665806203347,3.8264651170665,1.66922184483574,1.37082443934776,"-"
"1955",0.00461951274745156,0.000713570307559705,14138,27084,35.2,37.4,675.7,106.3,35.2,37.4,640.5,68.9,18.1960227272727,1.84224598930481,6.51722804323818,4.67562864963665,3.58905911883173,3.64805745959368,6.46380918405569,4.24706564923976,2.90120303873274,0.610985473599127,"Pde7b"
"2081",0.00478061585950915,0,13322,30215,1.2,0,7.2,0,1.2,0,6,0,5,NA,2.10413415427021,0,0.78845736036427,0,1.94591014905531,0,1.6094379124341,NA,"Pde7b"
"2104",0.0103987624245982,5.47735425835039e-06,1769,29965,12.4,0.6,545.3,1.8,12.4,0.6,532.9,1.2,42.9758064516129,2,6.30316827540167,1.02961941718116,2.59525470695687,0.470003629245736,6.28020855550614,0.78845736036427,3.76063731669175,0.693147180559946,"LOC120098802"
"2155",0.00448653572797387,0.0015868858054209,14663,23663,18.2,6.4,507.2,6.3,18.2,6.4,489,0,26.8681318681319,-0.0156250000000001,6.23087507088606,1.98787434815435,2.95491027903374,2.00148000021012,6.19440539110467,0,3.29094089539212,NA,"Ptprk"
"2159",0.0104133873700324,0.000328367161604021,1748,28499,9.2,11.6,76.7,1.3,9.2,11.6,67.5,0,7.33695652173913,-0.887931034482759,4.3528552573736,0.832909122935104,2.32238772029023,2.53369681395743,4.22683374526818,0,1.99292411382349,NA,"Ptprk"
"2181",0.00498049248731062,0.00189174565507639,12563,22489,6.2,1.2,15.2,2.7,6.2,1.2,9,1.5,1.45161290322581,1.25,2.78501124223834,1.30833281965018,1.97408102602201,0.78845736036427,2.30258509299405,0.916290731874155,0.372675285285174,0.22314355131421,"Ptprk"
"2244",0.00665300386352431,0.00408141974829807,7312,14100,2.8,0.6,39.2,1.8,2.8,0.6,36.4,1.2,13,2,3.69386699562498,1.02961941718116,1.33500106673234,0.470003629245736,3.62167070442049,0.78845736036427,2.56494935746154,0.693147180559946,"-"
"2383",0.00542939785812342,0.00201890534132284,10723,22039,249.2,181.6,22984.2,3147.8,249.2,181.6,22735,2966.2,91.2319422150883,16.3337004405286,10.0426058095294,8.05477670685793,5.52226059803281,5.20729796816087,10.0317048503369,7.99537402617538,4.51340507934581,2.79323048514067,"Epb41l2"
"2456",0.00342789830945496,0.00395076907721104,19880,14735,57.6,26.6,1203.3,104.8,57.6,26.6,1145.7,78.2,19.890625,2.93984962406015,7.09365376426643,4.6615505194242,4.07073469658297,3.3178157727231,7.04464353104426,4.37197629882038,2.99024851519773,1.07835843176361,"Med23"
"2485",0.00640879679675905,0.00294499669943706,7911,18297,12,25.2,54.5,140.2,12,25.2,42.5,115,3.54166666666667,4.56349206349206,4.01638302075239,4.95017732505914,2.56494935746154,3.26575941076705,3.77276093809464,4.75359019110636,1.26459742614237,1.51808813384587,"Ccn2"
"2500",0.000900500555278602,0.00498454820401811,28329,11335,12.8,16.2,61.7,59.2,12.8,16.2,48.9,43,3.8203125,2.65432098765432,4.13836144763888,4.09767235231478,2.62466859216316,2.84490938381941,3.91002100275747,3.78418963391826,1.34033222555525,0.976188873455224,"Moxd1"
"2513",0.00254242498429904,0.00367069711053639,23931,15853,109.2,77.6,2488.7,1387.3,109.2,77.6,2379.5,1309.7,21.790293040293,16.8775773195876,7.81991750027251,7.23583525604076,4.70229689671881,4.36437169943516,7.77506582863457,7.1783166246255,3.08146459725036,2.82598595514618,"Stx7"
"2515",0.00390321473738759,0,17505,30216,0.8,0,3.2,0,0.8,0,2.4,0,3,NA,1.43508452528932,0,0.587786664902119,0,1.22377543162212,0,1.09861228866811,NA,"Stx7"
"2554",0.00911225757646231,0.00775773426031384,3171,5451,3.8,1.2,12.7,2.7,3.8,1.2,8.9,1.5,2.34210526315789,1.25,2.61739583283408,1.30833281965018,1.56861591791385,0.78845736036427,2.29253475714054,0.916290731874155,0.851050210005754,0.22314355131421,"-"
"2555",0.000492277693236825,0.00416003318607244,29235,13865,20,12.6,47,56.8,20,12.6,27,44.2,1.35,3.50793650793651,3.87120101090789,4.05698877567833,3.04452243772342,2.61006979274201,3.3322045101752,3.81109708683819,0.300104592450338,1.25502797512622,"Slc18b1"
"2563",0,5.47735425835039e-06,30657,29966,0,0.6,0,1.8,0,0.6,0,1.2,NA,2,0,1.02961941718116,0,0.470003629245736,0,0.78845736036427,NA,0.693147180559946,"LOC100910237"
"2569",0.00438844460485505,0.00813993182584116,15216,4901,15.6,8.2,149.3,30.2,15.6,8.2,133.7,22,8.57051282051282,2.68292682926829,5.01263329675893,3.44041809481544,2.8094026953625,2.21920348405499,4.90305008341632,3.13549421592915,2.14832756985241,0.986908299088109,"-"
"2587",0.00998614391554623,0.00621031685400378,2177,8202,2.8,3.8,16.7,6.7,2.8,3.8,13.9,2.9,4.96428571428571,0.763157894736842,2.87356463957978,2.04122032885964,1.33500106673234,1.56861591791385,2.70136121295141,1.3609765531356,1.60226942295549,-0.270290329739912,"-"
"2591",0.0123730445817226,0.0020424845907736,544,21938,7.2,14.8,49.7,206.7,7.2,14.8,42.5,191.9,5.90277777777778,12.9662162162162,3.92592591059714,5.33609473088207,2.10413415427021,2.76000994003292,3.77276093809464,5.26217191991168,1.77542304990836,2.56234722224358,"LOC120098884"
"2598",0.00475758867213371,0,13534,30217,4.2,0,6.7,0,4.2,0,2.5,0,0.595238095238095,NA,2.04122032885964,0,1.64865862558738,0,1.25276296849537,0,-0.518793793415168,NA,"Tbpl1"
"2605",0.00830617745189311,0.00163545831921684,4248,23491,9.8,6.4,97.7,21.3,9.8,6.4,87.9,14.9,8.96938775510204,2.328125,4.59208494643944,3.10458667846607,2.37954613413017,2.00148000021012,4.48751214251986,2.76631910922619,2.1938174190146,0.845063222585787,"Slc2a12"
"2625",0.00372609496417488,0.00248431538887816,18518,20126,58.6,62.4,1237.3,301.8,58.6,62.4,1178.7,239.4,20.1143344709898,3.83653846153846,7.12149475022105,5.71307252156329,4.0876555740713,4.14946386144318,7.0730154478478,5.48230420266105,3.00143271864956,1.34457051774849,"Sgk1"
"2665",0.00211997113129179,0.00148664041879409,25175,24093,4.6,1.2,13.8,2.7,4.6,1.2,9.2,1.5,2,1.25,2.69462718077007,1.30833281965018,1.7227665977411,0.78845736036427,2.32238772029023,0.916290731874155,0.693147180559946,0.22314355131421,"Sgk1"
"2674",0.00500334600444269,0,12485,30218,6,0,20,0,6,0,14,0,2.33333333333333,NA,3.04452243772342,0,1.94591014905531,0,2.70805020110221,0,0.847297860387204,NA,"-"
"2704",0.00332690295749597,0.00294668066567377,20757,18290,8.2,5.4,52.7,3.3,8.2,5.4,44.5,0,5.42682926829268,-0.388888888888889,3.98341300151482,1.45861502269952,2.21920348405499,1.85629799036563,3.8177123259569,0,1.69135503490199,NA,"Trdn"
"2816",0.00993617306365503,0.00206329137917807,2220,21865,57.2,18.2,2298.7,102.7,57.2,18.2,2241.5,84.5,39.1870629370629,4.64285714285714,7.74053395862728,4.64150211523548,4.06388535473739,2.95491027903374,7.71534659393295,4.44851637594271,3.66834666520974,1.53532994028038,"Hddc2"
"2817",0.00762934006984168,0.00354480017072052,5316,16282,2.2,1.8,4.2,7.2,2.2,1.8,2,5.4,0.909090909090909,3,1.64865862558738,2.10413415427021,1.16315080980568,1.02961941718116,1.09861228866811,1.85629799036563,-0.0953101798043249,1.09861228866811,"Hddc2"
"2845",0.00532871711629951,0.00189174565507639,11157,22490,1.6,1.8,12.8,2.7,1.6,1.8,11.2,0.9,7,0.5,2.62466859216316,1.30833281965018,0.955511445027436,1.02961941718116,2.50143595173921,0.641853886172395,1.94591014905531,-0.693147180559945,"-"
"2900",0.00591963776027211,0.00171111243798027,9187,23215,84.2,46.6,3537.2,269.3,84.2,46.6,3453,222.7,41.0095011876485,4.77896995708155,8.17137340223451,5.5995324532824,4.44500143383527,3.86283276123737,8.14728825870662,5.41030586849608,3.71380377614171,1.56422503313172,"Echdc1"
"2935",0.00452470172158821,0.0101876459798517,14495,2453,4.4,2.4,13.3,15.3,4.4,2.4,8.9,12.9,2.02272727272727,5.375,2.66025953726586,2.79116510781272,1.68639895357023,1.22377543162212,2.29253475714054,2.63188884013665,0.704446735813879,1.68175857401373,"Kiaa0408L"
"2937",5.75589694167209e-05,0.0124856459542972,30551,918,29.6,13.2,1123.3,97.7,29.6,13.2,1093.7,84.5,36.9493243243243,6.40151515151515,7.02491589875571,4.59208494643944,3.42100000895834,2.65324196460721,6.99823563211051,4.44851637594271,3.60954736101117,1.8565347047708,"Kiaa0408L"
"2944",0.00119055282418359,0.000342012870800379,27616,28454,22,22,71.5,55.5,22,22,49.5,33.5,2.25,1.52272727272727,4.28358656186063,4.0342406381524,3.13549421592915,3.13549421592915,3.92197333628131,3.54095932403731,0.810930216216329,0.420502985472705,"Kiaa0408L"
"2954",0.0115162488398568,0.00677273245308068,959,6991,5.8,2.6,30.2,15.8,5.8,2.6,24.4,13.2,4.20689655172414,5.07692307692308,3.44041809481544,2.82137888640921,1.91692261218206,1.28093384546206,3.23474917402449,2.65324196460721,1.43672521474678,1.62470538456489,"Kiaa0408L"
"3037",0.00423472663404619,0.00309751268814918,15894,17688,1178.2,649.8,668890.7,93542.2,1178.2,649.8,667712.5,92892.4,566.722542861993,142.955370883349,13.4133774425978,11.4461786406584,7.07259152143507,6.47820237534488,13.4116144683026,11.4392078781447,6.33986984156561,4.96253248982432,"Rpl26-ps2"
"3038",0.000802284007919652,0.00108822814073524,28522,25683,23,21.2,213.5,717.7,23,21.2,190.5,696.5,8.28260869565217,32.8537735849057,5.36830973836807,6.5774440244744,3.17805383034795,3.10009228887823,5.2548878086207,6.54750251369552,2.11415797863761,3.49206661154189,"Rpl26-ps2"
"3039",0.00497948881218597,0.0047885639451581,12567,11741,81,29.2,2603.5,421.2,81,29.2,2522.5,392,31.141975308642,13.4246575342466,7.86499599718525,6.04547913541422,4.40671924726425,3.40784192438082,7.83340210578032,5.97380961186926,3.43855659755533,2.59709313051623,"Lrrc14b"
"3046",0.0104852380280206,0.00670350248578789,1672,7101,7.6,6,49.3,24,7.6,6,41.7,18,5.48684210526316,3,3.91800507710569,3.2188758248682,2.15176220325946,1.94591014905531,3.75419892023458,2.94443897916644,1.70235288151247,1.09861228866811,"Ccdc127"
