"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"90347","Ywhae",1,0.033963158208265,130268.7,260.2,130008.5,11.7773621957796,5.56528639740228,11.7753628036908,6.21390454583722
"77636","Dusp3",2,0.0301623744386928,22202,97,22105,10.0079826938656,4.58496747867057,10.0036043438709,5.42884812775696
"49798","Pgm2l1",3,0.025655753164433,3200,40,3160,8.07121853996986,3.71357206670431,8.05864371221562,4.36944785246702
"386531","LOC120102252",4,0.0233474012011672,4279,37,4242,8.36170828857584,3.63758615972639,8.35302584520232,4.7418722224804
"178462","Nefm",5,0.0230988827502067,14201.5,65,14136.5,9.56117328443128,4.18965474202643,9.55658612042438,5.38212811416314
"73573","Psmd11",6,0.0223404339386574,801.2,26.8,774.4,6.68735795333595,3.32503602069659,6.65337902523683,3.36368664844556
"324904","Zeb2",7,0.0220678131717123,939.2,26.8,912.4,6.84609261859003,3.32503602069659,6.8171739007509,3.52767660289342
"140286","LOC100910850",8,0.021887375122198,798.3,24.6,773.7,6.68373634463197,3.24259235148552,6.65247585763786,3.44843775861709
"433694","Stk40",9,0.0212525035259725,586.8,18.6,568.2,6.37638675398482,2.97552956623647,6.3442318662157,3.41931188870093
"506428","Rnf214",10,0.0211952586601947,699.2,18.2,681,6.55136600852057,2.95491027903374,6.52502965784346,3.62214071206676
"426214","-",11,0.0210747208861,1413.5,30,1383.5,7.25453139074162,3.43398720448515,7.23309434261102,3.83117441756483
"205134","Ccdc124",12,0.0208090863203582,9047.5,47,9000.5,9.11035427710026,3.87120101090789,9.10514650909768,5.2548878086207
"247243","Ldlrad4",13,0.0205429103195364,447.8,15.4,432.4,6.10657735420849,2.79728133483015,6.07166108910226,3.33498357634547
"523232","-",14,0.0204149704829052,5073.8,32.6,5041.2,8.53204239426644,3.51452606696916,8.52559777376005,5.04108713959067
"386526","LOC120102252",15,0.0204070155831595,1031.3,27.6,1003.7,6.93954460147154,3.35340671782581,6.91244426846827,3.59363267809665
"416922","-",16,0.0204046084275767,921.2,18.2,903,6.82676211977261,2.95491027903374,6.80682936039218,3.90430095933424
"546046","Hsp90ab1",17,0.0202446534523514,628.2,16.2,612,6.44444917118412,2.84490938381941,6.41836493593621,3.63172104027399
"546051","Hsp90ab1",18,0.0199479618523293,504.8,14.6,490.2,6.22614133423586,2.74727091425549,6.19685137683293,3.51379194237972
"415650","Taf12",19,0.0198795168972233,431,15,416,6.06842558824411,2.77258872223978,6.0330862217988,3.32263505915905
"229213","-",20,0.0198577452746885,3632.3,30.4,3601.9,8.19789660519512,3.44680789291421,8.18949435571402,4.7747741545841
"174560","-",21,0.0197005455943922,324.7,15.2,309.5,5.78597671228219,2.78501124223834,5.73818390137353,3.01366266427242
"435219","-",22,0.019691999748902,334.7,16.8,317.9,5.81621790398599,2.87919845729804,5.76487757401601,2.94035798150754
"279714","Prpf38b",23,0.019673630412725,14661.5,121,14540.5,9.59304849296173,4.80402104473326,9.58476190945288,4.78890259279498
"508551","Loxl1",24,0.0195961659314978,244.8,14.6,230.2,5.50451819713193,2.74727091425549,5.44328313679822,2.75792696757349
"39274","Pnma8b",25,0.0194715835111948,568.2,17.8,550.4,6.3442318662157,2.9338568698359,6.3124604985897,3.43144682932109
"102677","Tomm70",26,0.0194170858779229,442.3,21.4,420.9,6.09424674175101,3.10906095886099,6.04476831913029,2.97900435374872
"25174","Snx32",27,0.0193917747681317,946863.5,816,946047.5,13.7609112785095,6.70563909486,13.7600491152188,7.05563370322585
"449384","Dglucy",28,0.0193685329338823,956.7,15.8,940.9,6.86453457652757,2.82137888640921,6.84789911182877,4.0868269239798
"540830","Scg2",29,0.0193674009336668,653.7,15.2,638.5,6.48417711544705,2.78501124223834,6.4606866210189,3.73782624762036
"158994","Ppp2r2c",30,0.0191515894994843,766.7,19.2,747.5,6.64339903183385,3.00568260440716,6.61807120385968,3.66182402623111
"463187","Rbm25",31,0.0190891738860414,471.2,13.2,458,6.15740262465141,2.65324196460721,6.12905021006055,3.54665235452186
"572051","-",32,0.0189849247011536,310.3,15.4,294.9,5.74075707744756,2.79728133483015,5.69002155940616,2.95226880640165
"95319","Nsf",33,0.0188941321561723,246.8,11.4,235.4,5.51262196919504,2.51769647261099,5.46552528553194,3.02767283942573
"55979","Sptbn2",34,0.0187414643945451,216.8,12.4,204.4,5.38357721049886,2.59525470695687,5.32495929749446,2.80238238571856
"143545","-",35,0.0187406948391913,186.5,12,174.5,5.23377884541047,2.56494935746154,5.16763904290592,2.67701809185448
"248000","Smad2",36,0.018705117288053,414,12,402,6.0282785202307,2.56494935746154,5.99893656194668,3.51154543883102
"15735","Lrrc28",37,0.0186935994045853,181.2,12.8,168.4,5.20510498482586,2.62466859216316,5.13226278221795,2.57689693088265
"106665","Osbpl11",38,0.0186654129371581,222.3,10.4,211.9,5.40851615884611,2.43361335540045,5.36082257189943,3.01430865912693
"303313","Elapor1",39,0.0186587116339237,238.7,10.8,227.9,5.47938814144034,2.46809953147162,5.43328522695852,3.04936080212146
"338003","Zfp335",40,0.0186516322562432,258.2,9.8,248.4,5.55759996447812,2.37954613413017,5.51905803324594,3.2326579643828
"355309","Kat14",41,0.0186510249446632,221.2,12.8,208.4,5.40357787720553,2.62466859216316,5.34424629843644,2.79001413895364
"415098","Ak2",42,0.0186038215750766,217,13,204,5.38449506278909,2.63905732961526,5.32300997913841,2.75317063638268
"398573","Atn1",43,0.0185943312787133,285.2,11.2,274,5.65669086712235,2.50143595173921,5.61677109766657,3.19721432808702
"18054","Dlg2",44,0.0185834871332754,3234.2,52.2,3182,8.08184602882615,3.9740583963476,8.06557942728209,4.11018271400914
"233923","Ubbp4",45,0.0184725168504419,1257,24,1233,7.13727843726039,3.2188758248682,7.11801620446533,3.9391516728164
"315620","Pfdn6",46,0.0183160149851315,382.5,12,370.5,5.94933962080731,2.56494935746154,5.91754886415781,3.42994679494814
"225502","Nrn1",47,0.0182793076091615,1915.8,28.6,1887.2,7.55841240792113,3.38777436133001,7.54337927329842,4.18944281026766
"355829","Xrn2",48,0.0182757372818164,234.8,10.4,224.4,5.46298398810327,2.43361335540045,5.41787660160568,3.07162436750121
"417259","Padi2",49,0.0182719450596731,1814.5,22,1792.5,7.50411619085439,3.13549421592915,7.49192429697234,4.40032411911546
"241222","Mapre2",50,0.0182276377652262,1466.3,32.4,1433.9,7.29117925621342,3.50855589998265,7.26885043935436,3.78999486092271
"261879","Tcf25",51,0.0181875136318532,1777.7,36.8,1740.9,7.48363803938143,3.63230910262554,7.46273175048342,3.85665965468979
"89852","-",52,0.0180683368993923,163.8,10.6,153.2,5.10473261747537,2.45100509811232,5.03825046112923,2.67089025618847
"264270","Scamp1",53,0.0180210989896542,229.7,8.8,220.9,5.44111816517971,2.28238238567653,5.40222682993855,3.22295838894191
"343726","Prpf40a",54,0.0179832226182552,3185.2,42.8,3142.4,8.06658426313879,3.7796338173824,8.05306029564223,4.2962040155724
"410816","Focad",55,0.0179601119365811,151.8,10.6,141.2,5.02912987673242,2.45100509811232,4.95723451736914,2.58932332394112
"485480","Cbx5",56,0.0179579235773889,185.3,9.6,175.7,5.22735827760754,2.36085400111802,5.17445337932565,2.90701489671926
"92007","Taf15",57,0.017863357703758,699.7,26.8,672.9,6.55207983537649,3.32503602069659,6.51308173195217,3.22319484267746
"214297","-",58,0.0178288639892845,176.8,9.4,167.4,5.1806593230798,2.34180580614733,5.12634210180823,2.87967646877942
"65376","E4f1",59,0.0177978808662946,190.7,9.2,181.5,5.2559316500516,2.32238772029023,5.20675017302255,2.98205216964991
"435225","Dhdds",60,0.0177899610441193,5993.2,77.2,5916,8.69854761401999,4.35926964755127,8.68558484267669,4.33901636679996
"450194","Setd3",61,0.0176153845823881,38812.7,125.2,38687.5,10.5665285560723,4.83786795010711,10.5632976772351,5.73335937076095
"18321","Thrsp",62,0.0175736960907595,1060.7,48.8,1011.9,6.96762667601953,3.90801498403061,6.92057278269275,3.03185471787661
"510799","Tmod2",63,0.0175305073793919,4175.7,42.8,4132.9,8.33727674003613,3.7796338173824,8.32697655030231,4.57019651613163
"368174","Dgki",64,0.0174965287987885,588.8,18.6,570.2,6.37978349638118,2.97552956623647,6.34773941102537,3.42282559575942
"52693","Rbbp6",65,0.017424871034937,128.7,9.2,119.5,4.8652240913224,2.32238772029023,4.79164975293071,2.56411288731657
"452174","Nrxn1",66,0.0174090185849567,153.2,8.8,144.4,5.03825046112923,2.28238238567653,4.97948856509942,2.79783550497456
"386547","LOC120102252",67,0.0173661691138589,169.7,8.8,160.9,5.13990762980039,2.28238238567653,5.08697886068359,2.90603133251418
"95969","Psmc5",68,0.0173642047688268,623.3,18.4,604.9,6.4366310220677,2.96527306606928,6.40671495595094,3.49271249049793
"62451","Fam160b1",69,0.0173459859591322,218,8,210,5.3890717298165,2.19722457733622,5.35185813347607,3.26766598903763
"211256","Smim19",70,0.0173090867366061,123.5,10,113.5,4.82430571590476,2.39789527279837,4.74057482299429,2.42921774392741
"417472","Ddi2",71,0.0172970193221928,141.5,9,132.5,4.95934199970871,2.30258509299405,4.8941014778403,2.68935806809006
"572826","Pbdc1",72,0.0172774335237147,118.8,9.6,109.2,4.78582368568135,2.36085400111802,4.70229689671881,2.43141796483701
"233165","Fhod3",73,0.0171695487940573,123.8,8.6,115.2,4.82671245593533,2.26176309847379,4.75531284441781,2.59490754500233
"301690","Anp32e",74,0.017165078590118,105.5,10,95.5,4.66814498514948,2.39789527279837,4.56954300834494,2.25654115449264
"572137","Stard8",75,0.0171642711936196,146,11,135,4.99043258677874,2.484906649788,4.91265488573605,2.50737950564006
"161812","Commd1",76,0.0171528815515909,130.8,7.4,123.4,4.88128562206841,2.12823170584927,4.82350218030508,2.81395111126116
"326820","Csrnp3",77,0.0171348195711262,127.2,8.2,119,4.85359154448657,2.21920348405499,4.78749174278205,2.67498933884132
"279715","Prpf38b",78,0.0171281128671136,336.7,18.2,318.5,5.82215792739152,2.95491027903374,5.76675727381759,2.86220088092947
"38234","Peg3",79,0.0170430769494553,811.7,25.8,785.9,6.70036203775916,3.28840188751681,6.66810117554094,3.41645506594456
"527263","-",80,0.0170281049424122,6788.8,86.6,6702.2,8.82317676503793,4.47278099794235,8.81034030329908,4.34889129412186
"373019","Aak1",81,0.0170086135321143,4476.7,45.2,4431.5,8.40686480072065,3.83297979808769,8.39671903794836,4.58539631934027
"329996","-",82,0.0170025200769648,2230.3,46.6,2183.7,7.71033965424046,3.86283276123737,7.68923379833205,3.84717542366072
"429647","-",83,0.0169953165622873,131.2,8.8,122.4,4.88431592741759,2.28238238567653,4.81543111147129,2.63254264859406
"329429","Mdk",84,0.0169859347022772,32694.5,90,32604.5,10.3949927327367,4.51085950651685,10.392236264781,5.89239592430815
"93980","Osbpl7",85,0.01698468530665,117.8,8.6,109.2,4.77744140692854,2.26176309847379,4.70229689671881,2.54141886005134
"196303","Sin3b",86,0.0169184193374306,1027.5,27,1000.5,6.93585670909301,3.3322045101752,6.90925415510587,3.61241828801946
"243161","Ankhd1",87,0.0169176186091432,578.3,22.4,555.9,6.36182047810258,3.15273602236366,6.32238569059562,3.21152746309843
"340606","Olfm1",88,0.0169041699602577,14917.7,82.8,14834.9,9.6103707385943,4.42843300748804,9.60480519822548,5.18830973049535
"359590","-",89,0.0168881202947403,2841.7,41.2,2800.5,7.95250958374757,3.74242022104197,7.93791026700534,4.21911499529441
"69966","Atpaf2",90,0.0168746323270945,108.3,9.6,98.7,4.69409639518249,2.36085400111802,4.60216567696779,2.33032184796565
"93841","Igf2bp1",91,0.0168656221058622,128,7,121,4.85981240436167,2.07944154167984,4.80402104473326,2.84988039654143
"410326","Psip1",92,0.0168162250854475,176,10,166,5.17614973257383,2.39789527279837,5.11799381241676,2.8094026953625
"401069","Ube2w",93,0.0168143853079268,347.3,10.4,336.9,5.85306417737196,2.43361335540045,5.82274999372024,3.47798034426518
"220990","Rsu1",94,0.0168074193555443,136.2,7.8,128.4,4.92143971529178,2.17475172148416,4.8629083820668,2.80102665756031
"135666","Tnni1",95,0.0167932742039619,182.3,8.4,173.9,5.21112415484566,2.24070968927596,5.16421438202456,3.03024871551097
"505030","LOC108351822",96,0.0167594278382134,94.3,8.6,85.7,4.55702981066016,2.26176309847379,4.4624538837865,2.29909062234427
"472507","-",97,0.0167578182724035,833.3,26.4,806.9,6.72659304990803,3.31054301339402,6.69443828848566,3.41983573470219
"17644","-",98,0.0167373281794873,282.8,17.4,265.4,5.64826976472594,2.91235066461494,5.58499893866623,2.72476791567762
"108381","-",99,0.0167335484387086,230.8,15.4,215.4,5.44587493090565,2.79728133483015,5.37712854697233,2.6381292553027
"336132","-",100,0.0167142245914664,798.8,25.4,773.4,6.68436169641272,3.27336401015227,6.65208853596237,3.41604720514871
"498825","Lrrk2",101,0.0167121523203,102.8,7.4,95.4,4.64246597073179,2.12823170584927,4.5685062016165,2.55659857824412
"36804","Qk",102,0.0167074506981955,101.7,10.8,90.9,4.63181211693451,2.46809953147162,4.52070102936164,2.13021386705326
"578601","Kdm5d",103,0.0167019733439372,105.3,8.4,96.9,4.6662652853479,2.24070968927596,4.58394654953646,2.44544781304745
"543456","Ankrd12",104,0.0166989774476877,124.2,7.8,116.4,4.829912458666,2.17475172148416,4.765586907394,2.70290880160179
"567767","-",105,0.0166989774476877,124.2,7.8,116.4,4.829912458666,2.17475172148416,4.765586907394,2.70290880160179
"42654","Hps5",106,0.016693080788206,141,9,132,4.95582705760126,2.30258509299405,4.89034912822175,2.68557734525015
"297497","-",107,0.0166835616854673,108.8,11.4,97.4,4.69866052907543,2.51769647261099,4.58904080405821,2.14521285524804
"339145","Cbln4",108,0.0166678042724552,123.5,8,115.5,4.82430571590476,2.19722457733622,4.75789127300576,2.66982898828201
"412265","Gpx7",109,0.0166495610762455,103.2,9.2,94,4.64631212931927,2.32238772029023,4.55387689160054,2.32409129821501
"347457","Ssrp1",110,0.0166210807427501,89.3,8.4,80.9,4.50313746042294,2.24070968927596,4.40549899085902,2.26498211821518
"211138","Ap3m2",111,0.016606618578638,116.8,8.6,108.2,4.76898827121749,2.26176309847379,4.6931810633108,2.53221916315292
"356342","Ninl",112,0.0166062115856802,80,9,71,4.39444915467244,2.30258509299405,4.27666611901606,2.0654552997051
"486483","Diras1",113,0.0165935081292652,169.5,13,156.5,5.13873529672357,2.63905732961526,5.05942545826569,2.48810665251867
"241836","-",114,0.0165707367534869,1581.7,32.8,1548.9,7.36688752833924,3.52046080248897,7.34594569170301,3.85487176516362
"539434","Cryga",115,0.0165535128609123,109.7,7.2,102.5,4.70682383971459,2.10413415427021,4.63957161270542,2.65578177255645
"19742","Tmem9b",116,0.0164774291051101,577.8,42.6,535.2,6.36095699475733,3.77505715035499,6.28450722580186,2.53078625553869
"30856","LOC108349710",117,0.0164748978758769,139.2,8.8,130.4,4.94306997460049,2.28238238567653,4.87824610605051,2.69585492800839
"266648","-",118,0.0164497284582271,136.8,6.6,130.2,4.92580335857956,2.02814824729229,4.87672287650999,2.98200208074209
"330991","Elp4",119,0.0164485341793919,450.7,22.8,427.9,6.11301824266056,3.16968558067743,6.06122379152283,2.93212898746238
"395718","Cntn6",120,0.016407407483009,84.8,8.4,76.4,4.45201900649392,2.24070968927596,4.34898678059568,2.20775099032321
"556848","Usp11",121,0.0164016381267741,109.5,9,100.5,4.70501552095781,2.30258509299405,4.62005879848184,2.41293315016291
"196299","Mbl1",122,0.0163874056627665,79.5,8,71.5,4.38825718442452,2.19722457733622,4.28358656186063,2.19025590802013
"295674","Jade1",123,0.0163129848072456,202.3,15.4,186.9,5.3146827206343,2.79728133483015,5.23590990641942,2.49620620504193
