"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"377906","P3h3",1,0.0224388411510448,5205.2,56.2,5149,8.5576055020275,4.04655389838575,8.54675199365778,4.5176410431465
"579569","-",2,0.0222676354574372,48614.7,102.8,48511.9,10.7917018029882,4.64246597073179,10.7895850209408,6.15677905463321
"320904","-",3,0.0220865614393156,1365465.2,539.8,1364925.4,14.1270064667518,6.29304952472875,14.1266110657336,7.83541163250916
"356876","Cdk5rap1",4,0.0215234403533774,3820.3,41.6,3778.7,8.24834595784302,3.75185425327532,8.23739992038469,4.50903514685006
"454788","Pomc",5,0.0200537785412858,93620.7,144.8,93475.9,11.4470174732023,4.98223581957456,11.4454696259292,6.47010544809019
"542423","Mterf4",6,0.0192774322397258,2106.2,44.2,2062,7.65311533098902,3.81109708683819,7.63191651307125,3.84270687549325
"190957","-",7,0.0192039498235303,830.3,20.4,809.9,6.72299074053704,3.06339092202781,6.69814474195051,3.68137588240477
"424062","Cga",8,0.0188567160748765,48565.7,100.8,48464.9,10.7906933898567,4.62301010411642,10.7886157368564,6.17545674794263
"437342","Slc45a1",9,0.0185055694824639,708.3,19.4,688.9,6.56427856820804,3.01553490085017,6.53654665955206,3.56982305652987
"175538","-",10,0.0184010925920165,893,21,872,6.79570577517351,3.09104245335832,6.7719355558396,3.72626698618556
"515480","LOC120094274",11,0.0182153554805092,541.5,19,522.5,6.29618808541461,2.99573227355399,6.26053703031059,3.31418600467253
"350231","-",12,0.0179260293627706,1493,21,1472,7.30921236569276,3.09104245335832,7.29505641646263,4.2498548615654
"241327","-",13,0.0175341670736119,411,17,394,6.02102334934953,2.89037175789616,5.97888576490112,3.14313756524172
"1941","Map7",14,0.0174806024768993,4829.7,32.8,4796.9,8.48274666368187,3.52046080248897,8.47593360116493,4.98529663953237
"180237","-",15,0.0174071563829127,16778.3,78.6,16699.7,9.72790126282208,4.37701409285034,9.72320591369405,5.35877433473647
"215708","Phactr1",16,0.0173367486713172,364.5,18,346.5,5.90126627918983,2.94443897916644,5.85076466500485,2.95751106073379
"196954","Hapln4",17,0.0172150768221294,469.2,14.2,455,6.15315813610597,2.72129542785223,6.12249280951439,3.46705545434374
"165621","-",18,0.0171471682823617,940.8,18.4,922.4,6.84779293780945,2.96527306606928,6.82806251007289,3.91462830433991
"386541","LOC120102252",19,0.0170884624854441,684.3,18.4,665.9,6.52985669859178,2.96527306606928,6.50264010963826,3.58878884450164
"32364","Hivep2",20,0.0170218389485796,4072.3,38.6,4033.7,8.31220876071794,3.67882911826043,8.30268722849761,4.64918707140487
"342509","LOC120101899",21,0.0169951623722332,297.8,12.6,285.2,5.69977445325866,2.61006979274201,5.65669086712235,3.11949387458271
"154464","Rufy3",22,0.0169023393518439,293.7,15.2,278.5,5.68595788974365,2.78501124223834,5.63300229259515,2.90812263151511
"468121","-",23,0.0168855825710361,388.7,14.2,374.5,5.96537721234466,2.72129542785223,5.92825847120419,3.27234983835006
"413301","Dmap1",24,0.016782999783423,306.2,15.8,290.4,5.72749900127352,2.82137888640921,5.6746968937611,2.91124934291772
"258685","Kctd19",25,0.016760409161074,518.7,16.8,501.9,6.2532517220144,2.87919845729804,6.22039134317792,3.39702201025167
"533370","-",26,0.0167350784824575,1164.8,28.6,1136.2,7.06116282561145,3.38777436133001,7.03632437977685,3.68203792229722
"433098","Cap1",27,0.01660508613022,2162562.3,673.4,2161888.9,14.5868047890361,6.51382340668765,14.5864933508152,8.07415338152986
"243210","Ik",28,0.0166025945813543,375.5,21,354.5,5.93091804723995,3.09104245335832,5.8735252492433,2.82618590824876
"146923","RGD1562140",29,0.0165430689587235,609.2,14.2,595,6.41378677228257,2.72129542785223,6.39024066706535,3.73531944093841
"551315","Map2",30,0.0165430660356184,2367.2,25.2,2342,7.76988545189686,3.26575941076705,7.7591874385078,4.53191654964029
"46520","LOC103691193",31,0.0164685925033805,402.8,12.6,390.2,6.00091970587874,2.61006979274201,5.96921893816066,3.43296261423158
"100405","LOC120095602",32,0.0164653396396274,401,15,386,5.99645208861902,2.77258872223978,5.95842469302978,3.24778716836262
"353934","LOC120101677",33,0.0164468059967371,10241,47,10194,9.2342521920225,3.87120101090789,9.22965268300856,5.37940698918993
"229213","-",34,0.0164078480362864,2129.5,36,2093.5,7.66411197293997,3.61091791264422,7.64707014038709,4.06307364700309
"205087","Slc27a1",35,0.0163954763282316,708.3,20.4,687.9,6.56427856820804,3.06339092202781,6.53509612259915,3.5181085776818
"416754","-",36,0.016394944770489,318.5,14,304.5,5.76675727381759,2.70805020110221,5.72194977861165,3.07961375753469
"26553","Zfp91",37,0.0162411746126684,2367.2,49.8,2317.4,7.76988545189686,3.92789635458444,7.74863257156642,3.84018616253235
"63496","Rpl39l",38,0.0161731344658966,336,13,323,5.82008293035236,2.63905732961526,5.78074351579233,3.21270296576112
"470705","LOC108351415",39,0.016152848164681,2108,22,2086,7.65396918047877,3.13549421592915,7.6434829070772,4.5519611822024
"480951","Scrt1",40,0.0161291721575602,1138.8,36.6,1102.2,7.0386080874009,3.62700405039585,7.00597032647909,3.40501522104181
"120304","Ywhag",41,0.0160663518402419,10864.7,52.8,10811.9,9.29336631767456,3.98527346716774,9.28849514477552,5.32189146765874
"284696","-",42,0.0160176091226559,22409.3,74.4,22334.9,10.0172759535862,4.32280727501391,10.0139505284747,5.70444981465933
"19746","Tmem9b",43,0.0159913657257809,237.2,15.2,222,5.4731106569212,2.78501124223834,5.40717177146012,2.68138195402005
"87808","-",44,0.0159788152892485,492.2,16.2,476,6.20091477129019,2.84490938381941,6.16751649088834,3.38040661199308
"83253","Paqr4",45,0.0159347297003509,6880.7,43.2,6837.5,8.83662099342819,3.78872478908365,8.83032368832161,5.06433695148017
"576856","LOC120099376",46,0.0159286491281686,227.3,10.4,216.9,5.43066055353575,2.43361335540045,5.38403624195057,3.0376306116855
"539095","Pard3b",47,0.0159264062654224,489.3,13.6,475.7,6.19501744865719,2.68102152871429,6.16688736221078,3.55471761069623
"266766","Rab3c",48,0.0158515968680409,343.2,14.2,329,5.84122288377744,2.72129542785223,5.79909265446053,3.14281578615816
"103489","-",49,0.0158486144584269,1492.7,29.8,1462.9,7.30901154231625,3.42751468997953,7.28885938617737,3.89366765247268
"472714","-",50,0.0158411513985532,366.3,13.6,352.7,5.90617895282562,2.68102152871429,5.86844909621144,3.2555480445
"535905","-",51,0.0158219146558038,207.8,11.4,196.4,5.34137685600848,2.51769647261099,5.28523212699938,2.84654004051992
"410326","Psip1",52,0.0158184996064467,946.7,24.2,922.5,6.85403799647615,3.22684399451738,6.82817079963929,3.64073474275204
"415341","Ptp4a2",53,0.0157797095542252,205.5,10,195.5,5.33030041240109,2.39789527279837,5.28066243130932,2.97297528643137
"236038","LOC102547034",54,0.0157613874529853,182.7,10.8,171.9,5.21330399222108,2.46809953147162,5.15271339268924,2.76736677825863
"68989","Vdac1",55,0.0157524836861376,4698.8,31.4,4667.4,8.45527523360125,3.47815842279828,8.4485716795382,5.00154955752658
"434440","Lck",56,0.015737197399132,1164.7,32.8,1131.9,7.06107704392579,3.52046080248897,7.03253599587944,3.54122440024828
"243161","Ankhd1",57,0.0157335889641959,1818.2,32.2,1786,7.50615212299627,3.50254987592244,7.48829351515943,4.01576730888608
"394558","LOC100363221",58,0.015717613951841,318,11,307,5.76519110278484,2.484906649788,5.73009978297357,3.32895247478883
"275298","-",59,0.0156878853405825,195.2,9.8,185.4,5.27913454713126,2.37954613413017,5.22789490225149,2.94013326745523
"448112","Tgfb3",60,0.0156542187705618,174.8,11.4,163.4,5.16934698525108,2.51769647261099,5.10230248262208,2.66258782702545
"332926","Frmd5",61,0.015645202692456,283.3,13.6,269.7,5.65003001865695,2.68102152871429,5.60101119662026,2.98724043740368
"90","Tab2",62,0.0156230566478099,518.3,22.6,495.7,6.25248175085027,3.16124671203156,6.2079862221133,3.08802099874829
"191103","Pcdh9",63,0.0155942253964418,7492.3,60.4,7431.9,8.92176456693105,4.1174098351531,8.9136713711167,4.81254772013407
"392893","Lrrtm4",64,0.0155378668496529,175.8,9.4,166.4,5.17501915020354,2.34180580614733,5.12038615805537,2.87368483911115
"265075","Map1b",65,0.015520041928564,477,17,460,6.16961073249146,2.89037175789616,6.13339804299665,3.29801314542692
"330460","Trim44",66,0.0155145464448569,1981.3,53.4,1927.9,7.59201306569617,3.9963641538619,7.56470517123019,3.58637586063927
"41362","Cep89",67,0.0155144020527096,208.2,11.8,196.4,5.34329073219077,2.54944517092557,5.28523212699938,2.81205386444875
"451645","Nrxn1",68,0.0154669040484069,265.5,12,253.5,5.5853742436059,2.56494935746154,5.53930083599058,3.05045717324324
"486899","Fgf22",69,0.0154269260447203,602.2,21.8,580.4,6.40224881669375,3.1267605359604,6.36543898812478,3.28180755121499
"495597","Phf20l1",70,0.0153874805678199,213.3,9.6,203.7,5.36737690247953,2.36085400111802,5.32154549266724,3.05488522475897
"268523","-",71,0.0153286253624166,918.7,24.8,893.9,6.82404752990865,3.25037449192757,6.79671198018881,3.58475025892287
"126747","Taf6",72,0.015316790230694,157.8,13.4,144.4,5.06764554881304,2.66722820658195,4.97948856509942,2.37733251950186
"144911","Slc35f5",73,0.0153084679581316,219,13,206,5.39362754635236,2.63905732961526,5.33271879326537,2.76292681132804
"129055","Dnah10",74,0.0152912944347444,747.5,24,723.5,6.61807120385968,3.2188758248682,6.58548176176074,3.40604671572359
"572970","-",75,0.0152820388469575,1251.7,33.2,1218.5,7.13305650085015,3.53222564406856,7.10619621765597,3.60282599714282
"189342","LOC364417",76,0.0152783987844427,498.7,18.2,480.5,6.21400791835016,2.95491027903374,6.17690623123818,3.2734056343276
"480652","Naprt",77,0.0152309615092795,210.8,9.4,201.4,5.35564243316731,2.34180580614733,5.31024593741331,3.0645832910085
"543842","-",78,0.0151983684294558,269.7,11.2,258.5,5.60101119662026,2.50143595173921,5.55875670260594,3.13898191564744
"282306","LOC100912622",79,0.0151980987804318,458.3,17.4,440.9,6.12970359133175,2.91235066461494,6.09108361213669,3.23234788614341
"81673","Ogfod3",80,0.0151961355202476,157.7,8.8,148.9,5.06701562753236,2.28238238567653,5.00996840510855,2.8285232182058
"296215","Setd7",81,0.0151864736226709,3686.3,37.4,3648.9,8.21264976188905,3.64805745959368,8.20245504894095,4.58051032687201
"360300","Ss18l1",82,0.015160055343323,143.3,9.6,133.7,4.97189446577983,2.36085400111802,4.90305008341632,2.63383538563411
"10434","Pdcd5",83,0.0151457179734871,170.3,11.4,158.9,5.14341640533007,2.51769647261099,5.07454861983991,2.63466171814222
"273921","Ufm1",84,0.0151403708266084,187.2,11.8,175.4,5.23750522715128,2.54944517092557,5.17275414357269,2.69896954846646
