"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.07,2198,2119,2277,0.251388742016246,0.0466955174524783,0.908093140673392,-0.047151212733458,2277,2119,2208,2124,2198,2166,0.446583632903743,0.337898335049117,159,0.567586533409642,0.0209951012281113,32,0.0303030303030303
0.075,2355,2276,2434,0.0881317748228511,0.0771626919249051,0.876991786675983,-0.0268222030725012,2276,2434,2276,2434,2355,2355,0.462896488006307,0.41915188317861,159,0.174015309139417,0.0421481514984469,0,1
0.08,2512,2433,2591,0.0302744267771621,0.0696607169910574,0.881163197401958,-0.00882669176985642,2591,2433,2435,2522,2512,2478.5,0.430022686395109,0.378612983611195,159,0.0345358878636574,0.0369396063789744,33.5,0.0289855072463768
0.085,2670,2591,2749,0.202678075936841,0.0794217414927951,0.899289180054617,-0.0467252966582316,2749,2591,2749,2689,2670,2719,0.440959219637998,0.373651560031254,159,0.450157447144801,0.0437165867045408,49,0.02
0.09,2827,2748,2906,0.233877296416119,0.515880803083138,0.973003930945982,0.33594249056419,2748,2823,2748,2906,2785.5,2827,0.458457794968476,0.447593159403022,159,0.525370870568011,0.346745687060385,41.5,0.0235294117647059
0.095,2984,2905,3063,0.114546105816615,0.10724017822622,0.829475105357041,-0.0493354810915234,2905,3063,2905,3063,2984,2984,0.482716738371108,0.409591617656796,159,0.237693575165145,0.0630306452233847,0,1
0.1,3141,3062,3220,0.178356710595037,0.160943249643195,0.786213834315272,-0.100010112318429,3220,3062,3136,3062,3141,3099,0.491022990317608,0.372229648230407,159,0.391524791534104,0.100316143108421,42,0.0232558139534884
0.105,3298,3219,3377,0.126997876179608,0.0817980258550578,0.837058560899018,-0.0304290875516338,3326,3377,3331,3257,3351.5,3294,0.457153499844381,0.368243730235828,159,0.267711641715956,0.0453664168394962,57.5,0.0170940170940171
0.11,3455,3376,3534,0.147481321470108,0.0753882327162271,0.821061117122177,0.0245235502815735,3534,3376,3485,3395,3455,3440,0.477073963397998,0.438276240193884,159,0.317092043537976,0.0409161624645509,15,0.0625
0.115,3612,3533,3691,0.0266913315032041,0.0776264053755198,0.892509799947582,-0.0376986093335063,3546,3624,3634,3691,3585,3662.5,0.512170746350097,0.388492179205432,159,0.0258979521118681,0.0424701030447172,77.5,0.0127388535031847
0.12,3769,3690,3848,0.116525927997849,0.113120428863096,0.952611476096139,0.0787193569485492,3739,3690,3731,3801,3714.5,3766,0.467425919228404,0.377297787784542,159,0.242466425311151,0.0671132436092833,51.5,0.019047619047619
0.125,3926,3847,4005,0.0805340053567973,0.217609475608239,0.958770438042076,0.137540226891336,3847,4005,3847,3908,3926,3877.5,0.41209515263264,0.395623974620267,159,0.155699010105542,0.139658929147001,48.5,0.0202020202020202
0.13,4083,4004,4162,0.045814702931,0.400379758236124,0.956400743568225,0.123274383532541,4054,4004,4162,4004,4029,4083,0.494328812354433,0.426558535028926,159,0.071999560113051,0.26655448291258,54,0.0181818181818182
0.135,4240,4161,4319,0.056549568904065,0.600589095741421,1.00628607548504,0.519116797948709,4161,4227,4161,4240,4194,4200.5,0.420927326561435,0.433906559966542,159,0.0978786047628951,0.40555779563109,6.5,0.133333333333333
0.14,4397,4318,4476,0.109749619247182,0.0669434433113766,0.970276934736882,0.0430413992464767,4476,4318,4476,4318,4397,4397,0.479285532223535,0.417453823070156,159,0.22613046013379,0.0350530308188886,0,1
0.145,4554,4475,4633,0.0541334911882258,0.108727117811306,0.911620354725548,0.0247742869405849,4490,4570,4506,4581,4530,4543.5,0.484125460123608,0.391605515186935,159,0.0920540529480349,0.064063012298341,13.5,0.0689655172413793
0.15,4711,4632,4790,0.146008316535387,0.0859911393785496,0.986473987166858,0.0300507895369375,4790,4702,4790,4665,4746,4727.5,0.478929620896114,0.402812823469566,159,0.31354100148764,0.0482776530367326,18.5,0.0512820512820513
0.155,4868,4789,4947,0.128682448693723,0.0720654952606142,0.972428812501136,0.012324388225595,4843,4789,4846,4789,4816,4817.5,0.481683231647508,0.386458771003484,159,0.271772719648187,0.038609219544809,1.5,0.4
0.16,5025,4946,5104,0.0786318073279717,0.237422540988167,1.02248463690707,0.151840830756917,4946,5006,5104,5041,4976,5072.5,0.473458843725242,0.431814200844756,159,0.151113292142752,0.153414939517125,96.5,0.0102564102564103
0.165,5182,5103,5261,0.109015282141611,0.08766493715461,1.05410194261775,0.0413697563390758,5236,5141,5162,5103,5188.5,5132.5,0.416877023923069,0.373094015667947,159,0.224360159247798,0.049439753858764,56,0.0175438596491228
0.17,5339,5260,5418,0.0478760332078211,0.17365971704803,0.996020168214302,0.094644277330219,5260,5322,5418,5369,5291,5393.5,0.360389648583207,0.368448264903088,159,0.0769689056461745,0.109145057470631,102.5,0.00966183574879227
0.175,5496,5417,5575,0.101379707751344,0.108385730962983,0.983880655967638,0.0641558964054833,5493,5575,5417,5575,5534,5496,0.423337735298392,0.398489065459727,159,0.205952722110836,0.0638259908715351,38,0.0256410256410256
0.18,5653,5574,5732,0.0741576556538536,0.129872622250419,1.05952711181956,0.037878116530191,5574,5644,5574,5623,5609,5598.5,0.431100202217016,0.394464038666731,159,0.140327244954534,0.0787441215950685,10.5,0.0869565217391304
0.185,5810,5731,5889,0.0290206667169676,0.154013176426354,1.05702425848453,0.11667257546357,5838,5762,5849,5775,5800,5812,0.376212160908621,0.420921118614,159,0.0315133897105014,0.0955046635514438,12,0.0769230769230769
0.19,5967,5888,6046,0.137824863277949,0.097494622709746,1.06059333277391,0.0449223539859049,5888,5950,6004,5929,5919,5966.5,0.409523950184457,0.409581056273897,159,0.293812767081124,0.0562644048574171,47.5,0.0206185567010309
0.195,6124,6045,6203,0.219500082615728,0.14682115304463,1.0280589511585,-0.0383343619139404,6203,6045,6045,6203,6124,6124,0.459087864627631,0.421140568164556,159,0.490711047258226,0.09051131465141,0,1
0.2,6281,6202,6360,0.0924677305693412,0.123130164147919,1.06679214978097,0.0550266963564339,6260,6202,6281,6360,6231,6320.5,0.392127088903794,0.473015852134277,159,0.184468200926302,0.0740629013093841,89.5,0.0110497237569061
0.205,6438,6359,6517,0.0904000762145354,0.113240632013035,1.01976342827864,0.029346043202643,6412,6359,6517,6435,6385.5,6476,0.405263742568782,0.389695447070613,159,0.179483609641909,0.0671966994373124,90.5,0.0109289617486339
0.21,6595,6516,6674,0.0541552356754049,0.121207469167912,1.10150958334077,0.0621642103342078,6674,6618,6580,6673,6646,6626.5,0.407747132806515,0.418780043396115,159,0.0921064734026553,0.0727279936827045,19.5,0.0487804878048781
0.215,6752,6673,6831,0.0323323110725824,0.116844283633881,1.0758421003469,0.0537095686514681,6770,6684,6831,6673,6727,6752,0.382675479137397,0.398840060354671,159,0.0394969260078708,0.0696986782132412,25,0.0384615384615385
0.22,6909,6830,6988,0.0568138618436711,0.134355170983849,1.07123777530316,-0.020232610177341,6875,6950,6988,6830,6912.5,6909,0.442071639999332,0.428271332694381,159,0.0985157481424087,0.0818563097234195,3.5,0.222222222222222
0.225,7066,6987,7145,0.092573300167358,0.104562911581948,1.06436493315694,-0.0949221261428151,7104,7022,6987,7145,7063,7066,0.457659901584927,0.415201159226324,159,0.184722702505325,0.0611718461422748,3,0.25
0.23,7223,7144,7302,0.0948412848520076,0.228670385879837,1.02420678687758,0.129668239952665,7144,7302,7302,7240,7223,7271,0.38225914592503,0.406157491764829,159,0.190190239507321,0.147338406980515,48,0.0204081632653061
0.235,7380,7301,7459,0.121618020481025,0.139558284386848,1.07543004121564,-0.0163463814990956,7444,7348,7301,7459,7396,7380,0.432911404571625,0.441603712968876,159,0.25474217137672,0.0854687785946469,16,0.0588235294117647
0.24,7537,7458,7616,0.158913155264086,0.0786928276942677,0.992239143745475,-0.0181499302465687,7564,7616,7458,7616,7590,7537,0.351258087818844,0.426175107928218,159,0.344651301187422,0.0432105092460963,53,0.0185185185185185
0.245,7694,7615,7773,0.20693714883732,0.0840095351259547,1.10890207678726,-0.0762735374904571,7615,7773,7670,7615,7694,7642.5,0.438881540410364,0.410375310360002,159,0.460424993850552,0.0469018452994912,51.5,0.019047619047619
0.25,7852,7773,7931,0.0798086220463251,0.154346015211385,1.03284752112239,-0.00601355250751666,7812,7882,7931,7877,7847,7904,0.408758637659986,0.434427667239323,159,0.153950294553148,0.0957357501445921,57,0.0172413793103448
0.255,8009,7930,8088,0.0929913372997602,0.0483877314135307,1.05941117936911,-0.014383758816547,8088,7930,7930,8027,8009,7978.5,0.434139243334595,0.416138076789501,159,0.185730484217912,0.0221699882206252,30.5,0.0317460317460317
0.26,8166,8087,8245,0.10093281566205,0.133662964582693,0.996797583362496,-0.0478957541970234,8211,8111,8087,8183,8161,8135,0.388920108190691,0.44871114227116,159,0.204875378400953,0.0813757178387219,26,0.037037037037037
0.265,8323,8244,8402,0.104300140948194,0.179077606805761,1.10742366222604,-0.0294309097165845,8299,8374,8244,8332,8336.5,8288,0.503207784090277,0.432929918270693,159,0.212993147327861,0.112906643386914,48.5,0.0202020202020202
0.27,8480,8401,8559,0.0215156694758188,0.158461012709244,0.965717313478871,-0.0422826710372633,8407,8507,8444,8516,8457,8480,0.383683863979856,0.400306699463345,159,0.0134207410283503,0.0985927511774013,23,0.0416666666666667
0.275,8637,8558,8716,0.0840096918975501,0.104965206247969,1.02285792192302,-0.0526813718715202,8558,8640,8558,8716,8599,8637,0.406038549583049,0.447109357559969,159,0.164078010588891,0.0614511552492461,38,0.0256410256410256
0.28,8794,8715,8873,0.0899315298166324,0.147974793218199,0.981323423558562,-0.094981424463078,8847,8754,8781,8715,8800.5,8748,0.412708881286034,0.444199547016643,159,0.178354062875114,0.0913122753249197,52.5,0.0186915887850467
0.285,8951,8872,9030,0.0885173240433894,0.118887745313199,0.966403377800326,-0.119479585559417,8954,9030,8883,8972,8992,8927.5,0.440557387657644,0.408177467716909,159,0.174944770719846,0.0711174329345639,64.5,0.0152671755725191
0.29,9108,9029,9187,0.071773760027123,0.24042214177577,0.978728510263395,-0.150223233465842,9187,9129,9187,9029,9158,9108,0.47685820778832,0.437524880763194,159,0.134580276010578,0.155497531925178,50,0.0196078431372549
0.295,9265,9186,9344,0.059493933794364,0.0918513934734139,0.958063990284999,-0.0456087588669548,9199,9277,9344,9186,9238,9265,0.428267510628102,0.447563482401171,159,0.104976723235232,0.052346368026296,27,0.0357142857142857
0.3,9422,9343,9501,0.125904850565461,0.133325437080127,0.985846011773263,-0.0181548675561157,9435,9356,9343,9439,9395.5,9391,0.447449938218867,0.460583192628824,159,0.265076633627089,0.0811413759165372,4.5,0.181818181818182
0.305,9579,9500,9658,0.100480364207958,0.111109270130445,0.940362396037794,-0.0597599114562043,9600,9658,9500,9658,9629,9579,0.376523460345764,0.469882229420359,159,0.203784632469731,0.0657169164962492,50,0.0196078431372549
0.31,9736,9657,9815,0.0907914779837947,0.0800787578337564,0.944043387566915,-0.120406772946185,9685,9764,9657,9747,9724.5,9702,0.471158309833573,0.447227362776361,159,0.180427180235907,0.0441727464873051,22.5,0.0425531914893617
0.315,9893,9814,9972,0.0859294953722038,0.0796884453596109,0.950884144326408,-0.0283110240736931,9928,9859,9814,9972,9893.5,9893,0.421595985896287,0.453481961424194,159,0.168706170825279,0.0439017564946423,0.5,0.666666666666667
0.32,10050,9971,10129,0.0455661786845087,0.124311488946023,0.938483456190247,-0.138640362392557,9991,10078,10059,10129,10034.5,10094,0.428048122481238,0.451466059774211,159,0.0714004310612627,0.0748830831369603,59.5,0.0165289256198347
0.325,10207,10128,10286,0.213372143321139,0.185702527386544,1.08640593823264,-0.0900610740791967,10128,10286,10286,10128,10207,10207,0.499550276786321,0.435758047443914,159,0.475938136724072,0.117506258563212,0,1
0.33,10364,10285,10443,0.177241204251838,0.126579944866339,0.945493132737824,-0.110541717712401,10285,10344,10285,10443,10314.5,10364,0.445805073900365,0.454130229525439,159,0.388835588097817,0.0764580490781545,49.5,0.0198019801980198
0.335,10521,10442,10600,0.14637060064768,0.0967128170459831,1.01298325877292,-0.175160321447009,10442,10510,10485,10560,10476,10522.5,0.470560704478549,0.482590660457739,159,0.314414376780957,0.0557216051133129,46.5,0.0210526315789474
0.34,10678,10599,10757,0.127293463901639,0.164954733172726,0.965250923684478,-0.166695190533512,10757,10599,10757,10676,10678,10716.5,0.549944444333947,0.467929726477166,159,0.268424228894555,0.10310127544275,38.5,0.0253164556962025
0.345,10835,10756,10914,0.0838189477069189,0.121194963368822,0.917394088651104,-0.198896893076624,10893,10809,10792,10868,10851,10830,0.522419184054885,0.432397247865382,159,0.163618174626483,0.0727193110332172,21,0.0454545454545455
0.35,10992,10913,11071,0.121273022678112,0.0925399046022542,0.889589429600775,-0.220839085721036,10913,10963,11034,10956,10938,10995,0.420365660808812,0.493020192653162,159,0.253910468999803,0.0528243943208979,57,0.0172413793103448
0.355,11149,11070,11228,0.231410957267127,0.178373724022433,0.963200945762989,-0.258679577151967,11070,11228,11228,11070,11149,11149,0.417973314209436,0.462674320888954,159,0.519425151160003,0.112417944708484,0,1
0.36,11306,11227,11385,0.319489683595242,0.016455840242418,0.859036917687313,-0.213101203605709,11316,11227,11272,11358,11271.5,11315,0.528079678523052,0.487580691350725,159,0.731760665833956,0,43.5,0.0224719101123595
0.365,11463,11384,11542,0.218572407940919,0.276241087254488,0.915508306532658,-0.181251767591548,11384,11542,11542,11384,11463,11463,0.485227903996417,0.467976179622237,159,0.488474658430441,0.180366262533179,0,1
0.37,11620,11541,11699,0.098402527793477,0.120762201488088,0.895615999786467,-0.17419043006181,11596,11541,11569,11657,11568.5,11613,0.51810612632134,0.506463071938165,159,0.198775494816747,0.0724188488480369,44.5,0.021978021978022
0.375,11777,11698,11856,0.0887861996344623,0.26726083670859,0.924516016752854,-0.174890681432457,11749,11825,11698,11856,11787,11777,0.486692313752934,0.515983021258095,159,0.175592961712085,0.174131365647367,10,0.0909090909090909
0.38,11934,11855,12013,0.0870608655239784,0.27146872508777,0.88777125504378,-0.140015942988083,11884,11967,12013,11943,11925.5,11978,0.489516655365781,0.492711612795087,159,0.17143361788859,0.177052859877077,52.5,0.0186915887850467
0.385,12091,12012,12170,0.0803867074066784,0.135820812247196,0.867695233012184,-0.218251143276296,12115,12038,12126,12055,12076.5,12090.5,0.445617321847894,0.498371754957161,159,0.155343912031889,0.082873889589577,14,0.0666666666666667
0.39,12248,12169,12327,0.0159486225408222,0.248922503043971,0.90423146388217,-0.232335549523627,12169,12225,12327,12169,12197,12248,0.505668330817607,0.501553267878288,159,0,0.161399246552014,51,0.0192307692307692
0.395,12405,12326,12484,0.0698381329348477,0.0575138387090887,0.901056850565106,-0.15020734360344,12484,12397,12326,12396,12440.5,12361,0.438216748393783,0.535470769737768,159,0.129913969037382,0.0285061519686,79.5,0.0124223602484472
0.4,12562,12483,12641,0.243121630621303,0.17226519223034,0.836104619576535,-0.28031061058823,12560,12641,12607,12532,12600.5,12569.5,0.478615150439448,0.4962485922956,159,0.547656620409166,0.108176853031505,31,0.03125
0.405,12719,12640,12798,0.108270897629305,0.317566351221627,0.890411560940436,-0.27201945466016,12686,12785,12687,12640,12735.5,12663.5,0.544747911839843,0.494997089077996,159,0.222565636607372,0.20905797422843,72,0.0136986301369863
0.41,12876,12797,12955,0.162829267357493,0.115838229534965,0.906790202779753,-0.127705000140319,12955,12797,12955,12880,12876,12917.5,0.451757187702501,0.593273237452774,159,0.354092056197624,0.0690001850547008,41.5,0.0235294117647059
0.415,13033,12954,13112,0.0821070663112887,0.174715038545387,0.850837040995515,-0.269924488232353,12954,13112,13009,12954,13033,12981.5,0.512679511576346,0.506667443144923,159,0.159491261893347,0.109877756484291,51.5,0.019047619047619
0.42,13191,13112,13270,0.205904558310079,0.220944589968557,0.913558960172276,-0.353133595313849,13112,13270,13270,13112,13191,13191,0.516226718901009,0.583379614470954,159,0.457935679458875,0.141974465226166,0,1
0.425,13348,13269,13427,0.086604068108934,0.214092393321664,0.852491498596911,-0.243023297547602,13358,13427,13427,13269,13392.5,13348,0.40464111969529,0.549089264017791,159,0.170332394945562,0.137217054581962,44.5,0.021978021978022
0.43,13505,13426,13584,0.108725720240232,0.128653051473736,0.999255355881532,-0.347645628976185,13426,13584,13584,13426,13505,13505,0.477573293006302,0.542761624544093,159,0.223662098797534,0.077897385972415,0,1
0.435,13662,13583,13741,0.173692494713106,0.138124937752481,0.905933017796651,-0.297768808218117,13583,13741,13737,13643,13662,13690,0.566636475752455,0.560767956635311,159,0.380280547649935,0.0844736205618915,28,0.0344827586206897
0.44,13819,13740,13898,0.214996738156845,0.280919377417231,0.946989867661657,-0.257890160134497,13740,13809,13740,13898,13774.5,13819,0.4749696134249,0.581858136662604,159,0.479854623655222,0.183614351950898,44.5,0.021978021978022
0.445,13976,13897,14055,0.111521710034419,0.184871218440481,0.720253738115697,-0.207837077659978,14025,13948,13935,14008,13986.5,13971.5,0.475622518015549,0.551054101916656,159,0.230402522469877,0.116929089192216,15,0.0625
0.45,14133,14054,14212,0.177027899037187,0.152934343835262,0.81196658420218,-0.229951477630586,14212,14054,14212,14153,14133,14182.5,0.420688053175738,0.582233578441554,159,0.388321363217149,0.0947556410238284,49.5,0.0198019801980198
0.455,14290,14211,14369,0.208546092979133,0.208804296651408,0.86041245649084,-0.306741859849597,14326,14253,14335,14245,14289.5,14290,0.452888265669695,0.546815581288372,159,0.464303750920232,0.133545582690089,0.5,0.666666666666667
0.46,14447,14368,14526,0.0645601449722325,0.0522658603054581,0.808119006067637,-0.313339795557573,14526,14368,14526,14439,14447,14482.5,0.465611139588551,0.545324452572946,159,0.117190076024784,0.0248625337824075,35.5,0.0273972602739726
0.465,14604,14525,14683,0.112760150777824,0.158935938472175,0.884813629116476,-0.329849464991601,14525,14683,14525,14623,14604,14574,0.493474070261151,0.568398108251661,159,0.233388089627883,0.0989224873184098,30,0.032258064516129
0.47,14761,14682,14840,0.0750358748810607,0.222553999047236,0.819506099093365,-0.326206640803639,14840,14682,14742,14682,14761,14712,0.472240914079894,0.618486237366886,159,0.142444409216321,0.143091861628568,49,0.02
0.475,14918,14839,14997,0.104110703028551,0.125601153418623,0.839003100869522,-0.212331284656436,14912,14839,14997,14921,14875.5,14959,0.449862644610358,0.655548088143099,159,0.212536460454164,0.0757784841018735,83.5,0.0118343195266272
0.48,15075,14996,15154,0.315575727377809,0.146641903789217,0.741565762914839,-0.292400935294871,14996,15154,15074,15154,15075,15114,0.52970606729919,0.601698470665564,159,0.722325108095031,0.0903868637111328,39,0.025
0.485,15232,15153,15311,0.0950374182535919,0.142786265440991,0.795469069348652,-0.373888725371446,15153,15311,15272,15202,15232,15237,0.5293294079477,0.556089926980489,159,0.190663067493219,0.0877099331057673,5,0.166666666666667
0.49,15389,15310,15468,0.180088117047922,0.341230103148944,0.806294304707804,-0.331642979660644,15371,15462,15407,15468,15416.5,15437.5,0.446373814555955,0.581069928972875,159,0.395698774238094,0.225487477218813,21,0.0454545454545455
0.495,15546,15467,15625,0.148179195384536,0.131655405381519,0.874516059513045,-0.218497139953106,15570,15485,15497,15590,15527.5,15543.5,0.544350508064756,0.646563131317544,159,0.318774440899691,0.0799818898438898,16,0.0588235294117647
0.5,15703,15624,15782,0.080362527545272,0.359804809604604,0.867536286066858,-0.421728945755718,15624,15681,15727,15782,15652.5,15754.5,0.467236075114409,0.617131816478072,159,0.155285620506449,0.238383707545944,102,0.00970873786407767
0.505,15860,15781,15939,0.0679034152198827,0.0833249312572822,0.699675800769842,-0.496867300441632,15939,15781,15781,15847,15860,15814,0.477572574137524,0.527707282758106,159,0.1252498543427,0.0464265317760004,46,0.0212765957446809
0.51,16017,15938,16096,0.106233277869162,0.509638393448969,0.82295878077459,-0.350611113230374,16049,15974,16043,16096,16011.5,16069.5,0.442207684611698,0.606572737244521,159,0.21765345112835,0.3424116453553,58,0.0169491525423729
0.515,16174,16095,16253,0.134751634838775,0.139643308759222,0.843334432963128,-0.312587393516937,16253,16095,16250,16170,16174,16210,0.491354451682904,0.637361927131152,159,0.286403991210413,0.0855278101541583,36,0.027027027027027
0.52,16331,16252,16410,0.11644914885516,0.269230584356355,0.943912194092438,-0.31961164582259,16410,16252,16305,16378,16331,16341.5,0.462767159143937,0.643424207888727,159,0.24228133023248,0.175498941464113,10.5,0.0869565217391304
0.525,16488,16409,16567,0.207198131019485,0.342788944999484,0.890115888815205,-0.270441009865361,16567,16409,16567,16461,16488,16514,0.449605227658112,0.602109853481618,159,0.461054155831895,0.226569765307518,26,0.037037037037037
0.53,16645,16566,16724,0.120584195059828,0.550531685142743,0.767022157623456,-0.397235840107905,16582,16681,16566,16724,16631.5,16645,0.430693696928533,0.618626147560659,159,0.252249879968292,0.37080344308176,13.5,0.0689655172413793
0.535,16802,16723,16881,0.208538937637496,0.627361134827322,0.781225047050376,-0.38340478714013,16881,16723,16881,16723,16802,16802,0.4388833848345,0.677654355499722,159,0.464286501202707,0.424145350874717,0,1
0.54,16959,16880,17038,0.156481768046932,0.271792760246745,0.729840439559486,-0.422725854944167,16953,16880,17038,16988,16916.5,17013,0.428639230321874,0.595277559308593,159,0.338789842040034,0.177277834201932,96.5,0.0102564102564103
0.545,17116,17037,17195,0.0377522886466583,0.189808314317703,0.850420490852343,-0.464789826123741,17100,17037,17073,17148,17068.5,17110.5,0.540386776622303,0.629558039765932,159,0.0525631200332644,0.120356864792966,42,0.0232558139534884
0.55,17273,17194,17352,0.248101665035127,0.287159322374559,0.723052048932754,-0.340558187297722,17272,17194,17194,17352,17233,17273,0.462609800889437,0.688844899936824,159,0.559662222833683,0.187946682455847,40,0.024390243902439
0.555,17430,17351,17509,0.0449229471282461,0.316549567233171,0.768966318559901,-0.385395255214822,17451,17509,17436,17355,17480,17395.5,0.36600304806178,0.64188691697298,159,0.0698497625940014,0.208352031416393,84.5,0.0116959064327485
0.56,17587,17508,17666,0.19535812446272,0.365186167201275,0.827510336291814,-0.244224964578086,17557,17508,17549,17624,17532.5,17586.5,0.410325335307299,0.777861387494798,159,0.432510896968136,0.242119929553274,54,0.0181818181818182
0.565,17744,17665,17823,0.0630020000130672,0.112631570751295,0.720282348969788,-0.385620704068391,17762,17823,17665,17823,17792.5,17744,0.45695572490873,0.645171877700755,159,0.11343378292617,0.0667738343797416,48.5,0.0202020202020202
0.57,17901,17822,17980,0.15412962416307,0.653803530320878,0.749534418755891,-0.420250558829166,17897,17822,17890,17822,17859.5,17856,0.491534374109052,0.619071799669494,159,0.333119418511128,0.442504037915076,3.5,0.222222222222222
0.575,18058,17979,18137,0.123440002884953,0.313643662022584,0.797455343002146,-0.393579642223918,17987,18071,18137,18069,18029,18103,0.487101318453489,0.610267334440881,159,0.259134509772073,0.2063344908973,74,0.0133333333333333
0.58,18215,18136,18294,0.0813860192430595,0.649039219581448,0.764908298513705,-0.344949070473593,18294,18239,18294,18136,18266.5,18215,0.423757792687008,0.615885794914013,159,0.157752999923411,0.439196225283292,51.5,0.019047619047619
0.585,18373,18294,18452,0.133468934312234,0.193630558919804,0.898202580469219,-0.274769540050551,18452,18294,18305,18397,18373,18351,0.427650262800325,0.739042382760932,159,0.283311724918312,0.123010610459041,22,0.0434782608695652
0.59,18530,18451,18609,0.14281575738429,0.2649574635683,0.692747009551429,-0.548133935825586,18514,18605,18609,18451,18559.5,18530,0.375653360225928,0.65214977773898,159,0.305844549475495,0.172532157034439,29.5,0.0327868852459016
0.595,18687,18608,18766,0.0612422737385386,0.243970990720286,0.766111977137511,-0.475430162706346,18766,18608,18739,18661,18687,18700,0.444014759364743,0.646657087458649,159,0.109191528300515,0.157961461758681,13,0.0714285714285714
0.6,18844,18765,18923,0.113131646858858,0.295815990774332,0.840349241670143,-0.544464808326756,18765,18923,18840,18765,18844,18802.5,0.459933594362156,0.623390901977662,159,0.234283672646099,0.193956919539031,41.5,0.0235294117647059
0.605,19001,18922,19080,0.0657495040881866,0.460211055866089,0.784790347518852,-0.466941296002179,19027,18948,19024,19080,18987.5,19052,0.444675946079085,0.78032702799777,159,0.120057319802555,0.308094746111304,64.5,0.0152671755725191
0.61,19158,19079,19237,0.134948963714241,0.357845891239631,0.706507190874765,-0.371297401139759,19221,19142,19147,19229,19181.5,19188,0.40268981894396,0.661152085824451,159,0.286879701181241,0.237023650390422,6.5,0.133333333333333
